,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,"$1,615",$873,$-83,$790,$-396,$101,$247,$65,$-252,"$2,153",$-173,-,-,"$-1,105",-,"$-1,105",$-106,"$-1,384","$-1,450",-,"$-1,450","$-1,205","$-1,205",$-932,$-3,"$-3,590","$-2,821",$330,$-932
2020-09-30,"$2,021",$901,$-53,$848,"$1,146",$-90,$14,$-79,$499,"$3,368",$-135,-,-,"$-1,001",-,"$-1,001",$-492,"$-1,628",$-88,-,$-88,$-765,$-765,$-936,$-9,"$-1,798",$-58,-,$-936
2020-06-30,"$1,803",$930,$-39,$891,$-222,$-113,$-191,$-176,$148,"$2,842",$-158,-,-,"$-1,951",-,"$-1,951",$-50,"$-2,159","$2,289",-,"$2,289",$-555,$-555,$-942,$-17,$775,"$1,458",-,$-942
2020-03-31,"$1,825",$897,$23,$920,$-955,$-113,$-25,$319,$-611,"$2,134",$-142,-,-,"$2,558",-,"$2,558","$-2,646",$-230,"$1,713",-,"$1,713",$-961,$-961,$-945,$-61,$-254,"$1,650",-,$-945
2019-12-31,"$1,703",$702,$-164,$538,$-441,$35,$360,$279,$273,"$2,514",$-188,-,"$-13,617","$7,598",-,"$7,598",$244,"$-5,963",-,-,-,"$-1,094","$-1,094",$-860,$25,"$-1,929","$-5,378",$308,$-860
2019-09-30,"$1,968",$508,$35,$543,$165,$17,$9,$-111,$866,"$3,377",$-170,-,-,"$5,814",-,"$5,814",$-272,"$5,372",$-864,-,$-864,"$-1,161","$-1,161",$-868,$34,"$-2,859","$5,890",-,$-868
2019-06-30,"$2,179",$501,$-12,$489,$-21,$-90,$-93,$91,"$-1,254","$1,414",$-144,-,-,"$2,902",-,"$2,902",$-13,"$2,745","$-2,650",-,"$-2,650","$-2,415","$-2,415",$-880,$-47,"$-5,992","$-1,833",-,$-880
2019-03-31,"$1,992",$495,$-26,$469,$-207,$-28,$-112,$-249,$-616,"$1,845",$-116,-,-,"$3,682",-,"$3,682",$-11,"$3,555","$-1,000",-,"$-1,000","$-3,032","$-3,032",$-901,$-54,"$-4,987",$413,-,$-901
2018-12-31,"$1,928",$490,$-8,$482,$-144,$90,$168,$145,$784,"$3,194",$-225,-,$-2,"$-4,296",-,"$-4,296",$-114,"$-4,637",$-621,-,$-621,"$-2,124","$-2,124",$-840,$17,"$-3,568","$-5,011",$311,$-840
2018-09-30,"$1,859",$501,$275,$776,$114,$42,$18,$122,$638,"$3,273",$-171,-,-,"$1,340",-,"$1,340",$-37,"$1,132",-,-,-,"$-1,729","$-1,729",$-851,-,"$-2,580","$1,825",-,$-851
2018-06-30,"$2,296",$484,$41,$525,$36,$-28,$-51,$-97,$-719,"$2,102",$-187,-,-,"$3,121",-,"$3,121",$4,"$2,938",$-500,-,$-500,"$-3,244","$-3,244",$-865,$-41,"$-4,650",$390,-,$-865
2018-03-31,"$2,311",$471,$26,$497,$-384,$-107,$-278,$-135,$-81,"$2,727",$-155,-,$197,"$14,862",-,"$14,862",$2,"$14,906",-,-,-,"$-10,697","$-10,697",$-951,$-44,"$-11,692","$5,941",-,$-951
2017-12-31,"$-4,264",$449,$-913,$-464,$171,$187,$474,$86,"$7,740","$3,012",$-153,-,$-19,$123,-,$123,$-29,$-78,$991,"$-1,499",$-508,$-789,$-789,$-834,$-3,"$-2,134",$800,$85,$-834
2017-09-30,"$2,021",$464,$161,$625,$162,$36,$-7,$84,$808,"$3,454",$-158,-,-,"$-1,781",-,"$-1,781",$-37,"$-1,976",-,$540,$540,$-809,$-809,$-838,-,"$-1,107",$371,$88,$-838
2017-06-30,"$2,151",$518,$87,$605,$-344,$35,$-23,$214,$-430,"$2,326",$-185,-,-,"$-1,598",-,"$-1,598",$-30,"$-1,813",$-315,$959,$644,$-976,$-976,$-846,$-64,"$-1,242",$-729,$96,$-846
2017-03-31,"$2,071",$524,$-2,$522,$-47,$-125,$-20,$-408,$-208,"$2,385",$-168,-,-,$63,-,$63,$-52,$-157,$-605,-,$-605,$-586,$-586,$-847,$-73,"$-2,111",$117,$60,$-847
2016-12-31,"$1,935",$559,$131,$690,$-22,$45,$103,$207,$475,"$3,100",$-227,-,-,$-999,-,$-999,$4,"$-1,222",$-395,-,$-395,$-983,$-983,$-747,$3,"$-2,122",$-244,$89,$-747
2016-09-30,"$2,017",$503,$-31,$472,$-73,$31,$-47,$-5,$173,"$2,662",$-167,$99,-,"$-2,111",-,"$-2,111",$-210,"$-2,389","$2,080",-,"$2,080",$-764,$-764,$-747,$13,$582,$855,$83,$-747
2016-06-30,"$1,870",$522,$307,$829,$-21,$-23,$50,$-81,$-22,"$2,677",$-188,$-99,-,$-328,-,$-328,$-42,$-657,$-876,-,$-876,$-542,$-542,$-752,$-116,"$-2,286",$-266,$87,$-752
2016-03-31,"$1,900",$521,$119,$640,$-98,$-133,$-150,$-249,$-625,"$1,915",$-156,-,-,"$-4,239",-,"$-4,239",$5,"$-4,390","$2,784",-,"$2,784",$-676,$-676,$-752,$-129,"$1,227","$-1,248",$52,$-752
2015-12-31,"$1,800",$542,$-448,$94,$-118,$197,$62,$-37,$179,"$2,073",$-202,-,$-359,$408,-,$408,$-80,$-233,$-124,-,$-124,$-183,$-183,$-596,$-19,$-922,$918,$80,$-596
2015-09-30,"$1,863",$523,$-22,$501,$-103,$88,$124,$107,$528,"$2,892",$-93,$50,-,"$-1,820",-,"$-1,820",$-140,"$-2,003",$-125,-,$-125,$-744,$-744,$-599,$10,"$-1,458",$-569,$82,$-599
2015-06-30,"$1,653",$519,$57,$576,$-190,$145,$19,$224,"$1,055","$3,284",$93,$-50,-,"$-2,278",-,"$-2,278",$-124,"$-2,359","$1,439",-,"$1,439",$-476,$-476,$-602,$-355,$6,$931,$90,$-602
