,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$952,$300,$-255,$45,$40,-,-,$150,$280,"$1,357",-,-,-,-,$31,$31,"$-1,139","$-1,108",-,-,-,$-493,$-493,$-189,$-2,$-684,$-422,-,$-189
2020-09-30,"$2,456",$292,$-108,$184,$77,-,-,$399,$-916,"$2,000",-,-,-,-,$-328,$-328,"$-1,063","$-1,391",-,-,-,$-394,$-394,$-192,$3,$-583,$35,-,$-192
2020-06-30,$804,$289,$170,$459,$-80,-,-,$289,$-61,"$1,187",-,-,-,-,$285,$285,$-689,$-404,"$1,000",-,"$1,000",$-176,$-176,$-193,$-33,$598,"$1,380",-,$-193
2020-03-31,$566,$333,$463,$796,$15,-,-,$43,$211,"$1,414",-,-,-,-,"$-2,473","$-2,473",$757,"$-1,716",$195,-,$195,$-440,$-440,$-195,$-6,$-446,$-748,-,$-195
2019-12-31,$781,$315,$-12,$303,$4,-,-,$50,$-105,"$1,192",-,-,-,-,$124,$124,$-349,$-225,$347,-,$347,$-459,$-459,$-192,$20,$-284,$680,-,$-192
2019-09-30,$778,$318,$152,$470,$-19,-,-,$295,$459,"$1,906",-,-,-,-,$-719,$-719,$500,$-219,-,-,-,$-298,$-298,$-190,$37,$-451,"$1,197",-,$-190
2019-06-30,$817,$309,$66,$375,$-52,-,-,$196,$-440,$813,-,-,-,-,$-910,$-910,$-526,"$-1,436",$268,-,$268,$-343,$-343,$-194,$-23,$-292,$-873,-,$-194
2019-03-31,$928,$340,$-71,$269,$35,-,-,$111,$462,"$1,544",-,-,-,-,"$-1,807","$-1,807",$516,"$-1,291",-,-,-,$-478,$-478,$-195,$-13,$-686,$-445,-,$-195
2018-12-31,$525,$313,$354,$667,$-28,-,-,$100,$98,"$1,355",-,-,-,-,"$1,778","$1,778","$-2,188",$-410,$470,-,$470,$-356,$-356,$-198,$-19,$-103,$908,-,$-198
2018-09-30,$845,$315,$-55,$260,$-26,-,-,$109,$301,"$1,852",-,-,-,-,$-639,$-639,"$-1,090","$-1,729",-,-,-,$-298,$-298,$-199,$-28,$-525,$-418,-,$-199
