,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,"$1,792",$363,$71,$434,$502,$-252,$-619,$27,$-419,"$1,807",$-722,-,$-282,-,-,-,$11,$-993,$-500,-,$-500,-,-,$-728,$-11,"$-1,239",$-425,$39,$-728
2020-09-30,"$1,698",$319,$122,$441,$355,$228,$56,$-483,$-259,"$1,880",$-408,-,-,-,-,-,$23,$-385,-,-,-,$-85,$-85,$-672,$-8,$-765,$730,$67,$-672
2020-06-30,"$1,626",$307,$201,$508,$57,$18,"$-1,703","$1,370",$48,"$2,182",$-343,-,-,-,-,-,$6,$-337,$-19,-,$-19,$-259,$-259,$-671,$-29,$-978,$867,$73,$-671
2020-03-31,"$1,717",$301,$42,$343,$-555,$80,"$1,894","$-1,332",$254,"$2,314",$-293,-,-,-,-,-,$-2,$-295,-,-,-,$-756,$-756,$-693,$-96,"$-1,545",$474,$42,$-693
2019-12-31,"$1,498",$322,$253,$575,$47,$-145,"$-1,622","$1,171",$-583,"$1,490",$-643,-,-,-,-,-,$205,$-438,$-900,-,$-900,$-490,$-490,$-675,$-12,"$-2,077","$-1,025",$31,$-675
2019-09-30,"$1,608",$302,$54,$356,$162,$125,$287,$181,$526,"$2,490",$-308,-,-,-,-,-,$13,$-295,-,-,-,$-210,$-210,$-621,$8,$-823,"$1,372",$54,$-621
2019-06-30,"$1,420",$288,$67,$355,$287,$-314,$-507,$558,$-107,"$1,668",$-249,-,-,-,-,-,$-2,$-251,-,$-400,$-400,$-219,$-219,$-622,-,"$-1,241",$176,$67,$-622
2019-03-31,"$1,704",$277,$-14,$263,$-389,$-288,$744,$-614,$-304,"$1,663",$-284,-,-,-,-,-,$27,$-257,-,$-200,$-200,$-281,$-281,$-638,$-68,"$-1,187",$219,$37,$-638
2018-12-31,"$1,253",$304,$-219,$85,$-28,$53,$-323,$829,$879,"$2,217",$-459,-,-,-,-,-,$57,$-402,$-750,$110,$-640,$-666,$-666,$-622,$-12,"$-1,940",$-125,$25,$-622
2018-09-30,"$1,473",$291,$50,$341,$66,$-12,$13,"$-1,321","$-1,453",$361,$-339,-,-,-,-,-,$-5,$-344,-,$490,$490,$-216,$-216,$-569,$-6,$-301,$-284,$50,$-569
2018-06-30,"$1,163",$287,$156,$443,$-109,$158,$-66,"$-1,525","$-1,678",$-72,$-264,-,-,-,-,-,$21,$-243,-,-,-,$-310,$-310,$-570,$-17,$-897,"$-1,212",$60,$-570
2018-03-31,"$1,157",$279,$38,$317,$-108,$-318,"$1,290","$-2,770",$-842,$632,$-216,-,-,-,-,-,$130,$-86,-,-,-,$-300,$-300,$-586,$-128,"$-1,014",$-468,$38,$-586
2017-12-31,$-744,$315,"$3,202","$3,517",$-68,$-13,"$-1,418","$1,246","$-1,261","$1,512",$-507,-,-,-,-,-,$15,$-492,-,-,-,$-501,$-501,$-572,$-27,"$-1,100",$-80,$25,$-572
2017-09-30,$963,$299,$32,$331,$-215,$-28,$289,$619,$460,"$1,754",$-222,-,-,-,-,-,$6,$-216,-,-,-,$-500,$-500,$-522,$-27,"$-1,049",$489,$32,$-522
2017-06-30,$955,$296,$57,$353,$180,$187,$-171,$212,$236,"$1,544",$-278,-,-,-,-,-,$5,$-273,-,-,-,$-531,$-531,$-525,$21,"$-1,035",$236,$57,$-525
2017-03-31,$789,$285,$44,$329,$-799,$-225,"$1,111",$286,$548,"$1,666",$-170,-,-,-,-,-,$4,$-166,-,-,-,$-469,$-469,$-544,$-108,"$-1,121",$379,$44,$-544
2016-12-31,$859,$327,$-135,$192,"$2,135",$408,"$-1,221","$-1,522",$-91,$729,$-436,-,-,-,-,-,$2,$-434,-,-,-,$-891,$-891,$-530,$68,"$-1,353","$-1,058",$25,$-530
2016-09-30,"$2,395",$295,"$-1,311","$-1,016",$-323,$-2,$227,$8,$-290,"$1,320",$-241,-,-,-,-,-,$17,$-224,$-500,-,$-500,$-256,$-256,$-484,"$1,770",$530,"$1,626",$27,$-484
2016-06-30,"$1,021",$297,$53,$350,$-656,$77,$55,$614,$102,"$1,473",$-235,-,-,-,-,-,$55,$-180,$-452,-,$-452,$-476,$-476,$-501,$-47,"$-1,476",$-183,$53,$-501
2016-03-31,$898,$296,$143,$439,$-558,$-310,$751,$222,$330,"$1,667",$-151,-,-,-,-,-,$4,$-147,-,-,-,$-473,$-473,$-533,$-152,"$-1,158",$362,$44,$-533
2015-12-31,$933,$300,$-358,$-58,$605,$-39,$-797,$894,$489,"$1,364",$-439,-,"$-9,003",-,-,-,$119,"$-9,323","$6,888",-,"$6,888",$-659,$-659,$-505,$25,"$5,749","$-2,210",$20,$-505
2015-09-30,$865,$236,$64,$300,$322,$-205,$184,$396,$352,"$1,517",$-191,-,-,-,-,-,$-2,$-193,-,-,-,$-781,$-781,$-462,$17,"$-1,226",$98,$29,$-462
2015-06-30,$929,$246,$49,$295,$-522,$51,$78,$356,$39,"$1,263",$-191,-,-,-,-,-,$65,$-126,-,-,-,$-918,$-918,$-467,$-36,"$-1,421",$-284,$49,$-467
2015-03-31,$878,$244,$40,$284,$-661,$-205,$375,$-109,$-205,$957,$-118,-,-,-,-,-,$26,$-92,"$2,213",-,"$2,213",$-539,$-539,$-498,$-1,"$1,175","$2,040",$40,$-498
2014-12-31,$904,$268,$-246,$22,$259,$11,$-501,$-977,"$-1,127",$-201,$-389,-,$-276,-,-,-,$6,$-659,-,-,-,$-194,$-194,$-474,$11,$-657,"$-1,517",$36,$-474
2014-09-30,$888,$247,$31,$278,$367,$-241,$39,$-300,$-176,$990,$-203,-,$-450,-,-,-,$15,$-638,-,-,-,$-391,$-391,$-421,$-13,$-825,$-473,$31,$-421
2014-06-30,$889,$242,$49,$291,$-175,$278,$12,$-45,$-203,$977,$-150,-,$-172,-,-,-,$22,$-300,-,-,-,$-98,$-98,$-421,$14,$-505,$172,$49,$-421
2014-03-31,$933,$237,$48,$285,$-423,$29,$545,$147,$882,"$2,100",$-103,-,-,-,-,-,$-23,$-126,-,-,-,$-909,$-909,$-444,$26,"$-1,327",$647,$48,$-444
2013-12-31,$488,$286,$400,$686,"$1,077",$-78,$-528,$-381,$-236,$938,$-345,-,$-3,-,-,-,$11,$-337,-,-,-,$-151,$-151,$-428,$-66,$-645,$-44,$39,$-428
2013-09-30,$873,$232,$38,$270,$-66,$-25,$-124,$-149,$-243,$900,$-209,-,$-203,-,-,-,$-33,$-445,-,-,-,$-247,$-247,$-370,$-22,$-639,$-184,$38,$-370
2013-06-30,$859,$240,$59,$299,$140,-,$-78,$-304,$-535,$623,$-176,-,$-63,-,-,-,$48,$-191,$-150,-,$-150,$-131,$-131,$-371,-,$-652,$-220,$59,$-371
2013-03-31,$761,$232,$83,$315,$-384,$43,$83,$405,"$1,009","$2,085",$-106,-,-,-,-,-,$-42,$-148,-,-,-,$-406,$-406,$-371,$7,$-770,"$1,167",$53,$-371
2012-12-31,$569,$277,$993,"$1,270",$-95,$-35,$-150,"$-2,291","$-3,154","$-1,315",$-428,-,$-230,-,-,-,$8,$-650,-,-,-,$-179,$-179,$-373,$-237,$-789,"$-2,754",$38,$-373
2012-09-30,$727,$247,$65,$312,$140,$-349,$-177,$767,$534,"$1,573",$-208,-,$-29,-,-,-,$8,$-229,-,-,-,$-183,$-183,$-326,$15,$-494,$850,$42,$-326
2012-06-30,$781,$233,$46,$279,$149,$-142,$-25,$19,$-215,$845,$-175,-,-,-,-,-,$26,$-149,-,-,-,$-105,$-105,$-326,$19,$-412,$284,$46,$-326
2012-03-31,$668,$231,$41,$272,$-654,$104,$116,$-159,$-482,$458,$-131,-,-,-,-,-,$-18,$-149,-,-,-,$-83,$-83,$-327,$37,$-373,$-64,$41,$-327
2011-12-31,$683,$269,$120,$389,$490,$-649,$-98,$-23,$17,"$1,089",$-418,-,$-624,-,-,-,$43,$-999,$-632,-,$-632,$-113,$-113,$-325,$-2,"$-1,072",$-982,$41,$-325
2011-09-30,$700,$247,$-5,$242,$8,$427,$115,$-752,$-391,$551,$-241,-,-,$250,-,$250,$34,$43,"$1,980",-,"$1,980",$-983,$-983,$-246,$-49,$702,"$1,296",$37,$-246
2011-06-30,$742,$246,$48,$294,$39,$55,$-153,$207,$-142,$894,$-198,-,-,$260,-,$260,$204,$266,-,-,-,$-982,$-982,$-258,$-9,"$-1,249",$-89,$40,$-258
2011-03-31,$530,$246,$39,$285,$-900,$93,$745,$480,$904,"$1,719",$-130,-,-,-,-,-,$32,$-98,-,-,-,$-271,$-271,$-266,$12,$-525,"$1,096",$39,$-266
2010-12-31,$961,$439,$37,$476,$486,$-267,$-718,$-433,"$-1,023",$414,$-680,-,$650,$250,-,$250,$74,$294,-,-,-,$-852,$-852,$-269,$19,"$-1,102",$-395,$68,$-269
2010-09-30,$560,$213,$516,$729,$53,$259,$112,$-773,$-776,$513,$-171,-,-,$110,-,$110,$-2,$-63,-,-,-,$-307,$-307,$-229,-,$-536,$-66,$18,$-229
2010-06-30,$824,$201,$-46,$155,$73,$103,$25,$25,$246,"$1,225",$-131,-,-,$-638,-,$-638,$-27,$-796,-,-,-,$-710,$-710,$-233,$-47,$-990,$-566,$41,$-233
2010-03-31,$533,$199,$162,$361,$-609,$-302,$217,$881,$755,"$1,649",$-92,-,-,$107,-,$107,$-23,$-8,-,-,-,$-492,$-492,$-238,-,$-730,$897,$41,$-238
2009-12-31,$776,$389,$556,$945,$35,$-130,$-210,"$-1,435","$-2,012",$-291,$-685,-,$-15,$110,-,$110,$37,$-553,"$1,222",-,"$1,222",$-537,$-537,$-240,$105,$550,$-318,$58,$-240
2009-09-30,$797,$215,$37,$252,$92,$-208,$71,$420,$375,"$1,424",$-182,-,$-233,$-389,-,$-389,$25,$-779,-,-,-,$-368,$-368,$-219,$-13,$-600,$37,$24,$-219
2009-06-30,$734,$208,$29,$237,$-33,$68,$-2,$132,$165,"$1,136",$-167,-,$-31,-,-,-,$-10,$-208,-,-,-,$-463,$-463,$-222,$13,$-672,$288,$42,$-222
2009-03-31,$666,$202,$30,$232,$-779,$33,$120,$946,$320,"$1,218",$-132,-,$-156,-,-,-,$-4,$-292,-,-,-,$-483,$-483,$-227,-,$-710,$216,$30,$-227
