,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$434.7,$843.3,$-470.6,$372.7,$9.6,$-45.5,$-57.2,$-326.6,$103.3,$910.7,"$-1,555.9",-,$-1.3,-,$2,$2,$28.6,"$-1,526.6",$985.6,$82.3,"$1,067.9",$18.5,$18.5,$-369.2,$-126.8,$590.4,$-25.5,-,$-369.2
2020-09-30,$748.2,$666.2,$134.4,$800.6,$-58.2,$22.9,$86.6,$-85.6,$-372.8,"$1,176","$-1,445.5",-,$-30.7,-,$-19.4,$-19.4,$35.9,"$-1,459.7","$1,272.2",$-679.6,$592.6,$25.5,$25.5,$-351.1,$-24.2,$242.8,$-40.9,-,$-351.1
2020-06-30,$514.5,$701.7,$199.6,$901.3,$-48.1,$-84.5,$46.4,$-128.6,$-285.3,"$1,130.5","$-1,452.2",-,$-36.4,-,$-20,$-20,$27,"$-1,481.6",$863.8,"$-1,387.5",$-523.7,$54.9,$54.9,$-340.9,$-5.3,$-815,"$-1,166.1",-,$-340.9
2020-03-31,$499.3,$695.6,$57.2,$752.8,$-32.6,$-35.8,$-111.1,$-363,$-636.4,$615.7,"$-1,792.7",-,$-1.3,-,$2.9,$2.9,$25.1,"$-1,766","$1,103","$1,625.8","$2,728.8",$56.1,$56.1,$-363.7,$-32.7,"$2,388.5","$1,238.2",-,$-363.7
2019-12-31,$152.7,$794.9,$-381.3,$413.6,$122.8,$-131.6,$38.2,$-174.3,$353.9,$920.2,"$-1,715.4",-,$2.5,-,$-4.5,$-4.5,$-69.5,"$-1,786.9",$825.7,$328.3,"$1,154",$20.6,$20.6,$-348,$-17.1,$809.5,$-57.2,-,$-348
2019-09-30,$733.9,$670.7,$301.7,$972.4,$-40.5,$-2,$40,$35.1,$-157.2,"$1,549.1","$-1,349.3",-,$-398.2,-,$-41.3,$-41.3,$26.2,"$-1,762.6",$406.5,$233,$639.5,$12.4,$12.4,$-333.9,$-4.4,$313.6,$100.1,-,$-333.9
2019-06-30,$459.1,$643.6,$-13.5,$630.1,$108,$-88.2,$80.2,$-103.6,$-96.7,$992.5,"$-1,421.3",-,$-582.6,-,$-17.5,$-17.5,$9.2,"$-2,012.2",$962.2,$419,"$1,381.2",$17.8,$17.8,$-334.5,$-18.2,"$1,046.3",$26.6,-,$-334.5
2019-03-31,$574.1,$630.9,$20.9,$651.8,$57.5,$-26.4,$-152.6,$-219.1,$-417.6,$808.3,"$-1,565.4",-,$-32.4,-,$-18.5,$-18.5,$33.5,"$-1,582.8","$1,050.7",$-52,$998.7,$14.5,$14.5,$-333.6,$13.9,$693.5,$-81,-,$-333.6
2018-12-31,$364.8,$622.3,$-354,$268.3,$198.2,$-78,$81.6,$55,$657.5,"$1,290.6","$-1,622.5",-,$-20,-,$-17.5,$-17.5,$-4.9,"$-1,664.9",$545.8,$-332.6,$213.2,$11.1,$11.1,$-333,$-10.4,$-119.1,$-493.4,-,$-333
2018-09-30,$579.7,$633.8,$280,$913.8,$157.6,$67.5,$8.6,$318.3,$432.3,"$1,925.8","$-1,465",-,$-1.9,-,$-8.9,$-8.9,$26,"$-1,449.8",$716.9,$-346.6,$370.3,$11.6,$11.6,$-308.3,$0.6,$74.2,$550.2,-,$-308.3
2018-06-30,$530.1,$577.2,$194.2,$771.4,$-249.6,$2.7,$75.7,$127.8,$-96.9,"$1,204.6","$-1,317.6",-,$-0.4,-,$-14.1,$-14.1,$21,"$-1,311.1",$555.7,$-69.6,$486.1,$18.7,$18.7,$-308.1,$-19.4,$177.3,$70.8,-,$-308.1
2018-03-31,$456.7,$567.1,$-56.4,$510.7,$39.7,$28.5,$-129.3,$-29.8,$-165.2,$802.2,"$-1,905.8",-,$-23.8,-,$-17.3,$-17.3,$19.1,"$-1,927.8",$280.2,"$1,020.2","$1,300.4",$32.2,$32.2,$-306.1,$3,"$1,029.5",$-96.1,-,$-306.1
2017-12-31,$401.8,$535.6,$-15.5,$520.1,$-172.8,$-40.6,$33,$2.7,$224.3,"$1,146.2","$-1,913.1",-,$-34.8,-,$-11.2,$-11.2,$25.4,"$-1,933.7",$433.9,$579.3,"$1,013.2",$12.2,$12.2,$-316.9,$0.8,$709.3,$-78.2,-,$-316.9
2017-09-30,$556.7,$551.7,$555,"$1,106.7",$-69.2,$68,$79.5,$-97.2,$-256.2,"$1,407.2","$-1,267.8",-,$-34.3,-,$-18.1,$-18.1,$-5.7,"$-1,325.9","$1,146.4",$-792.4,$354,-,-,$-290.1,$1.3,$65.2,$146.5,-,$-290.1
2017-06-30,$376.2,$522,$180.5,$702.5,$34.7,$-22.9,$80.2,$-0.9,$-168.5,$910.2,"$-1,144.6",-,$-35.2,-,$-11,$-11,$17.8,"$-1,173",$293.4,$315.7,$609.1,-,-,$-293.5,$-7.9,$307.7,$44.9,-,$-293.5
2017-03-31,$594.2,$517,$-100.4,$416.6,$235.8,$13.4,$-250.7,$-389.3,$-204,$806.8,$793.8,-,$-3.7,-,$-18.1,$-18.1,$4.2,$776.2,"$-1,220.9",$-177,"$-1,397.9",-,-,$-291.4,$2.2,"$-1,687.1",$-104.1,-,$-291.4
2016-12-31,$375.2,$431,$-249.6,$181.4,$14.2,$48.6,$117.1,$-71.5,$544.2,"$1,100.8","$-1,502",-,$-0.9,-,$-17.1,$-17.1,$-97.9,"$-1,617.9",$523.3,$234.7,$758,-,-,$-291.2,$-8.9,$457.9,$-59.2,-,$-291.2
