,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$131.206,$97.224,$-8.103,$89.121,$-77.985,$-0.548,$-4.922,$6.635,$87.515,$307.842,$-96.932,-,-,-,-,-,-,$-96.932,$-28,-,$-28,-,-,$-39.858,$-3.109,$-70.967,$139.943,$6.592,$-39.858
2020-09-30,$-14.961,$100.382,$61.493,$161.875,$-18.821,$3.019,$11.335,$1.777,$-17.854,$129.06,$-147.179,-,-,-,-,-,-,$-147.179,$-59,-,$-59,-,-,$-39.857,$-0.018,$-98.875,$-116.994,$10.741,$-39.857
2020-06-30,$30.374,$95.373,$-6.556,$88.817,$17.779,$-0.135,$-12.742,$11.134,$17.245,$136.436,$-182.254,-,-,-,-,-,-,$-182.254,-,-,-,-,-,$-39.858,$-0.019,$-39.877,$-85.695,$7.698,$-39.858
2020-03-31,$53.91,$100.885,$43.735,$144.62,$73.327,$-4.317,$-23.711,$-12.176,$6.367,$204.897,$-148.654,-,-,-,$-9.459,$-9.459,-,$-158.113,-,-,-,-,-,$-39.817,$-6.313,$-46.13,$0.654,$15.765,$-39.817
2019-12-31,$146.94,$107.186,$23.418,$130.604,$-49.785,$4.263,$13.237,$1.664,$-14.564,$262.98,$-167.473,-,-,-,$249.174,$249.174,-,$81.701,-,-,-,$-172.417,$-172.417,$-40.793,$-0.004,$-213.214,$131.467,$6.289,$-40.793
2019-09-30,$90.358,$111.644,$73.47,$185.114,$24.137,$1.186,$-7.546,$1.619,$-4.598,$270.874,$-199.141,-,-,-,$-2.948,$-2.948,-,$-202.089,-,-,-,$-190.808,$-190.808,$-37.025,$-0.03,$-227.863,$-159.078,$1.662,$-37.025
2019-06-30,$181.009,$97.522,$23.351,$120.873,$37.356,$-1.104,$-7.933,$8.812,$24.768,$326.65,$-225.85,-,-,-,$-2.545,$-2.545,-,$-228.395,-,-,-,$-125.26,$-125.26,$-38.092,$-8.398,$-171.75,$-73.495,$6.571,$-38.092
2019-03-31,$262.763,$93.347,$149.757,$243.104,$141.671,$-7.201,$-27.934,$-33.902,$79.42,$585.287,$-193.304,-,-,-,$-1.828,$-1.828,-,$-195.132,$-7,-,$-7,$-31.378,$-31.378,$-29.605,$-9.57,$-77.553,$312.602,$14.487,$-29.605
2018-12-31,$275.045,$130.379,$87.381,$217.76,$-139.576,$1.399,$-1.724,$-10.158,$-176.754,$316.051,$-244.142,-,-,-,$-4.397,$-4.397,-,$-248.539,$-60,-,$-60,$-291.036,$-291.036,$-30.184,$-0.082,$-381.302,$-313.79,$14.971,$-30.184
2018-09-30,$122.336,$122.303,$54.122,$176.425,$-46.284,$7.051,$25.024,$2.453,$-56.569,$242.192,$-231.575,-,-,-,$-9.961,$-9.961,-,$-241.536,$-237,-,$-237,$-162.071,$-162.071,$-26.467,$-0.035,$-425.573,$-424.917,$6.108,$-26.467
2018-06-30,$42.431,$86.105,$67.961,$154.066,$-11.277,$-8.068,$21.337,$38.873,$77.403,$273.9,$-230.691,-,-,-,$-27.487,$-27.487,-,$-258.178,-,-,-,$-212.52,$-212.52,$-27.071,$-0.065,$-239.656,$-223.934,$5.18,$-27.071
2018-03-31,$117.231,$83.323,$79.746,$163.069,$50.216,$-4.309,$-14.169,$-14.632,$-7.54,$272.76,$490.288,-,-,-,$-35.418,$-35.418,-,$454.87,-,-,-,$-207.134,$-207.134,$-27.647,$-7.968,$-242.749,$484.881,$5.184,$-27.647
