,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2015-03-31,"$2,463",$321,$372,$693,"$-5,990","$-18,273","$8,052",-,"$-16,211","$-13,055",$-320,-,-,-,$33,$33,"$-2,618","$-2,905","$6,005",$618,"$6,623",$-839,$654,$-310,"$2,984","$9,951","$-6,691",$295,$-310
2014-12-31,"$-1,586",$413,$187,$600,$-727,"$-9,528","$4,636",-,"$-5,619","$-6,605",$-459,-,$27,-,"$-5,038","$-5,038","$-6,091","$-11,561","$1,839",$501,"$2,340",$-286,$-286,$-252,"$8,387","$10,189","$-8,842",$327,$-252
2014-09-30,"$1,752",$136,$210,$346,$27,"$-1,624","$1,363",-,$-234,"$1,864",$-120,-,$795,-,"$1,723","$1,723","$-2,052",$346,"$8,315",$-23,"$8,292",$-208,$786,$-265,"$4,984","$13,797","$14,941",$304,$-265
2014-06-30,"$1,917",$286,$226,$512,"$4,145","$-10,747","$5,106",-,"$-1,496","$1,046",$-415,-,$32,-,"$-6,323","$-6,323","$-7,585","$-14,291","$-5,432",$-3,"$-5,435",$-292,"$1,496",$-244,"$2,821","$-1,362","$-14,539",$318,$-244
2014-03-31,"$1,584",$326,$272,$598,"$-1,241","$-12,913","$16,866",-,"$2,712","$4,781",$2,-,$135,-,"$-5,354","$-5,354","$-4,601","$-9,818","$-1,085",$-356,"$-1,441",$-672,$-672,$-143,"$2,775",$519,"$-4,459",$311,$-143
2013-12-31,$173,$427,$254,$681,$13,"$12,125","$5,197",-,"$17,335","$18,189",$-372,-,$578,-,"$-6,690","$-6,690","$-3,988","$-10,472","$-4,485",$-191,"$-4,676",$-240,$602,$-117,"$-1,985","$-6,176","$2,102",$330,$-117
2013-09-30,"$1,018",$368,$312,$680,"$7,644","$-19,109","$8,185",-,"$-3,280","$-1,582",$-361,-,$39,-,"$-4,390","$-4,390","$-2,674","$-7,386","$-5,058",$-33,"$-5,091",$-137,$717,$-119,"$23,691","$19,198","$10,582",$291,$-119
2013-06-30,"$1,191",$356,$263,$619,"$-3,613","$9,371","$6,339",-,"$12,097","$13,907",$-320,-,$49,-,"$-2,001","$-2,001","$-1,192","$-3,464",$712,$-109,$603,$-8,$-8,$-120,"$-6,702","$-6,227","$4,297",$294,$-120
2013-03-31,"$1,231",$360,$188,$548,"$2,730","$-6,990","$6,976",-,"$2,716","$4,495",$-263,-,$481,-,"$-1,294","$-1,294","$-2,063","$-3,139","$-1,972",$337,"$-1,635",$-306,$-306,$-119,"$-2,102","$-4,162","$-4,002",$265,$-119
2012-12-31,$788,$363,$-565,$-202,"$13,716","$-1,192","$-11,048",-,"$1,476","$1,993",$-447,-,$189,-,$-49,$-49,"$-1,964","$-2,271",$744,$15,$759,$-5,$-5,$-120,"$10,078","$10,712","$10,318",$-7,$-120
2012-09-30,$-956,$425,$517,$942,"$-12,774","$13,633","$4,455",-,"$5,314","$5,300",$-429,-,-,-,"$-8,313","$-8,313",$-133,"$-8,875","$-3,167",$135,"$-3,032",$-31,$-31,$-119,"$1,112","$-2,070","$-5,420",$280,$-119
2012-06-30,$750,$418,$197,$615,"$-5,793","$19,151","$-5,257",-,"$8,101","$9,466",$-224,-,"$1,536",-,"$1,505","$1,505","$-1,031","$1,786","$-6,300",$-29,"$-6,329",$-8,$-8,$-118,"$-1,203","$-7,658","$3,281",$246,$-118
2012-03-31,$134,$375,$399,$774,"$-5,179","$1,704","$10,567",-,"$7,092","$8,000",$-212,-,-,-,"$-2,484","$-2,484",$-569,"$-3,265","$-10,723",$-826,"$-11,549",$-183,$-183,$-112,"$-1,037","$-12,881","$-8,587",$372,$-112
2011-12-31,$-184,$217,$805,"$1,022","$2,636","$30,504","$-29,486",-,"$3,654","$4,492",$-216,-,-,-,"$-3,444","$-3,444","$-1,575","$-5,235","$-4,634",$-38,"$-4,672",$-6,$-6,$-120,$-749,"$-5,547","$-6,595",$294,$-120
2011-09-30,"$2,293",$428,$258,$686,"$9,534","$-5,492","$9,043",-,"$13,085","$16,064",$-363,-,-,-,"$-2,772","$-2,772","$-7,252","$-10,387",$-277,$-685,$-962,$-28,$-28,$-120,"$-1,239","$-2,349","$3,160",$278,$-120
2011-06-30,"$1,406",$380,$379,$759,"$1,146","$-19,271","$12,108",-,"$-6,017","$-3,852",$-316,-,-,-,"$2,659","$2,659",-,"$2,343","$-2,835",$264,"$-2,571",$-10,$-10,$-292,"$2,805",$-68,"$-1,861",$388,$-292
2011-03-31,"$1,130",$379,"$1,014","$1,393","$-7,417","$2,222","$1,350",-,"$-3,845","$-1,322",$-409,-,-,-,"$2,954","$2,954",-,"$2,545","$1,239",$46,"$1,285",$-273,$-273,$-302,"$2,106","$2,816","$4,993",$340,$-302
2010-12-31,"$1,066",$-418,$-479,$-897,$-411,"$23,402","$-1,798",-,"$21,193","$21,362",$-401,-,$26,-,"$-4,658","$-4,658",$-307,"$-5,340","$-1,664","$-1,393","$-3,057",$-19,$-19,$-289,"$1,948","$-1,417","$14,500",$283,$-289
2010-09-30,$641,$646,$626,"$1,272","$-6,424","$-7,253","$1,623",-,"$-12,054","$-10,141",$-364,-,-,-,"$-4,110","$-4,110",$-36,"$-4,510","$4,220",$814,"$5,034","$5,556","$5,556",$-285,$-225,"$10,080","$-3,232",$306,$-285
2010-06-30,"$1,984","$1,037",$-246,$791,"$-4,275","$14,414","$-4,622",-,"$5,517","$8,292",$-298,-,$-228,-,$-559,$-559,$283,$-802,"$-1,875",$512,"$-1,363",$-12,$-12,$-289,"$-4,414","$-6,078",$869,$301,$-289
2010-03-31,"$2,011",$154,"$1,215","$1,369","$4,618","$7,609","$5,494",-,"$17,721","$21,101",$-138,-,-,-,"$-18,674","$-18,674",-,"$-18,812","$-1,938",$945,$-993,$-261,$-261,$-293,"$3,125","$1,578","$3,487",$370,$-293
2009-12-31,$770,$395,$-662,$-267,"$-1,416","$1,674","$3,476",-,"$3,734","$4,237",$-570,-,-,-,-,-,-,$-570,"$2,989",$-535,"$2,454",$-11,"$10,939","$-11,237","$-2,293",$-137,"$3,381",$244,$-287
2009-09-30,$793,$466,$702,"$1,168","$1,433","$-18,992","$6,879",-,"$-10,680","$-8,719",$-428,-,$-300,-,-,-,-,$-728,"$3,666",$-117,"$3,549",$-6,$-956,$-367,$157,"$2,383","$-6,396",$394,$-367
2009-06-30,$33,$208,$-200,$8,"$-5,233","$-11,937","$8,181",-,"$-8,989","$-8,948",$-752,-,"$-1,287",-,-,-,-,"$-2,039",$-889,$-381,"$-1,270","$6,217","$-3,783",$-433,"$2,076","$-3,410","$-13,535",$423,$-433
2009-03-31,$-190,$155,$268,$423,"$2,771","$-17,758","$-17,767",-,"$-32,754","$-32,521","$-1,127",-,$-8,-,-,-,-,"$-1,135","$5,019","$-6,691","$-1,672",$5,$5,$-645,"$6,500","$4,188","$-30,129",$204,$-645
2008-12-31,"$1,778",$794,$-40,"$-1,838",-,"$133,477","$-114,531",-,"$73,477","$73,417","$-1,400",-,$569,-,-,-,-,$-831,"$-8,210","$-24,012","$-32,222","$-1,431","$17,566","$-1,227","$-1,101","$-16,984","$53,056","$1,838","$-1,227"
2008-11-30,"$-10,762",$-532,"$-1,997",$63,"$38,043","$-86,747","$50,944",-,"$-52,291","$-62,990","$1,368",-,$-569,-,-,-,-,$799,"$8,347","$16,870","$25,217","$1,295","$1,295",$935,"$5,256","$32,703","$-28,907","$-1,637",$935
2008-09-30,"$6,760",$223,$-6,$217,"$-24,530","$230,067","$-154,776",-,"$50,761","$57,738",$-245,-,"$-1,560",-,-,-,-,"$-1,805","$-20,222","$3,466","$-16,756","$-1,592","$-1,592",-,"$-6,282","$-24,630","$30,803",$-35,-
2008-08-31,"$1,411",$71,$-368,$-297,"$27,522","$-79,638","$21,033",-,"$-31,083","$-29,969",$-150,-,$780,-,-,-,-,$630,"$5,973","$-10,130","$-4,157",$97,$97,$-309,"$-5,106","$-9,475","$-40,000",$393,$-309
2008-06-30,$14,$29,$33,$62,"$-6,688","$54,470","$-1,969",-,"$45,813","$45,889",$-163,-,-,-,-,-,-,$-163,"$-7,806",$473,"$-7,333",$-84,$-84,-,$774,"$-6,643","$39,920",$12,-
2008-05-31,"$1,145",$128,$-213,$-85,"$13,282","$-54,438","$29,511",-,"$-11,645","$-10,585",$-290,-,$605,-,-,-,-,$315,"$18,109","$-6,326","$11,783",$132,$132,$-312,"$-12,349",$-746,"$-11,433",$610,$-312
2008-03-31,"$1,432",$81,$-41,$40,"$6,902","$-63,714","$55,257",-,"$-1,555",$-83,$-520,-,$744,-,-,-,-,$224,"$-4,401","$-4,353","$-8,754",$152,$152,$-314,"$17,707","$8,791","$9,617",$657,$-314
2008-02-29,"$1,551",$126,$606,$732,"$7,108","$-75,848","$47,366",-,"$-21,374","$-19,091",$-335,-,$-174,-,-,-,-,$-509,"$4,974","$-8,543","$-3,569",$241,$241,$-314,"$18,264","$14,622","$-4,633",$608,$-314
2007-12-31,"$3,249",$475,$967,"$1,442","$-3,973","$-94,059","$71,092",-,"$-26,940","$-22,249","$-1,469",-,$-693,-,"$-9,801","$-9,801",$525,"$-11,438","$41,354","$8,274","$49,628","$-3,264","$-3,264","$-1,219","$-7,060","$38,085","$4,992","$1,927","$-1,219"
2007-11-30,"$-6,797",$-478,"$-2,501","$-2,979","$24,532","$33,189","$-45,146",-,"$12,575","$2,799","$1,228",-,$693,-,"$8,978","$8,978",$-525,"$10,374","$-32,390","$-4,624","$-37,014","$2,735","$2,735",$913,"$4,550","$-28,816","$-15,982","$-2,132",$913
2007-08-31,"$1,543",$224,$958,"$1,182","$21,448","$-40,814","$28,547",-,"$9,181","$11,906",$-621,-,$-2,-,"$-1,003","$-1,003",$-79,"$-1,705","$6,221",$183,"$6,404",$-512,$-512,$-305,"$-11,309","$-5,722","$4,802",$866,$-305
2007-05-31,"$2,582",$50,$883,$933,"$-29,315","$22,630","$18,586",-,"$11,901","$15,416",$-312,-,$476,-,"$-7,975","$-7,975",$-351,"$-8,162","$10,880",$-82,"$10,798","$-1,345","$-1,345",$-303,"$-1,314","$7,836","$15,150",$659,$-303
2007-02-28,"$2,672",$204,$660,$864,"$-16,665","$-15,005","$-1,987",-,"$-33,657","$-30,121",$-295,-,"$-1,167",-,-,-,$955,$-507,"$15,289","$4,523","$19,812",$-878,$-878,$-305,"$8,073","$26,702","$-3,970",$607,$-305
2006-11-30,"$-5,266",$-538,"$-2,359","$-2,897","$11,019","$79,631","$-37,938",-,"$52,712","$44,549","$-1,327",-,"$1,676",-,-,-,$-553,$-204,"$-18,375","$5,122","$-13,253","$1,991",$894,$864,"$-21,982","$-33,477","$10,868","$-1,742",$864
2006-08-31,"$1,851",$173,$737,$910,"$12,653","$-31,435","$13,381",-,"$-5,401","$-2,640",$-663,-,-,-,-,-,"$-1,435","$-2,098","$3,677","$-8,030","$-4,353",$-908,$189,$-283,"$12,938","$8,491","$3,753",$527,$-283
2006-05-31,"$1,841",$186,$579,$765,"$2,626","$-48,060","$21,909",-,"$-23,525","$-20,919","$2,119",-,-,-,-,-,"$-1,768",$351,"$4,578","$4,619","$9,197",$17,$17,$-291,"$1,029","$9,952","$-10,616",$452,$-291
2006-02-28,"$1,574",$179,"$1,043","$1,222","$-26,298",$-136,"$2,648",-,"$-23,786","$-20,990",$-129,-,"$-1,676",-,-,-,"$3,756","$1,951","$10,120","$-1,711","$8,409","$-1,100","$-1,100",$-290,"$8,015","$15,034","$-4,005",$763,$-290
2005-11-30,"$-2,474",$-690,"$-2,670","$-3,360","$4,494","$33,719","$-1,565",-,"$36,648","$30,814",$416,-,$323,-,-,-,"$1,074","$1,813","$-8,605","$-1,526","$-10,131","$2,205","$2,205",$889,"$-20,460","$-27,497","$5,130",$-638,$889
2005-08-31,$144,$212,"$2,109","$2,321","$-12,551","$18,880","$-8,821",-,"$-2,492",$-27,$-146,-,$-44,-,-,-,"$-1,525","$-1,715",$-375,"$-2,228","$-2,603",$-182,$-182,$-293,"$7,415","$4,337","$2,595",$230,$-293
2005-05-31,$928,$247,$415,$662,"$15,536","$-44,484","$10,902",-,"$-18,046","$-16,456",$-184,-,-,-,-,-,"$-1,005","$-1,189",$-280,"$9,265","$8,985",$-863,$-863,$-295,$836,"$8,663","$-8,982",$206,$-295
2005-02-28,"$1,402",$231,$146,$377,"$-7,479","$-8,115",$-516,-,"$-16,110","$-14,331",$-86,-,$-279,-,-,-,"$1,456","$1,091","$9,260","$-5,511","$3,749","$-1,160","$-1,160",$-301,"$12,209","$14,497","$1,257",$202,$-301
