,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$-145.3,$373.4,$11.7,$385.1,$-4.6,-,-,$-40.8,$-45.4,$194.4,$-8.8,-,$114.8,$-130.2,$-654.3,$-784.5,"$1,339.8",$661.3,-,$-89.6,$-89.6,$-0.2,$-0.2,$-79.2,"$2,501.2","$2,332.2","$3,187.9",$7.2,$-75.6
2020-09-30,$144.6,$21.1,$43.3,$64.4,$-9.5,-,-,$132.8,$123.3,$332.3,$-16.2,-,-,$-137.2,$116.2,$-21,$202.8,$165.6,-,$-544.7,$-544.7,$-0.1,$-0.1,$-79.2,$-297.8,$-921.8,$-423.9,$7.2,$-75.7
2020-06-30,$89.9,$20.8,$97.4,$118.2,$7.7,-,-,$-115.4,$-107.7,$100.4,$-0.8,-,-,$-50.8,$369.8,$319,"$-1,176.4",$-858.2,-,"$-4,129","$-4,129",-,-,$-79,"$5,193.2",$985.2,$227.4,$7.8,$-75.5
2020-03-31,$130.4,$21.9,$51.6,$73.5,$475.7,$7.1,-,$-470.9,$11.9,$215.8,$-8.3,-,-,$-86.6,$-586.2,$-672.8,$-605.6,"$-1,286.7",-,$756.1,$756.1,$-305.1,$-305.1,$-80.8,"$1,151.6","$1,521.8",$450.9,$8.3,$-77.3
2019-12-31,$137.4,$22.5,$38.9,$61.4,$5,$2.2,-,$28.5,$35.7,$234.5,$-9.9,-,$470.7,$-103.7,$-210.8,$-314.5,$119.7,$266,-,$-14.2,$-14.2,$8.6,$8.6,$-73.5,$-413.4,$-492.5,$8,$7.9,$-69.9
2019-09-30,$135.2,$17.8,$26.4,$44.2,$-7.4,-,-,$-109.5,$-116.9,$62.5,$-23.5,-,-,$-34.3,$-22.4,$-56.7,$-235.4,$-315.6,-,"$1,229.2","$1,229.2",$3.4,$3.4,$-73.4,$-893.8,$265.4,$12.3,$8.6,$-69.9
2019-06-30,$133.2,$17.7,$23.9,$41.6,$-9.6,$-1,-,$-198.9,$-209.5,$-34.7,$-21.7,-,$108.7,$-59.4,$348.9,$289.5,$-397.2,$-20.7,-,$-154.3,$-154.3,$2.4,$2.4,$-73.3,$446.8,$221.6,$166.2,$6.5,$-69.8
2019-03-31,$114.6,$16.2,$22.9,$39.1,$11.3,$0.1,-,$-186.6,$-175.2,$-21.5,$1.3,-,$-60,$-58.9,$152.6,$93.7,$-275.2,$-240.2,-,$-734.2,$-734.2,$5.2,$5.2,$-68.7,$741.9,$-55.8,$-317.5,$7.6,$-65.2
2018-12-31,$133,$16.4,$40.5,$56.9,$-6.1,$-0.2,-,$-54.1,$-60.4,$129.5,$-38.3,-,$42,$-97.4,$382.8,$285.4,$-205.4,$83.7,-,$-293,$-293,$0.6,$0.6,$-68.6,$541.8,$180.8,$394,$9,$-65
2018-09-30,$117,$13.7,$23.4,$37.1,$1.9,-,-,$29.6,$31.5,$185.6,$-12.7,-,-,$-94.6,$-7.2,$-101.8,$310.1,$195.6,-,"$-1,246.7","$-1,246.7",$9.3,$9.3,$-63.6,$742,$-559,$-177.8,$6.1,$-60.1
2018-06-30,$110.2,$13.8,$21.7,$35.5,$-6.7,-,-,$-19.2,$-25.9,$119.8,$-16.8,-,$-35.8,$-79.4,$-83.3,$-162.7,$-341.7,$-557,-,$763.2,$763.2,$6.6,$6.6,$-63.4,$-425.9,$280.5,$-156.7,$6.2,$-59.9
2018-03-31,$107.9,$14.2,$22.4,$36.6,$6.2,-,-,$3.7,$9.9,$154.4,$-11,-,-,$-133.7,$-45.6,$-179.3,$467.6,$277.3,-,$-225.9,$-225.9,$8.9,$8.9,$-62.3,$-162.5,$-441.8,$-10.1,$7.3,$-58.8
2017-12-31,$106.3,$17.7,$59.8,$77.5,$-4,$0.1,-,$22.5,$18.6,$202.4,$-0.4,-,-,$-344.5,$67.5,$-277,$-199.7,$-477.1,-,$-39,$-39,$33.6,$33.6,$-62.2,$508.3,$440.7,$166,$8,$-58.6
2017-09-30,$90.8,$17.8,$21.4,$39.2,$11.5,$-0.5,-,$49.5,$60.5,$190.5,$-7.8,-,$-145.1,$-462.2,$506.3,$44.1,$-62,$-170.8,-,$-649.3,$-649.3,$3.2,$3.2,$-61.8,$732.6,$24.7,$44.4,$5.5,$-58.3
2017-06-30,$69.3,$18,$21.5,$39.5,$-9.4,-,-,$-65.9,$-75.3,$33.5,$-2.7,-,$174,$-428.7,$147.9,$-280.8,$-309.6,$-419.1,-,$887,$887,$3.3,$3.3,$-61.8,$-543.7,$284.8,$-100.8,$5.6,$-58.3
