,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2018-03-31,$117,$82,$16,$98,$195,$-9,-,$-551,$-715,$-500,$-41,-,"$-1,048",-,-,-,-,"$-1,089","$1,246",-,"$1,246",$-13,$-13,$-84,-,"$1,149",$-410,$17,$-84
2017-12-31,$-829,$343,"$1,025","$1,368",$-141,$37,-,$-12,$222,$761,$-21,-,$-12,-,-,-,-,$-33,$-3,-,$-3,$-104,$-104,$-76,$-2,$-185,$551,$17,$-76
2017-09-30,$464,$-166,$82,$-84,$-170,$29,-,$-131,$-110,$270,$-85,-,$-141,-,-,-,-,$-226,$-9,-,$-9,$-67,$-67,$-76,-,$-152,$-88,$16,$-76
2017-06-30,$133,$86,$78,$164,$-117,$-43,-,$69,$-124,$173,$-53,-,$-15,-,-,-,-,$-68,$2,-,$2,$-74,$-74,$-79,-,$-151,$-24,$16,$-79
2017-03-31,$77,$80,$62,$142,$368,$-69,-,$-69,$-77,$142,$-68,-,$-53,-,-,-,-,$-121,$-1,-,$-1,$-156,$-156,$-77,-,$-234,$-201,$17,$-77
2016-12-31,$243,$75,$119,$194,$-251,$6,-,$-144,$76,$513,$-55,-,$-226,-,-,-,-,$-281,$-683,-,$-683,$-101,$-101,$-67,-,$-851,$-657,$16,$-67
2016-09-30,$192,$76,$91,$167,$-82,$2,-,$-69,$-11,$348,$-46,-,$-11,-,-,-,-,$-57,$-1,-,$-1,$-69,$-69,$-70,-,$-140,$142,$17,$-70
2016-06-30,$108,$82,$77,$159,$50,$2,-,$-29,$24,$291,$-46,-,$5,-,-,-,-,$-41,$-1,-,$-1,$-555,$-555,$-72,-,$-628,$-395,$18,$-72
2016-03-31,$17,$62,$84,$146,$277,$-4,-,$-60,$-150,$13,$-51,-,$-572,-,-,-,-,$-623,$672,-,$672,$-24,$-24,$-71,-,$577,$-40,$17,$-71
2015-12-31,$279,$37,$14,$51,$-146,$37,-,$15,$84,$414,$-43,-,$-356,-,-,-,-,$-399,$-6,-,$-6,$-166,$-166,$-59,$4,$-227,$-220,$20,$-59
2015-09-30,$114,$32,$130,$162,$-88,$4,-,$13,$25,$301,$-49,-,$-18,-,-,-,-,$-67,$975,-,$975,"$-2,025","$-2,025",$-70,-,"$-1,120",$-912,$18,$-70
2015-06-30,$143,$40,$27,$67,$-54,$19,-,$-24,$-60,$150,$-48,-,$4,-,-,-,-,$-44,$-1,-,$-1,$-290,$-290,$-73,-,$-364,$-241,$19,$-73
2015-03-31,$74,$41,$13,$54,$309,$-44,-,$10,$28,$156,$-32,-,$14,-,-,-,-,$-18,$-1,-,$-1,$-612,$-612,$-75,$1,$-687,$-601,$21,$-75
2014-12-31,$201,$42,$151,$193,$-264,$-17,-,$-863,"$-1,046",$-652,$-48,-,$-49,-,"$3,403","$3,403",-,"$3,306",$-4,-,$-4,"$-1,430","$-1,430",$-82,$27,"$-1,489","$1,109",$20,$-82
2014-09-30,$147,$45,$43,$88,$12,$-5,-,$-486,$-350,$-115,$-42,-,$-8,-,-,-,-,$-50,$912,-,$912,$-641,$-641,$-78,$-29,$164,$-31,$20,$-78
2014-06-30,$824,$46,$-735,$-689,$30,$29,-,$48,$-17,$118,$-41,-,$3,-,-,-,-,$-38,$-1,-,$-1,$-345,$-345,$-79,$75,$-350,$-265,$26,$-79
2014-03-31,$127,$40,$-23,$17,$160,$-12,-,$-105,$-132,$12,$-17,-,$7,-,-,-,-,$-10,$3,-,$3,$-43,$-43,$-79,$31,$-88,$-84,$28,$-79
2013-12-31,$337,$42,$-46,$-4,$-55,$1,-,$32,$247,$580,$-8,-,$-24,"$1,167",-,"$1,167",-,"$1,135",$-1,-,$-1,$-305,$-305,$-80,$156,$-230,"$1,504",$29,$-80
2013-09-30,$308,$40,$-164,$-124,$-59,$-23,-,$-5,$-109,$75,$-31,-,$15,$590,-,$590,-,$574,$-1,-,$-1,$-416,$-416,$-69,$79,$-407,$264,$29,$-69
2013-06-30,$262,$24,$-241,$-217,$-122,$19,-,$51,$-114,$-69,$-18,-,$-2,$489,-,$489,-,$469,$-1,-,$-1,$-491,$-491,$-71,$146,$-417,$-13,$17,$-71
2013-03-31,$192,$52,$26,$78,$200,$-5,-,$-79,$-301,$-31,$-46,-,$15,$-113,-,$-113,-,$-144,$592,-,$592,$-317,$-317,$-72,$9,$212,$2,$45,$-72
2012-12-31,$336,-,$-289,$-289,$-108,$49,-,$5,$123,$170,$1,-,$2,$-375,-,$-375,-,$-372,$-1,-,$-1,$-272,$-272,$-73,$231,$-115,$-311,$7,$-73
2012-09-30,$206,$45,$148,$193,$-73,$-43,-,$-201,$-217,$182,$-39,-,$22,$173,-,$173,-,$156,$-1,-,$-1,$-292,$-292,$-63,-,$-356,$7,$44,$-63
2012-06-30,$182,$53,$114,$167,$121,$-17,-,$-66,$-96,$253,$-43,-,$-37,$114,-,$114,-,$34,$337,-,$337,$-406,$-406,$-64,$-62,$-195,$52,$52,$-64
2012-03-31,$157,$53,$56,$109,$141,$9,-,$-98,$-197,$69,$-49,-,$38,"$1,163",-,"$1,163",-,"$1,152",$-1,-,$-1,"$-1,335","$-1,335",$-70,$-5,"$-1,411",$-161,$43,$-70
2011-12-31,$178,$93,$70,$163,$-332,$24,-,$-28,$-297,$44,$-83,-,$54,"$1,283",-,"$1,283",-,"$1,254",$-602,-,$-602,$-322,$-322,$-72,$-185,"$-1,181",$96,$45,$-72
2011-09-30,$128,$92,$104,$196,$-6,$-26,-,$77,$153,$477,$-41,-,$-38,$-41,-,$-41,-,$-120,$-1,-,$-1,$-724,$-724,-,$-15,$-740,$-418,$45,-
2011-06-30,$349,$90,$-25,$65,$-87,$-2,-,$-114,$-320,$94,$-30,-,"$1,024",$-969,-,$-969,-,$25,$-616,-,$-616,$58,$58,-,$-128,$-686,$-561,$39,-
2011-03-31,$497,$91,$-237,$-146,$175,$-10,-,$-62,$-118,$233,$-26,-,$52,"$1,241",-,"$1,241",-,"$1,267",-,-,-,$70,$70,-,"$-2,991","$-2,921","$-1,444",$39,-
2010-12-31,$292,$96,$-111,$-15,$-3,$-21,-,$-72,$55,$332,$-81,-,$10,$423,-,$423,-,$352,$-527,-,$-527,$27,$27,-,$153,$-347,$360,$36,-
2010-09-30,$110,$85,$25,$110,$-48,$-54,-,$-135,$89,$309,$-37,-,$-2,$295,-,$295,-,$256,$-3,-,$-3,$84,$84,-,$113,$194,$955,$39,-
2010-06-30,$162,$85,$92,$177,$-227,$-21,-,$-41,$-236,$103,$-37,-,$218,$-151,-,$-151,-,$30,$-480,$-1,$-481,$5,$5,-,$133,$-343,$-295,$36,-
2010-03-31,$69,$87,$39,$126,$195,$-15,-,$-119,$-136,$59,$-10,-,$15,$-120,-,$-120,-,$-115,$-1,$-4,$-5,$63,$63,-,$398,$456,$319,$33,-
2009-12-31,$142,$-99,$639,$540,$-22,$-944,-,$-196,$722,"$1,404",$1,-,$64,"$-1,022",-,"$-1,022",-,$-957,$-2,$-15,$-17,$6,$6,-,$-610,$-621,$-181,$-62,-
2009-09-30,$12,$105,$-191,$-86,$327,$65,-,$71,$161,$87,$-5,-,$71,$-564,-,$-564,-,$-498,$-1,$-17,$-18,$54,$54,-,$543,$579,$169,$49,-
2009-06-30,$26,$192,$206,$398,$1,$408,-,$165,$-274,$150,$-63,-,$83,$-675,-,$-675,-,$-655,-,$-23,$-23,-,-,-,$6,$-17,$-384,$74,-
2009-03-31,$-231,$190,$-221,$-31,$-204,$582,-,$225,$-752,"$-1,014",$-68,-,$122,"$1,525",-,"$1,525",-,"$1,579",$-129,$-31,$-160,$56,$56,$-114,-,$-218,$201,$76,$-114
2008-12-31,"$-3,657",$62,"$4,013","$4,075",$705,$-83,-,$-214,$-784,$-366,$-12,-,$-65,$249,-,$249,$1,$173,$-111,$-13,$-124,$59,$59,$-113,$596,$418,$90,$16,$-113
2008-09-30,$-397,$208,$506,$714,$171,$-183,-,$-396,$-137,$180,$-40,-,$6,$195,-,$195,$30,$191,-,$44,$44,$4,$4,$-113,$-18,$-83,$217,$54,$-113
2008-06-30,-,$212,$-29,$183,$246,$183,-,$-249,$21,$204,$-120,-,$17,$26,-,$26,$81,$4,-,$-27,$-27,$76,$76,$-113,$-6,$-70,$64,$88,$-113
2008-03-31,$-190,$204,$-220,$-16,$627,$-46,-,$-82,$-137,$-343,$-106,-,$-120,$778,-,$778,$1,$553,$-114,$-54,$-168,$-132,$-132,$-114,$-1,$-415,$-59,$78,$-114
2007-12-31,$100,$221,$-79,$142,$-216,$100,-,$-461,$228,$470,$-91,-,$251,$186,-,$186,-,$346,$196,$-80,$116,$-406,$-406,$-114,$12,$-392,$437,$78,$-114
2007-09-30,$60,$236,$-95,$141,$338,$25,-,$-527,$141,$342,$-73,-,$-232,$-192,-,$-192,-,$-497,$5,$-259,$-254,$-41,$-41,$-115,$8,$-402,$-455,$80,$-115
2007-06-30,$-28,$227,$-105,$122,"$1,321",$285,-,$207,$-129,$-35,$-159,-,$-95,$297,-,$297,-,$43,$-9,$38,$29,$166,$166,$-120,$-53,$22,$33,$84,$-120
2007-03-31,$-181,$219,$-32,$187,"$1,095",$146,-,$232,$2,$8,$-38,-,"$-4,081","$6,606",-,"$6,606",-,"$2,487",$-163,$59,$-104,"$-2,314","$-2,314",$-119,$8,"$-2,529",$-79,$73,$-119
2006-12-31,$623,$155,$180,$335,$-321,$-446,-,$-173,$-248,$710,$-231,-,$782,$-732,-,$-732,-,$-181,$-13,$3,$-10,$-497,$-497,$-121,$27,$-601,$66,$68,$-121
2006-09-30,$968,$142,$134,$276,$-678,$14,-,$-410,$346,"$1,590",$-139,-,$162,"$-1,103",-,"$-1,103",-,"$-1,080",$-2,$21,$19,"$-1,094","$-1,094",$-123,$41,"$-1,157",$-651,$68,$-123
2006-06-30,"$1,384",$134,$240,$374,$-759,$-48,-,$69,"$-1,269",$489,$-89,-,$-89,$-543,-,$-543,-,$-721,$-1,$20,$19,$-574,$-574,$-99,$78,$-576,$-799,$65,$-99
2006-03-31,$686,$127,$168,$295,$-17,$-238,-,$-89,$-271,$710,$-105,-,$78,$565,-,$565,-,$538,$-2,$22,$20,$-743,$-743,$-100,$-4,$-827,$426,$75,$-100
2005-12-31,"$1,202",$132,$229,$361,$-245,$-228,-,$-711,$237,"$1,800",$-95,-,$267,"$-1,136",-,"$-1,136",-,$-964,$-1,$-14,$-15,$3,$3,$-100,$225,$113,$918,$14,$-100
2005-09-30,"$1,751",$137,$-973,$-836,$-369,$-36,-,$-377,$254,"$1,169",$-140,-,$75,"$-1,231",-,"$-1,231",-,"$-1,296","$-1,131",$9,"$-1,122",$137,$137,$-98,$-48,"$-1,131","$-1,300",-,$-98
2005-06-30,$933,$123,$-59,$64,$-517,$180,-,$-9,$-96,$901,$-112,-,$567,"$-1,139",-,"$-1,139",-,$-684,-,$20,$20,$127,$127,$-98,$106,$155,$360,$-3,$-98
2005-03-31,$692,$148,$19,$167,$-172,$65,-,$-12,$-421,$438,$-98,-,$317,$357,-,$357,-,$576,-,$-4,$-4,$58,$58,$-98,-,$-44,$950,$3,$-98
