,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$799,$48,$612,$660,$-26,-,-,$-94,$174,"$1,633",$-55,-,-,"$5,850",$172,"$6,022","$-2,271","$3,696",$-558,-,$-558,$-2,$-2,$-152,"$-1,117","$-1,829","$3,500",-,$-152
2020-09-30,$771,$36,$660,$696,$51,-,-,$-176,$-171,"$1,296",$-53,-,-,"$-5,498",$274,"$-5,224",$-298,"$-5,575","$-1,310",-,"$-1,310",$2,$2,$-135,$644,$-799,"$-5,078",-,$-135
2020-06-30,$-368,$44,"$1,813","$1,857",$-28,-,-,$-41,$98,"$1,587",$-94,-,-,"$-2,548",$292,"$-2,256","$3,346",$996,"$-2,910",-,"$-2,910",$3,$496,$-151,"$3,938","$1,373","$3,956",-,$-151
2020-03-31,$-61,$37,"$1,577","$1,614",$-23,-,-,$429,$127,"$1,680",$-59,-,-,-,$188,$188,"$2,268","$2,397",$-14,-,$-14,$-341,$-341,$-138,$663,$170,"$4,247",-,$-138
2019-12-31,$708,$11,$791,$802,$37,-,-,$-169,$-46,"$1,464",$-72,-,-,"$1,000",$13,"$1,013","$-3,996","$-3,055","$1,282",-,"$1,282",$-400,$-400,$-153,"$1,714","$2,443",$852,-,$-153
2019-09-30,$770,$3,$804,$807,$-21,-,-,$-10,$-758,$819,$-61,-,-,-,"$-3,071","$-3,071","$-2,898","$-6,030",$-748,-,$-748,$-417,$-417,$-141,"$1,276",$-30,"$-5,241",-,$-141
2019-06-30,$753,$3,$777,$780,$11,-,-,$6,$45,"$1,578",$-69,-,-,-,"$-2,254","$-2,254","$-2,098","$-4,421","$-1,222",-,"$-1,222",$-459,$-459,$-145,$809,"$-1,017","$-3,860",-,$-145
2019-03-31,$726,$-2,$808,$806,$10,-,-,$-29,$803,"$2,335",$-82,-,-,"$-1,000","$-1,834","$-2,834","$1,148","$-1,768","$-1,026",-,"$-1,026",$-485,$-485,$-134,"$1,146",$-499,$68,-,$-134
2018-12-31,$687,$8,$782,$790,$45,-,-,$-50,$-716,$761,$-77,-,-,-,"$-1,575","$-1,575","$-4,162","$-5,814",$129,-,$129,$-464,$-464,$-151,"$4,075","$3,589","$-1,464",-,$-151
2018-09-30,$720,$6,$746,$752,$-22,-,-,$-147,$134,"$1,606",$-59,-,-,-,$-298,$-298,"$-2,679","$-3,036",$729,-,$729,$-458,$-458,$-137,"$1,986","$2,120",$690,-,$-137
2018-06-30,$669,$12,$745,$757,$11,-,-,$-61,$160,"$1,586",$-60,-,-,-,$13,$13,"$-2,598","$-2,645",$-5,-,$-5,$-555,$-555,$-122,$562,$-120,"$-1,179",-,$-122
2018-03-31,$666,$6,$655,$661,$11,-,-,$251,$-89,"$1,238",$-58,-,-,-,$15,$15,$959,$916,$-57,-,$-57,$-582,$-582,$-142,"$2,338","$1,557","$3,711",-,$-142
2017-12-31,$387,$4,"$1,040","$1,044",$55,-,-,$-443,$193,"$1,624",$-57,-,-,-,$16,$16,"$-4,246","$-4,287",$-399,-,$-399,$-554,$-566,$-137,"$2,624","$1,522","$-1,141",-,$-137
2017-09-30,$602,$-3,$687,$684,$-27,-,-,$-62,$266,"$1,552",$-58,-,-,$23,$23,$46,"$-2,905","$-2,917",$272,-,$272,$-554,$-554,$-139,"$3,271","$2,850","$1,485",-,$-139
2017-06-30,$546,$-2,$616,$614,$13,-,-,$-178,$-141,"$1,019",$-56,-,-,$-23,$64,$41,"$-2,560","$-2,575",$-420,-,$-420,$-449,$-449,$-124,$-671,"$-1,664","$-3,220",-,$-124
2017-03-31,$564,$-5,$597,$592,$14,-,-,$181,$-143,"$1,013",$-47,-,-,-,$25,$25,"$1,010",$988,"$1,370",-,"$1,370",$-519,$-519,$-127,"$1,529","$2,253","$4,254",-,$-127
2016-12-31,$563,$-8,$572,$564,$17,-,-,$-291,$165,"$1,292",$-47,-,-,$850,$42,$892,"$-3,140","$-2,295","$-1,310",-,"$-1,310",$-476,$-476,$-128,"$2,751",$837,$-166,-,$-128
2016-09-30,$639,$-14,$404,$390,$14,-,-,$15,$288,"$1,317",$-46,-,-,$200,$595,$795,"$-2,756","$-2,007","$2,143",-,"$2,143",$-581,$-581,$-132,$719,"$2,149","$1,459",-,$-132
2016-06-30,$616,$-8,$568,$560,$13,-,-,$122,$-518,$658,$-40,-,-,"$-1,050",$476,$-574,$-964,"$-1,578",$-109,-,$-109,$-422,$-422,$-125,$58,$-598,"$-1,518",-,$-125
2016-03-31,$575,$-14,$428,$414,$13,-,-,$-33,$169,"$1,158",$-46,-,-,-,$146,$146,$882,$982,$49,-,$49,$-422,$-422,$-129,$925,$423,"$2,563",-,$-129
2015-12-31,$500,$-3,$458,$455,$14,-,-,$-92,$89,"$1,044",$-49,-,$2,-,$-506,$-506,"$-2,527","$-3,080",$924,-,$924,$-433,$-433,$-130,$997,"$1,358",$-678,-,$-130
2015-09-30,$612,$-10,$335,$325,$174,-,-,$-70,$210,"$1,147",$-30,-,-,-,$66,$66,$-783,$-747,$-322,$-144,$-466,$-435,$-435,$-131,$287,$-745,$-345,-,$-131
2015-06-30,$599,$-10,$329,$319,$44,-,-,$-35,$-318,$600,$-47,-,-,-,$41,$41,"$-2,288","$-2,294","$1,162",$-22,"$1,140",$-423,$-423,$-135,$-107,$475,"$-1,219",-,$-135
2015-03-31,$586,$-18,$382,$364,$-63,-,-,$-40,$113,"$1,063",$-41,-,-,-,"$1,168","$1,168","$2,126","$3,253",$366,$53,$419,$-419,$-419,$-119,$333,$214,"$4,530",-,$-119
2014-12-31,$404,$-21,$610,$589,$38,-,-,$-144,$7,"$1,000",$-43,-,-,-,$26,$26,"$-2,855","$-2,872","$1,611",$-26,"$1,585",$-398,$-398,$-119,$706,"$1,774",$-98,-,$-119
2014-09-30,$644,$-26,$396,$370,$-12,-,-,$-24,$41,"$1,055",$-29,-,-,-,$-102,$-102,"$-1,496","$-1,627",$849,$19,$868,$-620,$-620,$-120,$947,"$1,075",$503,-,$-120
2014-06-30,$644,$-29,$399,$370,$8,-,-,$-29,$-372,$642,$-30,-,-,-,$-100,$-100,"$-1,379","$-1,509",$-140,$-4,$-144,$-177,$-177,$-122,$-542,$-985,"$-1,852",-,$-122
2014-03-31,$631,$-29,$313,$284,$21,-,-,$-41,$214,"$1,129",$-43,-,-,-,"$1,143","$1,143",$711,"$1,811",$-303,$-16,$-319,$-364,$-364,$-106,$26,$-763,"$2,177",-,$-106
2013-12-31,$602,$-235,$731,$496,$7,-,-,$-140,$-116,$982,$-54,-,-,-,$-45,$-45,"$-3,162","$-3,261","$1,795",$15,"$1,810",$-345,$-345,$-105,"$1,850","$3,210",$931,$-45,$-105
2013-09-30,$593,$35,$277,$312,$154,-,-,$-26,$-457,$448,$-60,-,-,-,$-98,$-98,$-976,"$-1,134",$614,$-137,$477,$-344,$-344,$-107,$539,$565,$-121,$14,$-107
2013-06-30,$602,$49,$231,$280,$29,-,-,$2,$-287,$595,$-58,-,-,-,$247,$247,"$-1,582","$-1,393","$-1,204",$-72,"$-1,276",$-338,$-338,$-108,$197,"$-1,525","$-2,323",$14,$-108
2013-03-31,$673,$20,$228,$248,$42,-,-,$-88,$571,"$1,492",$-59,-,-,-,$907,$907,"$1,777","$2,625","$1,551",$-37,"$1,514",$-256,$-256,$-79,$187,"$1,366","$5,483",$17,$-79
