,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$385,$203,$-394,$-191,$52,$-31,-,$126,$182,$376,$-181,-,$-447,$2,$-2,-,$11,$-617,$-8,$2,$-6,$-216,$-216,$-57,$5,$-274,$-471,$12,$-57
2020-09-30,$129,$115,$104,$219,$-387,$43,-,$19,$133,$481,$-109,-,-,$-2,-,$-2,$9,$-102,$-253,$6,$-247,-,-,$-40,$-1,$-288,$118,$13,$-40
2020-06-30,$-84,$138,$8,$146,$210,$18,-,$-7,$2,$64,$-52,-,-,-,-,-,$25,$-27,"$1,109",-,"$1,109",$12,$12,$-37,$-23,"$1,061","$1,102",$6,$-37
2020-03-31,$137,$112,$12,$124,$152,$-58,-,$-4,$2,$263,$-119,-,$-2,-,-,-,$1,$-120,$-1,-,$-1,$-12,$-12,$-49,-,$-62,$69,$10,$-49
2019-12-31,$237,$115,$-202,$-87,$95,$20,-,$39,$34,$184,$-139,-,-,$52,$-53,$-1,$31,$-109,$-132,-,$-132,-,-,$-40,-,$-172,$-84,$12,$-40
2019-09-30,$207,$110,$21,$131,$14,$-16,-,$-18,$19,$357,$-98,-,-,$-52,-,$-52,$47,$-103,-,-,-,-,-,$-34,$4,$-30,$206,$13,$-34
2019-06-30,$182,$107,$61,$168,$5,$-9,-,$-9,$77,$427,$-128,-,$1,-,$1,$1,$-47,$-173,$6,-,$6,$-19,$-19,$-37,$-15,$-65,$193,$9,$-37
2019-03-31,$171,$107,$41,$148,$-95,$-31,-,$-21,$-279,$40,$-116,-,$13,-,$-1,$-1,-,$-104,$-15,-,$-15,$-81,$-81,$-57,-,$-153,$-222,$8,$-57
2018-12-31,$248,$105,$-27,$78,$68,$27,-,$-30,$244,$570,$-157,-,-,-,$-6,$-6,$42,$-121,$-12,$-4,$-16,-,-,$-71,$27,$-60,$377,$15,$-71
2018-09-30,$216,$108,$22,$130,$48,$-18,-,$-29,$-95,$251,$-120,-,-,-,$3,$3,$-9,$-126,-,$-31,$-31,$-40,$-40,$-10,$-27,$-108,-,$16,$-10
2018-06-30,$284,$109,$-27,$82,$28,$-35,-,$-36,$-96,$270,$-109,-,-,-,$-2,$-2,$5,$-106,$3,$-117,$-114,$-55,$-55,$-60,$17,$-212,$-48,$7,$-60
2018-03-31,$237,$109,$19,$128,$-187,$-27,-,$-10,$-330,$35,$-160,-,-,-,$-1,$-1,-,$-161,$2,$118,$120,$-55,$-55,$-36,$-32,$-3,$-135,$15,$-36
2017-12-31,$-132.3,$106,$379.2,$485.2,$64,$-14.2,-,$-4.9,$203.2,$556.1,$-171.9,-,$-5.4,-,$-1,$-1,$-3,$-181.3,$-2.5,$-212.9,$-215.4,-,-,$-65.5,$24.1,$-256.8,$130.4,$16.5,$-65.5
2017-09-30,$194.6,$104.9,$2.1,$107,$-58,$-39.6,-,$-31.9,$-76.9,$224.7,$-134.9,-,$-180.6,-,-,-,-,$-315.5,$-2,$156.9,$154.9,$-15.3,$-15.3,$-29.4,$-2.1,$108.1,$27.2,$11.2,$-29.4
2017-06-30,$221.1,$99.8,$28.5,$128.3,$41.4,$-25.7,-,$-38.1,$-10.5,$338.9,$-122,-,-,-,$-0.5,$-0.5,-,$-122.5,$-6.1,$-106.4,$-112.5,$-53.7,$-53.7,$-29.4,$-2.9,$-198.5,$28.7,$11.2,$-29.4
2017-03-31,$199.6,$97.3,$24.2,$121.5,$-215.4,$-5.5,-,$-7.1,$-260.8,$60.3,$-131.2,-,-,-,$-1.5,$-1.5,-,$-132.7,$-6.4,$74.4,$68,$-31,$-31,$-29.7,$-23.1,$-15.8,$-85.3,$13.1,$-29.7
2016-12-31,$195,$100.2,$-0.3,$99.9,$38.7,$9,-,$-67.8,$147.7,$442.6,$-152.8,-,$80.4,-,-,-,$10.6,$-61.8,$-177,$-180.7,$-357.7,$-38,$-38,$-29.6,$1.6,$-423.7,$-75,$16.3,$-29.6
2016-09-30,$93.1,$97.8,$94.9,$192.7,$-53.1,$-31.4,-,$20.7,$-54.9,$230.9,$-118.9,-,$5.4,-,-,-,-,$-113.5,$-2.7,$-13.6,$-16.3,$-66.2,$-66.2,$-27.6,$10.9,$-99.2,$23.7,$7,$-27.6
2016-06-30,$175.4,$99,$11.4,$110.4,$32.7,$3.8,-,$-7.9,$42,$327.8,$-125.7,-,-,-,-,-,-,$-125.7,$-0.6,$45.5,$44.9,$-104.3,$-104.3,$-28,$1.3,$-86.1,$102.7,$10.7,$-28
2016-03-31,$173.2,$94.4,$17.9,$112.3,$-155.8,$-17.9,-,$-8,$-251.1,$34.4,$-103.2,-,-,-,-,-,-,$-103.2,$-8.7,$19.7,$11,$-79.5,$-79.5,$-28.2,$-28.1,$-124.8,$-185.4,$9.6,$-28.2
2015-12-31,$102.9,$83.9,$57.7,$141.6,$87.7,$-8.2,-,$-23.4,$153.2,$397.7,$-158.5,-,"$-1,187",-,-,-,$14.4,"$-1,331.1",$534.3,$214.3,$748.6,$-219.5,$-219.5,$-10.4,$-21.6,$497.1,$-455.6,$9.7,$-10.4
2015-09-30,$165.9,$78.3,$25.1,$103.4,$5.3,$-3.6,-,$-31.8,$-118.4,$150.9,$-133.8,-,-,-,-,-,$0.9,$-132.9,$4.7,$8,$12.7,$-67.4,$-67.4,$-29.5,$1.6,$-82.6,$-74.6,$9.9,$-29.5
2015-06-30,$157.4,$80.9,$23.7,$104.6,$27.3,$-10.5,-,$-16.4,$24.6,$286.6,$-145,-,-,-,-,-,$1.7,$-143.3,$-9.3,$-26.7,$-36,$-29.2,$-29.2,$-31.5,$2,$-94.7,$72.4,$9.7,$-31.5
2015-03-31,$187.7,$77.1,$8.8,$85.9,$-202.1,$-30.6,-,$-32.9,$-240.9,$32.7,$-140,-,$-12.6,-,-,-,$0.8,$-151.8,"$1,009.7",$-512.3,$497.4,$-33.7,$-33.7,$-45.3,$-1.6,$416.8,$237.7,$10.9,$-45.3
2014-12-31,$147.4,$83.4,$15.3,$98.7,$-23,$11.1,-,$-35.2,$9.5,$255.6,$-165.1,-,$-4.1,-,-,-,$5.2,$-164,$13.8,$123.3,$137.1,$-66.1,$-66.1,$-30,$-93.2,$-52.2,$15,$8,$-30
2014-09-30,$173,$81.8,$31.3,$113.1,$40.1,$-32.8,-,$-34.2,$-66.1,$220,$-140.6,-,-,-,-,-,$1.2,$-139.4,$7.5,$65.4,$72.9,$-61.6,$-61.6,$-31.6,$-0.1,$-20.4,$11.4,$8.3,$-31.6
2014-06-30,$199.9,$85.1,$22.8,$107.9,$-19.3,$-10.1,-,$-43.2,$-28,$279.8,$-131.1,-,-,-,-,-,$0.5,$-130.6,$-322.3,$193.2,$-129.1,$-21.6,$-21.6,$-33.2,$-1.2,$-185.1,$-36.7,$8,$-33.2
2014-03-31,$167.2,$80.1,$48.7,$128.8,$-246.5,$-7.9,-,$-33.6,$-249.6,$46.4,$-126.2,-,$-106.4,-,-,-,$1.5,$-231.1,$-0.1,$111.3,$111.2,$9.4,$9.4,$-42.4,$-22.2,$56,$-131.4,$7.8,$-42.4
2013-12-31,$149.4,$76.9,$48.8,$125.7,$103.6,$-1.8,-,$-116.4,$-71.1,$204,$-119.9,-,-,-,-,-,$10.2,$-109.7,$17.4,$-58.7,$-41.3,$-25.3,$-25.3,$-30.9,$21.3,$-76.2,$19.1,$7.3,$-30.9
2013-09-30,$172.9,$71.6,$6,$77.6,$25.4,$-4.1,-,$-41.5,$-35.7,$214.8,$-103.1,-,-,-,-,-,$7.1,$-96,$106.2,$-63.1,$43.1,$-69.7,$-69.7,$-30.2,$-0.2,$-57,$103.4,$6.9,$-30.2
