,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,"$1,454",$91,"$-1,155","$-1,064",$-55,$46,$51,$-158,$-116,$274,$-85,-,$4,$-501,"$1,575","$1,074",$-14,$979,$-7,$-466,$-473,$-378,$-378,$-51,$-31,$-933,$340,$11,$-51
2020-09-30,$209,$90,$-126,$-36,$29,$51,$93,$85,$258,$431,$-72,-,$2,-,-,-,$-8,$-78,$-7,$-96,$-103,$-105,$-105,$-94,$12,$-290,$76,$-3,$-94
2020-06-30,$109,$89,$28,$117,$178,$38,$-151,$88,$153,$379,$-88,-,$-85,-,-,-,$-8,$-181,$-7,$-141,$-148,-,-,$-74,$-10,$-232,$-31,$10,$-74
2020-03-31,$220,$86,$-32,$54,$-11,$-11,$1,$6,$-15,$259,$-119,-,-,-,-,-,$-9,$-128,$-9,$261,$252,$-167,$-167,$-74,$-27,$-16,$107,$10,$-74
2019-12-31,$45,$91,$54,$145,$110,$-28,$-15,$69,$136,$326,$-144,-,-,$-16,-,$-16,$-8,$-168,$-6,$121,$115,$-234,$-234,$-68,$-12,$-199,$-34,$10,$-68
2019-09-30,$265,$95,$-40,$55,$3,$-5,$7,$72,$77,$397,$-82,-,$1,-,-,-,$-1,$-82,$-6,$59,$53,$-275,$-275,$-84,$7,$-299,$6,$11,$-84
2019-06-30,$210,$86,$66,$152,$46,$-1,$30,$-13,$62,$424,$-65,-,-,-,-,-,$-1,$-66,$158,$-92,$66,$-276,$-276,$-78,$-19,$-307,$50,$13,$-78
2019-03-31,$338,$84,$9,$93,$6,$40,$-81,$-89,$-124,$307,$-79,-,$-91,-,-,-,$-7,$-177,$-7,$185,$178,$-212,$-212,$-70,$-26,$-130,$2,$14,$-70
2018-12-31,$101,$91,$244,$335,$66,$-16,$-29,$-94,$-73,$363,$-93,-,-,-,-,-,$-5,$-98,$81,$39,$120,$-555,$-555,$-71,$-20,$-526,$-264,$18,$-71
2018-09-30,$402,$90,$-39,$51,$61,$-125,$8,$70,$14,$467,$-79,-,$4,-,-,-,$-3,$-78,$-13,$-141,$-154,$-150,$-150,$-73,$-6,$-383,$-5,$14,$-73
2018-06-30,$345,$88,$32,$120,$15,$10,$36,$59,$120,$585,$-79,-,-,-,-,-,$-17,$-96,$-12,$-62,$-74,$-100,$-100,$-73,$-7,$-254,$218,$17,$-73
2018-03-31,$365,$80,$7,$87,$-190,$-27,-,$-92,$-309,$143,$-86,-,$-135,-,-,-,$-14,$-235,$-31,$99,$68,-,-,$-63,$-7,$-2,$-86,$22,$-63
2017-12-31,$204,$79,$-460,$-381,$12,$-83,$85,$221,$235,$58,$-87,-,-,-,-,-,$-5,$-92,$339,$-114,$225,$1,$1,$-63,$-17,$145,$115,$15,$-63
2017-09-30,$228,$82,$-68,$14,$11,$-25,$8,$19,$13,$255,$-64,-,$-1,-,-,-,$-3,$-68,$-7,$32,$25,$-201,$-201,$-62,$-10,$-247,$-50,$13,$-62
2017-06-30,$233,$77,$1,$78,$-54,$2,$27,$12,$-13,$298,$-54,-,$-268,-,-,-,$-3,$-325,$-5,$267,$262,$-171,$-171,$-65,$-5,$21,$10,$9,$-65
2017-03-31,$184,$72,$-2,$70,$-79,$9,$6,$2,$-62,$192,$-62,-,$1,-,-,-,$-3,$-64,$-53,$-16,$-69,$-128,$-128,$-51,$-22,$-270,$-137,$10,$-51
2016-12-31,$161,$72,$-204,$-132,$23,$-28,$-9,$-62,$-76,$-47,$-60,-,$-174,-,-,-,$-13,$-247,$-32,$-5,$-37,$-197,$-197,$-51,$-7,$-292,$-614,$8,$-51
2016-09-30,$263,$74,$-6,$68,$2,$-15,$39,$-53,$-27,$304,$-58,-,$6,-,-,-,$-2,$-54,$427,$10,$437,$-100,$-100,$-52,$-20,$265,$517,$7,$-52
2016-06-30,$223,$75,$22,$97,$27,$22,$-15,$-5,$29,$349,$-58,-,$2,-,-,-,$-7,$-63,$-6,$5,$-1,$-198,$-198,$-54,$-6,$-259,$19,$6,$-54
2016-03-31,$259,$74,$-17,$57,$-111,$29,$-8,$61,$-29,$287,$-70,-,-,-,-,-,$-5,$-75,$-7,$-399,$-406,$1,$1,$-44,$-24,$-473,$-251,$10,$-44
2015-12-31,$-301,$106,$278,$384,$77,$42,$-13,$-53,$53,$136,$-89,-,$1,-,-,-,$-9,$-97,$-6,$21,$15,$1,$1,$-43,$25,$-2,$15,$8,$-43
2015-09-30,$151,$82,$-68,$14,$76,$21,$-119,$30,$8,$173,$-104,-,-,-,-,-,$-3,$-107,$-6,$341,$335,$-420,$-420,$-47,$33,$-99,$-36,$7,$-47
2015-06-30,$201,$107,$-3,$104,$-58,$-7,$79,$-36,$-22,$283,$-165,-,$-3,-,-,-,$-13,$-181,$-6,$-6,$-12,$2,$2,$-46,$74,$18,$137,$13,$-46
2015-03-31,$234,$68,$18,$86,$-34,$6,$-58,$36,$-50,$270,$-162,-,-,-,-,-,$-11,$-173,$-6,$-9,$-15,-,-,$-38,$70,$17,$71,$12,$-38
2014-12-31,$-85,$72,$211,$283,$198,$-22,$-58,$-150,$-32,$166,$-214,-,$-10,-,-,-,$-4,$-228,$-607,$-27,$-634,$-48,$-48,$-38,$68,$-652,$-730,$20,$-38
2014-09-30,$252,$75,$-48,$27,$10,$22,$-28,$96,$100,$379,$-191,-,-,-,-,-,$-3,$-194,$381,$6,$387,$-97,$-97,$-39,$36,$287,$446,$9,$-39
2014-06-30,$258,$75,$-83,$-8,$-62,-,$46,$19,$3,$253,$-125,-,-,-,-,-,$-7,$-132,$-7,$1,$-6,$-47,$-47,$-39,$38,$-54,$66,$9,$-39
2014-03-31,$195,$76,$-45,$31,$-123,$-15,$27,$49,$-62,$164,$-148,-,-,-,-,-,$-3,$-151,$-6,$-18,$-24,$-53,$-53,$-28,$109,$4,$14,$8,$-28
2013-12-31,$654,$81,$-524,$-443,$90,$-47,$9,$-109,$-57,$154,$-112,-,-,-,-,-,$-20,$-132,$-6,$-48,$-54,$-56,$-56,$-28,$-5,$-143,$-116,$6,$-28
2013-09-30,$172,$80,$-19,$61,$-9,$-5,$28,$-15,$-1,$232,$-110,-,$1,-,-,-,$-4,$-113,$-106,$99,$-7,$-96,$-96,$-29,$-2,$-134,$-7,$18,$-29
