,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$114.588,$56.821,$6.392,$63.213,$-27.56,$17.746,$-3.429,$-8.551,$28.877,$205.712,$-53.609,-,$-869.431,-,-,-,-,$-923.04,$550,$130.944,$680.944,$5.271,$5.271,$-34.136,$-10.227,$641.852,$-59.526,$6.023,$-34.136
2020-09-30,$106.008,$54.418,$9.165,$63.583,$3.469,$1.749,$-10.534,$6.374,$-6.258,$161.951,$-43.747,-,-,-,-,-,$-2.392,$-46.139,$-35,$-11.325,$-46.325,$15.116,$15.116,$-34.089,$-0.021,$-65.319,$56.401,$7.939,$-34.089
2020-06-30,$88.124,$48.954,$6.02,$54.974,$84.665,$-27.015,$-17.011,$-6.729,$-15.818,$134.122,$-66.724,-,-,-,-,-,-,$-66.724,-,$-95.837,$-95.837,$-8.929,$-8.929,$-31.471,$2.237,$-134,$-63.954,$5.962,$-31.471
2020-03-31,$123.219,$50.941,$15.094,$66.035,$-47.726,$-6.251,$15.831,$0.169,$7.047,$199.233,$-57.098,-,$-2.648,-,-,-,-,$-59.746,-,$21.967,$21.967,$0.854,$0.854,$-31.439,$-0.654,$-9.272,$120.351,$4.949,$-31.439
2019-12-31,$104.667,$49.558,$4.705,$54.263,$-24.687,$-6.488,$0.449,$0.73,$-24.159,$131.326,$-55.3,-,$-19.231,-,-,-,-,$-74.531,-,$-61.707,$-61.707,$-2.473,$-2.473,$-31.375,$5.21,$-90.345,$-26.306,$5.586,$-31.375
2019-09-30,$95.142,$49.634,$7.619,$57.253,$-3.073,$-1.706,$-1.783,$5.365,$-2.075,$150.663,$-48.186,-,$-52.965,-,-,-,-,$-101.151,-,$-14.621,$-14.621,$-9.904,$-9.904,$-31.397,-,$-55.922,$-12.531,$7.739,$-31.397
2019-06-30,$84.777,$47.102,$7.412,$54.514,$57.62,$-24.622,$-17.276,$-2.48,$-30.55,$109.337,$-49.776,-,$-34.531,-,-,-,-,$-84.307,-,$27.861,$27.861,$-4.987,$-4.987,$-28.823,$-1.658,$-7.607,$17.434,$5.537,$-28.823
2019-03-31,$108.877,$50.263,$-2.851,$47.412,$-57.804,$17.466,$16.125,$-1.555,$31.267,$178.926,$-76.475,-,$2.674,-,-,-,$0.139,$-73.662,-,$-62.503,$-62.503,$-19.488,$-19.488,$-28.753,$-0.24,$-110.984,$-4.273,$5.608,$-28.753
2018-12-31,$48.426,$82.687,$4.401,$87.088,$-19.706,$0.872,$12.504,$-10.505,$-8.199,$133.877,$-50.671,-,$-13.313,-,-,-,$-7.422,$-71.406,-,$-16.677,$-16.677,$2.322,$2.322,$-28.745,$-0.847,$-43.947,$14.985,$5.419,$-28.745
2018-09-30,$77.495,$46.117,$10.12,$56.237,$-10.201,$1.108,$-5.502,$7.113,$-12.561,$125.923,$-32.071,-,-,-,-,-,$-1.219,$-33.29,$-85,$33.65,$-51.35,$-20.557,$-20.557,$-28.74,-,$-100.647,$-8.603,$7.701,$-28.74
2018-06-30,$70.278,$46.854,$5.338,$52.192,$39.225,$-34.063,$-1.883,$-2.424,$-0.61,$100.779,$-24.931,-,$-0.196,$-4.955,-,$-4.955,$-4.784,$-34.866,-,$18.443,$18.443,$-30.409,$-30.409,$-26.265,$-0.983,$-39.214,$16.99,$5.237,$-26.265
2018-03-31,$73.623,$44.477,$11.514,$55.991,$-52.88,$16.389,$11.164,$3.599,$-20.656,$129.777,$-51.946,-,$0.033,-,-,-,$-3.083,$-54.996,$-200,$87.794,$-112.206,$-18.481,$-18.481,$-26.296,$-3.385,$-160.368,$-82.31,$5.146,$-26.296
2017-12-31,$95.34,$44.656,$-6.233,$38.423,$-27.62,$-2.558,$-1.986,$-0.618,$-27.174,$110.478,$-38.072,-,$-9.22,-,-,-,-,$-47.292,$-7.5,$-20.53,$-28.03,$-21.9,$-21.9,$-26.353,$-0.188,$-76.471,$-11.784,$5.012,$-26.353
2017-09-30,$64.444,$45.548,$7.148,$52.696,$10.729,$-3.21,$1.629,$4.062,$12.063,$136.724,$-36.862,-,$-9.797,-,-,-,-,$-46.659,$-7.5,$-51.83,$-59.33,$-11.339,$-11.339,$-26.422,-,$-97.091,$0.788,$7.22,$-26.422
2017-06-30,$58.215,$43.651,$2.165,$45.816,$32.04,$-15.799,$-10.244,$-8.287,$-23.378,$80.653,$-36.483,-,$-18.399,-,-,-,-,$-54.882,$-7.5,$13.631,$6.131,$-2.607,$-2.607,$-23.858,$-1.92,$-22.254,$11.922,$4.809,$-23.858
2017-03-31,$26.065,$52.897,$33.091,$85.988,$-47.927,$14.539,$12.662,$-1.899,$9.234,$134.681,$-60.615,-,$-0.777,-,-,-,-,$-61.392,$136.23,$-165.734,$-29.504,$-0.587,$-0.587,$-23.782,$-4.639,$-58.512,$18.061,$4.401,$-23.782
2016-12-31,$-4.347,$89.74,$84.27,$174.01,$-11.884,$-5.645,$11.176,$-1.993,$-36.427,$100.904,$-38.337,-,$4.219,-,-,-,-,$-34.118,$-5,$16.767,$11.767,$-34.566,$-34.566,$-23.826,$-0.352,$-46.977,$10.506,$3.829,$-23.826
