,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$363.6,$84.5,$97.9,$182.4,$-51.5,$6.9,$-28.4,$94.7,$81.5,$627.5,$-61.9,-,-,$289,$-561.4,$-272.4,-,$-334.3,-,-,-,$6.6,$6.6,-,$-46.4,$-39.8,$252.8,$103.1,-
2020-09-30,$316.8,$73.4,$63.4,$136.8,$-79.7,$-56.9,$-0.3,$-48.7,$-179,$274.6,$-64.4,-,-,$-289,$-672.5,$-961.5,-,"$-1,025.9",-,-,-,$113.9,$113.9,-,$-28.7,$85.2,$-666.5,$105.8,-
2020-06-30,$70.2,$67.7,$81.5,$149.2,$18.7,$-54.9,$-25.5,$60,$10.5,$229.9,$-110,-,-,-,$646.7,$646.7,-,$536.7,-,-,-,$62.7,$62.7,-,$-15.1,$47.6,$813.4,$95.9,-
2020-03-31,$316.2,$67.7,$155.1,$222.8,$118.2,$-65.2,$21.9,$-165.9,$-186.2,$352.8,$-105.2,-,$-37.7,-,$25.8,$25.8,-,$-117.1,-,-,-,$-8.7,$-8.7,-,$-170,$-178.7,$56.2,$90.6,-
2019-12-31,$362.7,$67.7,$90.1,$157.8,$-11.8,$-67.1,$-12.4,$59.3,$32.2,$552.7,$-142,-,$-27.9,$432.8,$-669.1,$-236.3,-,$-406.2,-,-,-,$67.1,$67.1,-,$-16.3,$50.8,$198,$89.2,-
2019-09-30,$398.7,$54.2,$22.9,$77.1,$1.7,$-115.4,$3,$4.7,$-79.5,$396.3,$-86.7,-,$-33,$-432.8,$335.9,$-96.9,-,$-216.6,-,-,-,$16.6,$16.6,-,$-15.4,$1.2,$179.3,$88.9,-
2019-06-30,$316.4,$51,$99.8,$150.8,$-85.7,$-84,$-1.3,$-15.6,$-151.2,$316,$-82.1,-,$2.5,-,$-143.1,$-143.1,-,$-222.7,-,-,-,$-169.2,$-169.2,-,$-9.4,$-178.6,$-85.4,$81.6,-
2019-03-31,$304,$43.2,$109,$152.2,$134.6,$-94,$23,$-117.9,$-123,$333.2,$-114.8,-,$-1.3,-,$-192.8,$-192.8,-,$-308.9,-,-,-,$88.8,$88.8,-,$-130.6,$-41.8,$-18.7,$76.1,-
2018-12-31,$291.3,$35.8,$51.8,$87.6,$-96.1,$-73.2,$3.3,$77.5,$-40.8,$338.1,$-55.5,-,$-27.8,$-274,$-129,$-403,-,$-486.3,-,-,-,$37,$37,-,$-3.3,$33.7,$-113.9,$70.4,-
2018-09-30,$291.8,$36.8,$68.9,$105.7,$-47.9,$-71.9,$-0.9,$24.9,$-77.7,$319.8,$-47,-,$-22,$-450.9,$-52.7,$-503.6,-,$-572.6,-,-,-,$64.7,$64.7,-,$-7,$57.7,$-195.2,$70,-
2018-06-30,$254.6,$27.1,$79.3,$106.4,$-50.3,$-67.7,$5.9,$-41.8,$-129.5,$231.5,$-44.8,-,$-38.1,$724.9,$-686.3,$38.6,-,$-44.3,-,-,-,$48.7,$48.7,-,$-5.5,$43.2,$228.8,$63.3,-
2018-03-31,$287.3,$33.7,$94.9,$128.6,$33,$-66.2,$8.4,$-46.9,$-135.7,$280.2,$-40.1,-,-,-,$93.7,$93.7,-,$53.6,-,-,-,$86.2,$86.2,-,$-94.5,$-8.3,$326.5,$57.5,-
