,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$606,"$1,046","$1,169","$2,215","$-1,249",$-736,-,"$5,675","$2,805","$5,625",$-785,$-501,-,"$9,855",$-238,"$9,617",$-2,"$8,330","$-12,970","$-10,505","$-23,475",$219,$219,"$-2,112","$11,582","$-13,787",$198,$264,"$-2,112"
2020-09-30,"$2,201","$1,262",$-522,$740,-,-,-,$-851,$-851,"$2,090",$-525,$-5,-,$842,$-4,$838,$175,$481,$-236,$-382,$-618,$48,$48,"$-2,112",$-139,"$-2,821",$-218,$234,"$-2,112"
2020-06-30,"$3,435","$1,251",$-485,$766,-,-,-,$-648,$-648,"$3,555",$-479,$-1,-,"$-12,785",$238,"$-12,547",$15,"$-13,011","$15,365","$-4,045","$11,320",$34,$34,"$-2,111",$-84,"$9,159",$-351,$194,"$-2,111"
2020-03-31,"$3,410","$1,218",$87,"$1,305",-,-,-,"$-1,581","$-1,581","$3,133",$-463,$-32,-,$290,$130,$420,$4,$-71,$-940,$958,$18,$124,$124,"$-2,105",$-237,"$-2,200",$846,$64,"$-2,105"
2019-12-31,$-326,"$1,169","$1,306","$2,475","$-1,140","$-1,080",-,"$7,262","$1,618","$3,769",$-568,$-54,-,"$-2,217",$49,"$-2,168",$-44,"$-2,833","$-1,000",$530,$-470,$91,$91,"$-1,992",$-69,"$-2,440","$-1,495",$240,"$-1,992"
2019-09-30,"$7,683","$1,553","$-6,206","$-4,653",-,-,-,"$1,480","$1,480","$4,510",$-565,$-97,"$-10,861","$4,835",$-37,"$4,798",$-34,"$-6,760",$-451,"$5,798","$5,347",$55,$55,"$-2,004",$-126,"$3,273","$1,008",$64,"$-2,004"
2019-06-30,"$5,056","$1,528",$-420,"$1,108",-,-,-,"$-3,553","$-3,553","$2,611",$-479,$-109,-,"$-1,485",$59,"$-1,426",$112,"$-1,902","$-2,351","$3,425","$1,074",$122,$122,"$-2,002",$-46,$-851,$-180,$199,"$-2,002"
2019-03-31,"$3,889","$1,545",$-238,"$1,307",-,-,-,"$-3,498","$-3,498","$1,698",$-460,$-158,-,"$8,140",$-40,"$8,100",$67,"$7,550","$1,938",$875,"$2,813","$-8,739","$-8,739","$-2,045",$-495,"$-8,467",$792,$185,"$-2,045"
2018-12-31,$-383,"$1,407","$1,606","$3,013",$-458,$-432,-,"$2,756","$2,107","$4,738",$-627,$-105,-,"$-3,786","$3,776",$-10,$-21,$-764,$-462,$924,$462,"$-4,870","$-4,870","$-1,963",$-35,"$-6,407","$-2,432",$241,"$-1,963"
2018-09-30,"$4,122","$1,614","$-1,287",$327,-,-,-,$809,$809,"$5,259",$-547,$-15,-,"$-2,833",$380,"$-2,453",$110,"$-2,904","$4,974","$-4,184",$790,$-480,$-480,"$-1,994",$278,"$-1,406",$846,$303,"$-1,994"
2018-06-30,"$3,879","$1,562","$-1,059",$503,-,-,-,$-535,$-535,"$3,847",$-424,-,-,"$-1,451",$320,"$-1,131",$81,"$-1,474","$-2,749","$3,065",$316,$102,$102,"$-1,989",$-336,"$-1,908",$396,$197,"$-1,989"
2018-03-31,"$3,570","$1,567",$-438,"$1,129",-,-,-,"$-2,715","$-2,715","$1,983",$-386,$-32,-,"$10,057",$-29,"$10,028",$57,"$9,667",$-355,"$-2,148","$-2,503","$-5,691","$-5,691","$-2,032",$-495,"$-10,720",$985,$182,"$-2,032"
2017-12-31,"$12,289","$1,574","$-11,726","$-10,152",$259,$-357,-,"$3,556","$4,950","$7,089",$-700,$-73,-,"$-4,303",$165,"$-4,138",$152,"$-4,759","$-1,679",$29,"$-1,650",$206,$206,"$-1,909",$-388,"$-3,743","$-1,428",$245,"$-1,909"
2017-09-30,"$2,858","$1,566",$236,"$1,802",-,-,-,$228,$228,"$4,889",$-450,$-147,-,"$-2,480",$2,"$-2,478",$64,"$-3,011",$-1,$-66,$-67,$245,$245,"$-1,895",$5,"$-1,711",$198,$207,"$-1,895"
2017-06-30,"$3,078","$1,574",$215,"$1,789",-,-,-,"$-1,627","$-1,627","$3,240",$-448,$-41,$-415,$-762,$-969,"$-1,731",$898,"$-1,738","$-3,220","$2,051","$-1,169",$98,$98,"$-1,910",$-8,"$-2,989","$-1,470",$170,"$-1,910"
2017-03-31,"$3,130","$1,555",$-883,$672,-,-,-,"$-2,217","$-2,217","$1,584",$-358,-,$-585,"$5,309",$844,"$6,153",$-443,"$4,768","$4,020","$-2,075","$1,945","$-4,687","$-4,687","$-1,945",$-220,"$-4,907","$1,465",$218,"$-1,945"
2016-12-31,$781,"$1,549","$2,033","$3,582",$-134,$365,-,"$1,312","$1,680","$6,041",$-689,$-80,$-689,"$-2,761","$1,113","$-1,648",$20,"$-3,087","$2,573","$-2,794",$-221,$73,$73,"$-1,821",$-344,"$-2,313",$506,$159,"$-1,821"
2016-09-30,"$1,354","$1,396",$385,"$1,781",-,-,-,"$1,600","$1,600","$4,737",$-432,-,"$-13,063","$6,236","$2,843","$9,079",$34,"$-4,381",-,$-85,$-85,$250,$250,"$-1,821",$-6,"$-1,662","$-1,317",$145,"$-1,821"
2016-06-30,"$2,063","$1,387","$1,212","$2,599",-,-,-,"$-1,057","$-1,057","$3,606",$-401,$-96,"$-4,506",$838,$-533,$305,$20,"$-4,678","$2,250","$1,142","$3,392",$400,$400,"$-1,821",$-54,"$1,918",$850,$244,"$-1,821"
2016-03-31,"$3,048","$1,425",$-539,$886,-,-,-,"$-2,125","$-2,125","$1,808",$-301,-,$-110,"$4,926",$-166,"$4,760",$6,"$4,355","$-1,536","$1,056",$-480,"$-4,704","$-4,704","$-1,854",$-132,"$-7,171","$-1,080",$143,"$-1,854"
2015-12-31,$-169,"$1,424","$1,606","$3,030",$21,$-199,-,"$2,197","$2,038","$4,898",$-611,$-51,$-144,$-847,$-570,"$-1,417",$-2,"$-2,224",$4,$396,$400,$98,$98,"$-1,729",$-62,"$-1,294",$542,$181,"$-1,729"
2015-09-30,"$2,138","$1,272","$1,029","$2,301",-,-,-,$582,$582,"$5,020",$-289,$-36,"$-15,643","$10,624",$88,"$10,712",$13,"$-5,243",$1,"$1,421","$1,422",$24,$24,"$-1,728",$17,$-263,$-571,$141,"$-1,728"
2015-06-30,"$2,636","$1,201",$248,"$1,449",-,-,-,$4,$4,"$4,090",$-258,$-5,$-1,$-925,$-918,"$-1,843",$3,"$-2,105",$3,$-370,$-367,$187,$187,"$-1,725",$32,"$-1,874",$107,$185,"$-1,725"
2015-03-31,"$2,381","$1,260","$-1,078",$182,-,-,-,"$-1,883","$-1,883",$680,$-239,$-7,$-678,"$8,399","$-1,213","$7,186",$330,"$6,592","$-2,998","$2,862",$-136,"$-5,206","$-5,206","$-1,758",$122,"$-6,978",$220,$162,"$-1,758"
2014-12-31,"$1,236","$1,331",$-113,"$1,218",$148,$175,-,"$2,030","$3,142","$5,599",$-354,$-42,-,"$-1,184",$44,"$-1,140",$22,"$-1,514","$-1,324",$915,$-409,$-901,$-901,"$-1,639",$-179,"$-3,127",$905,$162,"$-1,639"
2014-09-30,"$2,673","$1,326",$35,"$1,361",-,-,-,$430,$430,"$4,463",$-275,$-286,$-195,$421,"$-2,237","$-1,816",$37,"$-2,535",$-34,$-55,$-89,"$-1,160","$-1,160","$-1,650",$13,"$-2,887",$-968,$143,"$-1,650"
2014-06-30,"$2,921","$1,424",$600,"$2,024",-,-,-,$-858,$-858,"$4,087",$-278,$-50,-,$765,"$-2,026","$-1,261",$82,"$-1,507","$4,491","$-3,726",$765,"$-1,165","$-1,165","$-1,658",$18,"$-2,040",$544,$138,"$-1,658"
2014-03-31,"$2,338","$1,456",$232,"$1,688",-,-,-,"$-1,091","$-1,091","$2,935",$-292,$-6,-,$348,$-354,$-6,$206,$-98,$-752,"$1,028",$276,$-772,$-772,"$-1,662",$25,"$-2,133",$679,$143,"$-1,662"
2013-12-31,"$2,574","$1,489",$290,"$1,779",$940,$-538,-,$810,"$1,371","$5,724",$-417,$-82,-,"$1,185",$-662,$523,$118,$142,"$-1,750","$1,786",$36,"$-4,267","$-4,267","$-1,554",$41,"$-5,744",$131,$105,"$-1,554"
2013-09-30,"$2,599","$1,521","$1,065","$2,586",-,-,-,$715,$715,"$5,900",$-278,$-50,-,$466,$-764,$-298,$23,$-603,$-2,$-474,$-476,"$-3,559","$-3,559","$-1,590",$-6,"$-5,631",$-384,$126,"$-1,590"
2013-06-30,"$14,134","$1,626","$-9,866","$-8,240",-,-,-,"$-2,137","$-2,137","$3,757",$-309,$-1,$-15,"$2,390","$-1,237","$1,153",$15,$843,"$1,602","$-1,233",$369,"$-2,730","$-2,730","$-1,701",$28,"$-4,034",$544,$103,"$-1,701"
2013-03-31,"$2,765","$1,774","$1,091","$2,865",-,-,-,"$-3,327","$-3,327","$2,303",$-202,$-126,-,"$-9,952",$-802,"$-10,754",$156,"$-10,926","$2,622","$3,485","$6,107","$-3,984","$-3,984","$-1,735",$46,$434,"$-8,189",$189,"$-1,735"
2012-12-31,"$6,321","$2,107","$-4,455","$-2,348",$367,$-631,-,$170,$975,"$4,948",$-494,$-92,"$11,582","$-3,530",$-818,"$-4,348",$189,"$6,837","$-1,499",$146,"$-1,353","$-3,181","$-3,181","$-1,619",$-80,"$-6,233","$5,575",$119,"$-1,619"
