,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$292,$117,$87,$204,$116,$-27,-,$-9,$-43,$444,$-82,-,$-44,-,-,-,-,$-126,$-556,-,$-556,$24,$24,$-127,$-4,$-663,$-345,$8,$-127
2020-09-30,$283,$115,$179,$294,$-80,-,-,-,$26,$608,$-65,-,-,-,-,-,-,$-65,$-348,-,$-348,$3,$3,-,$-1,$-346,$197,$7,-
2020-06-30,$72,$117,$155,$272,$-109,$74,-,$7,$63,$391,$-66,-,-,-,-,-,$1,$-65,$-588,$-550,"$-1,138",-,-,-,$-3,"$-1,141",$-815,$8,-
2020-03-31,$150,$123,$-9,$114,$-3,$-72,-,$-2,$-168,$86,$-68,-,$145,-,-,-,$364,$441,$732,$320,"$1,052",$6,$6,$-254,$-12,$792,"$1,319",$7,$-254
2019-12-31,$-14,$128,$46,$174,$93,$-21,-,$1,$141,$292,$-143,-,$297,-,-,-,$1,$155,-,$-210,$-210,$5,$5,$-253,$-3,$-461,$-14,$7,$-253
2019-09-30,$99,$135,$38,$173,$40,$30,-,$2,$21,$292,$-98,-,-,-,-,-,$1,$-97,$-302,$300,$-2,$4,$4,$-253,$-3,$-254,$-59,$7,$-253
2019-06-30,$128,$124,$6,$130,$21,$28,-,$8,$159,$396,$-84,-,-,-,-,-,$1,$-83,-,$-105,$-105,$2,$2,$-253,$-4,$-360,$-47,$7,$-253
2019-03-31,$-289,$123,$421,$544,$-108,$-60,-,$-5,$-255,$-14,$-59,-,-,-,-,-,$271,$212,$227,$-180,$47,$-58,$-58,$-254,$-8,$-273,$-75,$9,$-254
2018-12-31,$-93,$125,$200,$325,$123,$-5,-,$-11,$86,$292,$-144,-,-,-,-,-,$-32,$-176,$-209,$425,$216,$-93,$-93,$-254,$1,$-130,$-14,$11,$-254
2018-09-30,$255,$122,$153,$275,$-78,$27,-,$-6,$-120,$87,$-105,-,-,-,-,-,$-10,$-115,-,-,-,$-269,$-269,$-256,-,$-525,$-553,$13,$-256
2018-06-30,$317,$119,$48,$167,$-8,$30,-,$4,$129,$597,$-97,-,-,-,-,-,$24,$-73,-,-,-,$23,$23,$-243,$-1,$-221,$303,$9,$-243
2018-03-31,$269,$120,$85,$205,$-78,$-66,-,$-5,$-322,$136,$-81,-,-,-,-,-,$5,$-76,$-62,-,$-62,$25,$25,$-242,$-7,$-286,$-226,$9,$-242
2017-12-31,$271,$127,$-45,$82,$144,$-43,-,$-3,$20,$354,$-380,-,$403,-,-,-,$152,$175,-,-,-,$39,$39,$-242,$1,$-202,$327,$11,$-242
2017-09-30,$130,$132,$37,$169,$-98,$11,-,$4,$46,$323,$326,-,-,-,-,-,$-28,$298,$-606,-,$-606,$8,$8,$-233,$6,$-825,$-204,$10,$-233
2017-06-30,$24,$129,$167,$296,$-61,$21,-,$-4,$184,$489,$-95,-,-,-,-,-,$57,$-38,-,-,-,$26,$26,$-233,$2,$-205,$246,$9,$-233
2017-03-31,$157,$133,$47,$180,$-70,$-28,-,$-9,$-280,$35,$-67,-,-,-,-,-,$-1,$-68,-,-,-,$55,$55,$-233,$-10,$-188,$-221,$10,$-233
2016-12-31,$551,$137,$-899,$-762,$5,$12,-,$3,$76,$-151,$-576,-,"$2,486",-,-,-,$58,"$1,968","$-1,700",-,"$-1,700",$13,$13,$-232,$-1,"$-1,920",$-103,$7,$-232
2016-09-30,$227,$139,$-16,$123,$31,$32,-,$-2,$51,$347,$165,-,-,-,-,-,$52,$217,$300,-,$300,$-338,$-338,$-242,$3,$-277,$287,$13,$-231
2016-06-30,$168,$147,$22,$169,$-43,$60,-,-,$148,$492,$-90,-,-,-,-,-,$440,$350,$297,-,$297,$-823,$-823,$-239,-,$-765,$77,$16,$-228
2016-03-31,$81,$142,$6,$148,$-47,$-43,-,$4,$-146,$47,$-9,-,-,-,-,-,$33,$24,$378,-,$378,$-794,$-794,$-241,$-11,$-668,$-597,$24,$-241
2015-12-31,$70,$120,$48,$168,$53,$19,-,$20,$93,$339,$-183,-,-,-,-,-,$20,$-163,-,-,-,-,-,$-181,$-31,$-212,$-36,$9,$-159
2015-09-30,$191,$118,$30,$148,$-29,$6,-,-,$-34,$282,$-107,-,$-6,-,-,-,-,$-113,-,-,-,$-77,$-77,$-170,$5,$-242,$-73,$6,$-159
2015-06-30,$144,$118,$17,$135,$2,$42,-,$9,$119,$367,$-110,-,$6,-,-,-,$12,$-92,-,-,-,$-154,$-154,$-160,$2,$-312,$-37,$8,$-149
2015-03-31,$101,$123,$73,$196,$-14,$-57,-,$-11,$-173,$87,$-119,-,-,-,-,-,-,$-119,-,-,-,$-253,$-253,$-152,$15,$-390,$-422,$8,$-152
2014-12-31,$177,$125,$27,$152,$57,$-20,-,$15,$29,$325,$-120,-,-,-,-,-,$-4,$-124,-,$17,$17,$-45,$-45,$-174,$-39,$-241,$-40,$11,$-152
2014-09-30,"$1,164",$123,$-948,$-825,$-44,$8,-,$-13,$49,$353,$-88,-,$687,-,-,-,$25,$624,-,$-11,$-11,$-93,$-93,$-165,$4,$-265,$712,$9,$-154
2014-06-30,$291,$126,$24,$150,$-50,$34,-,$-42,$-75,$322,$-113,-,$20,-,-,-,-,$-93,$887,-,$887,$39,$39,$-139,$-888,$-101,$128,$11,$-128
2014-03-31,$194,$126,$-13,$113,$66,$-88,-,$-57,$-159,$109,$-46,-,-,-,-,-,-,$-46,-,$-6,$-6,$15,$15,$-129,$2,$-118,$-55,$9,$-129
