,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2008-12-31,"$-13,981",$477,"$13,113","$13,590",$740,$256,-,$-42,$592,$201,$-779,-,-,-,-,-,$332,$-447,$139,-,$139,-,-,$-253,$30,$-84,$-330,$-15,$-189
2008-09-30,$742,$445,$-130,$315,$723,$-249,-,$-147,$488,"$1,545",$-853,-,-,-,-,-,$90,$-763,$-155,-,$-155,$-500,$-500,$-231,$-342,"$-1,228",$-446,$21,$-167
2008-06-30,"$1,284",$470,$13,$483,$29,$-357,-,$18,$-758,"$1,009",$-568,-,-,-,-,-,$-53,$-621,$-215,-,$-215,$30,$30,$-231,$-155,$-571,$-183,$45,$-168
2008-03-31,"$1,505",$466,$47,$513,$-950,$-128,-,$-36,"$-1,403",$615,$-508,-,-,-,-,-,$21,$-487,$355,-,$355,$-8,$-8,$-233,$-37,$77,$205,$47,$-169
2007-12-31,"$1,280",$345,$-749,$-404,$727,$-63,-,$-24,$422,"$1,298",$-617,-,$594,-,-,-,$128,$105,"$-1,535",-,"$-1,535",$1,$1,$-183,$-528,"$-2,245",$-751,$29,$-120
2007-09-30,$838,$379,$169,$548,$258,$138,-,$-57,$791,"$2,177",$-466,-,$-1,-,-,-,$-11,$-478,$-986,-,$-986,$9,$9,$-201,$-131,"$-1,309",$299,$35,$-119
2007-06-30,"$1,168",$391,$442,$833,$-159,$116,-,$47,$80,"$2,081",$-530,-,$-18,-,-,-,$90,$-458,"$-2,239",-,"$-2,239",$21,$21,$-134,$-319,"$-2,671","$-1,048",$54,$-119
2007-03-31,$493,$116,$262,$378,$-398,$81,-,$1,$-202,$669,$-142,-,"$-13,888",-,-,-,-,"$-14,030","$10,315",-,"$10,315","$2,771","$5,574",$-78,$-231,"$15,580","$2,219",$26,$-63
2006-12-31,$442,$133,$37,$170,$65,$36,-,$-3,$186,$798,$-73,-,$-5,-,-,-,$1,$-77,$-94,-,$-94,$1,$1,$-373,$-47,$-513,$208,$4,$-357
2006-09-30,$366,$60,$47,$107,$133,$36,-,$-21,$219,$692,$-68,-,-,-,-,-,$30,$-38,$-27,-,$-27,-,-,$-222,$-64,$-313,$341,$15,$-207
2006-06-30,$382.2,$43.7,$91.8,$135.5,$-67.2,$-177.7,-,$4.3,$-17.9,$499.8,$-57.9,-,-,-,-,-,$-0.7,$-58.6,$-24.5,-,$-24.5,$-97.1,$-97.1,$-213.7,$-32.4,$-367.7,$73.5,$19,$-198.8
2006-03-31,$266.8,$43.3,$67.2,$110.5,$65.2,$-40.3,-,$-7.3,$-501.1,$-123.8,$-52.1,-,-,-,-,-,$1.7,$-50.4,$-145.5,-,$-145.5,$11.1,$11.1,$-168.3,$-2.6,$-305.3,$-479.5,$17,$-153.2
2005-12-31,$478.178,$78.269,$19.645,$97.914,$-258.582,$-115.772,-,$66.238,$92.881,$668.973,$-47.393,-,-,-,-,-,$6.984,$-40.409,$-79.999,-,$-79.999,$-3.281,$-3.281,$-154.688,$-19.991,$-257.959,$370.605,$15.745,$-140.064
2005-09-30,$180.93,$61.646,$43.615,$105.261,$-117.696,$-17.383,-,$-10.688,$-23.675,$262.516,$-36.316,-,-,-,$-0.131,$-0.131,-,$-36.447,$-243.399,-,$-243.399,$6.492,$6.707,$-148.403,$-33.563,$-418.658,$-192.589,$11.429,$-133.278
2005-06-30,$190.372,$54.159,$48.538,$102.697,$88.504,$6.158,-,$-18.923,$165.204,$458.273,$-33.045,-,-,-,$0.216,$0.216,-,$-32.829,$13.215,-,$13.215,$-79.722,$-79.722,$-60.043,$-24.002,$-150.552,$274.892,$0.886,$-44.918
2005-03-31,$145.52,$56.926,$15.202,$72.128,$34.774,$18.997,-,$-36.627,$-55.41,$162.238,$-26.246,-,-,-,$-0.085,$-0.085,$2.016,$-24.315,$-182.817,-,$-182.817,$1.511,$1.296,$-149.866,$-47.444,$-378.831,$-240.908,$0.94,$-134.74
