,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2021-02-28,$603,"$1,557",$121,"$1,678",$282,$543,-,-,$790,"$3,057","$-3,018",-,-,$316,-,$316,$146,"$-2,556",$-19,-,$-19,-,-,-,$24,$5,$522,$97,-
2020-11-30,$803,"$1,494",$68,"$1,562",$251,$86,-,-,$-416,"$1,967","$-2,738",-,-,$-741,-,$-741,$61,"$-3,418",$-84,-,$-84,-,-,-,$-130,$-214,"$-1,638",$92,-
2020-08-31,$990,"$1,573",$63,"$1,636",$-262,$-203,-,-,$-361,"$2,271","$-2,280",-,-,$-585,-,$-585,$127,"$-2,738",$-80,-,$-80,$177,$177,-,$-279,$-182,$-630,$89,-
2020-05-31,$805,"$1,426",$110,"$1,536",$-565,$-217,-,-,$-377,"$2,023","$-1,944",-,-,$-16,-,$-16,$8,"$-1,952","$1,140",-,"$1,140",$-203,$-203,-,$135,"$1,072","$1,149",$82,-
2020-02-29,$407,"$1,371",$66,"$1,437",$312,$-244,-,-,$185,"$2,001","$-2,056",-,-,$272,-,$272,$74,"$-1,710",$-261,-,$-261,-,-,-,$46,$-215,$76,$85,-
2019-11-30,$508,"$1,306",$49,"$1,355",$-208,$175,-,-,$145,"$2,011","$-1,943",-,-,$744,-,$744,$10,"$-1,189",$-165,-,$-165,-,-,-,$-827,$-992,$-184,$72,-
2019-08-31,$586,"$1,426",$-118,"$1,308",$58,$-213,-,-,$524,"$2,233","$-2,028",-,-,$744,-,$744,$184,"$-1,100",$786,-,$786,$177,$177,-,$-71,$892,"$2,045",$67,-
2019-05-31,$851,"$1,370",$250,"$1,620","$1,171",$-515,-,-,$279,"$2,711","$-2,403",-,-,$98,-,$98,$239,"$-2,066","$-1,671",-,"$-1,671",$-159,$-159,-,$-17,"$-1,847","$-1,195",$58,-
2019-02-28,"$1,625","$1,324",$268,"$1,592","$1,013",$-514,-,-,$219,"$3,435","$-2,649",-,-,$-105,-,$-105,$262,"$-2,492","$1,672",-,"$1,672",$-732,$-732,-,$12,$952,"$1,904",$57,-
2018-11-30,"$3,296","$1,353",$239,"$1,592",$189,$-286,-,-,$-143,"$4,810","$-2,700",-,-,"$-1,910",-,"$-1,910",$183,"$-4,427",$-577,-,$-577,"$-1,836","$-1,836",-,$-22,"$-2,435","$-2,062",$61,-
2018-08-31,"$4,326","$1,308",$262,"$1,570",$-557,$-226,-,-,$-531,"$5,155","$-2,251",-,-,$-18,-,$-18,$140,"$-2,129","$-3,387",-,"$-3,387",$17,$17,-,$37,"$-3,333",$-340,$47,-
2018-05-31,"$3,823","$1,256",-,"$1,256",$-547,$-184,-,-,$-496,"$4,261","$-2,411",-,-,$-16,-,$-16,$183,"$-2,244","$-3,069",-,"$-3,069",$80,$80,-,$-34,"$-3,023","$-1,014",$48,-
2018-02-28,"$3,311","$1,177",$75,"$1,252",$-509,$-25,-,-,$-425,"$4,348","$-2,261",-,-,$-255,-,$-255,$107,"$-2,409",$-135,-,$-135,$38,$38,-,$-41,$-138,"$1,811",$52,-
2017-11-30,"$2,678","$1,119",$246,"$1,365",$-121,$-37,-,-,$-351,"$3,636","$-1,956",-,-,$453,-,$453,$69,"$-1,434","$-2,594",-,"$-2,594","$1,449","$1,449",-,$-137,"$-1,282",$914,$51,-
2017-08-31,"$2,369","$1,098",$-8,"$1,090",$-313,$-58,-,-,$-426,"$3,203","$-1,265",-,-,$-329,$267,$-62,$49,"$-1,278",$-609,-,$-609,$-2,$-2,-,$-247,$-858,"$1,070",$57,-
2017-05-31,"$1,647","$1,051",$139,"$1,190",$-565,$-66,-,$23,$-496,"$2,407","$-1,041",-,-,$169,$-18,$151,$16,$-874,"$-1,043",-,"$-1,043",$40,$40,-,$-131,"$-1,134",$417,$57,-
2017-02-28,$894,"$1,034",$43,"$1,077",$-372,$35,-,$-384,$-621,"$1,405","$-1,164",-,"$-2,634",$-599,$-76,$-675,$24,"$-4,449","$2,577",-,"$2,577",$39,$39,-,$-63,"$2,553",$-482,$55,-
2016-11-30,$180,$803,$47,$850,$-401,$139,-,-,$37,"$1,138","$-1,264",-,-,$490,$-173,$317,$11,$-936,$-172,-,$-172,$29,$29,-,$-69,$-212,$-52,$46,-
2016-08-31,$-170,$746,$41,$787,$-3,$31,-,-,$297,$896,"$-1,923",-,-,$499,$-45,$454,$67,"$-1,402",$-148,-,$-148,$165,$165,-,$25,$42,$-452,$43,-
2016-05-31,$-215,$785,$129,$914,$-74,$-312,-,-,$-316,$389,"$-1,685",-,-,"$1,229",$-155,"$1,074",$-5,$-616,"$1,822",-,"$1,822",$6,$6,-,$-57,"$1,771","$1,549",$47,-
2016-02-29,$-96,$805,$24,$829,$245,$-173,-,-,$3,$763,"$-1,219",-,-,$737,$94,$831,$22,$-366,$-322,-,$-322,$-3,$-3,-,$397,$72,$473,$55,-
2015-11-30,$206,$770,$-14,$756,$297,$-95,-,-,$204,"$1,120",$-990,-,-,$534,$-46,$488,$-158,$-660,$-23,-,$-23,$-120,$-120,-,$3,$-140,$318,$46,-
2015-08-31,$471,$743,$-253,$490,$56,$41,-,$-105,$-166,"$1,030","$-1,765",-,-,$325,$-38,$287,$-16,"$-1,494",$-238,-,$-238,$-629,$-629,-,$-66,$-933,"$-1,403",$41,-
2015-05-31,$491,$707,$82,$789,$184,$-3,-,-,$136,"$1,335",$-734,-,-,$-822,$-6,$-828,$42,"$-1,520",$270,-,$270,$13,$13,-,$76,$359,$147,$43,-
2015-02-28,$935,$674,$-126,$548,$-99,$71,-,-,$-195,"$1,251",$-853,-,-,"$-1,253",$-22,"$-1,275",$2,"$-2,126",$637,-,$637,$-186,$-186,-,$211,$662,$-217,$49,-
2014-11-30,"$1,002",$681,$67,$748,$252,$7,-,-,$-62,"$1,592",$-669,-,-,$-338,$-66,$-404,$-3,"$-1,076",$-786,-,$-786,$-8,$-8,-,$-12,$-806,$-386,$35,-
2014-08-31,"$1,151",$590,$-377,$213,$-188,$77,-,$58,$-28,"$1,347","$-1,307",-,-,$-455,$104,$-351,$-40,"$-1,698",$441,-,$441,$17,$17,-,$-4,$454,$88,$34,-
2014-05-31,$806,$578,$-30,$548,$128,$-71,-,$2,$63,"$1,455",$-566,-,-,$6,$-1,$5,$10,$-551,"$-1,147",-,"$-1,147",$21,$21,-,$-23,"$-1,149",$-243,$32,-
2014-02-28,$741,$561,$41,$602,$36,$-2,-,$-3,$53,"$1,390",$-565,-,-,$-1,$-24,$-25,$59,$-531,$-188,-,$-188,$49,$49,-,$-73,$-212,$651,$27,-
2013-11-30,$381,$541,$81,$622,$-494,$190,-,$186,$502,"$1,507",$-669,-,-,$-38,-,$-38,$585,$-122,$-737,-,$-737,$102,$102,-,$43,$-592,$774,$22,-
2013-08-31,"$1,710",$486,"$-1,528","$-1,042",$-129,$45,-,$80,$-20,$717,$-478,-,-,$-287,$-37,$-324,$62,$-740,$230,-,$230,$82,$82,-,$151,$463,$440,$30,-
2013-05-31,$43,$470,$168,$638,$-277,$11,-,$-32,$-65,$624,$-203,-,-,$273,$-216,$57,$-25,$-171,$-77,-,$-77,$44,$44,-,$-41,$-74,$379,$21,-
2013-02-28,$-284,$485,$250,$735,$-101,$53,-,$-27,$-156,$234,$-327,-,-,$-24,-,$-24,$-9,$-360,$104,-,$104,$21,$21,-,$-40,$85,$-41,$21,-
2012-11-30,$-275,$485,$104,$589,$98,$-26,-,$-36,$-72,$236,$-434,-,-,$-208,-,$-208,$3,$-639,$121,-,$121,$-2,$-2,-,$-73,$46,$-357,$19,-
2012-08-31,$-242,$509,$25,$534,$104,$76,-,$-324,$142,$450,$-383,-,-,$-7,$-21,$-28,$79,$-332,$-51,-,$-51,$-1,$-1,-,$202,$150,$268,$16,-
2012-05-31,$-320,$546,$154,$700,$-91,$183,-,$310,$341,$686,$-275,-,-,$-313,$-228,$-541,$19,$-797,"$1,014",-,"$1,014",-,-,-,$-806,$208,$97,$21,-
2012-02-29,$-282,$586,$121,$707,$124,$16,-,$-33,$164,$574,$-353,-,-,$-92,-,$-92,$-24,$-469,$-53,-,$-53,-,-,-,$127,$74,$179,$30,-
2011-11-30,$-187,$581,$94,$675,$101,$-17,-,$-42,$-55,$404,$-688,-,-,-,-,-,$-26,$-714,$-48,-,$-48,-,-,-,$113,$65,$-245,$20,-
2011-08-31,$-134,$570,$8,$578,$-56,$-12,-,$36,$-160,$354,$-865,-,-,$87,$8,$95,$-59,$-829,$614,-,$614,$-135,$-135,-,$-239,$240,$-235,$19,-
2011-05-31,$77,$559,$112,$671,$-44,$-149,-,$125,$-122,$589,$-465,-,$159,$-8,$-59,$-67,$398,$25,$-327,-,$-327,-,-,-,$-76,$-403,$211,$19,-
2011-02-28,$75,$516,$67,$583,$-19,$-68,-,$-45,$154,$809,$-662,-,$-159,-,$37,$37,$-18,$-802,$-177,-,$-177,-,-,-,$-57,$-234,$-227,$19,-
2010-11-30,$172,$517,$156,$673,$173,$-128,-,$34,$-113,$732,$-431,-,-,-,-,-,$-5,$-436,$-635,-,$-635,-,-,-,$-163,$-798,$-502,$19,-
2010-08-31,$359,$531,$91,$622,$40,$-33,-,$13,$56,"$1,077",$-339,-,-,-,$409,$409,$-299,$-229,$-92,-,$-92,$-21,$-21,-,$-135,$-248,$600,$20,-
2010-05-31,$960,$496,$-442,$54,$-246,$14,-,$8,$-125,$889,$-64,-,$95,-,$-8,$-8,$21,$44,$-378,-,$-378,-,-,-,$-112,$-490,$443,$20,-
2010-02-28,$379,$487,$9,$496,$14,$-43,-,$-42,$-71,$804,$-88,-,-,-,$-143,$-143,$-7,$-238,$-90,-,$-90,-,-,-,$-171,$-261,$305,$22,-
2009-11-30,$202,$491,$-8,$483,$-324,$-59,-,$-42,$-359,$326,$-31,-,-,-,-,-,$6,$-25,$-80,-,$-80,-,-,-,$-141,$-221,$80,$31,-
2009-08-31,$-114,$445,$-97,$348,$-98,$-45,-,$216,$123,$357,$-36,-,-,-,-,-,$43,$7,$-56,-,$-56,$-1,$-1,-,$-128,$-185,$179,$10,-
2009-05-31,$-334,$526,$118,$644,$-150,$-140,-,$35,$-159,$151,$-59,-,-,-,-,-,$-4,$-63,$195,-,$195,$276,$276,-,$-185,$286,$374,$12,-
2009-02-28,$-814,$610,$583,"$1,193",$236,$-210,-,$-31,$-40,$339,$-103,-,-,$7,$1,$8,$-34,$-129,$26,-,$26,-,-,-,$-329,$-303,$-93,$13,-
2008-11-30,$-731,$605,$378,$983,$138,$39,-,$-3,$107,$359,$-264,-,-,$123,$-409,$-286,$61,$-489,$122,-,$122,-,-,-,$-210,$-88,$-218,$9,-
