,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2017-06-30,"$3,827","$1,150",$428,"$1,578",$-343,$-53,-,$-66,$367,"$5,772",$-595,-,"$-29,220",-,"$17,649","$17,649",$-81,"$-12,247",$-13,"$1,931","$1,918","$-1,573","$-1,573","$-2,262",-,"$-1,917","$-8,311",$293,"$-2,262"
2017-03-31,"$4,422",$912,$239,"$1,151",$-109,$-368,-,$-153,"$-2,660","$2,913",$-529,-,"$-4,852",-,"$4,444","$4,444",$1,$-936,"$4,462",$524,"$4,986","$-2,940","$-2,940","$-2,171",$-25,$-150,"$1,937",$229,"$-2,171"
2016-12-31,"$3,814","$1,055",$-573,$482,$-330,$159,-,$652,"$2,357","$6,653",$-699,-,$-459,-,$-930,$-930,$-86,"$-2,174","$-1,217","$1,871",$654,"$-1,948","$-1,948","$-2,170",-,"$-3,464",$767,$174,"$-2,170"
2016-09-30,"$4,272",$908,$234,"$1,142",$356,$35,-,$-271,$-53,"$5,361",$-549,-,"$-3,320",-,"$1,496","$1,496",$1,"$-2,372",$-17,$792,$775,"$-2,020","$-2,020","$-2,185",$-15,"$-3,445",$-435,$225,"$-2,185"
2016-06-30,"$3,997",$900,$-84,$816,$-712,$-253,-,$-309,$-249,"$4,564",$-97,-,$-725,-,"$2,181","$2,181",$-37,"$1,322","$3,594",$-492,"$3,102","$-1,943","$-1,943","$-2,197",-,"$-1,038","$4,779",$274,"$-2,197"
2016-03-31,"$4,457",$891,$680,"$1,571",$-390,$-190,-,"$-1,187","$-3,839","$2,189",$-614,-,$-5,-,$-917,$-917,$-1,"$-1,537","$7,421","$-4,077","$3,344","$-1,879","$-1,879","$-2,069",-,$-604,$129,$205,"$-2,069"
2015-12-31,"$3,215","$1,033","$-1,236",$-203,$493,$270,-,$-248,"$2,073","$5,085",$478,-,$-721,-,"$-1,080","$-1,080",$-68,"$-1,391",$31,$195,$226,"$-1,441","$-1,441","$-2,072",$-7,"$-3,294",$93,$197,"$-2,072"
2015-09-30,"$3,358",$929,$268,"$1,197",$273,$-182,-,$834,"$1,585","$6,140",$-362,-,-,-,$-615,$-615,$-24,"$-1,001",$-6,$498,$492,$-256,$-256,"$-2,076",-,"$-1,840","$3,000",$203,"$-2,076"
2015-06-30,"$4,516",$889,$-976,$-87,$-395,$-261,-,"$1,179","$1,043","$5,472",$318,-,-,-,"$-3,872","$-3,872",-,"$-3,554",$-5,$283,$278,$-974,$-974,"$-2,079",-,"$-2,775","$-1,349",$270,"$-2,079"
2015-03-31,"$4,320",$895,$711,"$1,606",$-786,$-276,-,$459,"$-3,054","$2,872",$-433,-,$-233,-,"$-1,112","$-1,112",$-11,"$-1,789",$-13,$396,$383,"$-1,614","$-1,614","$-1,946",$-50,"$-3,227","$-2,535",$204,"$-1,946"
2014-12-31,"$2,521",$991,$392,"$1,383",$178,$-22,-,"$-1,477",$700,"$4,604","$-1,346",-,"$-1,838",-,$414,$414,$-152,"$-2,922","$2,024","$1,680","$3,704","$-2,606","$-2,606","$-1,956",-,$-858,$705,$146,"$-1,956"
2014-09-30,"$4,749",$939,"$-1,981","$-1,042",$168,$-493,-,"$1,504",$947,"$4,654","$3,157",-,$-291,-,"$-2,078","$-2,078",$-53,$735,$-6,"$-1,686","$-1,692","$-2,057","$-2,057","$-1,967",-,"$-5,716",$-418,$206,"$-1,967"
2014-06-30,"$4,326",$952,$206,"$1,158",$-170,$-93,-,$-101,$45,"$5,529",$-299,-,-,-,"$-7,780","$-7,780",$-13,"$-8,092","$-1,759","$1,599",$-160,$-730,$-730,"$-1,978",-,"$-2,868","$-5,486",$242,"$-1,978"
2014-03-31,"$4,727","$1,013",$730,"$1,743",$-451,$-512,-,$-580,"$-2,547","$3,923",$-595,-,-,-,"$-1,350","$-1,350",$-81,"$-2,026",$-5,$-997,"$-1,002",$-188,$-188,"$-1,867",-,"$-3,057","$-1,205",$198,"$-1,867"
2013-12-31,"$3,519","$1,102",$158,"$1,260",$240,$177,-,"$-2,289",$-640,"$4,139","$-1,163",-,$-16,-,$-173,$-173,$-226,"$-1,578","$3,494",$-340,"$3,154",$-110,$-110,"$-1,862",-,"$1,182","$3,723",$144,"$-1,862"
2013-09-30,"$2,982",$976,$44,"$1,020",$-327,$-252,-,"$1,220","$1,945","$5,947",$-764,-,$-645,-,$-120,$-120,$-24,"$-1,553",$18,$-54,$-36,"$-2,621","$-2,621","$-1,862",-,"$-4,519",$-103,$161,"$-1,862"
2013-06-30,"$3,833",$990,$-500,$490,$-231,$-259,-,$474,$728,"$5,051",$-730,-,$-6,-,$179,$179,$-12,$-569,"$-1,503",$637,$-866,$719,$719,"$-1,856",$26,"$-1,977","$2,452",$229,"$-1,856"
2013-03-31,"$3,497","$1,036",$736,"$1,772",$-445,$-288,-,$-800,"$-2,992","$2,277",$-480,-,$-168,-,$-751,$-751,$-4,"$-1,403",$5,$-229,$-224,"$1,123","$1,123","$-1,706",$30,$-777,$-56,$194,"$-1,706"
2012-12-31,"$2,567","$1,036",$-392,$644,$-97,$592,-,"$-1,878",$165,"$3,376",$-548,-,$-63,-,"$-1,934","$-1,934",$42,"$-2,503",$21,$-733,$-712,$903,$903,"$-1,690",$28,"$-1,471",$-575,$147,"$-1,690"
2012-09-30,"$2,629","$1,005","$1,351","$2,356",$-58,$25,-,$-293,$-5,"$4,980",$-467,-,$-99,-,"$-1,375","$-1,375",$4,"$-1,937",$-776,$88,$-688,$669,$669,"$-1,683",$49,"$-1,653","$1,444",$146,"$-1,683"
2012-06-30,"$1,408",$852,$496,"$1,348",$411,$-169,-,$-983,"$1,489","$4,245",$-266,-,"$-4,324",-,$470,$470,$-6,"$-4,126",$24,"$-2,019","$-1,995","$-12,584","$-12,584","$-1,676",-,"$-16,255","$-16,225",$196,"$-1,676"
2012-03-31,"$3,910",$773,$730,"$1,503",$-173,$-449,-,$-665,"$-2,618","$2,795",$-144,-,-,-,"$4,202","$4,202",$-2,"$4,056",$-28,$-243,$-271,$813,$813,"$-1,565",$-160,"$-1,183","$5,725",$173,"$-1,565"
2011-12-31,$218,$843,$150,$993,$-373,$72,-,"$1,948","$2,240","$3,451",$-507,-,$-328,-,"$7,520","$7,520",$-447,"$6,238",$-5,"$1,357","$1,352",$-553,$-553,"$-1,555",-,$-756,"$8,925",$137,"$-1,555"
2011-09-30,"$3,202",$783,$-200,$583,$99,$-167,-,$561,$837,"$4,622",$-133,-,$-420,-,$-768,$-768,$-269,"$-1,590",$60,$-220,$-160,$-514,$-514,"$-1,558",-,"$-2,232",$643,$145,"$-1,558"
2011-06-30,"$2,776",$777,$-153,$624,$16,$-168,-,$-22,$509,"$3,909",$-596,-,-,-,"$-10,099","$-10,099",$-5,"$-10,700","$4,394","$-3,508",$886,$38,$38,"$-1,563",-,$-639,"$-7,382",$187,"$-1,563"
2011-03-31,"$3,476",$755,$148,$903,$-625,$-452,-,$141,"$-2,063","$2,316",$-315,-,"$-2,049",-,"$3,861","$3,861",$-57,"$1,440",$5,$900,$905,$-250,$-250,"$-1,480",-,$-825,"$3,001",$152,"$-1,480"
2010-12-31,"$1,942",$769,$-148,$621,$360,$1,-,$-672,"$1,261","$3,824",$-759,-,-,-,$-677,$-677,$32,"$-1,404",$28,"$4,803","$4,831",$-744,$-744,"$-1,481",-,"$2,606","$5,017",$140,"$-1,481"
2010-09-30,"$3,417",$725,$209,$934,$-46,$-109,-,$671,$683,"$5,034",$-313,-,$-398,-,"$-1,115","$-1,115",$-49,"$-1,875","$1,070",$-852,$218,$-433,$-433,"$-1,484",-,"$-1,699","$1,625",$169,"$-1,484"
2010-06-30,"$3,449",$711,$-208,$503,$-58,$105,-,$-94,$-115,"$3,837",$-493,-,$-99,-,"$-2,089","$-2,089",$-12,"$-2,693",$-4,$-314,$-318,$-258,$-258,"$-1,489",-,"$-2,065","$-1,030",$148,"$-1,489"
2010-03-31,"$4,526",$734,"$1,117","$1,851",$-451,$-193,-,$-392,"$-2,687","$3,690",$-295,-,$-772,-,$-806,$-806,$-9,"$-1,882",$-8,"$-2,328","$-2,336",$-136,$-136,"$-1,350",-,"$-3,822","$-2,067",$157,"$-1,350"
2009-12-31,"$2,206",$744,$-848,$-104,$533,$345,-,$984,"$3,185","$5,287",$-702,-,$-133,-,"$-1,583","$-1,583",$54,"$-2,364",$5,"$2,802","$2,807",$-376,$-376,"$-1,353",-,"$1,078","$3,954",$129,"$-1,353"
2009-09-30,"$3,345",$675,$54,$729,$151,$89,-,$713,"$1,020","$5,094",$-519,-,"$-1,046",-,$-211,$-211,$-79,"$-1,855",$-208,"$-1,860","$-2,068",$177,$177,"$-1,351",-,"$-3,242",$170,$158,"$-1,351"
2009-06-30,"$3,208",$679,$-385,$294,$-109,$-3,-,$-285,$-139,"$3,363",$-561,-,-,-,"$-1,724","$-1,724",$-18,"$-2,303",-,$-468,$-468,$-242,$-242,"$-1,350",-,"$-2,060",$-903,$182,"$-1,350"
2009-03-31,"$3,507",$676,"$1,371","$2,047",$-64,$-336,-,$-172,"$-2,727","$2,827",$-429,-,"$-1,291",-,$710,$710,$-66,"$-1,076",$-7,"$2,219","$2,212",$-807,$-807,"$-1,273",-,$132,"$1,821",$159,"$-1,273"
2008-12-31,"$2,714",$715,$620,"$1,335",$78,$247,-,"$-1,204",$-48,"$4,001",$-399,-,$-814,-,"$-1,254","$-1,254",$-47,"$-2,514",$-10,"$-2,434","$-2,444",$-752,$-752,"$-1,274",-,"$-4,470","$-3,250",$103,"$-1,274"
2008-09-30,"$3,310",$768,$136,$904,$-11,$31,-,$602,$679,"$4,893",$-763,-,$-354,-,$-454,$-454,$10,"$-1,561",$-12,"$1,006",$994,"$-1,406","$-1,406","$-1,284",-,"$-1,696","$1,372",$168,"$-1,284"
2008-06-30,"$3,327",$683,$-62,$621,$-212,$-120,-,$113,"$-1,106","$2,842",$-674,-,$-38,-,$172,$172,$-24,$-564,"$1,638",$950,"$2,588","$-1,484","$-1,484","$-1,292",-,$-188,"$2,107",$193,"$-1,292"
2008-03-31,"$3,598",$666,$136,$802,$-505,$-259,-,$-127,"$-1,164","$3,236",$-445,-,$-8,-,$927,$927,$-22,$452,$-2,"$1,589","$1,587","$-1,523","$-1,523","$-1,174",-,"$-1,110","$2,769",$163,"$-1,174"
2007-12-31,"$2,374",$875,$-23,$852,-,$323,-,"$-1,161",$871,"$4,097",$-995,-,$-10,-,$98,$98,$-267,"$-1,174","$2,489",$-728,"$1,761","$-2,425","$-2,425","$-1,184",-,"$-1,848","$1,130",$161,"$-1,184"
2007-09-30,"$2,548",$597,$-318,$279,$264,$-119,-,$-20,"$1,364","$4,191",$-659,-,$-10,-,"$-1,306","$-1,306",$-52,"$-2,027","$2,598","$-1,184","$1,414","$-1,445","$-1,445","$-1,199",-,"$-1,230","$1,069",$177,"$-1,199"
2007-06-30,"$3,081",$683,$-204,$479,$-99,$-70,-,$-417,$-663,"$2,897",$-599,-,-,-,$-417,$-417,$-9,"$-1,025",-,$-219,$-219,$-114,$-114,"$-1,202",-,"$-1,535",$396,$196,"$-1,202"
2007-03-31,"$2,573",$622,$966,"$1,588",$-559,$-120,-,$584,$-324,"$3,837",$-232,-,"$-1,368",-,$-46,$-46,$-40,"$-1,686",$-5,$66,$61,$-61,$-61,"$-1,085",-,"$-1,085","$1,092",$164,"$-1,085"
2006-12-31,"$2,168",$571,$-19,$552,$17,$129,-,$-731,"$1,563","$4,283",$-550,-,"$-16,646",-,$87,$87,$52,"$-17,057",$4,"$4,292","$4,296",$-908,$-908,"$-1,085",-,"$2,303","$-10,408",$148,"$-1,085"
2006-09-30,"$2,760",$539,$233,$772,$224,$-110,-,$93,$603,"$4,135",$-572,-,$-159,-,$-54,$-54,$-87,$-872,$-1,$-317,$-318,"$-2,043","$-2,043","$-1,093",-,"$-3,454",$-156,$171,"$-1,093"
2006-06-30,"$2,820",$546,$-201,$345,$-382,$-10,-,$-256,$-809,"$2,356",$-588,-,$-407,-,$184,$184,$26,$-785,$-3,$-313,$-316,"$-2,371","$-2,371","$-1,107",-,"$-3,794","$-2,175",$187,"$-1,107"
2006-03-31,"$3,305",$521,$37,$558,$-572,$-219,-,"$1,035",$-389,"$3,474",$-445,-,$-811,-,$-258,$-258,$-63,"$-1,577",$-7,$90,$83,$-265,$-265,$-982,-,"$-1,164",$767,$153,$-982
2005-12-31,"$2,095",$507,$461,$968,$71,$37,-,$-829,$100,"$3,163","$-1,140",-,$-240,-,$298,$298,$-46,"$-1,128",$2,$548,$550,$-371,$-371,$-983,-,$-804,"$1,230",$135,$-983
2005-09-30,"$2,538",$523,$-206,$317,$223,$-53,-,"$1,043","$1,132","$3,987",$-541,-,$-54,-,$617,$617,$-13,$9,$-176,$-102,$-278,$-39,$-39,$-981,-,"$-1,298","$2,669",$134,$-981
2005-06-30,"$2,588",$548,$224,$772,$-276,$-240,-,$-688,"$-1,346","$2,014",$-477,-,$-693,-,"$4,096","$4,096",$-72,"$2,854",$-3,$8,$5,$-164,$-164,$-982,-,"$-1,141","$3,617",$136,$-982
2005-03-31,"$2,839",$515,$188,$703,$-617,$-140,-,"$1,359",$-907,"$2,635",$-320,-,-,-,"$-1,484","$-1,484",$-210,"$-2,014",$-13,$29,$16,$-369,$-369,$-847,-,"$-1,200",$-664,$135,$-847
