,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$102.211,$64.424,$-73.851,$-9.427,$5.505,-,-,$11.321,$7.739,$101.507,$-152.74,-,$165.365,-,$-1.741,$-1.741,$-5.695,$5.189,$-181.537,$-0.658,$-182.195,$99.007,$99.007,$-81.743,$-13.308,$-178.239,$-71.543,-,$-81.743
2020-09-30,$-33.623,$65.631,$58.839,$124.47,$5.591,-,-,$-18.268,$-3.725,$87.04,$-105.627,-,$0.901,-,$-0.69,$-0.69,$-10.958,$-116.374,$-1.598,$0.01,$-1.588,$0.073,$0.073,$-80.979,$-0.97,$-83.464,$-112.798,-,$-80.979
2020-06-30,$10.859,$62.784,$-7.81,$54.974,$-20.14,-,-,$2.215,$-8.55,$62.633,$-116.717,-,$14.715,-,$-0.781,$-0.781,$-2.583,$-105.366,$698.345,$-591.268,$107.077,$0.078,$0.078,$-80.976,$-1.635,$24.544,$-18.189,-,$-80.976
2020-03-31,$56.441,$62.188,$1.164,$63.352,$3.012,-,-,$-0.327,$-0.934,$118.749,$-139.776,-,$-7.109,-,$-0.136,$-0.136,$-4.811,$-151.832,$-1.524,$990,$988.476,$0.019,$0.019,$-80.898,$-8.702,$898.895,$865.812,-,$-80.898
2019-12-31,$148.966,$61.431,$-85.193,$-23.762,$-7.261,-,-,$2.979,$-8.217,$117.613,$-129.788,-,$46.822,-,$-0.072,$-0.072,$-6.228,$-89.266,$-1.737,$-4.012,$-5.749,$3.298,$3.298,$-80.664,$1.466,$-81.649,$-53.302,-,$-80.664
2019-09-30,$67.106,$59.648,$-14.044,$45.604,$-3.542,-,-,$-12.309,$-8.096,$102.019,$-109.883,-,$2.81,-,$-0.073,$-0.073,$-6.752,$-113.898,$101.645,-,$101.645,$71.268,$71.268,$-78.02,$-16.367,$78.526,$66.647,-,$-78.02
2019-06-30,$82.667,$59.057,$-16.578,$42.479,$-4.08,-,-,$11.072,$12.314,$137.368,$-92.798,-,$86.919,-,$-0.607,$-0.607,$-2.845,$-9.331,$20.694,$-20,$0.694,$9.034,$9.034,$-77.669,$-2.039,$-69.98,$58.057,-,$-77.669
2019-03-31,$61.803,$59.622,$1.434,$61.056,$-1.245,-,-,$-12.11,$-20.17,$104.919,$-77.441,-,$-19.07,-,$-0.3,$-0.3,$-7.226,$-104.037,$-21.718,$20,$-1.718,$59.427,$59.427,$-77.296,$-7.415,$-27.002,$-26.12,-,$-77.296
2018-12-31,$56.382,$66.976,$-0.797,$66.179,$5.431,-,-,$23.33,$28.515,$151.972,$-100.077,-,$25.185,-,$-0.421,$-0.421,$-5.161,$-80.474,$-1.483,$-26.5,$-27.983,$49.29,$49.29,$-76.883,$-2.391,$-57.967,$13.531,-,$-76.883
2018-09-30,$64.18,$60.778,$-1.685,$59.093,$-0.709,-,-,$-25.567,$-22.094,$101.605,$-203.799,-,$140.823,-,$-0.496,$-0.496,$30.394,$-33.078,$-1.729,$-62.5,$-64.229,$59.136,$59.136,$-74.708,$-2.887,$-82.688,$-14.161,-,$-74.708
2018-06-30,$65.533,$58.381,$-3.244,$55.137,$-6.127,-,-,$19.206,$17.173,$138.931,$-26.528,-,$-1.736,-,$0.06,$0.06,$-4.313,$-32.517,$-1.43,$-14,$-15.43,$21.156,$21.156,$-74.678,$-2.2,$-71.152,$35.262,-,$-74.678
2018-03-31,$62.931,$58.11,$-2.791,$55.319,$2.322,-,-,$7.251,$4.193,$124.18,$-37.854,-,-,-,$-0.18,$-0.18,$-8.144,$-46.178,$-11.978,$62,$50.022,$1.336,$1.336,$-74.925,$-5.935,$-29.502,$48.5,-,$-74.925
2017-12-31,$52.785,$56.394,$4.421,$60.815,$3.624,-,-,$-1.998,$3.249,$119.357,$-257.933,-,$136.055,-,$-0.194,$-0.194,$-6.45,$-128.522,$-163.414,$172.18,$8.766,$67.394,$66.929,$-72.15,$-2.224,$1.321,$-7.844,-,$-72.15
2017-09-30,$108.882,$55.611,$-50.593,$5.018,$-5.032,-,-,$-16.19,$-9.668,$100.811,$1.817,-,$-319.438,-,$-0.072,$-0.072,$-5.008,$-322.701,$-0.92,$41.544,$40.624,$33.799,$179.255,$-70.398,$-2.465,$147.016,$-74.874,-,$-70.398
2017-06-30,$78.133,$52.666,$-18.882,$33.784,$-0.923,-,-,$6.826,$2.832,$114.727,$-127.992,-,$22.888,-,$-0.312,$-0.312,$-2.007,$-107.423,$-52.357,$182.41,$130.053,$0.031,$0.031,$-70.33,$7.4,$67.154,$74.458,-,$-70.33
2017-03-31,$58.07,$51.379,$-0.178,$51.201,$4.39,-,-,$7.875,$16.401,$123.933,$-134.828,-,$-141.222,-,$-0.118,$-0.118,$-3.108,$-279.276,$-1.567,$217,$215.433,$17.359,$17.359,$-70.117,$-8.721,$153.954,$-1.389,-,$-70.117
2016-12-31,$59.724,$48.448,$-0.009,$48.439,$5.472,-,-,$24.716,$26.183,$134.264,$-133.348,-,$-7.807,-,$-3.726,$-3.726,$-6.923,$-151.804,$-10.71,$-3.408,$-14.118,$29.063,$29.063,$-69.944,$-1.407,$-56.406,$-73.946,-,$-69.944
