,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$316,$148,$-52,$96,$52,-,$26,$396,$474,$898,$-89,-,$-54,$-352,$446,$94,-,$-49,"$-1,753",-,"$-1,753",$-755,$-755,$-118,-,"$-2,626","$-1,756",$54,$-118
2020-09-30,$348,$138,$441,$579,$134,-,$-20,$-36,$78,$925,$-104,-,$-580,$472,$-446,$26,-,$-658,"$1,728","$-1,740",$-12,$-215,$-215,$-120,-,$-347,$14,$58,$-120
2020-06-30,$361,$137,$-9,$128,$65,-,$59,$323,$447,$979,$-93,-,$-403,$237,-,$237,-,$-259,$-12,-,$-12,$-38,$-38,$-121,-,$-171,$536,$65,$-121
2020-03-31,$367,$136,$36,$172,$13,-,$44,$-243,$-186,$497,$-112,-,$-86,$-74,-,$-74,-,$-272,$-13,"$1,740","$1,727",$-471,$-471,$-121,-,"$1,135","$1,241",$55,$-121
2019-12-31,$395,$133,$-58,$75,$213,-,$-13,$188,$388,$938,$-93,-,$-239,$-503,$460,$-43,-,$-375,$-12,-,$-12,$-131,$-131,$-110,-,$-253,$302,$45,$-110
2019-09-30,$497,$127,$29,$156,$-47,-,$19,$27,$-1,$717,$-97,-,$-146,"$1,043",$-460,$583,-,$340,$-7,-,$-7,$-222,$-222,$-111,-,$-340,$683,$52,$-111
2019-06-30,$509,$133,$-84,$49,$2,-,$-47,$81,$36,$575,$-96,-,$-35,$31,"$1,367","$1,398",-,"$1,267",$-7,-,$-7,"$-1,014","$-1,014",$-116,-,"$-1,137",$710,$54,$-116
2019-03-31,$441,$133,$24,$157,$-131,-,$49,$-240,$-322,$269,$-106,-,$-197,$252,$407,$659,-,$356,$-2,-,$-2,$-721,$-721,$-116,-,$-839,$-211,$66,$-116
2018-12-31,$648,$131,$25,$156,$-52,-,$1,$20,$-31,$702,$-96,-,$-632,$130,$48,$178,-,$-550,$23,-,$23,$-228,$-228,$-116,$-4,$-325,$-178,$68,$-116
2018-09-30,$477,$127,$65,$192,$17,-,$-2,$82,$97,$862,$-94,-,$-1,$-231,$60,$-171,-,$-266,$-25,-,$-25,$-5,$-5,$-116,-,$-146,$438,$69,$-116
2018-06-30,$456,$123,$122,$245,$-57,-,$-89,$8,$-138,$640,$-91,-,$-477,$-223,$207,$-16,-,$-584,$-25,-,$-25,$-591,$-591,$-118,-,$-734,$-698,$71,$-118
2018-03-31,$520,$117,$63,$180,$-273,-,$86,$-148,$-335,$388,$-96,-,$-1,$-23,$-107,$-130,-,$-227,$-39,$-75,$-114,$-256,$-256,$-118,-,$-488,$-326,$59,$-118
2017-12-31,$-18,$122,$218,$340,$35,-,$21,$480,$536,$836,$-80,-,$-144,$-31,$95,$64,-,$-160,$-33,$75,$42,$-289,$-289,$-86,-,$-333,$348,$60,$-86
2017-09-30,$495,$114,$-7,$107,$-181,-,$-7,$345,$157,$773,$-78,-,$-66,$145,$-125,$20,-,$-124,$-20,$-150,$-170,$29,$29,$-90,-,$-231,$420,$52,$-90
2017-06-30,$470,$103,$62,$165,$-17,-,$-11,$-78,$-106,$521,$-60,-,-,$-390,$61,$-329,-,$-389,$-21,$-200,$-221,$13,$13,$-89,-,$-297,$-151,$55,$-89
