,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2018-06-30,$385,-,$18,$18,$-7,$94,$-49,$75,$89,$492,-,-,$-12,-,"$-1,219","$-1,219",$-547,"$-1,778",$-50,-,$-50,$-99,$-99,$-73,"$1,026",$804,$-482,-,$-73
2018-03-31,$367,-,$67,$67,$-84,$39,$-41,$-276,$-294,$140,-,-,-,-,$-289,$-289,$-306,$-595,$584,-,$584,$-9,$-9,$-72,$581,"$1,084",$629,-,$-72
2017-12-31,$815,$-1,$953,$952,$-26,$38,$134,$-461,"$-1,588",$179,-,-,-,-,$-993,$-993,$-411,"$-1,404",-,-,-,$-117,$-117,$-64,"$1,069",$888,$-337,-,$-64
2017-09-30,$418,-,$75,$75,$-5,$23,$75,$-171,$-86,$407,-,-,-,-,$-392,$-392,$-388,$-780,-,-,-,$-195,$-195,$-66,$621,$360,$-13,-,$-66
2017-06-30,$411,$-4,$143,$139,$100,$37,$-96,$-620,$-457,$93,-,-,-,-,$-478,$-478,$-27,$-505,-,-,-,$-196,$-196,$-67,$730,$467,$55,-,$-67
2017-03-31,$435,$-18,$20,$2,$-35,$23,-,$-356,$-328,$109,-,-,-,-,"$-1,389","$-1,389",$-110,"$-1,499",-,-,-,$-171,$-171,$-65,$827,$591,$-799,-,$-65
2016-12-31,$190,$-18,$92,$74,$-75,$40,$97,$340,$328,$592,-,-,-,-,"$-1,588","$-1,588",$-466,"$-2,054",$-264,-,$-264,$-169,$-169,$-58,"$1,231",$740,$-722,-,$-58
2016-09-30,$466,$-18,$252,$234,$15,$15,$56,$-788,$-556,$144,-,-,-,-,"$-1,211","$-1,211",$-161,"$-1,372",-,-,-,$-198,$-198,$-58,$815,$559,$-669,-,$-58
2016-06-30,$325,$-19,$241,$222,$31,$85,$-180,$-280,$-309,$238,-,-,-,-,$813,$813,$-346,$467,-,-,-,$-276,$-276,$-62,$569,$231,$936,-,$-62
2016-03-31,$211,$-18,$202,$184,$-25,$28,-,$-62,$-97,$298,-,-,-,-,$-453,$-453,$-254,$-707,-,-,-,$-210,$-210,$-60,$710,$440,$31,-,$-60
2015-12-31,$283,$-19,$35,$16,$7,$25,-,$350,$457,$756,-,-,-,$-889,$-201,"$-1,090",$-986,"$-2,076",-,-,-,$-197,$-197,$-51,$942,$694,$-626,-,$-51
2015-09-30,$227,$-18,$91,$73,$32,$35,$118,$380,$605,$905,-,-,$75,$713,$-780,$-67,$-21,$-13,-,-,-,$-200,$-200,$-51,$804,$553,"$1,445",-,$-51
2015-06-30,$344,$-19,$-90,$-109,$37,$74,$-118,$84,$51,$286,-,-,-,$-458,$-621,"$-1,079",$-20,"$-1,099",$-250,-,$-250,$-118,$-118,$-50,$71,$-347,"$-1,160",-,$-50
2015-03-31,$300,$-18,$105,$87,$21,$12,-,$-96,$-91,$296,-,-,-,$634,"$-1,637","$-1,003",$-32,"$-1,035",$298,-,$298,$-338,$-338,$-52,$399,$307,$-432,-,$-52
2014-12-31,$349,$-19,$648,$629,$-25,$86,-,$361,$453,"$1,431",-,-,-,$-615,$882,$267,$-350,$-83,-,-,-,$-191,$-191,$-44,$985,$750,"$2,098",-,$-44
2014-09-30,$439,$-18,$-213,$-231,$17,$198,$158,$31,$516,$724,-,-,-,$282,$-861,$-579,$-38,$-617,-,-,-,$-127,$-127,$-42,$374,$205,$312,-,$-42
2014-06-30,$398,$-18,$-141,$-159,$39,$14,$-158,$-64,$-131,$108,-,-,-,$52,$-771,$-719,$-9,$-728,-,-,-,$-146,$-146,$-42,$468,$280,$-340,-,$-42
2014-03-31,$329,$-19,$-189,$-208,$-84,$11,-,$167,$142,$263,-,-,-,$281,$-636,$-355,$-22,$-377,$-500,-,$-500,$-154,$-154,$-42,$295,$-401,$-515,-,$-42
2013-12-31,$351,$-18,$-158,$-176,$7,$61,-,$-63,$120,$295,-,-,-,$-315,$-554,$-869,$-27,$-896,$-4,-,$-4,$-66,$-66,$-31,$416,$315,$-286,-,$-31
2013-09-30,$337,$-19,$-108,$-127,$3,$27,-,$104,$239,$449,-,-,-,$-699,$-298,$-997,$-14,"$-1,011",$347,-,$347,$-99,$-99,$-32,$422,$638,$76,-,$-32
2013-06-30,$317,$-18,$-139,$-157,$10,$51,-,$-6,$146,$306,-,-,-,$145,"$-1,636","$-1,491",$-23,"$-1,514",$50,-,$50,$-148,$-148,$-32,$805,$675,$-533,-,$-32
2013-03-31,$239,$-19,$-106,$-125,$-60,$12,-,$-383,$-365,$-251,-,-,-,$-74,"$-1,179","$-1,253",$-36,"$-1,289",-,-,-,$-102,$-102,$-33,$552,$417,"$-1,123",-,$-33
2012-12-31,$321,$-18,$-76,$-94,$-14,$98,-,$123,$376,$603,-,-,-,$-385,"$-1,325","$-1,710",$-80,"$-1,790",$-20,-,$-20,$-90,$-90,$-24,"$1,178","$1,044",$-143,-,$-24
2012-09-30,$428,$-19,$-168,$-187,$22,$57,-,$-291,$-189,$52,-,-,-,$-504,$-485,$-989,$-56,"$-1,045",$-298,-,$-298,$-98,$-98,$-21,$526,$109,$-884,-,$-21
2012-06-30,$321,$-18,$-3,$-21,$49,$52,-,$118,$32,$332,-,-,-,"$2,195","$-1,291",$904,$-13,$891,-,-,-,$-152,$-152,$-23,$693,$518,"$1,741",-,$-23
2012-03-31,$243,$-19,$-9,$-28,$-29,$15,-,$-106,$67,$282,-,-,-,$-858,"$-1,021","$-1,879",$-34,"$-1,913",$298,-,$298,$-153,$-153,$-23,$515,$637,$-994,-,$-23
2011-12-31,$-549,$-19,$647,$628,$-25,$55,-,$170,$263,$342,-,-,-,$-122,$-925,"$-1,047",$-67,"$-1,114",$-250,-,$-250,$-191,$-191,$-13,$904,$450,$-322,-,$-13
2011-09-30,$153,$-19,$70,$51,$-13,$7,-,$-397,$-148,$56,-,-,-,"$2,050",$-968,"$1,082",$-21,"$1,061",$-275,-,$-275,$-150,$-150,$-17,"$1,245",$803,"$1,920",-,$-17
2011-06-30,$303,$-18,$95,$77,$31,$21,-,$237,$158,$538,-,-,-,$251,$-937,$-686,$-19,$-705,$298,$-100,$198,$-151,$-151,$-15,$831,$863,$696,-,$-15
2011-03-31,$314,$-19,$-26,$-45,$-66,$5,-,$1,$71,$340,-,-,-,$-105,"$-1,239","$-1,344",$-23,"$-1,367",-,-,-,$-80,$-80,$-16,$598,$502,$-525,-,$-16
2010-12-31,$117,$-19,$171,$152,$-27,$32,-,$169,$307,$576,-,-,-,$-908,$-785,"$-1,693",$-25,"$-1,718",$-155,-,$-155,$-22,$-22,$-3,$516,$336,$-806,-,$-3
2010-09-30,$246,$-18,$-166,$-184,$9,$-16,-,$157,$209,$271,-,-,-,$191,"$-1,550","$-1,359",$-20,"$-1,379",-,$2,$2,$-2,$-50,$-3,"$1,006",$955,$-153,-,$-3
2010-06-30,$256,$-19,$-17,$-36,$31,$29,-,$141,$88,$308,-,-,$28,$548,"$-1,601","$-1,053",$-19,"$-1,044",$749,$-2,$747,$368,$-582,$-21,$847,$991,$255,-,$-21
2010-03-31,$283,$-19,$-143,$-162,$-27,$2,-,$154,$444,$565,-,-,$293,$-79,"$-1,693","$-1,772",$-10,"$-1,489",$-250,$1,$-249,-,-,$-15,$449,$185,$-739,-,$-15
2009-12-31,$102,$-20,$356,$336,$2,$33,-,$-115,$-53,$385,-,-,$314,$-333,$-509,$-842,$-24,$-552,$297,$-50,$247,-,-,$-15,$643,$875,$708,-,$-15
2009-09-30,$153,$-19,$293,$274,$80,$-71,-,$-194,$-322,$105,-,-,$9,$528,"$-2,210","$-1,682",$-23,"$-1,696",$-4,$-54,$-58,$20,$970,$-8,"$1,475","$2,379",$788,-,$-8
2009-06-30,$-161,$-18,$783,$765,$9,$-2,-,$106,$187,$791,-,-,$2,$-674,"$-4,050","$-4,724",$-12,"$-4,734",$-5,$-483,$-488,$640,$640,$-2,$868,"$1,018","$-2,925",-,$-2
2009-03-31,$-579,$-19,$402,$383,$37,$37,-,$-258,$-148,$-344,-,-,$2,"$-1,320",$464,$-856,$-16,$-870,$-22,$371,$349,$-8,$-8,$-54,$614,$901,$-313,-,$-54
2008-12-31,$-505,$-19,$148,$129,$22,$64,-,$510,$824,$448,-,-,$3,"$2,038",$731,"$2,769",$-27,"$2,745",$-15,$195,$180,$17,$17,$-107,$483,$573,"$3,766",-,$-107
2008-09-30,$148,$-19,$392,$373,$-24,$45,-,$-215,$-192,$360,-,-,$1,$178,$-286,$-108,$-37,$-144,$15,$-80,$-65,$-68,$-68,$-106,$262,$23,$239,$-19,$-106
2008-06-30,$125,$-19,$-286,$-305,$275,$84,-,$361,$564,$353,-,-,$2,$-306,$-448,$-754,$-40,$-792,$-300,$-11,$-311,$-102,$-102,$-107,$433,$-87,$-526,$7,$-107
2008-03-31,$289,$-19,$14,$-5,$-204,$12,-,$80,$-186,$98,-,-,$642,$661,$-528,$133,$-13,$762,$-100,$-54,$-154,$-274,$-274,$-110,$460,$-78,$782,$12,$-110
2007-12-31,$113,$-19,$-272,$-291,$20,$33,-,$-402,$-122,$-175,-,-,$64,$-185,$-376,$-561,$149,$-348,$367,$39,$406,$-283,$-283,$-107,$845,$861,$338,$-39,$-107
2007-09-30,$330,$-35,$259,$224,$197,$101,-,$12,$373,$741,-,-,-,$-52,$-596,$-648,$-85,$-733,$200,$196,$396,$-155,$-155,$-107,$195,$329,$337,$10,$-107
2007-06-30,$376,$-24,$-363,$-387,$16,$92,$-216,$710,$897,$920,-,-,-,$156,$-329,$-173,$134,$-39,$-238,$-120,$-358,$10,$10,$-107,$-337,$-792,$89,$14,$-107
2007-03-31,$396,$-6,$-452,$-458,$-212,$126,$216,$374,$504,$469,-,-,-,$-288,$-429,$-717,$-124,$-841,$435,$150,$585,$-460,$-460,$-109,$-365,$-349,$-721,$15,$-109
2006-12-31,$382,$-63,$-343,$-406,$-187,$203,$315,$405,$838,"$1,106",-,-,-,$113,$122,$235,$-106,$129,$-178,-,$-178,$-137,$-137,$-105,$-301,$-721,$514,$18,$-105
2006-09-30,$364,$-5,$222,$217,$-42,$76,$-38,$410,$427,"$1,022",-,-,$21,$-188,$-594,$-782,$257,$-504,-,$-7,$-7,$-267,$-267,$-65,$-571,$-910,$-392,$5,$-65
2006-06-30,$349,$-3,$-153,$-156,$309,$25,$-268,$340,$390,$597,-,-,"$-1,847",$168,$-36,$132,$-54,"$-1,769","$2,045",$-448,"$1,597",$-458,$-458,$-148,$-293,$698,$-474,$21,$-148
2006-03-31,$221,$-5,$-152,$-157,$7,$-45,$-9,$195,$216,$325,-,-,-,$-35,$-17,$-52,$-69,$-121,-,$-109,$-109,$26,$26,$-67,$-392,$-542,$-338,$9,$-67
2005-12-31,$225,$-1,$-327,$-328,$274,$14,$-644,$773,$454,$340,-,-,-,$-44,$747,$703,$-127,$576,-,$-46,$-46,$22,$22,$-64,$-118,$-206,$710,$15,$-64
2005-09-30,$229,$-6,$-65,$-71,$17,$-47,$-196,$323,$131,$347,-,-,-,$-9,$69,$60,$-153,$-93,-,$-57,$-57,$36,$36,$-63,$-227,$-311,$-57,$10,$-63
2005-06-30,$198,$-6,$-162,$-168,$171,$-52,$-443,$523,$213,$317,-,-,-,$98,$-65,$33,$146,$179,$-241,$221,$-20,$-69,$-69,$-64,$-183,$-336,$160,$15,$-64
2005-03-31,$179,$14,$-211,$-197,$-335,$-22,$341,$190,$226,$204,-,-,$14,-,$-81,$-81,$40,$-27,-,$-20,$-20,$-1,$-1,$-64,$-255,$-340,$-163,$12,$-64
