,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2015-06-30,$-567,"$1,028",$258,"$1,286",$-98,$-20,-,$-112,$-79,$640,"$-1,112",-,-,-,-,-,$-3,"$-1,115",$-17,-,$-17,$-11,$-11,$-72,-,$-100,$-575,$25,$-72
2015-03-31,$-389,$956,$-96,$860,$319,$-27,-,$-91,$-35,$436,"$-1,311",-,-,-,-,-,$85,"$-1,226",$-17,-,$-17,$-67,$-67,$-72,$8,$-148,$-938,$26,$-72
2014-12-31,$-7,$875,$87,$962,$-199,$62,-,$285,$119,"$1,074","$-1,528",-,-,-,-,-,$-27,"$-1,555",$-37,-,$-37,"$-1,086","$-1,086",$-71,$-1,"$-1,195","$-1,676",$22,$-71
2014-09-30,"$1,030",$838,$-485,$353,-,-,-,$-61,$-61,"$1,322","$-1,215",-,-,-,-,-,"$2,800","$1,585",$-53,-,$-53,$-860,$-860,$-75,$-4,$-992,"$1,915",$25,$-75
2014-06-30,$930,$785,$-447,$338,-,-,-,$-365,$-365,$903,$416,-,-,-,-,-,$-176,$240,$431,-,$431,$-577,$-577,$-78,$-2,$-226,$917,$18,$-78
2014-03-31,$421,$726,$242,$968,-,-,-,$-231,$-231,"$1,158",$91,-,-,-,-,-,$-353,$-262,$-333,-,$-333,"$-1,010","$-1,010",$-79,-,"$-1,422",$-526,$22,$-79
2013-12-31,"$1,915",$713,$-692,$21,$-239,$134,-,$757,$-158,"$1,778",$-892,-,-,-,-,-,"$2,054","$1,162",$19,$-435,$-416,$-949,$-949,$-81,$-1,"$-1,447","$1,493",$8,$-81
2013-09-30,$418,$681,$447,"$1,128",-,-,-,$-292,$-292,"$1,254","$-1,404",-,-,-,-,-,$-83,"$-1,487",$-63,$435,$372,$-458,$-458,$-85,-,$-171,$-404,$18,$-85
2013-06-30,"$1,616",$604,$-889,$-285,-,-,-,$-84,$-84,"$1,247","$1,007",-,-,-,-,-,$-71,$936,$-853,$-835,"$-1,688",$11,$11,$-34,$-191,"$-1,902",$281,$22,$-34
2013-03-31,"$1,273",$689,$-553,$136,-,-,-,$-590,$-590,$819,$-190,-,-,-,-,-,$-71,$-261,$161,$-913,$-752,$31,$31,$-35,-,$-756,$-198,$12,$-35
2012-12-31,$376,$730,$-219,$511,$125,$-124,-,$-230,$683,"$1,570","$-1,567",-,-,-,-,-,$-102,"$-1,669",$181,$65,$246,$11,$11,$-35,$-9,$213,$114,$23,$-35
2012-09-30,$592,$728,$-81,$647,-,-,-,$623,$623,"$1,862","$-1,611",-,-,-,-,-,$-6,"$-1,617",$21,$-114,$-93,-,-,$-34,$1,$-126,$119,$23,$-34
2012-06-30,$535,$746,$302,"$1,048",-,-,-,$-343,$-343,"$1,240","$-1,937",-,-,-,-,-,$-56,"$-1,993",$-313,"$1,116",$803,-,-,$-34,$-3,$766,$13,$24,$-34
2012-03-31,$560,$662,$-21,$641,-,-,-,$-213,$-213,$988,"$-1,724",-,-,-,-,-,$-48,"$-1,772",$308,$581,$889,-,-,$-68,$8,$829,$45,$13,$-68
2011-12-31,$-134,$641,$708,"$1,349",$-280,$-51,-,$-115,$-77,"$1,138","$-2,050",-,-,-,-,-,$-41,"$-2,091",$358,$100,$458,$88,$88,-,$-69,$477,$-476,$9,-
2011-09-30,$267,$586,$180,$766,-,-,-,$-11,$-11,"$1,022","$-2,303",-,-,-,-,-,$-17,"$-2,320",$9,-,$9,-,-,$-34,$-44,$-69,"$-1,367",$29,$-34
2011-06-30,$569,$588,$224,$812,-,-,-,$308,$308,"$1,689","$-1,375",-,-,-,-,-,$-46,"$-1,421",$-14,-,$-14,-,-,$-34,$6,$-42,$226,$28,$-34
2011-03-31,$974,$558,$-72,$486,-,-,-,$-325,$-325,"$1,135",$-723,-,-,-,-,-,$-11,$-734,$-31,-,$-31,-,-,$-68,$58,$-41,$360,$20,$-68
2010-12-31,$83,$633,$318,$951,$-760,$-16,-,$-16,$444,"$1,478","$-2,341",-,-,-,-,-,$75,"$-2,266",$5,-,$5,$54,$54,-,$-16,$43,$-745,$28,-
2010-09-30,"$1,091",$584,$-565,$19,-,-,-,$136,$136,"$1,246","$-1,462",-,-,-,-,-,$11,"$-1,451","$1,250",-,"$1,250",-,-,$-33,$-22,"$1,195",$990,$30,$-33
2010-06-30,$396,$558,$66,$624,-,-,-,$-39,$-39,$981,$-901,-,-,-,-,-,$-19,$-920,$-15,-,$-15,-,-,$-32,$-21,$-68,$-7,$30,$-32
2010-03-31,$568,$542,$147,$689,-,-,-,$-432,$-432,$825,$-605,-,-,-,-,-,$-17,$-622,$-142,-,$-142,-,-,$-66,$13,$-195,$8,$24,$-66
2009-12-31,$370,$584,$71,$655,$320,$-137,-,$686,$246,"$1,271",$-925,-,-,-,-,-,$-32,$-957,$88,-,$88,$18,$18,-,$-15,$91,$405,$29,-
2009-09-30,$352,$572,$216,$788,-,-,-,$-606,$-606,$534,$-604,-,-,-,-,-,$-6,$-610,$851,$-850,$1,-,-,$-33,$2,$-30,$-106,$31,$-33
2009-06-30,$102,$558,$68,$626,-,-,-,$-112,$-112,$616,$-685,-,-,-,-,-,$18,$-667,$-15,-,$-15,$-6,$-6,$-33,$11,$-43,$-94,$28,$-33
2009-03-31,$-17,$486,$116,$602,-,-,-,$40,$40,$625,$-704,-,-,-,-,-,$14,$-690,$373,-,$373,$6,$6,$-65,-,$314,$249,$40,$-65
2008-12-31,$-80,$568,$167,$735,$357,$-56,-,$-272,$-162,$493,"$-1,156",-,-,-,-,-,$-56,"$-1,212",$-14,$30,$16,$229,$229,$123,$-121,$247,$-472,$119,$123
2008-09-30,$774,$497,$144,$641,-,-,-,$-135,$-135,"$1,280","$-1,277",-,-,-,-,-,$11,"$-1,266",$-13,-,$-13,$8,$8,$-108,-,$-113,$-99,-,$-108
2008-06-30,$911,$482,$15,$497,-,-,-,$324,$324,"$1,732","$-1,156",-,-,-,-,-,$25,"$-1,131",$-15,-,$-15,$72,$72,$-81,-,$-24,$577,-,$-81
2008-03-31,$752,$452,$57,$509,-,-,-,$-78,$-78,"$1,183",$-849,-,-,-,-,-,$14,$-835,$-20,-,$-20,$31,$31,$-64,-,$-53,$295,-,$-64
2007-12-31,$631,$530,$160,$690,$-783,$-254,-,$-89,$-395,$926,$-805,-,-,-,-,-,$17,$-788,$-5,-,$-5,$30,$30,-,$-121,$-96,$42,$87,-
2007-09-30,$395,$365,$144,$509,-,-,-,$-41,$-41,$863,$-735,-,-,-,-,-,$-3,$-738,$-6,-,$-6,$-4,$-4,$-32,-,$-42,$83,-,$-32
2007-06-30,$557,$354,$13,$367,-,-,-,$275,$275,"$1,199",$-839,-,-,-,-,-,$17,$-822,$-150,-,$-150,$38,$38,$-32,-,$-144,$233,-,$-32
2007-03-31,$370,$327,$7,$334,-,-,-,$-65,$-65,$639,"$-1,106",-,-,-,-,-,$-20,"$-1,126",$369,-,$369,$47,$47,$-63,-,$353,$-134,-,$-63
2006-12-31,$359,$353,$135,$488,$-179,$-152,-,$260,$-68,$779,$-961,-,-,-,-,-,$30,$-931,$-3,-,$-3,$5,$5,$-13,-,$-11,$-163,-,$-13
2006-09-30,$296,$323,$305,$628,-,-,-,$-96,$-96,$828,$-788,-,-,-,-,-,$39,$-749,$69,$-68,$1,$20,$20,$-40,-,$-19,$60,-,$-40
2006-06-30,$566,$282,$-81,$201,-,-,-,$-81,$-81,$686,$-673,-,-,-,-,-,$1,$-672,$11,$-12,$-1,$8,$8,$-39,-,$-32,$-18,-,$-39
2006-03-31,$699,$266,$92,$358,-,-,-,$141,$141,"$1,198",$-978,-,-,-,-,-,$41,$-937,$-90,$80,$-10,$7,$7,$-69,-,$-72,$189,-,$-69
2005-12-31,$436,$258,$-51,$207,"$-1,042",$-270,-,$192,$-354,$289,$-654,-,-,-,-,-,$-66,$-720,$-2,-,$-2,$1,$1,$-12,-,$-13,$-444,-,$-12
2005-09-30,$272,$252,$50,$302,-,-,-,$-90,$-90,$484,$-657,-,-,-,-,-,$46,$-611,$1,-,$1,$9,$9,$-40,-,$-30,$-157,-,$-40
2005-06-30,$299,$261,$-125,$136,-,-,-,$171,$171,$606,$-492,-,-,$10,-,$10,$2,$-480,$-40,-,$-40,$36,$36,$-40,-,$-44,$82,-,$-40
2005-03-31,$219,$254,$114,$368,-,-,-,$-126,$-126,$461,$-464,-,-,$-10,-,$-10,$30,$-444,$-9,-,$-9,$16,$16,$-67,-,$-60,$-43,-,$-67
