,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,"$1,003",$555,$43,$598,-,-,-,$24,$24,"$1,533",$-246,-,$-67,-,-,-,$-116,$-430,$-267,-,$-267,-,-,$-264,$-61,$-592,$530,$83,$-264
2020-09-30,$128,$553,$22,$575,$-48,$-125,$205,$707,$739,"$1,481",$-213,-,$-25,-,-,-,$-88,$-327,$-953,-,$-953,-,-,$-253,$-3,"$-1,208",$-48,$51,$-253
2020-06-30,$285,$534,$13,$547,-,-,-,$10,$10,$862,$-202,-,$-139,-,-,-,$-22,$-363,"$-1,917",$-695,"$-2,612","$2,917","$2,917",$-268,$-16,$20,$525,$52,$-268
2020-03-31,$183,$537,$19,$556,-,-,-,$-360,$-360,$483,$-222,-,-,-,-,-,$-33,$-255,"$1,898",-,"$1,898",-,-,$-253,$-22,"$1,623","$1,831",$59,$-253
2019-12-31,$278,$530,$35,$565,-,-,-,$102,$102,$713,$-173,-,-,-,-,-,$-114,$-287,$-303,$210,$-93,-,-,$-252,$-68,$-413,$18,$82,$-252
2019-09-30,$162,$553,$-74,$479,$-51,$-149,$-470,"$1,543",$873,"$1,371",$-358,-,-,-,-,-,$-83,$-441,$-862,$185,$-677,-,-,$-247,$-1,$-923,$-4,$53,$-247
2019-06-30,$452,$574,$44,$618,-,-,-,$-130,$-130,$932,$-237,-,-,-,-,-,$-93,$-330,$-753,$300,$-453,-,-,$-246,$-69,$-768,$-173,$56,$-246
2019-03-31,$20,$563,$1,$564,-,-,-,$273,$273,$782,$-195,-,$1,-,-,-,$-76,$-269,$-452,$-50,$-502,-,-,$-246,$-49,$-798,$-274,$59,$-246
2018-12-31,$599,$563,$-495,$68,-,-,-,$-473,$-473,$245,$-167,-,$476,-,-,-,$-9,$299,$-453,$50,$-403,-,-,$-245,$-86,$-734,$-195,$93,$-245
2018-09-30,$-135,$566,$278,$844,$-170,$246,$867,$-476,$467,"$1,306",$-307,-,$-157,-,$-13,$-13,$-84,$-560,$-522,$-200,$-722,-,-,$-240,$-44,"$-1,007",$-273,$61,$-240
2018-06-30,$594,$568,$-475,$93,-,-,-,$-272,$-272,$542,$-197,-,$442,-,$6,$6,$-49,$200,$-177,$-180,$-357,-,-,$-238,$-21,$-616,$92,$54,$-238
2018-03-31,$-12,$553,$37,$590,-,-,-,$293,$293,$697,$-213,-,$-6,$63,$7,$70,$-22,$-170,$-461,$380,$-81,-,-,$-239,$-54,$-373,$181,$66,$-239
2017-12-31,$-136,$291,$-246,$45,-,-,-,$409,$409,$320,$-178,-,"$-14,900",$-63,-,$-63,$-62,"$-15,203","$2,250",-,"$2,250",-,-,$-210,$-101,"$1,938","$-12,943",$141,$-210
2017-09-30,$327,$286,$191,$477,$-93,$-46,$134,$299,$294,"$1,126",$-260,-,$-16,$-17,-,$-17,$-54,$-347,-,$-250,$-250,-,-,$-199,$-5,$-456,$328,$36,$-199
2017-06-30,$-132,$279,$497,$776,-,-,-,$-191,$-191,$384,$-195,-,$-118,$-9,-,$-9,$-60,$-381,"$8,617",$100,"$8,717","$4,827","$4,827",$-166,$-85,"$13,294","$13,303",$39,$-166
2017-03-31,$343,$261,$25,$286,-,-,-,$32,$32,$725,$-160,-,$-42,$10,-,$10,$-11,$-203,-,$-750,$-750,-,-,$-156,-,$-906,$-371,$11,$-156
2016-12-31,$562,$262,$134,$396,-,-,-,$-506,$-506,$315,$-112,-,$167,$16,-,$16,$-23,$48,"$-1,135",$700,$-435,$-220,$-220,$-156,$-144,$-955,$-622,$88,$-156
2016-09-30,$18,$273,$-333,$-60,$-128,$69,$368,$139,$448,$705,$-288,-,-,$-13,-,$-13,$-50,$-351,$-1,$-350,$-351,-,-,$-141,$8,$-485,$-145,$38,$-141
2016-06-30,$391,$272,$24,$296,-,-,-,$145,$145,$834,$-147,-,$47,$2,-,$2,$-50,$-148,$-750,$150,$-600,-,-,$-141,$40,$-700,$-10,$39,$-141
2016-03-31,$338,$280,$-21,$259,-,-,-,$43,$43,$557,$-124,-,$111,$-4,-,$-4,$-8,$-25,$-1,$-300,$-301,-,-,$-140,$11,$-431,$114,$43,$-140
2015-12-31,$229,$289,$68,$357,-,-,-,$-237,$-237,$463,$-134,-,-,$14,-,$14,$-25,$-145,-,-,-,-,-,$-140,$-5,$-145,$158,$76,$-140
2015-09-30,$181,$315,$-160,$155,$-2,$200,$145,$-27,$316,$678,$-183,-,$-80,$-837,$840,$3,$-55,$-315,$-3,$-349,$-352,$30,$30,$-127,$-27,$-477,$-134,$28,$-127
2015-06-30,$62,$299,$-58,$241,-,-,-,$213,$213,$538,$-144,-,$-27,$24,-,$24,$-26,$-174,$-1,$-656,$-657,$49,$49,$-126,$8,$-725,$-353,$46,$-126
2015-03-31,$216,$138,$50,$188,-,-,-,$-146,$-146,$228,$-155,-,"$-8,201",$195,-,$195,$-36,"$-8,197",$-2,"$1,503","$1,501",$-34,$-34,$-116,$9,"$1,359","$-6,628",$44,$-116
2014-12-31,$236,$139,$26,$165,-,-,-,$-109,$-109,$286,$-114,-,$-106,$618,-,$618,$-30,$368,"$6,164",$-1,"$6,163",$-45,$-45,$-116,$31,"$6,033","$6,679",$48,$-116
2014-09-30,$301,$149,$55,$204,$-7,$-189,$199,$-6,$-3,$539,$-273,-,-,-,$73,$73,$-18,$-218,-,$-1,$-1,$-2,$-2,$-105,$1,$-106,$200,$22,$-105
2014-06-30,$326,$141,$-27,$114,-,-,-,$-1,$-1,$439,$-135,-,-,$173,$-244,$-71,$-25,$-232,-,$3,$3,$-184,$-184,$-105,$7,$-279,$-70,$24,$-105
2014-03-31,$287,$130,$24,$154,-,-,-,$-38,$-38,$413,$-127,-,$-40,$-48,-,$-48,$-16,$-231,-,$-3,$-3,$-21,$-21,$-105,$6,$-124,$52,$25,$-105
2013-12-31,$271,$142,-,$142,-,-,-,$-75,$-75,$355,$-118,-,-,$-125,-,$-125,$-25,$-267,-,$-3,$-3,$-202,$-202,$-106,$13,$-298,$-211,$42,$-106
2013-09-30,$90,$142,$105,$247,$-1,$-145,$366,$169,$389,$728,$-200,-,-,$-225,$-157,$-382,$-27,$-607,-,$1,$1,$-45,$-45,$-96,$3,$-138,$-72,$21,$-96
2013-06-30,$302,$139,$2,$141,-,-,-,$35,$35,$446,$-159,-,$18,-,$41,$41,$-19,$-119,-,$-200,$-200,$-41,$-41,$-97,$6,$-330,$-62,$21,$-97
2013-03-31,$276,$136,$51,$187,-,-,-,$-161,$-161,$317,$-134,-,$-15,-,$202,$202,$-28,$24,-,$-4,$-4,$-29,$-29,$-96,$9,$-121,$107,$21,$-96
2012-12-31,$625,$129,$-437,$-308,-,-,-,$-103,$-103,$226,$-95,-,$597,-,$-86,$-86,$-25,$391,-,$4,$4,$-291,$-291,$-97,$5,$-379,$246,$37,$-97
