,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2017-07-31,$119.4,$80.6,$-3.2,$77.4,$59.7,$-193,-,$-46.5,$37.9,$234.7,$-87.6,-,-,$-0.8,-,$-0.8,-,$-88.4,-,$-24.5,$-24.5,$-60.7,$-60.7,$-3,$-1.3,$-89.5,$68.5,$12.4,$-3
2017-04-30,$70.1,$77.2,$-16.5,$60.7,$-67.7,$72.6,-,$4.8,$-188.2,$-57.4,$-68.4,-,$-28.1,$-1.2,-,$-1.2,$6.3,$-91.4,$-50,$23.4,$-26.6,$-62.3,$-62.3,$-5.9,$0.5,$-94.3,$-239.2,$8.7,$-5.9
2017-01-31,$100.5,$84.2,$-123.6,$-39.4,$145.5,$-68.5,-,$-48.5,$264.2,$325.3,$-83.6,-,-,$-7.3,-,$-7.3,$29.4,$-61.5,$-99.3,$-1.7,$-101,$-91.7,$-91.7,-,$-0.7,$-193.4,$67.7,$9.3,-
2016-10-31,$126.1,$84.4,$99.6,$184,$-220.9,$126.3,-,$5.5,$-142,$168.1,$-60.2,-,-,$-23.2,-,$-23.2,$-11.8,$-95.2,$-50.1,$1.4,$-48.7,$-93.7,$-93.7,$-3,$-0.5,$-145.9,$-79.3,$9.4,$-3
2016-07-31,$90.5,$82.6,$21,$103.6,$85,$-145.7,-,$8.4,$105.8,$299.9,$-40.2,-,$0.3,-,-,-,$-12.4,$-52.3,$229.4,$-21.6,$207.8,$-71.4,$-71.4,$-3,$-1.6,$131.8,$376.6,$9.2,$-3
2016-04-30,$231.6,$70.6,$-142.1,$-71.5,$12.7,$90.1,-,$20.4,$-50.8,$109.3,$-45.9,-,$-158,$-1.5,-,$-1.5,$-12.8,$-218.2,$-51.9,$15.1,$-36.8,$-52.2,$-52.2,$-6.2,$-2,$-97.2,$-191.3,$10.3,$-6.2
2016-01-31,$134.2,$70.4,$-4.9,$65.5,$165.5,$-2.1,-,$4.4,$317.3,$517,$-94.8,-,-,-,-,-,$-16.3,$-111.1,$-149.5,$-1.7,$-151.2,$-49.4,$-49.4,-,$-7.2,$-207.8,$186.5,$10.6,-
2015-10-31,$221.9,$63,$-1.3,$61.7,$-238.3,$70.5,-,$-4.8,$-218.5,$65.1,$-68.1,-,-,$-4,-,$-4,$-11.1,$-83.2,$-34.8,$19.5,$-15.3,$-60.1,$-60.1,$-3.1,$-0.2,$-78.7,$-96.8,$11,$-3.1
2015-07-31,$102.2,$63,$10.8,$73.8,$134.8,$-248,-,$50,$86.6,$262.6,$-52.4,-,-,$-0.2,-,$-0.2,$-12,$-64.6,$-115.9,$-2.5,$-118.4,$-15.8,$-15.8,$-3.2,$-0.5,$-137.9,$47.4,$11.9,$-3.2
2015-04-30,$114.1,$61,$1.8,$62.8,$-28.8,$83.4,-,$23.7,$-116.5,$60.4,$-48.5,-,-,$-22.4,-,$-22.4,$8.3,$-62.6,$-49.8,$2.1,$-47.7,$-5.7,$-5.7,$-6.2,$0.1,$-59.5,$-60,$8.5,$-6.2
2015-01-31,$51.5,$63.3,$177.2,$240.5,$151.4,$-76.1,-,$-37.9,$173.2,$465.2,$-82.3,-,$1.2,-,-,-,$-36.4,$-117.5,$-180.8,$-31.4,$-212.2,$2.9,$2.9,-,$-0.4,$-209.7,$114.2,$11.4,-
2014-10-31,$225.7,$60.3,$4.5,$64.8,$-167.3,$93.1,-,$18.6,$-136.8,$153.7,$-70.8,-,$-7.3,-,-,-,$-11.5,$-89.6,$-24.9,$-128.7,$-153.6,$2.6,$2.6,$-3.1,$2.6,$-151.5,$-96,$12.9,$-3.1
2014-07-31,$126.5,$60.4,$-4.2,$56.2,$78.9,$-200.8,-,$26.2,$38.9,$221.6,$-52,-,-,-,-,-,$-12.4,$-64.4,$-219.8,$20.4,$-199.4,$0.4,$0.4,$-6.3,$-0.8,$-206.1,$-51.9,$12.7,$-6.3
2014-04-30,$35.2,$60.7,$81.3,$142,$-80.4,$112.1,-,$-29.4,$-228.6,$-51.4,$-50.7,-,$-7.4,$-26.2,-,$-26.2,$-1.9,$-86.2,$-80.9,$139.9,$59,$-4,$-4,$-3.1,$0.9,$52.8,$-80.2,$11.7,$-3.1
2014-01-31,$-37.6,$70.5,$-17.3,$53.2,$144.3,$-118,-,$96.6,$385.1,$376.4,$-70.9,-,$43.2,-,-,-,$-25.4,$-53.1,$-297.3,$-5.7,$-303,$23.6,$23.6,-,$12.4,$-267,$50.7,$10.9,-
2013-10-31,$196.6,$61.7,$-63.9,$-2.2,$-161.7,$132.7,-,$-16.1,$-202.6,$-8.2,$-60.6,-,-,$-3.5,-,$-3.5,$-10.8,$-74.9,$-21.2,$9,$-12.2,$-0.7,$-0.7,$-3.1,$5.3,$-10.7,$-86.4,$12.6,$-3.1
2013-07-31,$-5.3,$97.2,$29.9,$127.1,$55.1,$-204.6,-,$21.7,$57.2,$179,$-59.9,-,-,-,-,-,$-12.5,$-72.4,$-181.7,$-11.3,$-193,$-22.8,$-22.8,$-3.1,$-2,$-220.9,$-117.4,$15.6,$-3.1
2013-04-30,$-10.3,$84.2,$-8.2,$76,$-69.4,$145.6,-,$53.7,$-201,$-135.3,$-45.7,-,"$-1,797",-,-,-,$-14.2,"$-1,856.9","$2,093.4",$-236.3,"$1,857.1",$-10,$-10,$-6.1,$12.4,"$1,853.4",$-145.9,$18.9,$-6.1
2013-01-31,$80.708,$37.856,$-22.442,$15.414,$177.977,$-6.878,-,$-108.448,$188.1,$284.222,$-73.552,-,$-24.796,$-6.5,-,$-6.5,$-15.506,$-120.354,$437.814,$-7.374,$430.44,$6.134,$6.134,$-2.663,$4.238,$438.149,$615.567,$7.228,$-2.663
2012-10-31,$167.698,$34.752,$5.784,$40.536,$-168.372,$66.406,-,$50.554,$-130.154,$78.08,$-55.363,-,$-13.104,$-1.9,-,$-1.9,$-9.945,$-80.312,$12.266,$-0.277,$11.989,$2.422,$2.422,$-2.747,$-1.656,$10.008,$14.644,$7.481,$-2.747
2012-07-31,$89.918,$34.333,$15.279,$49.612,$107.706,$-193.173,-,$-48.61,$68.276,$207.806,$-42.611,-,-,-,-,-,$-12.214,$-54.825,$-19.388,$-94.602,$-113.99,$-6.812,$-6.812,$-0.007,$0.953,$-119.856,$23.374,$8.375,$-0.007
2012-04-30,$95.476,$33.459,$10.179,$43.638,$-61.611,$76.145,-,$8.304,$-139.622,$-0.508,$-39.074,-,-,-,-,-,$-13.535,$-52.609,$-30.292,$94.353,$64.061,$-2.444,$-2.444,$-5.483,$0.465,$56.599,$5.415,$10.516,$-5.483
2012-01-31,$39.062,$33.242,$69.108,$102.35,$131.342,$14.925,-,$-30.163,$175.969,$317.381,$-51.949,-,$-9.641,-,-,-,$-15.483,$-77.073,$-164.482,$0.22,$-164.262,$12.18,$12.18,$-2.721,$4.313,$-150.49,$73.216,$9.82,$-2.721
2011-10-31,$112.239,$32.321,$18.51,$50.831,$-211.584,$61.177,-,$13.86,$-151.428,$32.351,$-43.993,-,$-25,$-33.85,-,$-33.85,$-9.891,$-112.734,$-38.784,$-0.186,$-38.97,$0.633,$0.633,$-2.719,$-2.094,$-43.15,$-127.71,$10.468,$-2.719
2011-07-31,$66.729,$31.966,$19.379,$51.345,$93.537,$-223.596,-,$16.006,$32.434,$150.508,$-39.432,-,-,$-4.5,-,$-4.5,$-12.335,$-56.267,$-98.184,$0.729,$-97.455,$0.022,$0.022,$-0.02,$-0.942,$-98.395,$-7.267,$10.927,$-0.02
2011-04-30,$57.667,$34.481,$27.476,$61.957,$-54.135,$36.246,-,$31.993,$-129.143,$-9.519,$-34.467,-,-,$-10.35,-,$-10.35,$-12.97,$-57.787,$-149.275,$7.409,$-141.866,$6.352,$6.352,$-5.414,$-10.698,$-151.626,$-203.76,$9.723,$-5.414
2011-01-31,$52.766,$33.527,$-7.332,$26.195,$91.697,$-4.539,-,$-8.254,$139.37,$218.331,$-45.596,-,$-0.309,-,-,-,$-13.826,$-59.731,$-150.662,$4.868,$-145.794,$3.275,$3.275,$-2.672,$-0.874,$-146.065,$7.281,$10.231,$-2.672
2010-10-31,$99.848,$51.37,$21.521,$72.891,$-300.662,$5.046,-,$95.6,$-128.83,$43.909,$-26.385,"$2,490.607","$-2,492.816",-,-,-,$-8.377,$-36.971,$-0.359,$-4.617,$-4.976,$13.558,$13.558,$-2.691,$-0.219,$5.672,$16.097,$10.826,$-2.691
2010-07-31,$-70.624,$50.174,$102.121,$152.295,$138.827,$-121.11,-,$-78.781,$55.866,$137.537,$-24.192,"$-2,490.607",-,-,-,-,$-150.697,"$-2,665.496","$2,309.368",$4.617,"$2,313.985",$0.507,$189.102,$-0.478,$-303.095,"$2,199.514",$-316.255,$8.134,$-0.478
2010-04-30,$-27.613,$12.066,$47.672,$59.738,$-44.629,$-21.052,-,$7.881,$-72.731,$-40.606,$-4.822,-,-,-,-,-,$-11.245,$-16.067,-,-,-,$368.647,$368.647,$-4.174,$2.932,$367.405,$310.713,$4.09,$-4.174
2010-01-31,$27.023,$12.193,$8.267,$20.46,$83.254,$18.068,-,$-21.096,$85.803,$133.286,$-4.461,$5.699,$-1.582,-,-,-,$-11.767,$-12.111,-,-,-,$4.28,$4.28,$-1.965,$0.74,$3.055,$124.268,$5.087,$-1.965
2009-10-31,$83.619,$12.493,$10.018,$22.511,$-111.612,$20.431,-,$-8.379,$-105.855,$0.275,$-6.529,-,-,-,-,-,$-7.077,$-13.606,-,-,-,$2.04,$2.04,$-1.961,$0.27,$0.349,$-12.982,$3.747,$-1.961
2009-07-31,$26.557,$12.726,$4.99,$17.716,$50.207,$-20.797,-,$-16.288,$58.196,$102.469,$-6.666,-,-,-,-,-,$-9.006,$-15.672,-,-,-,$0.641,$0.641,-,$0.153,$0.794,$87.591,$2.959,-
2009-04-30,$24.711,$12.477,$3.185,$15.662,$-23.051,$3.066,-,$-8.634,$-61.989,$-21.616,$-6.2,$-5.699,-,-,-,-,$-9.585,$-21.484,-,-,-,$0.717,$0.717,$-3.885,$0.106,$-3.062,$-46.162,$2.663,$-3.885
2009-01-31,$-37.935,$14.515,$47.752,$62.267,$109.295,$43.757,-,$-20.212,$136.067,$160.399,$-16.042,-,$-1.138,$1.864,$-1.864,-,$-11.292,$-28.472,-,-,-,$-0.267,$-0.267,-,$0.018,$-0.249,$130.61,$2.136,-
2008-10-31,$53.699,$13.661,$4.487,$18.148,$-127.585,$-1.952,-,$-22.969,$-99.848,$-28.001,$-17.681,-,$-5.381,-,-,-,$-8.477,$-31.539,-,-,-,$0.378,$0.378,$-3.888,$0.102,$-3.408,$-62.948,$2.981,$-3.888
2008-07-31,$29.206,$13.855,$10.087,$23.942,$63.804,$-32.347,-,$19.428,$60.002,$113.15,$-26.798,-,$-3.684,-,$1.864,$1.864,$-9.807,$-38.425,-,-,-,$1.2,$1.2,-,$0.357,$1.557,$76.282,$3.09,-
2008-04-30,$46.801,$13.335,$0.352,$13.687,$-84.96,$29.104,-,$45.593,$-66.221,$-5.733,$-27.62,-,$-24.839,-,-,-,$-25.789,$-78.248,-,-,-,$1.481,$1.481,$-3.872,$0.681,$-1.71,$-85.691,$2.32,$-3.872
2008-01-31,$30.334,$12.807,$5.356,$18.163,$123.394,$20.431,-,$-18.044,$127.664,$176.161,$-33.723,-,$0.848,$3.335,$-3.335,-,$-10.766,$-43.641,-,-,-,$-199.897,$-199.897,-,$0.662,$-199.235,$-66.715,$1.963,-
2007-10-31,$60.879,$11.635,$2.742,$14.377,$-111.98,$-10.039,-,$13.146,$-67.045,$8.211,$-27.679,-,-,-,-,-,$-6.784,$-34.463,-,-,-,$0.506,$0.506,$-4.246,$0.35,$-3.39,$-29.642,$2.237,$-4.246
2007-07-31,$39.1,$11.223,$3.394,$14.617,$25.388,$-40.641,-,$13.575,$34.311,$88.028,$-24.179,-,$-0.018,-,-,-,$-8.556,$-32.753,-,-,-,$8.239,$8.239,$0.002,$3.023,$11.264,$66.539,$2.903,$0.002
2007-04-30,$53.006,$10.925,$0.887,$11.812,$-84.543,$3.467,-,$3.155,$-117.883,$-53.065,$-9.168,-,$0.8,-,$3.335,$3.335,$-9.709,$-14.742,-,-,-,$3.422,$3.422,$-4.208,$2.226,$1.44,$-66.367,$2.528,$-4.208
2007-01-31,$26.758,$10.549,$14.847,$25.396,$89.117,$6.91,-,$-30.737,$92.371,$138.818,$-19.781,-,$-113.262,$32.811,$-32.811,-,$-6.496,$-139.539,-,-,-,$7.253,$7.253,$-2.08,$3.045,$8.218,$7.497,$6.862,$-2.08
2006-10-31,$50.773,$9.006,$18.404,$27.41,$-63.887,$-25.738,-,$5.475,$-70.241,$9.628,$-11.463,-,-,-,-,-,$-8.127,$-19.59,-,-,-,$2.232,$2.232,$-2.076,$0.704,$0.86,$-9.102,-,$-2.076
2006-07-31,$28.953,$9.055,$-3.853,$5.202,$34.945,$-21.553,-,$3.28,$48.663,$85.231,$-9.001,-,-,-,$0.675,$0.675,$-6.205,$-14.531,-,-,-,$2.304,$2.304,$0.001,$-10.455,$-8.15,$62.55,-,$0.001
2006-04-30,$48.745,$9.292,$-6.81,$2.482,$-39.818,$24.248,-,$5.984,$-35.253,$17.582,$-5.916,-,-,-,$32.136,$32.136,$-6.737,$19.483,-,-,-,$5.741,$5.741,$-6.931,$1.922,$0.732,$37.797,-,$-3.701
2006-01-31,$22.919,$9.487,$6.961,$16.448,$93.947,$5.155,-,$-39.538,$67.804,$107.171,$-12.795,-,-,-,-,-,$-7.101,$-19.896,-,-,-,$13.047,$13.047,$-3.23,-,$9.817,$97.092,-,-
2005-10-31,$40.289,$8.833,$18.695,$27.528,$-71.455,$-1.572,-,$4.802,$-50.938,$16.879,$-7.923,-,-,-,-,-,$-7.51,$-15.433,-,-,-,$4.055,$4.055,$-6.386,-,$-2.331,$-0.885,-,$-3.157
2005-07-31,$23.5,$8.569,$11.995,$20.564,$10.121,$-27.099,-,$7.487,$16.76,$60.824,$-10.025,-,-,-,-,-,$-5.086,$-15.111,-,-,-,$16.007,$16.007,$-3.249,$-14.205,$-1.447,$44.266,-,$-0.02
2005-04-30,$24.98,$8.592,$15.252,$23.844,$-34.898,$8.682,-,$16.764,$-44.313,$4.511,$-6.7,-,-,-,-,-,$-6.746,$-13.446,-,-,-,$19.47,$19.47,$-7.765,-,$11.705,$2.77,-,$-2.484
2005-01-31,$58.615,$32.022,$30.727,$62.749,$3.244,$-24.457,-,$16.424,$21.285,$142.649,$-46.195,-,$-70.539,$0.743,-,$0.743,$-22.246,$-138.237,$-12.162,-,$-12.162,$24.633,$24.633,$-25.757,-,$-13.286,$-8.874,-,$-4.635
