,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2018-06-30,$265,$413,$24,$437,$60,$-17,$41,$-236,$-152,$550,$-994,-,-,-,$-4,$-4,$5,$-993,"$1,185",$-343,$842,-,-,$-184,$1,$659,$216,$4,$-184
2018-03-31,$291,$418,$29,$447,$-71,$118,$-42,$144,$149,$887,$-860,-,-,-,$-6,$-6,$-6,$-872,-,$211,$211,-,-,$-175,$-18,$18,$33,$6,$-175
2017-12-31,$189,$408,$173,$581,$-63,$6,$111,$5,$59,$759,$-988,-,-,-,$-59,$-59,$-10,"$-1,057",$96,$300,$396,-,-,$-183,-,$213,$-85,$13,$-183
2017-09-30,$492,$405,$186,$591,$-48,$-74,$-16,$133,$-5,"$1,075",$-782,-,-,-,$18,$18,$-1,$-765,$248,$-270,$-22,-,-,$-183,$1,$-204,$106,$12,$-183
2017-06-30,$228,$396,$113,$509,$14,$-23,$92,$-242,$-159,$574,$-725,-,-,-,$7,$7,$-8,$-726,$144,$179,$323,-,-,$-182,$-1,$140,$-12,$14,$-182
2017-03-31,$239,$400,$202,$602,$3,$88,$-144,$-74,$-127,$718,$-749,-,-,-,$6,$6,$-5,$-748,-,$213,$213,-,-,$-173,$-21,$19,$-11,$18,$-173
2016-12-31,$227.098,$367.763,$146.672,$514.435,$-53.415,$7.203,$67.474,$-78.402,$-57.14,$626.659,"$-1,008.517",-,-,-,$-46.427,$-46.427,$0.201,"$-1,054.743",$335.525,$26,$361.525,$-29.19,$-29.19,$-173.183,$0.487,$159.639,$-268.445,$11.128,$-173.183
2016-09-30,$457.795,$362.247,$216.879,$579.126,$-129.786,$-88.083,$22.721,$158.808,$-36.34,"$1,000.315",$-773.354,-,-,-,$10.313,$10.313,$0.104,$-762.937,$295.021,$-81,$214.021,$-2.021,$-2.021,$-172.704,-,$39.296,$276.674,$5.418,$-172.704
2016-06-30,$196.795,$357.786,$90.435,$448.221,$104.981,$-6.69,$49.868,$-170.699,$-22.54,$622.476,$-712.81,-,-,-,$-39.646,$-39.646,$3.243,$-749.213,$10.66,$264,$274.66,-,-,$-172.703,-,$101.957,$-24.78,$11.355,$-172.703
2016-03-31,$241.312,$348.204,$165.014,$513.218,$-4.78,$88.57,$-22.063,$-13.707,$48.02,$802.55,$-700.319,-,-,-,$7.76,$7.76,$-1.548,$-694.107,$746.794,$-663,$83.794,$-0.789,$-0.789,$-162.41,$-12.487,$-91.892,$16.551,$13.099,$-162.41
2015-12-31,$208.54,$324.164,$147.464,$471.628,$-19.276,$36.659,$-3.863,$-144.61,$-131.09,$548.078,"$-1,496.631",-,-,-,$12.44,$12.44,$0.439,"$-1,483.752",$-1.546,$781.5,$779.954,$1.702,$1.702,$-154.783,$-11,$615.873,$-319.801,$15.235,$-154.783
2015-09-30,$426.463,$316.73,$238.883,$555.613,$-65.007,$-112.22,$15.895,$160.133,$-1.199,$980.877,$-708.41,-,-,-,$-0.546,$-0.546,$0.731,$-708.225,$535.466,$-387,$148.466,$1.889,$1.889,$-154.195,-,$-3.84,$268.812,$8.345,$-154.195
2015-06-30,$196.931,$298.637,$110.523,$409.16,$150.574,$-27.449,$-33.003,$-172.562,$-82.44,$523.651,$-707.35,-,-,-,$10.482,$10.482,$4.234,$-692.634,$841.535,$-518,$323.535,$1.998,$1.998,$-153.997,-,$171.536,$2.553,$11.195,$-153.997
2015-03-31,$152.066,$304.469,$226.13,$530.599,$-0.291,$92.01,$-99.029,$310.039,$302.729,$985.394,$-770.609,-,-,-,$10.624,$10.624,$21.596,$-738.389,$-0.455,$-50.5,$-50.955,$1.411,$1.411,$-144.025,-,$-193.569,$53.436,$10.225,$-144.025
2014-12-31,$196.339,$287.859,$184.061,$471.92,$-109.066,$37.119,$102.546,$-43.713,$-13.114,$655.145,$-898.452,-,-,-,$18.542,$18.542,$-2.585,$-882.495,$-0.45,$322.5,$322.05,$2.159,$2.159,$-143.825,$-11.294,$169.09,$-58.26,$15.653,$-143.825
2014-09-30,$368.582,$290.161,$183.069,$473.23,$-17.486,$-132.945,$-8.054,$281.503,$123.018,$964.83,$-725.591,-,-,-,$21.602,$21.602,$0.458,$-703.531,$-1.012,$-80.8,$-81.812,$2.066,$2.066,$-143.225,-,$-222.971,$38.328,$5.546,$-143.225
2014-06-30,$195.164,$289.732,$61.269,$351.001,$142.368,$-65.033,$-110.004,$-66.634,$-99.303,$446.862,$-753.12,-,-,-,$20.992,$20.992,$1.673,$-730.455,$261.323,$18.8,$280.123,$113.025,$113.025,$-142.328,-,$250.82,$-32.773,$5.62,$-142.328
2014-03-31,$261.221,$277.762,$144.278,$422.04,$-140.962,$140.301,$-37.73,$-52.221,$-90.612,$592.649,$-822.628,-,-,-,$19.099,$19.099,$2.759,$-800.77,$301.775,-,$301.775,$63.548,$63.548,$-132.033,-,$233.29,$25.169,$5.37,$-132.033
2013-12-31,$150.055,$282.082,$111.167,$393.249,$-0.423,$26.33,$135.738,$-123.821,$37.824,$581.128,$-904.009,-,-,-,$4.661,$4.661,$-3.242,$-902.59,$-0.681,$457,$456.319,$2.347,$2.347,$-131.894,-,$326.772,$5.31,$-3.749,$-131.894
2013-09-30,$364.752,$258.268,$156.198,$414.466,$-29.548,$-110.602,$-4.922,$294.537,$149.465,$928.683,$-857.42,-,-,-,$18.431,$18.431,$40.172,$-798.817,$94.596,$-52,$42.596,$2.307,$2.307,$-131.756,-,$-86.853,$43.013,$9.615,$-131.756
2013-06-30,$196.857,$274.96,$93.85,$368.81,$-6.735,$-47.181,$-3.686,$-76.168,$-133.77,$431.897,$-844.527,-,-,-,$18.265,$18.265,$27.549,$-798.713,$619.614,$-248,$371.614,$67.029,$67.029,$-125.966,-,$312.677,$-54.139,$10.58,$-125.966
2013-03-31,$236.57,$278.869,$122.966,$401.835,$-72.205,$87.865,$5.311,$-17.048,$3.923,$642.328,$-752.251,-,-,-,$18.232,$18.232,$20.755,$-713.264,$65.915,-,$65.915,$160.084,$160.084,$-124.426,-,$101.573,$30.637,$8.167,$-124.426
2012-12-31,$140.17,$257.598,$117.36,$374.958,$-71.433,$27.147,$17.949,$-55.956,$-82.293,$432.835,$-764.366,-,-,-,$3.186,$3.186,$37.834,$-723.346,$-550.422,$298,$-252.422,$2.172,$2.172,$-124.189,-,$-374.439,$-664.95,$6.084,$-124.189
2012-09-30,$398.106,$271.367,$63.575,$334.942,$-124.875,$-89.584,$58.8,$129.236,$-26.423,$706.625,$-702.281,-,-,-,$15.46,$15.46,$33.587,$-653.234,$929.23,$-177,$752.23,$2.18,$2.18,$-124.058,-,$630.352,$683.743,$3.637,$-124.058
2012-06-30,$183.06,$253.233,$103.692,$356.925,$51.715,$1.222,$25.573,$-230.682,$-152.172,$387.813,$-606.344,-,-,-,$14.987,$14.987,$34.007,$-557.35,$108.573,$142,$250.573,$2.1,$2.1,$-119.348,-,$133.325,$-36.212,$13.366,$-119.348
2012-03-31,$183.893,$257.545,$167.62,$425.165,$-52.643,$143.873,$-202.649,$-20.156,$-131.575,$477.483,$-497.218,-,-,-,$13.278,$13.278,$84.928,$-399.012,$-0.013,$120,$119.987,$-40.238,$-40.238,$-119.162,-,$-39.413,$39.058,$3.883,$-119.162
2011-12-31,$140.509,$223.073,$120.598,$343.671,$-46.052,$-10.225,$96.429,$-42.928,$-2.776,$481.404,$-601.361,-,-,-,$11.853,$11.853,$2.662,$-586.846,$-1.186,$169,$167.814,$32.527,$-72.453,$-123.39,-,$-28.029,$-133.471,$13.063,$-123.39
2011-09-30,$338.332,$276.903,$192.248,$469.151,$-72.563,$-123.235,$-114.797,$304.114,$-6.481,$801.002,$-481.937,-,-,-,$11.048,$11.048,$-100.183,$-571.072,$585.902,$-606,$-20.098,$2.375,$2.375,$-119.655,-,$-137.378,$92.552,$11.644,$-119.655
2011-06-30,$158.762,$250.397,$85.653,$336.05,$85.861,$-42.567,$104.54,$-178.973,$-31.139,$463.673,$-581.93,-,-,$101.261,$13.533,$114.794,$1.601,$-465.535,$-1.19,$124.5,$123.31,$1.911,$1.911,$-116.094,-,$9.127,$7.265,$10.404,$-116.094
2011-03-31,$203.569,$253.188,$129.661,$382.849,$-46.947,$118.595,$-72.424,$73.801,$73.025,$659.443,$-540.339,-,-,$-90.833,$12.343,$-78.49,$-5.519,$-624.348,$-0.551,$65.1,$64.549,$1.878,$1.878,$-115.621,-,$-49.194,$-14.099,$9.895,$-115.621
2010-12-31,$136.634,$249.745,$154.792,$404.537,$-61.625,$34.759,$94.268,$-240.954,$-173.552,$367.619,$-566.383,-,$-732.495,$-1.134,$14.147,$13.013,$0.099,"$-1,285.766",$35.107,$426.4,$461.507,$451.389,$451.389,$-109.923,-,$802.973,$-115.174,$8.535,$-109.923
2010-09-30,$312.306,$253.274,$115.568,$368.842,$-41.242,$-127.342,$-56.687,$157.231,$-68.04,$613.108,$-594.656,-,-,-,$10.095,$10.095,$-1.971,$-586.532,$319.571,$-89,$230.571,$1.575,$1.575,$-109.8,-,$122.346,$148.922,$10.802,$-109.8
2010-06-30,$139.776,$233.316,$70.735,$304.051,$80.297,$-11.962,$-27.052,$-123.472,$-82.189,$361.638,$-486.089,-,-,-,$11.094,$11.094,$0.681,$-474.314,$543.7,$-337,$206.7,$1.705,$1.705,$-106.422,-,$101.983,$-10.693,$9.341,$-106.422
2010-03-31,$167.118,$234.867,$81.948,$316.815,$-7.179,$113.784,$-199.384,$160.423,$67.644,$551.577,$-481.242,-,-,-,$17.705,$17.705,$3.425,$-460.112,$-25.355,$7,$-18.355,$2.589,$2.589,$-105.965,-,$-121.731,$-30.266,$7.129,$-105.965
2009-12-31,$168.885,$232.405,$161.906,$394.311,$-415.726,$-11.276,$235.381,$-87.485,$-279.106,$284.09,$-466.922,-,-,$-9.294,$39.383,$30.089,$-3.736,$-440.569,$255.181,$3.75,$258.931,$15.959,$15.959,$-105.602,-,$169.288,$14.798,$16.42,$-105.602
2009-09-30,$220.828,$222.791,$127.458,$350.249,$83.43,$-117.724,$24.57,$-58.303,$-68.027,$503.05,$-363.212,-,-,-,$4.224,$4.224,$-1.487,$-360.475,$-412.488,$85.25,$-327.238,$1.509,$1.509,$-105.461,-,$-431.19,$-290.047,$-4.692,$-105.461
2009-06-30,$117.107,$223.425,$145.475,$368.9,$116.711,$13.603,$-71.414,$-231.689,$-172.789,$313.218,$-469.636,-,-,-,$6.923,$6.923,$2.321,$-460.392,$393.831,$-68.015,$325.816,$1.395,$1.395,$-102.115,-,$225.096,$78.938,$8.607,$-102.115
2009-03-31,$174.067,$230.654,$53.166,$283.82,$338.088,$215.901,$-239.175,$39.847,$354.661,$812.548,$-477.838,-,-,-,$3.345,$3.345,$1.249,$-473.244,$-167.905,$-17.235,$-185.14,$1.27,$1.27,$-101.744,-,$-285.614,$52.117,$9.337,$-101.744
2008-12-31,$164.076,$182.834,$146.276,$329.11,$-378.949,$60.623,$226.34,$35.013,$-56.973,$476.144,$-590.29,-,-,-,$-17.539,$-17.539,$36.143,$-571.686,$-148.605,$191.25,$42.645,$1.514,$1.514,$-79.125,-,$-34.966,$-130.924,$7.55,$-79.125
2008-09-30,$222.788,$236.783,$35.332,$272.115,$133.505,$-222.245,$-162.003,$164.1,$-86.643,$408.26,$-483.038,-,-,-,$-29.774,$-29.774,$-7.18,$-519.992,$591.467,$-408.882,$182.585,$348.342,$348.342,$-103.402,-,$427.525,$313.104,$7.449,$-103.402
2008-06-30,$105.573,$243.138,$14.066,$257.204,$105.549,$-79.954,$-35.182,$-99.47,$-109.057,$253.72,$-550.428,-,-,-,$-10.676,$-10.676,$4.358,$-556.746,$-1.164,$294.965,$293.801,$1.451,$1.451,$-100.076,-,$195.176,$-104.97,$4.738,$-100.076
2008-03-31,$153.117,$237.711,$76.227,$313.938,$126.49,$106.477,$-1.692,$-148.848,$82.427,$549.482,$-489.899,-,-,-,$-19.654,$-19.654,$1.276,$-508.277,$892.049,$-710.643,$181.406,$1.564,$1.564,$-99.679,-,$83.291,$124.721,$5.774,$-99.679
2007-12-31,$134.043,$202.933,$169.859,$372.792,$-278.678,$-0.241,$237.649,$-251.786,$-293.056,$235.221,$-614.206,-,-,-,$-28.594,$-28.594,$5.945,$-636.855,$-478.035,$668.335,$190.3,$1.569,$1.569,$-97.643,-,$94.226,$-309.788,$7.875,$-97.643
2007-09-30,$254.817,$212.841,$94.392,$307.233,$105.949,$-122.305,$-98.758,$10.696,$-104.418,$457.632,$-503.699,-,$38.95,-,$-1.825,$-1.825,$-7.671,$-474.245,$630.162,$-200.006,$430.156,$1.287,$1.287,$-97.547,-,$333.896,$319.329,$5.319,$-97.547
2007-06-30,$68.777,$231.594,$23.559,$255.153,$99.701,$-21.393,$-1.774,$-61.149,$15.385,$339.315,$-496.407,-,-,-,$-2.153,$-2.153,$6.028,$-492.532,$343.207,$-114.269,$228.938,$3.174,$3.174,$-92.019,-,$140.093,$-23.424,$5.208,$-92.019
2007-03-31,$119.711,$231.86,$96.025,$327.885,$-63.779,$118.475,$-147.135,$244.209,$151.77,$599.366,$-482.545,-,-,-,$-3.272,$-3.272,$7.34,$-478.477,$-101.208,$108.2,$6.992,$4.509,$4.509,$-91.683,$-4.859,$-85.041,$27.545,$4.469,$-91.683
2006-12-31,$97.719,$223.329,$210.715,$434.044,$-330.834,$35.587,$235.576,$-144.41,$-204.081,$327.682,$-460.199,-,-,-,$-5.997,$-5.997,$27.334,$-438.862,$-68.081,$276.3,$208.219,$8.528,$8.528,$-91.518,-,$125.229,$4.46,$21.34,$-91.518
2006-09-30,$224.462,$231.337,$-54.139,$177.198,$-14.263,$-146.26,$-39.803,$178.956,$-21.37,$380.29,$-409.131,-,-,-,$-27.992,$-27.992,$-6.56,$-443.683,$-203.774,$212,$8.226,$4.119,$4.119,$-91.289,-,$-78.944,$-129.213,$7.238,$-91.289
2006-06-30,$98.275,$221.265,$62.644,$283.909,$177.372,$-13.084,$34.148,$-61.568,$136.868,$519.052,$-412.97,-,-,-,$3.901,$3.901,$-3.212,$-412.281,$563.32,$-511.664,$51.656,$1.62,$1.62,$-88.153,-,$-34.877,$80.304,$6.322,$-88.153
2006-03-31,$151.298,$218.923,$-50.806,$168.117,$287.538,$152.724,$-335.628,$272.923,$377.557,$696.972,$-320.65,-,-,-,$7.064,$7.064,$58.302,$-255.284,$-250.869,$-96.456,$-347.325,$2.008,$2.008,$-87.786,-,$-433.103,$9.711,$5.484,$-87.786
2005-12-31,$112.069,$209.937,$-67.98,$141.957,$-147.032,$-30.464,$170.366,$-373.162,$-380.292,$-126.266,$-398.274,-,$-11.228,-,$-14.712,$-14.712,$66.632,$-357.582,$35.425,$438.12,$473.545,$2.322,$2.322,$-87.679,-,$388.188,$-113.48,$27.598,$-87.679
2005-09-30,$196.019,$196.234,$202.649,$398.883,$-92.147,$-171.901,$247.429,$-65.519,$-82.138,$512.764,$-268.895,-,$11.228,-,$-16.151,$-16.151,$-20.018,$-293.836,$-19.64,$13,$-6.64,$2.985,$2.985,$-87.568,-,$-91.223,$136.289,-,$-87.568
2005-06-30,$83.406,$204.106,$103.543,$307.649,$5.901,$-11.33,$36.911,$-107.062,$-75.58,$315.475,$-328.922,-,-,-,$-15.279,$-15.279,$-2.08,$-346.281,$17.788,$86,$103.788,$2.435,$2.435,$-83.689,-,$22.534,$-18.057,-,$-83.689
2005-03-31,$121.478,$205.507,$24.056,$229.563,$-17.027,$119.09,$-173.276,$201.916,$130.703,$481.744,$-304.125,-,-,-,$-13.703,$-13.703,$89.892,$-227.936,$-21.863,$-103.3,$-125.163,$1.343,$1.343,$-84.156,$-0.2,$-208.176,$44.083,-,$-84.156
