,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$347.24,$169.671,$17.505,$187.176,$228.601,$382.228,$-42.715,$-136.776,$540.767,"$1,059.248",$-39.945,$-13.619,-,$200,-,$200,$-5.755,$140.681,$-0.384,$286.501,$286.117,$53.088,$53.088,$-191.266,$-0.008,$147.931,"$1,368.455",$19.996,$-191.266
2020-09-30,$256.722,$179.69,$42.414,$222.104,$-648.19,$-15.386,$95.787,$-21.095,$-375.824,$85.996,$-43.31,$-24.868,-,$-100,-,$-100,$-4.045,$-172.223,$-0.546,$-6.019,$-6.565,$8.413,$8.413,$-186.892,$-0.159,$-185.203,$-283.638,$16.427,$-186.892
2020-06-30,$-285.613,$164.798,$29.166,$193.964,$372.754,$-100.129,$-59.768,$-65.209,$55.603,$-3.188,$-69.191,$-13.477,-,$-700,-,$-700,$-2.487,$-785.155,"$2,995.868","$-1,209.556","$1,786.312",$-15.634,$-15.634,$-186.746,$-21.271,"$1,562.661",$778.444,$9.686,$-186.746
2020-03-31,$-483.776,$183.148,$342.076,$525.224,$170.577,$-58.046,$23.705,$-95.145,$-222.272,$32.901,$-108.994,$-9.543,-,-,-,-,$-9.554,$-128.091,$432.074,"$1,173.119","$1,605.193",$-479.7,$-479.7,$-186.365,$-7.274,$931.854,$814.115,$-25.255,$-186.365
2019-12-31,$465.003,$165.692,$19.059,$184.751,$365.626,$350.662,$-97.21,$-82.876,$581.649,"$1,207.104",$-74.207,$-11.392,-,-,-,-,$-10.945,$-96.544,$-1.628,$-428.138,$-429.766,$-415.576,$-415.576,$-188.694,-,"$-1,034.036",$76.982,$23.314,$-188.694
2019-09-30,$649.001,$157.125,$11.085,$168.21,$-708.059,$-228.738,$-17.831,$-100.254,"$-1,004.14",$-299.298,$-59.601,$-10.953,-,-,-,-,$-6.227,$-76.781,$-1.389,$417.056,$415.667,$43.46,$43.46,$-171.066,-,$288.061,$-98.481,$36.859,$-171.066
2019-06-30,$49.221,$154.361,$58.399,$212.76,$165.909,$-204.622,$17.662,$-97.581,$-340.707,$-66.18,$-45.387,$-13.759,-,-,-,-,$58.515,$-0.631,$-1.479,$-585.477,$-586.956,$7.199,$7.199,$-202.538,$906.148,$123.853,$62.12,$33.287,$-202.538
2019-03-31,$128.804,$63.68,$-76.788,$-13.108,$108.085,$10.511,$13.776,$4.682,$114.793,$227.56,$-35.535,$-10.693,$0.013,-,-,-,$-25.871,$-72.086,$-1.589,$-11.63,$-13.219,$61.826,$61.826,$-201.885,-,$-153.278,$17.688,$16.708,$-201.885
2018-12-31,$463.509,$62.79,$102.566,$165.356,$387.097,$314.882,$-69.795,$-27.501,$762.844,"$1,333.712",$-50.659,$-9.823,$142,-,-,-,$-11.737,$69.781,$-1.568,$-892.766,$-894.334,$-142.84,$-142.84,$-201.325,$-2.123,"$-1,240.622",$179.46,$20.908,$-201.325
2018-09-30,$507.121,$76.363,$-15.344,$61.019,$-778.771,$-244.923,$44.583,$12.756,$-757.731,$-174.193,$-67.098,$-11.196,$0.99,-,-,-,$-11.793,$-89.097,$-1.55,$254.602,$253.052,$76.134,$76.134,$-182.334,-,$146.852,$-113.71,$21.709,$-182.334
2018-06-30,$160.358,$52.896,$108.758,$161.654,$-27.309,$-139.17,$79.518,$2.183,$-51.074,$277.144,$-62.484,$-21.514,$-33.122,-,-,-,$-12.11,$-129.23,$-1.557,$-214.383,$-215.94,$53.5,$53.5,$-181.517,-,$-343.957,$-216.041,$24.96,$-181.517
2018-03-31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017-12-31,$-496.029,$-245.803,$-63.715,$-309.518,$541.345,$230.707,$-95.957,$14.383,$584.579,$-216.845,$83.537,$32.794,$-213.494,-,-,-,$3.734,$-93.429,$1.845,"$-1,697.179","$-1,695.334",$717.198,$717.198,$330.28,-,$-647.856,$-941.988,$-42.668,$330.28
2017-09-30,$386.14,$180.333,$32.525,$212.858,$-668.845,$-182.435,$46.857,$-13.987,$-572.12,$11.229,$-254.397,$-19.72,$213.494,-,-,-,$-3.41,$-64.033,$-0.928,"$1,064.627","$1,063.699",$33.379,$33.379,$-165.387,-,$931.691,$873.328,$23.248,$-165.387
2017-06-30,$109.889,$65.47,$31.19,$96.66,$127.5,$-48.272,$49.1,$-0.396,$-12.459,$205.616,$170.86,$-13.074,-,-,-,-,$-0.324,$157.462,$-0.917,$632.552,$631.635,$-750.577,$-750.577,$-164.893,-,$-283.835,$68.66,$19.42,$-164.893
2017-03-31,$209.163,$66.438,$27.927,$94.365,$-84.229,$-159.712,$-207.233,$-25.049,$-533,$-210.162,$-40.856,$-20.657,-,-,-,-,$-6.824,$-68.337,$-0.904,$262.156,$261.252,$-435.014,$-435.014,$-172.713,-,$-346.475,$-622.746,$15.041,$-172.713
2016-12-31,$-809.773,$-205.491,$-209.349,$-414.84,$501.186,$443.115,$116.8,$53.574,"$1,199.882",$-47.197,$129.947,$31.843,$-115.983,-,-,-,$4.997,$50.804,$-939.397,$-287.759,"$-1,227.156",$959.563,$959.563,$462.406,$6.772,$201.585,$204.174,$-54.933,$462.406
2016-09-30,$498.489,$68.019,$36.699,$104.718,$-626.12,$-227.498,$63.657,$15.239,$-614.022,$30.609,$-47.305,$-14.482,$115.983,-,-,-,$-3.7,$50.496,$950.933,$-666.665,$284.268,$-138.134,$-138.134,$-152.823,$-6.445,$-13.134,$60.647,$13.373,$-152.823
2016-06-30,$311.284,$137.472,$172.65,$310.122,$124.934,$-215.617,$-180.457,$-68.813,$-585.86,$16.588,$-82.642,$-17.361,-,-,-,-,$-1.297,$-101.3,$-11.536,$954.424,$942.888,$-821.429,$-821.429,$-309.583,$-0.327,$-188.451,$-264.821,$41.56,$-309.583
2016-03-31,$260.269,$68.03,$36.697,$104.727,$43.153,$-134.713,$-263.167,$-49.247,$-487.775,$-145.568,$-36.336,$-6.335,-,-,-,-,$-0.587,$-43.258,$-10.695,$685.985,$675.29,$-709.665,$-709.665,$-155.584,-,$-189.959,$-359.752,$21.151,$-155.584
2015-12-31,$-919.384,$-198.304,$139.327,$-58.977,$653.545,$587.669,$100.533,$13.725,"$1,259.176",$280.211,$187.281,$53.053,-,-,-,-,$-3.15,$237.184,$3.163,"$-1,268.146","$-1,264.983",$708.768,$708.768,$407.684,$1.475,$-147.056,$405.296,$-73.136,$407.684
2015-09-30,$459.864,$69.039,$35.34,$104.379,$-688.323,$-298.827,$78.982,$45.034,$-614.627,$-27.493,$-61.777,$-9.603,-,-,-,-,$-7.481,$-78.861,$-0.96,$129.043,$128.083,$19.007,$19.007,$-136.165,-,$10.925,$-93.171,$22.823,$-136.165
2015-06-30,$459.52,$129.265,$-174.667,$-45.402,$34.778,$-288.842,$-179.515,$-58.759,$-644.549,$-252.718,$-125.504,$-43.45,-,-,-,-,$10.631,$-158.323,$-2.203,"$1,139.103","$1,136.9",$-727.775,$-727.775,$-271.519,$-1.475,$136.131,$-312.125,$50.313,$-271.519
2015-03-31,$288.709,$65.88,$-211.409,$-145.529,$-48.886,$-165.494,$-225.966,$-41.584,$-537.721,$-400.946,$-33.028,$-36.708,-,-,-,-,$10.617,$-59.119,$-1.414,"$1,047.66","$1,046.246",$-734.918,$-734.918,$-135.912,-,$175.416,$-316.412,$25.946,$-135.912
2014-12-31,$-925.404,$-200.519,$-112.426,$-312.945,$467.399,$454.849,$-46.06,$-19.044,$871.503,$-366.846,$171.606,$66.815,-,-,-,-,$16.612,$255.033,$3.549,$-637.786,$-634.237,$718.103,$718.103,$340.69,$-47.786,$376.77,$279.903,$-77.44,$340.69
2014-09-30,$470.529,$69.318,$37.084,$106.402,$-641.847,$-234.662,$146.901,$52.809,$-424.862,$147.259,$-75.762,$-10.773,-,-,-,-,$-4.911,$-91.446,$-0.852,$75.471,$74.619,$5.1,$5.1,$-113.065,$8.591,$-24.755,$20.609,$23.86,$-113.065
2014-06-30,$454.875,$131.201,$75.342,$206.543,$174.448,$-220.187,$-100.841,$-33.765,$-446.641,$219.587,$-95.844,$-56.042,-,-,-,-,$-11.701,$-163.587,$-2.697,$562.315,$559.618,$-723.203,$-723.203,$-227.625,$39.195,$-352.015,$-300.512,$53.58,$-227.625
2014-03-31,$297.193,$64.017,$36.291,$100.308,$41.688,$-117.718,$-170.171,$-39.8,$-410.352,$13.654,$-49.309,$-44.654,-,-,-,-,$-5.17,$-99.133,$-1.099,$242.586,$241.487,$-524.744,$-524.744,$-114.776,$31.773,$-366.26,$-454.731,$26.956,$-114.776
2013-12-31,$-842.452,$-181.109,$-39.336,$-220.445,$455.712,$399.396,$-96.246,$34.158,$710.561,$-418.076,$203.469,$41.923,-,-,-,-,$9.896,$255.288,$402.141,$-457.856,$-55.715,$252.531,$252.531,$286.79,$-41.946,$441.66,$281.8,$-70.258,$286.79
2013-09-30,$433.761,$64.394,$48.243,$112.637,$-589.542,$-220.885,$99.35,$-24.976,$-485.475,$126.663,$-48.015,$-13.208,-,-,-,-,$-5.589,$-66.812,$-400.724,$423.073,$22.349,$2.986,$2.986,$-95.33,$4.013,$-65.982,$-4.451,$22.379,$-95.33
2013-06-30,$408.691,$116.715,$-8.907,$107.808,$133.83,$-178.511,$-3.104,$-9.182,$-225.086,$291.413,$-155.454,$-28.715,-,-,-,-,$-4.307,$-188.476,$-1.417,$34.783,$33.366,$-255.517,$-255.517,$-191.46,$37.933,$-375.678,$-277.349,$47.879,$-191.46
2013-03-31,$270.417,$57.948,$-58.129,$-0.181,$-8.938,$-62.263,$-127.139,$-58.536,$-311.775,$11.674,$-102.227,$-10.547,-,-,-,-,$-2.225,$-114.999,$-0.707,$169.754,$169.047,$-288.968,$-288.968,$-96.263,$24.222,$-191.962,$-297.024,$23.209,$-96.263
2012-12-31,$-751.97,$-166.783,$-104.344,$-271.127,$502.501,$317.761,$100.101,$5.147,$920.68,$-102.605,$190.277,$12.509,$-66.769,-,-,-,$3.429,$139.446,$2.079,$-459.173,$-457.094,$260.754,$260.754,$237.52,$-39.455,$1.725,$36.625,$-73.149,$237.52
2012-09-30,$381.318,$56.012,$53.973,$109.985,$-573.573,$-181.264,$26.774,$37.498,$-459.872,$29.476,$-71.297,$-4.717,$-1.495,-,-,-,$-7.283,$-84.792,$-0.681,$59.007,$58.326,$31.162,$31.162,$-78.939,$14.212,$24.761,$-25.909,$26.633,$-78.939
2012-06-30,$370.652,$110.771,$50.371,$161.142,$71.072,$-136.497,$-126.875,$-42.645,$-460.808,$73.129,$-118.98,$-7.792,$68.264,-,-,-,$3.854,$-54.654,$-1.398,$400.166,$398.768,$-291.916,$-291.916,$-158.581,$25.243,$-26.486,$-10.716,$46.516,$-158.581
2012-03-31,$215.227,$52.903,$44.95,$97.853,$-73.491,$-55.174,$-188.949,$-8.09,$-442.374,$-112.137,$-25.14,$-13.37,-,-,-,-,$6.341,$-32.169,$-0.698,$397.595,$396.897,$-213.004,$-213.004,$-79.924,$22.055,$126.024,$-15.579,$22.922,$-79.924
2011-12-31,$-632.399,$-132.044,$-86.4,$-218.444,$573.511,$328.33,$19.681,$25.225,$879.676,$28.833,$98.173,$71.434,"$2,207.065",-,-,-,$3.28,"$2,379.952",$-896.518,"$-1,127.805","$-2,024.323",$-102.73,$-102.73,$206.277,$-15.96,"$-1,936.736",$454.848,$-54.247,$206.277
2011-09-30,$301.412,$44.289,$31.394,$75.683,$-476.349,$-128.68,$54.042,$-19.09,$-357.084,$13.488,$-34.151,$-63.213,"$-2,150.467",-,-,-,$-2.173,"$-2,250.004",$897.778,"$1,121.553","$2,019.331",$24.051,$24.051,$-69.095,$1.242,"$1,975.529",$-274.087,$21.27,$-69.095
2011-06-30,$330.987,$87.755,$55.006,$142.761,$-97.162,$-199.65,$-73.723,$-6.135,$-522.592,$-42.321,$-64.022,$-8.221,$-56.598,-,-,-,$-1.107,$-129.948,$-1.26,$6.252,$4.992,$78.679,$78.679,$-137.182,$14.718,$-38.793,$-180.761,$32.977,$-137.182
