,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,"$-20,603","$30,291","$-8,705","$21,586",-,$-315,"$-7,142","$7,343",$-114,"$4,005","$-3,629",-,$770,-,"$-1,414","$-1,414",$971,"$-3,302",$-4,"$-1,525","$-1,529",$-100,$-100,"$-3,766",$112,"$-5,283","$-4,468",-,"$-3,766"
2020-09-30,$-709,"$4,983",$-115,"$4,868",-,-,-,$863,$863,"$4,389","$-3,291",-,$100,-,"$-1,919","$-1,919","$1,401","$-3,709",$-1,$-927,$-928,-,-,"$-3,760",$194,"$-4,494","$-3,744",-,"$-3,760"
2020-06-30,"$-1,169","$4,916",$176,"$5,092",-,"$-2,245",-,"$-1,460","$-3,705",-,"$-4,417",-,$43,-,$-796,$-796,$89,"$-5,081","$14,719","$-4,881","$9,838",-,-,"$-3,763",$202,"$6,277","$1,164",-,"$-3,763"
2020-03-31,$-770,"$5,819",-,"$5,819",-,"$2,245",-,$-942,"$1,303","$6,274","$-5,945",-,$86,-,$-728,$-728,$220,"$-6,367","$8,464","$4,296","$12,760",$-305,$-305,"$-3,764",$94,"$8,785","$8,323",-,"$-3,764"
2019-12-31,"$5,730","$4,923","$-6,519","$-1,596",-,$72,"$3,725","$-5,438","$-1,641","$6,352","$-6,704",-,"$3,092",-,"$-1,373","$-1,373",$721,"$-4,264",$32,$-692,$-660,$-173,$-173,"$-3,751",$128,"$-4,456","$-2,262",-,"$-3,751"
2019-09-30,"$3,247","$4,873",-,"$4,873",-,-,-,"$1,550","$1,550","$9,079","$-6,285",-,$460,-,$-802,$-802,$477,"$-6,150","$6,976","$-5,018","$1,958",-,-,"$-3,773",$149,"$-1,666","$1,138",-,"$-3,773"
2019-06-30,"$3,391","$4,631",-,"$4,631",-,-,-,"$-1,243","$-1,243","$5,947","$-6,173",-,$33,-,$-820,$-820,$83,"$-6,877",$43,"$4,322","$4,365",-,-,"$-3,772",$-45,$548,$-373,-,"$-3,772"
2019-03-31,"$2,406","$4,571",-,"$4,571",-,-,-,"$2,257","$2,257","$8,338","$-5,199",-,$107,-,$-910,$-910,$209,"$-5,793",-,"$2,999","$2,999",$-421,$-421,"$-3,548",$-74,"$-1,044","$1,544",-,"$-3,548"
2018-12-31,"$6,206","$5,028","$-2,735","$2,293",-,"$-3,107","$2,321",$-545,"$-1,331","$8,607","$-6,094",-,$884,-,$-868,$-868,$494,"$-5,584",$46,"$-2,318","$-2,272",$-196,$-196,"$-3,553",$520,"$-5,501","$-2,627",-,"$-3,553"
2018-09-30,"$6,446","$4,658",-,"$4,658",-,-,-,$957,$957,"$11,108","$-5,204",-,"$1,491",-,$-409,$-409,$215,"$-3,907",-,"$-1,299","$-1,299",$-1,$-1,"$-3,560",$-99,"$-4,959","$2,239",-,"$-3,560"
