,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$215,"$1,153",$-76,"$1,077",$751,$523,-,$-886,$-412,"$1,370",$-623,$-36,$-438,-,-,-,$288,$-809,"$-1,025",$19,"$-1,006",$9,$9,$-706,$-101,"$-1,804","$-1,199",$77,$-706
2020-09-30,$185,"$1,164",$-136,"$1,028",$-596,$439,-,$253,$625,"$1,622",$-389,$-30,"$2,341",-,-,-,$174,"$2,096",$1,$-15,$-14,$-4,$-4,$-688,$-18,$-724,"$3,026",$118,$-688
2020-06-30,"$-3,342","$4,042",$-406,"$3,636",$967,$157,-,$452,$499,$681,$-371,$-28,$239,-,-,-,"$3,499","$3,339","$-16,425","$-1,419","$-17,844",$4,$4,$-724,"$15,870","$-2,694","$1,433",$48,$-724
2020-03-31,$14,$980,$436,"$1,416",$196,$-707,-,$-97,$-926,$661,$-412,$-78,$-5,-,-,-,$-788,"$-1,283","$3,371",$-626,"$2,745",$-41,$-41,$-614,$-728,"$1,362",$581,$87,$-614
2019-12-31,$731,$686,-,$686,$126,$-11,-,$46,$102,"$1,325",$-746,$-92,$-9,-,-,-,$-97,$-944,"$-2,102","$1,061","$-1,041",$-27,$-27,$-612,"$1,251",$-429,$-46,$76,$-612
2019-09-30,"$1,011",$692,$-144,$548,$-774,$-461,-,$-231,$-78,"$1,727",$-444,$-90,$1,-,-,-,$-96,$-629,$-599,$223,$-376,$-39,$-39,$-611,$609,$-417,$667,$74,$-611
2019-06-30,$564,$388,$-81,$307,$-113,$-98,-,$-258,$-99,"$1,269",$-315,$-82,$19,-,-,-,$-331,$-709,$-17,$-39,$-56,$-34,$-34,$-610,$710,$10,$557,$54,$-610
2019-03-31,"$1,425",$942,$-73,$869,$849,$-697,-,$-41,$-477,"$1,500",$-363,$-87,$114,-,-,-,$-58,$-394,$6,$-349,$-343,$-24,$-24,$-609,$-101,"$-1,077",$28,$64,$-609
2018-12-31,"$-3,450",$130,$880,"$1,010","$1,232",$574,-,$-661,$839,"$-1,647",$-345,$-98,"$-15,887",-,-,-,$90,"$-16,240",$-499,"$-1,598","$-2,097",$-250,$-250,$-564,"$4,281","$1,370","$-7,206",$-12,$-564
2018-09-30,"$1,349",$593,$85,$678,$-718,$-29,-,$-454,$-167,"$1,762",$-413,$-121,$-38,-,-,-,$-209,$-781,"$10,979",$586,"$11,565",$7,$7,$-536,$14,"$11,050","$2,731",$64,$-536
