,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$182.106,$73.207,$3.306,$76.513,$90.776,$29.879,$-3.565,$-13.518,$159.272,$417.891,$-40.011,-,$-77.112,-,-,-,$-1.258,$-118.381,-,$-90.511,$-90.511,$-53.363,$-53.363,$-71.284,$-7.796,$-222.954,$85.574,$9.435,$-71.284
2020-09-30,$200.3,$69.489,$9.218,$78.707,$-41.686,$61.523,$-20.062,$-11.223,$60.24,$339.247,$-42.189,-,$-260.124,$238.839,-,$238.839,$-1.25,$-64.724,-,$-414.489,$-414.489,-,-,$-71.458,$-10.885,$-496.832,$-221.531,$7.371,$-71.458
2020-06-30,$124.766,$67.603,$14.086,$81.689,$98.63,$-18.947,$-46.764,$-4.321,$65.354,$271.809,$-37.345,-,$208.421,$-238.839,-,$-238.839,-,$-67.763,-,$5,$5,-,-,$-70.671,$-1.787,$-67.458,$140.125,$4.968,$-70.671
2020-03-31,$176.279,$68.752,$-20.657,$48.095,$-25.313,$-61.936,$-25.245,$-8.654,$-148.511,$75.863,$-38.94,-,$-191.571,-,-,-,-,$-230.511,-,$415.3,$415.3,$-52.916,$-52.916,$-70.899,$-10.531,$280.954,$111.654,$3.252,$-70.899
2019-12-31,$168.122,$69.993,$31.018,$101.011,$59.7,$17.542,$16.545,$-17.897,$92.075,$361.208,$-48.198,-,-,-,-,-,-,$-48.198,$42.357,$-98,$-55.643,$-120,$-120,$-71.125,$-8.844,$-255.612,$56.721,$5.209,$-71.125
2019-09-30,$206.006,$66.787,$7.142,$73.929,$-4.375,$19.142,$3.253,$-5.977,$70.93,$350.865,$-45.979,-,$-215.687,$215.304,-,$215.304,$-2.25,$-48.612,-,$-175,$-175,$-23.28,$-23.28,$-71.342,$-8.279,$-277.901,$19.206,$7.876,$-71.342
2019-06-30,$198.085,$67.769,$0.699,$68.468,$-20.976,$-20.513,$15.51,$-8.438,$-57.844,$208.709,$-51.507,-,$197.056,$-215.304,-,$-215.304,-,$-69.755,-,$11.457,$11.457,-,-,$-69.921,$-2.132,$-60.596,$78.312,$8.435,$-69.921
2019-03-31,$105.705,$67.738,$57.491,$125.229,$-42.252,$-73.041,$-22.638,$-14.921,$-206.41,$24.524,$-36.952,-,$-172.838,-,-,-,$-7.9,$-217.69,-,$125.893,$125.893,-,-,$-69.809,$-20.017,$36.067,$-153.207,$8.182,$-69.809
2018-12-31,$141.569,$76.562,$11.781,$88.343,$32.114,$45.299,$17.688,$1.218,$140.597,$370.509,$-35.211,-,$1.868,-,-,-,$-2.012,$-35.355,-,$-78.339,$-78.339,$-2.206,$-2.206,$-70.444,$2.464,$-148.525,$186.944,$7.852,$-70.444
2018-09-30,$157.305,$68.09,$-1.955,$66.135,$-11.684,$-45.011,$23.306,$-2.268,$20.504,$243.944,$-35.922,-,-,-,-,-,-,$-35.922,-,$14.033,$14.033,$-147.794,$-147.794,$-70.804,$-27.911,$-232.476,$-33.537,$5.443,$-70.804
2018-06-30,$139.958,$69.303,$29.047,$98.35,$-130.784,$-21.786,$71.282,$-17.558,$-79.103,$159.205,$-51.435,-,$-0.172,-,-,-,$0.001,$-51.606,-,$-141.482,$-141.482,$-700,$-700,$-69.631,$683.379,$-227.734,$-124.408,$3.658,$-69.631
