,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2021-01-31,$860,$128,$74,$202,$29,$593,-,$88,$271,"$1,333",$-28,-,-,-,-,-,$-8,$-36,$-54,$-98,$-152,$-4,$-4,-,$37,$-119,"$1,183",$11,-
2020-10-31,$330,$127,$39,$166,$-28,$-399,-,$1,$-76,$420,$-76,-,-,-,-,-,$9,$-67,$-319,$-5,$-324,$-2,$-2,-,$-16,$-342,$11,$11,-
2020-07-31,$-49,$127,$92,$219,$-40,$17,-,$58,$458,$628,$-69,-,-,-,-,-,$13,$-56,"$1,231",$-6,"$1,225",$-1,$-1,-,$-15,"$1,209","$1,782",$8,-
2020-04-30,$-297,$139,$92,$231,$77,$-208,-,$66,$-276,$-342,$-55,-,-,-,-,-,$-5,$-60,-,$-46,$-46,$-5,$-5,$-83,$-4,$-138,$-542,$20,$-83
2020-01-31,$-192,$865,$-9,$856,$-10,$745,-,$14,$662,"$1,326",$-66,-,-,-,-,-,$-6,$-72,$-8,$-10,$-18,$-1,$-1,$-83,$6,$-96,"$1,159",$20,$-83
2019-10-31,$-252,$148,$310,$458,$-14,$-702,-,$1,$-458,$-252,$-148,-,-,-,-,-,$-23,$-171,-,$4,$4,$-1,$-1,$-83,$-7,$-87,$-513,$23,$-83
2019-07-31,$38,$150,$64,$214,$-10,$27,-,$-16,$-17,$235,$-121,-,-,-,-,-,$-10,$-131,$-313,$4,$-309,$-2,$-2,$-83,$-3,$-397,$-293,$21,$-83
2019-04-30,$40,$145,$33,$178,$65,$-110,-,$-19,$-291,$-73,$-123,-,-,-,-,-,$17,$-106,-,$7,$7,$-9,$-9,$-83,$-1,$-86,$-267,$23,$-83
2019-01-31,$540,$135,$91,$226,$-55,$691,-,$86,$598,"$1,364",$-68,-,-,-,-,-,$-3,$-71,$-4,$-61,$-65,-,-,$-166,$2,$-229,"$1,065",$22,$-166
2018-10-31,$-43,$138,$105,$243,$-9,$-650,-,$15,$-399,$-199,$-216,-,-,-,-,-,$8,$-208,-,$92,$92,$-14,$-14,$-165,$-2,$-89,$-495,$25,$-165
2018-07-31,$99,$137,$37,$174,$-40,$33,-,$18,$18,$291,$-185,-,-,-,$-1,$-1,$15,$-171,$-52,$19,$-33,$-109,$-109,$-167,$-2,$-311,$-189,$25,$-167
2018-04-30,$48,$137,$12,$149,$41,$-114,-,$9,$-276,$-79,$-160,-,-,-,$1,$1,-,$-159,-,$13,$13,$-88,$-88,$-168,-,$-243,$-483,$25,$-168
2018-01-31,$664,$133,$-46,$87,$-22,$479,-,$-10,$517,"$1,268",$-108,-,-,-,$-27,$-27,$18,$-117,$-45,$8,$-37,$-163,$-163,$-170,$1,$-369,$780,$28,$-170
2017-10-31,$86,$133,$23,$156,$-41,$-598,-,$78,$-325,$-83,$-227,-,-,-,-,-,$-4,$-231,-,$16,$16,$-152,$-152,$-172,$-1,$-309,$-625,$24,$-172
2017-07-31,$139,$128,$21,$149,$-30,$34,-,$29,$-74,$214,$-207,-,-,-,$17,$17,$-5,$-195,-,$20,$20,$-59,$-59,$-172,$-8,$-219,$-195,$25,$-172
2017-04-30,$94,$130,$21,$151,$80,$-52,-,$-77,$-238,$7,$-165,-,-,-,$10,$10,-,$-155,-,$8,$8,$-66,$-66,$-172,-,$-230,$-379,$25,$-172
2017-01-31,$632,$129,$127,$256,$31,$557,-,$105,$691,"$1,579",$-112,-,-,-,$3,$3,$-3,$-112,-,$13,$13,$-24,$-24,$-172,$-1,$-184,"$1,280",$26,$-172
