,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$483,$184,$-117,$67,$-287,-,-,$305,$18,$568,$-54,-,$-3,-,-,-,$5,$-52,$-8,-,$-8,$8,$8,$-87,$-13,$-100,$442,$31,$-87
2020-09-30,$122,$181,$-53,$128,$231,-,-,$40,$271,$521,$-64,-,$210,-,-,-,$-5,$141,$-8,-,$-8,$3,$3,$-88,$-26,$-119,$560,$31,$-88
2020-06-30,$102,$186,$60,$246,$174,-,-,$140,$314,$662,$-87,-,$2,-,-,-,$-2,$-87,$-297,-,$-297,$2,$2,$-87,$-19,$-401,$188,$29,$-87
2020-03-31,$313,$219,$12,$231,$-46,-,-,$-475,$-521,$23,$-81,-,$-66,-,-,-,$-15,$-162,$268,-,$268,$3,$3,$-84,$-1,$186,$11,$-1,$-84
2019-12-31,$551,$190,$9,$199,$-454,-,-,$165,$-289,$461,$-87,-,$-5,-,-,-,$9,$-83,"$-1,360","$1,100",$-260,$11,$11,$-84,$-44,$-377,$21,$26,$-84
2019-09-30,$80,$176,$35,$211,$275,-,-,$-249,$26,$317,$-64,-,"$-1,319",-,-,-,-,"$-1,383","$1,340",-,"$1,340",$-92,$-92,$-84,$-16,"$1,148",$62,$21,$-84
2019-06-30,$149,$182,$13,$195,$39,-,-,$-33,$6,$350,$-80,-,$13,-,-,-,$-6,$-73,$-246,-,$-246,$-46,$-46,$-84,$-80,$-456,$-180,$17,$-84
2019-03-31,$293,$181,$16,$197,$-121,-,-,$-416,$-537,$-47,$-74,-,$-1,-,-,-,-,$-75,$137,-,$137,$22,$22,$-77,-,$82,$-41,$10,$-77
2018-12-31,$383,$181,$-78,$103,$-264,-,-,$350,$86,$572,$-72,-,$-28,-,-,-,$-1,$-101,$-100,-,$-100,$-177,$-177,$-78,$-6,$-361,$102,$35,$-78
2018-09-30,$46,$181,$-20,$161,$251,-,-,$-137,$114,$321,$-84,-,-,-,-,-,$-3,$-87,$20,-,$20,$-129,$-129,$-79,$-19,$-207,$20,$11,$-79
2018-06-30,$65,$193,$-97,$96,$124,-,-,$92,$216,$377,$-88,-,$-3,-,-,-,$17,$-74,$114,-,$114,$-262,$-262,$-81,$-82,$-311,$-43,$1,$-81
2018-03-31,$221,$192,$-5,$187,$-43,-,-,$-347,$-390,$18,$-78,-,$-1,-,-,-,-,$-79,$40,-,$40,$11,$11,$-68,$-7,$-24,$-76,$3,$-68
2017-12-31,$253,$223,$-301,$-78,$-95,-,-,$267,$172,$347,$-68,-,-,-,-,-,$-5,$-73,$-54,-,$-54,$-53,$-53,$-119,$-7,$-233,$118,$19,$-119
2017-09-30,$-54,$198,$56,$254,$205,-,-,$-209,$-4,$196,$-99,-,-,-,-,-,$-8,$-107,$373,-,$373,$-336,$-336,$-72,$-15,$-50,$60,$15,$-72
