,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2017-12-31,$-249,$169,$95,$264,$-234,$2,$23,$-288,$401,$679,$-186,-,$-119,$-154,-,$-154,$-1,$-460,$1,$-2,$-1,-,-,$-159,$-112,$-272,$-50,$28,$-159
2017-09-30,$434,$163,$93,$256,$-25,$-130,$10,$-226,$-348,$79,$-142,-,$-674,$1,-,$1,-,$-815,-,$-143,$-143,-,-,$-159,$-43,$-345,"$-1,057",$27,$-159
2017-06-30,$391,$160,$98,$258,$-15,$-78,$-35,$-70,$1,$650,$-131,-,$-29,$-32,-,$-32,-,$-192,$194,$-55,$139,-,-,$-159,$-20,$-40,$436,$26,$-159
2017-03-31,$444,$150,$58,$208,$112,$-114,$23,$-196,$-501,$151,$-139,-,$-9,$2,-,$2,-,$-146,$304,-,$304,$-230,$-230,$-159,$-52,$-137,$-103,$32,$-159
2016-12-31,$510,$151,$33,$184,$-214,$8,$-5,$57,$-36,$658,$-912,-,$-36,$770,-,$770,$1,$-177,$-115,$209,$94,-,-,$-142,$-4,$-52,$363,$26,$-142
2016-09-30,$355,$148,$81,$229,$-35,$-82,$-6,$-62,$-82,$502,$651,-,$-77,$-672,-,$-672,$-4,$-102,$-793,-,$-793,-,-,$-142,$-13,$-948,$-537,$22,$-142
2016-06-30,$380,$145,$84,$229,$-29,$-116,$-22,$-32,$-116,$493,$-114,-,"$-4,196",$341,-,$341,-,"$-3,969",$156,-,$156,$41,$41,$-142,$-56,$-1,"$-3,486",$21,$-142
2016-03-31,$402,$102,$47,$149,$86,$-109,$17,$-92,$-289,$262,$-115,-,$-23,$195,-,$195,-,$57,"$3,455",-,"$3,455",$-54,$-54,$-142,-,"$3,259","$3,597",$28,$-142
2015-12-31,$522,$108,$161,$269,$-177,$9,$20,$128,$147,$753,$-79,-,$-13,$-493,-,$-493,-,$-585,$549,-,$549,$-254,$-254,$-130,$-86,$79,$216,$21,$-130
2015-09-30,$301,$101,$164,$265,$-13,$-57,$-2,"$-1,288","$-1,260",$-509,$-77,-,$-48,$440,-,$440,-,$315,$-3,-,$-3,$-122,$-122,$-130,$4,$-251,$-463,$21,$-130
2015-06-30,$392,$94,$120,$214,$27,$-25,$9,$135,$-115,$357,$-68,-,$-8,"$1,976",-,"$1,976",-,"$1,900",$2,-,$2,$-194,$-194,$-130,$5,$-317,"$1,952",$21,$-130
2015-03-31,$224,$94,$84,$178,$12,$-42,$8,$-19,$-156,$380,$-46,-,$-84,$456,-,$456,-,$326,$-500,-,$-500,$-130,$-130,$-131,$27,$-734,$-121,$23,$-131
2014-12-31,$260,$96,$352,$448,$-77,$44,$-2,$-108,$-200,$679,$-61,-,$-91,$64,-,$64,-,$-88,$-36,-,$-36,-,-,$-116,$70,$-82,$439,$19,$-116
2014-09-30,$57,$97,$56,$153,$-65,$-97,$4,$90,$485,$524,$-48,-,$-368,$-8,-,$-8,-,$-424,$102,-,$102,$-40,$-40,$-115,$-3,$-56,$37,$17,$-115
2014-06-30,$128,$94,$305,$399,$-40,$-59,$-19,$-50,$-157,$370,$-54,-,$-185,$-776,-,$-776,-,"$-1,015",$804,-,$804,$-60,$-60,$-116,$-44,$584,$-62,$20,$-116
2014-03-31,$70,$91,$370,$461,$93,$-61,$30,$-102,$-322,$209,$-70,-,$-272,$-9,-,$-9,-,$-351,$289,-,$289,-,-,$-115,$9,$183,$42,$21,$-115
2013-12-31,$386,$82,$115,$197,$-135,$29,$32,$145,$89,$672,$-56,-,"$-1,634","$1,399",-,"$1,399",-,$-291,$-9,-,$-9,$-65,$-65,$-100,$21,$-153,$229,$19,$-100
2013-09-30,$103,$76,$337,$413,$57,$-43,$-1,$-26,$106,$622,$-43,-,$-24,$-301,-,$-301,-,$-368,$3,-,$3,$-2,$-2,$-100,$-6,$-105,$139,$19,$-100
2013-06-30,$213,$111,$231,$342,$-18,$-25,$-21,$-36,$-199,$356,$-47,-,$-62,"$-1,089",-,"$-1,089",-,"$-1,198",$2,-,$2,-,-,$-100,$5,$-93,$-942,$18,$-100
2013-03-31,$304,$38,$66,$104,$7,$-38,$-9,$-11,$-172,$236,$-49,-,$-600,$289,-,$289,-,$-360,"$1,009",-,"$1,009",$-250,$-250,$-101,$-7,$651,$518,$20,$-101
2012-12-31,$270,$162,$19,$181,$-72,$58,$17,$39,$88,$596,$-49,-,$-107,$-413,-,$-413,-,$-569,$-6,-,$-6,-,-,$-81,$24,$-63,$-28,$18,$-81
2012-09-30,$353,$38,$60,$98,$27,$-10,$-21,$8,$118,$569,$-58,-,$-37,$-333,-,$-333,-,$-428,$1,-,$1,$-19,$-19,$-81,$-11,$-110,$30,$18,$-81
2012-06-30,$325,$7,$102,$109,$73,$-1,$-9,$25,$23,$457,$-51,-,$-1,$436,-,$436,-,$384,$-5,-,$-5,$-39,$-39,$-81,$-23,$-148,$703,$18,$-81
2012-03-31,$350,$70,$47,$117,$-48,$-29,$-35,$-75,$-432,$35,$-52,-,$-9,$-62,-,$-62,-,$-123,$6,-,$6,$-50,$-50,$-81,$-3,$-128,$-215,$21,$-81
2011-12-31,$401,$-199,$66,$-133,$-118,$8,$64,$138,$359,$627,$-64,-,$-144,$-172,-,$-172,-,$-380,$-10,-,$-10,$-83,$-83,$-69,$23,$-139,$95,$17,$-69
2011-09-30,$327,$124,$37,$161,$8,$-33,$-24,$-1,$-42,$446,$-56,-,$-144,$-297,-,$-297,-,$-497,$765,-,$765,$-289,$-289,$-70,$-18,$388,$313,$19,$-70
2011-06-30,$310,$120,$74,$194,$-14,$-72,$9,$-188,$-375,$157,$-44,-,$-323,$-13,-,$-13,-,$-380,$-20,-,$-20,-,-,$-69,$68,$-21,$-238,$19,$-69
2011-03-31,$307,$115,$75,$190,$-28,$-69,$-5,$-61,$-265,$204,$5,-,"$-1,455",$572,-,$572,-,$-878,$2,-,$2,$-250,$-250,$-71,$-70,$-389,"$-1,023",$20,$-71
2010-12-31,$295,$-134,$123,$-11,$-102,$-13,$42,$178,$240,$517,$-48,-,$-203,$954,-,$954,-,$703,$17,-,$17,$-318,$-318,$-59,$11,$-349,$832,$16,$-59
2010-09-30,$337.3,$101.2,$-19.3,$81.9,$-13.3,$-57.2,$34.3,$-46.9,$1.8,$428.5,$-4.7,-,$-0.6,$-190.7,-,$-190.7,-,$-196,$-1,-,$-1,$0.7,$0.7,$-59.8,$-63.8,$-123.9,$140.5,$16.9,$-59.8
2010-06-30,$319,$98.6,$19.9,$118.5,$-14.9,$-30.7,$-13.4,$3.2,$-113.5,$326.7,$-37.2,-,$-4,$-655.4,-,$-655.4,-,$-696.6,$-7.3,-,$-7.3,$1.1,$1.1,$-59.5,$50.6,$-15.1,$-417.3,$17.3,$-59.5
2010-03-31,$321.7,$99.2,$30.4,$129.6,$9.2,$-30.1,$33.1,$-90.3,$-173.3,$274.8,$-31.1,-,$-57.4,$-516.9,-,$-516.9,-,$-605.4,"$1,006.3",-,"$1,006.3",$-109.8,$-109.8,$-59.7,$61.2,$898,$543.8,$18.8,$-59.7
2009-12-31,$305.6,$104.5,$-96.2,$8.3,$-60.4,$38.9,$-6.2,$-35,$234.7,$540.4,$-41.9,-,$-552.3,$-230.2,-,$-230.2,-,$-824.4,$-0.2,-,$-0.2,$-6,$-6,$-39.4,$31.9,$-13.7,$-301.2,$15,$-39.4
2009-09-30,$510.1,$188.3,$88.8,$277.1,$62.9,$-25.8,$-8.5,$-101.1,$-53.7,$738.2,$-57.9,-,$-8.6,$-244.5,-,$-244.5,-,$-311,$-1,-,$-1,$2.3,$2.3,$-158.6,$4.6,$-152.7,$278.7,$32,$-158.6
2009-06-30,$10.2,$0.5,$-1.8,$-1.3,$-66,$72.7,$-67.8,$-34.6,$-99.8,$-90,$-0.3,-,$-6.5,$-55.1,-,$-55.1,-,$-61.9,$-2.7,-,$-2.7,$2.4,$2.4,$158.6,$-51.2,$107.1,$-4.2,$-1.7,$158.6
2009-03-31,$281.1,$91.7,$18.2,$109.9,$53.5,$-51.8,$2.5,$-71.3,$-121.2,$272.4,$-29.9,-,$-2.6,$-98.2,-,$-98.2,-,$-130.7,$0.9,-,$0.9,$1.3,$1.3,$-158.6,$22.7,$-133.7,$-15.3,$16.7,$-158.6
2008-12-31,$277.7,$93.1,$44,$137.1,$-60.3,$5.2,$15.4,$-66.2,$4.3,$419.3,$-37.9,-,$-3.4,$36.299,-,$36.299,-,$-5,$0.8,-,$0.8,$-385.8,$-385.8,-,$19.9,$-365.1,$33.1,$14.7,-
2008-09-30,$273.8,$97.6,$20.1,$117.7,$-9,$-55.1,$-0.4,$-22.8,$-67,$325.5,$-36.8,-,$-2.2,$545.1,-,$545.1,-,$506.1,$-1.2,-,$-1.2,$-589.3,$-589.3,-,$33,$-557.5,$246.4,$16.7,-
2008-06-30,$305.8,$98.7,$18.4,$117.1,$-45.7,$-63.3,$-8.1,$-48.7,$-183,$240.3,$-41.1,-,$-2.4,$-202.1,-,$-202.1,-,$-245.6,$6.3,-,$6.3,$10.7,$10.7,-,$-10.2,$6.8,$-1.9,$17,-
2008-03-31,$290.5,$98.2,$19.4,$117.6,$-16.2,$-67,$3.5,$-50.3,$-217.6,$190.8,$-30.8,-,$-6.2,$91.6,-,$91.6,-,$54.6,$0.8,-,$0.8,$14.5,$14.5,$-135.6,$-10,$-130.3,$133,$17.1,$-135.6
2007-12-31,$276.1,$95.5,$-121.1,$-25.6,$-76.7,$-5.9,$23.9,$-29.4,$96.1,$367.5,$-64.7,-,$-8.5,$-207.2,-,$-207.2,-,$-280.4,$-0.9,-,$-0.9,$16.8,$16.8,-,$14.5,$30.4,$119.6,$15.5,-
2007-09-30,$228.7,$93.7,$16.5,$110.2,$10.2,$-34.6,$5,$-38.1,$-29.3,$297.2,$-42.7,-,$-8.7,$-263.2,-,$-263.2,-,$-314.6,$-0.6,-,$-0.6,$15.2,$15.2,-,$-0.3,$14.3,$0.9,$14.5,-
2007-06-30,$269.1,$90.3,$-2.8,$87.5,$-42,$-19.6,$10.6,$-36,$-144.8,$210.9,$-39,-,$112.8,$-437.7,-,$-437.7,$-0.4,$-364.3,$1.9,-,$1.9,$20.2,$20.2,-,$5.6,$27.7,$-124.3,$15.4,-
2007-03-31,$243.5,$87.1,$17.9,$105,$-25,$-29.8,$-28.4,$-62.5,$-196.4,$152.7,$-40.6,-,$-5.7,$-171.4,-,$-171.4,$-1.2,$-218.9,$0.4,-,$0.4,$17.3,$17.3,$-89.7,$13.2,$-58.8,$-122.3,$15.9,$-89.7
2006-12-31,$227.9,$85.4,$43.1,$128.5,$-54.6,$8.6,$46.3,$-24.7,$70.7,$370.4,$-62.7,-,$-7.1,$-89.9,-,$-89.9,$-1.9,$-161.6,$-1.4,-,$-1.4,$21.2,$21.2,-,$5.8,$25.6,$233.9,$12.8,-
2006-09-30,$192.1,$83,$-0.5,$82.5,$3.1,$-27.3,$10.7,$-26.7,$-9.9,$280.4,$-47.6,-,$-10.6,$-165.5,-,$-165.5,$-1,$-224.7,$1,-,$1,$7.9,$7.9,-,$-12.6,$-3.7,$53,$14.8,-
2006-06-30,$210.2,$77.9,$6.4,$84.3,$16.8,$-37.4,$-12.5,$-46.3,$-113.6,$195.8,$-47,-,$-28.8,$-62.3,-,$-62.3,$-8.3,$-146.4,$-128.7,-,$-128.7,$5.9,$5.9,-,$2.2,$-120.6,$-68.7,$14.3,-
2006-03-31,$147.5,$77.8,$2,$79.8,$-70.5,$-30.7,$-5.4,$-42.7,$-224.4,$20.7,$-51.8,-,$-47.4,$-110.4,-,$-110.4,-,$-209.6,$-98.1,-,$-98.1,$13.6,$13.6,$-44.6,$24.6,$-104.5,$-292.8,$15,$-44.6
2005-12-31,$178.4,$69.4,$24.6,$94,$-43.2,$19.9,$36.2,$-19,$75.4,$366.1,$-73.2,-,$-1.6,$-239.6,-,$-239.6,$-12.9,$-327.3,$222.1,-,$222.1,$12.9,$12.9,-,$19.6,$254.6,$290.8,$11.5,-
2005-09-30,$120.7,$70,$-19.3,$50.7,$9,$-13,$-8.8,$-41.5,$48.2,$258.7,$-69.2,-,$-2,$-122.5,-,$-122.5,-,$-193.7,$-0.8,-,$-0.8,$5.8,$5.8,-,$13.6,$18.6,$82,$17.7,-
2005-06-30,$177.8,$69.4,$21,$90.4,$-1.9,$-34,$8.4,$-45.5,$-77.5,$182.2,$-70.9,-,$-3,$-212.9,-,$-212.9,-,$-286.8,$0.2,-,$0.2,$5.8,$5.8,-,$-12.2,$-6.2,$-126.3,$10.2,-
2005-03-31,$166.7,$73.9,$0.9,$74.8,$-27.3,$-12.6,$-38.4,$-60.2,$-227.4,$26.4,$-45.1,-,$-50.1,-,-,-,-,$-95.2,-,-,-,$5.9,$5.9,$-36.2,$-4.4,$-34.7,$-104.7,$10,$-36.2
