,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$47.3,$42,$98,$140,$-149.7,$82,$204.6,$359.7,$213.3,$400.6,$-2,-,$-65.6,-,$-5,$-5,$2.7,$-69.9,$-90.1,$132.6,$42.5,$-49.2,$-49.2,$-57.2,-,$-63.9,$271.8,$3.7,$-57.2
2020-09-30,$112.1,$41.5,$28.5,$70,$209.4,$-9.3,$-77.7,$-36.3,$158.8,$340.9,$-12,-,-,-,$-11.6,$-11.6,$-2.5,$-26.1,$0.1,$-305.1,$-305,$9.6,$9.6,$-57.2,$-8.7,$-361.3,$-45.6,$3.9,$-57.2
2020-06-30,$185,$40.1,$-3.2,$36.9,$152.3,$-69.1,$3,$-188.7,$12.7,$234.6,$-6.6,-,-,-,$-12,$-12,$-11.5,$-30.1,$17.8,$-261.2,$-243.4,$4.1,$4.1,$-57.1,$-3.5,$-299.9,$-93.5,$3.9,$-57.1
2020-03-31,$206.2,$39.1,$26.5,$65.6,$-283.8,$-63.3,$-68.1,$-299.1,$-600.1,$-328.3,$-15.5,-,-,-,$-18.6,$-18.6,$-9.1,$-43.2,$-0.7,$530.7,$530,$1.8,$1.8,$-57,-,$474.8,$97.1,$7.4,$-57
2019-12-31,$-2.8,$39,$206.8,$245.8,$-242.2,$158.2,$222.4,$447.4,$215.9,$458.9,$-37.1,-,-,-,$-6,$-6,$-33.3,$-76.4,$-300.3,$-29.3,$-329.6,$-78,$-78,$-52,$-2.2,$-461.8,$-80.6,$6.4,$-52
2019-09-30,$89.5,$36.6,$4.8,$41.4,$347.8,$-24.8,$-110.2,$-73.4,$124.2,$255.1,$-21.3,-,-,-,$-15.3,$-15.3,$-19.8,$-56.4,$899.4,$-531.3,$368.1,$-86,$-86,$-52.3,$-94.1,$135.7,$336.3,$6.3,$-52.3
2019-06-30,$176.3,$37.2,$31.4,$68.6,$160.3,$-17.3,$-100.2,$-252.1,$-193.2,$51.7,$-16.4,-,-,-,$-14.1,$-14.1,$0.8,$-29.7,$-0.5,$103.1,$102.6,$-97.2,$-97.2,$-52.8,$-1.1,$-48.5,$-26.1,$6.8,$-52.8
2019-03-31,$217.2,$37.3,$8.5,$45.8,$-389.4,$-109.7,$91,$-193.2,$-540.2,$-277.2,$7.1,-,-,-,$-12.6,$-12.6,$-18.7,$-24.2,$-0.5,$445.6,$445.1,$-104.3,$-104.3,$-53.2,$-37.2,$250.4,$-52.2,$6.1,$-53.2
2018-12-31,$34.6,$38.8,$131,$169.8,$-396.2,$-88.5,$62.8,$417.8,$-250,$-45.6,$-37,-,-,-,$-18.4,$-18.4,$-38,$-93.4,$247,$98.3,$345.3,$-200.1,$-200.1,$-22.3,$-0.7,$122.2,$-14.8,$5.2,$-22.3
2018-09-30,$74.8,$37.8,$55.5,$93.3,$309.9,$-53.2,$-161,$-74.7,$52.5,$220.6,$-15.7,-,$9.4,-,$-11.7,$-11.7,$-23.4,$-41.4,$-286.1,$-20.6,$-306.7,$1.1,$1.1,$-22.3,$-2.4,$-330.3,$-149.9,$5.3,$-22.3
2018-06-30,$132.5,$38.8,$35,$73.8,$136.2,$0.8,$57.6,$-179.7,$65.5,$271.8,$-15.5,-,-,-,$-9,$-9,$-16.7,$-41.2,$-114.7,$-136.2,$-250.9,$4.1,$4.1,$-22.3,-,$-269.1,$-31.9,$5.7,$-22.3
