,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2014-12-31,$108,$163,$9,$172,$212,$448,$315,$262,"$1,327","$1,607",$-295,-,"$-1,484",-,-,-,$71,"$-1,708",$665,$-413,$252,$7,$7,$-59,$-6,$194,$39,-,$-59
2014-09-30,$235,$136,$24,$160,$-87,$-24,$85,$-42,$-155,$240,$-150,-,$-325,-,$20,$20,$-3,$-458,$-102,$482,$380,$-22,$-22,$-58,$-4,$296,$42,-,$-58
2014-06-30,$185,$134,$-4,$130,$-137,$-132,$131,$-16,$-344,$-29,$-137,-,-,-,$-15,$-15,-,$-152,$-501,$2,$-499,$12,$12,$-59,$-9,$-555,$-727,-,$-59
2014-03-31,$164,$127,$20,$147,$-78,$-243,$-172,$-35,$-650,$-339,$-117,-,-,-,$-21,$-21,-,$-138,$815,$-8,$807,$11,$11,$-48,-,$770,$292,-,$-48
2013-12-31,$187,$143,$-4,$139,$203,$223,$115,$38,$694,"$1,020",$-258,-,-,-,$-6,$-6,$35,$-229,$13,$8,$21,$-195,$-195,$-48,$7,$-215,$554,-,$-48
2013-09-30,$199,$142,$9,$151,$6,$-136,$141,$39,$88,$438,$-137,-,-,-,-,-,$-1,$-138,$-2,$-4,$-6,$-93,$-93,$-50,$-1,$-150,$156,-,$-50
2013-06-30,$206,$126,$-18,$108,$-216,$24,$160,$-44,$-205,$109,$-106,-,-,-,$2,$2,$-14,$-118,$-2,$4,$2,$-4,$-4,$-50,$-3,$-55,$-80,-,$-50
2013-03-31,$257,$129,$-92,$37,$-58,$-223,$-141,$-56,$-599,$-305,$-71,-,-,-,$-2,$-2,$-24,$-97,$-4,$-3,$-7,$37,$37,$-39,$-5,$-14,$-418,-,$-39
2012-12-31,$128,$126,$-18,$108,$235,$253,$106,$-50,$621,$857,$-192,-,-,-,$-28,$-28,-,$-220,$20,$-13,$7,$29,$29,$-39,$16,$13,$650,-,$-39
2012-09-30,$80,$128,$-9,$119,$-121,$10,$39,$1,$-5,$194,$-89,-,-,-,-,-,-,$-89,$-3,$17,$14,$3,$3,$-39,$-2,$-24,$92,-,$-39
2012-06-30,$120,$146,$-103,$43,$-67,$-63,$97,$-55,$-95,$68,$-93,-,-,-,-,-,-,$-93,$-53,$3,$-50,-,-,$-38,$-15,$-103,$-157,-,$-38
2012-03-31,$97,$151,$-278,$-127,-,$-207,$-2,$-57,$-393,$-423,$-92,-,-,-,-,-,-,$-92,$-3,$-1,$-4,$11,$11,$-39,$-2,$-34,$-526,-,$-39
2011-12-31,$213,$136,$495,$631,$49,$454,$21,$10,$28,$872,$-188,-,-,-,-,-,-,$-188,$-3,$-16,$-19,-,-,$-38,$-5,$-62,$598,-,$-38
2011-09-30,$181,$136,$-471,$-335,$41,$28,$-29,$25,$46,$-108,$-158,-,-,-,-,-,$27,$-131,$-4,$1,$-3,-,-,$-39,$-4,$-46,$-334,-,$-39
2011-06-30,$-164,$145,$199,$344,$-84,$-105,$196,$109,$-190,$-10,$-127,-,-,-,-,-,$-31,$-158,$-3,$14,$11,$6,$6,$-38,$-8,$-29,$-181,-,$-38
2011-03-31,$178,$141,$-60,$81,$-21,$-94,$-163,$-69,$-483,$-224,$-112,-,-,-,$-7,$-7,-,$-119,$-3,$-1,$-4,$8,$8,$-33,-,$-29,$-342,-,$-33
2010-12-31,$178,$141,$-103,$38,$263,$283,$-45,$57,$485,$701,$-198,$15,-,-,-,-,-,$-183,$-4,$-13,$-17,-,-,$-33,$-14,$-64,$467,-,$-33
2010-09-30,$83,$141,$67,$208,$-74,$-301,$55,$153,$-84,$207,$-120,$-27,-,-,-,-,-,$-147,$-1,$-9,$-10,-,-,$-33,$-8,$-51,$51,-,$-33
2010-06-30,$215,$139,$-17,$122,$-26,$-306,$265,$-79,$-238,$99,$-113,-,-,-,$-13,$-13,-,$-126,$-326,$8,$-318,$65,$65,$-33,$-4,$-290,$-341,-,$-33
2010-03-31,$174,$134,$-36,$98,$24,$-271,$66,$62,$-201,$71,$-145,-,-,-,$-5,$-5,-,$-150,$-46,$-6,$-52,$-5,$-5,$-33,-,$-90,$-189,-,$-33
2009-12-31,$102,$137,$18,$155,$238,$246,$232,$-76,$641,$898,$-185,-,-,-,$-20,$-20,-,$-205,$5,$-22,$-17,$21,$21,$-32,$-12,$-40,$655,-,$-32
2009-09-30,$93,$130,$-61,$69,$-357,$129,$328,$294,$494,$656,$-86,-,-,-,$-3,$-3,-,$-89,$9,$-46,$-37,-,-,$-33,$-37,$-107,$478,-,$-33
2009-06-30,$86,$143,$-52,$91,$-281,$230,$128,$20,$91,$268,$-94,-,-,-,$-12,$-12,-,$-106,$649,$-752,$-103,-,-,$-31,$5,$-129,$54,-,$-31
2009-03-31,$73,$115,$-104,$11,$114,$-27,$-362,$-136,$-356,$-272,$-99,-,-,-,-,-,-,$-99,$-1,$458,$457,-,-,$-32,$-5,$420,$47,-,$-32
2008-12-31,$51,$130,$-142,$-12,$367,$285,$-318,$72,$294,$333,$-85,-,-,-,$-5,$-5,-,$-90,$43,$-460,$-417,-,-,$-30,$-19,$-466,$-279,-,$-30
2008-09-30,$168,$157,$-99,$58,$-137,$-229,$97,$-5,$-267,$-41,$-126,-,-,-,-,-,-,$-126,$-2,$306,$304,$-82,$-82,$-33,$-3,$186,$-36,-,$-33
2008-06-30,$128,$157,$-26,$131,$-44,$-50,$158,$56,$114,$373,$-111,-,-,-,-,-,-,$-111,$-1,$-59,$-60,$-51,$-51,$-32,$7,$-136,$140,-,$-32
2008-03-31,$100,$153,$-7,$146,$114,$-180,$-187,$-235,$-584,$-338,$-106,-,-,-,-,-,-,$-106,$374,$314,$688,$-93,$-93,$-33,$-5,$557,$120,-,$-33
2007-12-31,$209,$158,$-11,$147,$195,$297,$-9,$-13,$443,$799,$-195,-,-,-,$-25,$-25,-,$-220,$-9,$-485,$-494,$-112,$-112,$-33,$-6,$-645,$-57,-,$-33
2007-09-30,$175,$143,$-54,$89,$-5,$-62,$-48,$-2,$-130,$134,$-29,-,-,-,-,-,-,$-29,-,$-19,$-19,$-138,$-138,$-33,$-9,$-199,$-85,-,$-33
2007-06-30,$161,$149,$2,$151,$-182,$-118,$140,$-26,$-159,$153,$-91,-,$8,-,-,-,-,$-83,$3,$117,$120,$-72,$-72,$-34,$6,$20,$102,-,$-34
2007-03-31,$117,$143,$35,$178,$173,$-311,$22,$-257,$-454,$-159,$-91,-,$92,-,-,-,-,$1,$-8,$144,$136,$22,$22,$-34,$4,$128,$-21,-,$-34
2006-12-31,$109,$161,$-60,$101,$35,$261,$41,$34,$374,$584,$-155,-,$60,-,-,-,-,$-95,$-193,$-111,$-304,$7,$7,$-34,$-18,$-349,$153,-,$-34
2006-09-30,$115,$152,$-66,$86,$-67,$-28,$12,$3,$14,$215,$-108,-,$84,-,-,-,-,$-24,$-654,$294,$-360,$7,$7,$-34,$20,$-367,$-192,-,$-34
2006-06-30,$91,$141,$-39,$102,$27,$-136,$75,$93,$90,$283,$-133,-,$-33,-,$-53,$-53,-,$-219,$749,$-765,$-16,$27,$27,$-33,-,$-22,$57,-,$-33
2006-03-31,$118,$96,$43,$139,$55,$-215,$-84,$-165,$-459,$-202,$-94,-,$-762,-,-,-,-,$-856,$-191,$963,$772,$13,$13,$-29,$11,$767,$-280,-,$-29
2005-12-31,$126,$108,$-110,$-2,$-52,$139,$239,$80,$491,$615,$-128,-,$-32,-,-,-,-,$-160,-,$-154,$-154,$34,$34,$-30,$-8,$-158,$296,-,$-30
2005-09-30,$114,$110,$-18,$92,$53,$18,$54,$19,$172,$378,$-102,-,$3,-,-,-,-,$-99,$-2,$-238,$-240,$35,$35,$-29,$-9,$-243,$40,-,$-29
2005-06-30,$96,$110,$-25,$85,$-167,$126,$-44,$48,$-5,$176,$-103,-,-,-,-,-,-,$-103,$-2,$-43,$-45,$-19,$-19,$-28,$25,$-67,$4,-,$-28
2005-03-31,$86,$114,$2,$116,$-7,$-246,$-162,$-53,$-487,$-285,$-68,-,-,-,-,-,-,$-68,$-3,$311,$308,$18,$18,$-29,$1,$298,$-59,-,$-29
