,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2021-01-31,$193.44,$31.671,$12.921,$44.592,$-53.288,$-1.513,-,$-12.769,$-103.524,$134.508,$-136.263,-,-,-,-,-,-,$-136.263,$-0.622,-,$-0.622,$7.978,$7.978,-,$0.029,$7.385,$10.671,$8.865,-
2020-10-31,$200.285,$29.227,$12.024,$41.251,$-57.86,$-8.259,-,$6.04,$16.997,$258.533,$-146.822,-,-,-,-,-,-,$-146.822,-,-,-,$20.014,$20.014,-,$-0.816,$19.198,$128.014,$8.913,-
2020-07-31,$165.533,$27.501,$19.563,$47.064,$-3.109,$0.139,-,$-5.8,$54.32,$266.917,$-112.363,-,-,-,-,-,-,$-112.363,-,-,-,$20.305,$20.305,-,$-5.139,$15.166,$171.331,$6.093,-
2020-04-30,$147.487,$28.659,$6.496,$35.155,$97.612,$-1.556,-,$15.828,$111.406,$294.048,$-90.132,-,-,-,-,-,-,$-90.132,-,$-13.6,$-13.6,$23.062,$23.062,-,$-0.769,$8.693,$212.876,$5.555,-
2020-01-31,$168.707,$24.393,$10.166,$34.559,$-53.102,$1.055,-,$0.856,$-58.804,$144.462,$-267.203,-,-,-,-,-,-,$-267.203,-,$13.6,$13.6,$23.929,$23.929,-,$-0.068,$37.461,$-87.591,$6.141,-
2019-10-31,$218.18,$23.704,$11.337,$35.041,$-25.408,$1.71,-,$-6.612,$-40.763,$212.458,$-131.51,-,-,-,-,-,-,$-131.51,-,-,-,$12.62,$12.62,-,$-101.354,$-88.734,$-5.217,$5.533,-
2019-07-31,$153.496,$21.625,$16.61,$38.235,$9.112,$1.002,-,$-4.802,$1.419,$193.15,$-114.114,-,-,-,-,-,-,$-114.114,-,$-7,$-7,$20.819,$20.819,-,$-1.294,$12.525,$83.493,$5.845,-
2019-04-30,$192.741,$21.222,$12.645,$33.867,$16.205,$5.919,-,$-2.399,$11.684,$238.292,$-122.914,-,-,-,-,-,-,$-122.914,-,$-86.3,$-86.3,$12.041,$12.041,-,$-45.567,$-119.826,$-5.348,$5.65,-
2019-01-31,$131.373,$20.509,$9.299,$29.808,$-56.855,$-8.372,-,$-9.095,$-53.66,$107.521,$-57.713,-,-,-,-,-,-,$-57.713,-,$93.3,$93.3,$-357.505,$-357.505,-,$-0.025,$-264.23,$-212.135,$5.929,-
2018-10-31,$114.083,$21.978,$4.975,$26.953,$-29.27,$-3.268,-,$-9.667,$-33.353,$107.683,$-61.526,-,-,-,-,-,-,$-61.526,-,-,-,$1.229,$1.229,-,$-0.002,$1.227,$45.789,$6.021,-
2018-07-31,$109.741,$28.362,$23.186,$51.548,$3.026,$2.741,-,$-3.39,$-3.417,$157.872,$-105.158,-,$1.796,-,-,-,-,$-103.362,-,-,-,$23.773,$23.773,$-0.18,$-1.112,$22.481,$70.245,$5.982,$-0.18
2018-04-30,$127.405,$16.684,$3.174,$19.858,$42.786,$-4.175,-,$8.74,$43.541,$190.804,$-77.144,-,-,-,-,-,-,$-77.144,-,$-110.7,$-110.7,$7.213,$7.213,-,-,$-103.487,$8.975,$5.941,-
2018-01-31,$103.301,$17.982,$6.904,$24.886,$-30.243,$-2.561,-,$-1.264,$-35.154,$93.033,$-68.505,$-0.123,-,-,-,-,-,$-68.628,-,$-71.3,$-71.3,$10.073,$10.073,$-0.055,-,$-61.282,$-28.946,$5.992,$-0.055
2017-10-31,$77.56,$16.012,$12.963,$28.975,$-55.904,$0.036,-,$-9.252,$-13.175,$93.36,$-39.465,$0.123,-,-,-,-,-,$-39.342,-,$-49,$-49,$9.253,$9.253,-,$-0.003,$-39.75,$14.146,$5.306,-
2017-07-31,$70.369,$13.49,$23.827,$37.317,$-2.874,$0.267,-,$2.723,$36.545,$144.231,$-208.069,-,-,-,-,-,$10,$-198.069,-,$66,$66,$3.379,$3.379,-,$-0.795,$68.584,$20.479,$5.227,-
2017-04-30,$90.546,$13.805,$2.895,$16.7,$39.121,$-0.006,-,$2.666,$85.053,$192.299,$-32.13,-,-,-,$-2.516,$-2.516,$-10,$-44.646,-,$-145,$-145,$9.79,$9.79,-,-,$-135.21,$14.669,$5.008,-
2017-01-31,$66.066,$15.326,$6.844,$22.17,$-45.317,$-0.119,-,$-2.528,$-7.001,$81.235,$-54.007,-,-,-,-,-,-,$-54.007,-,$-31.9,$-31.9,$8.312,$8.312,-,$-0.023,$-23.611,$6.531,$5.52,-
2016-10-31,$167.28,$14.82,$27.582,$42.402,$-29.472,$1.152,-,$-2.684,$-135.389,$74.293,$-38.019,-,-,-,$-1.05,$-1.05,-,$-39.069,-,$103.9,$103.9,$13.977,$13.977,-,$-134.615,$-16.738,$12.572,$5.085,-
2016-07-31,$84.122,$13.743,$11.304,$25.047,$-4.619,$0.611,-,$2.713,$14.983,$124.152,$-29.907,-,-,-,-,-,-,$-29.907,$-300,$238,$-62,$9.98,$9.98,-,$-16.053,$-68.073,$18.196,$5.03,-
2016-04-30,$74.624,$12.606,$4.975,$17.581,$19.089,$-1.81,-,$3.284,$32.82,$125.025,$-65.881,-,-,$21.498,-,$21.498,$-0.1,$-44.483,$25.468,-,$25.468,$-113.81,$-113.81,-,$-0.165,$-88.507,$-3.763,$5.034,-
2016-01-31,$59.004,$11.732,$6.667,$18.399,$-51.773,$-0.799,-,$0.444,$-70.873,$6.53,$-57.643,-,-,-,-,-,-,$-57.643,$49.25,-,$49.25,$-322.784,$-322.784,-,-,$-273.534,$-331.5,$5.386,-
2015-10-31,$52.61,$11.562,$5.674,$17.236,$-16.91,$-0.511,-,$-4.33,$6.945,$76.791,$-19.824,-,-,$-21.119,-,$-21.119,$0.1,$-40.843,$-18.75,-,$-18.75,$0.368,$0.368,-,-,$-18.382,$16.904,$5.414,-
2015-07-31,$57.412,$11.314,$3.588,$14.902,$1.346,$-0.482,-,$-0.428,$-10.607,$61.707,$-29.423,-,-,-,$-4.5,$-4.5,-,$-33.923,$-18.75,-,$-18.75,$-229.901,$-229.901,-,$-2.13,$-250.781,$-222.73,$4.864,-
2015-04-30,$57.563,$12.212,$9.144,$21.356,$19.145,$-0.023,-,$3.097,$35.567,$114.486,$-9.275,-,-,-,-,-,-,$-9.275,$-18.75,-,$-18.75,$0.453,$0.453,-,$0.745,$-17.552,$88.376,$4.42,-
2015-01-31,$52.193,$11.4,$2.758,$14.158,$-31.904,$-0.673,-,$1.342,$-60.834,$5.517,$-16.018,-,-,-,-,-,-,$-16.018,$405.189,-,$405.189,$1.867,$1.867,-,$-0.782,$406.274,$391.882,$4.504,-
2014-10-31,$52.615,$13.967,$2.562,$16.529,$-9.004,$-0.553,-,$3.188,$14.222,$83.366,$-22.916,-,-,-,-,-,$0.217,$-22.699,$-18.75,-,$-18.75,$0.81,$0.81,-,$0.361,$-17.579,$39.816,$4.366,-
2014-07-31,$51.043,$13.377,$5.924,$19.301,$-3.709,$2.573,-,$-0.953,$-15.384,$54.96,$-17.296,-,-,-,-,-,-,$-17.296,$-18.75,-,$-18.75,$5.464,$5.464,-,$1.07,$-12.216,$25.836,$4.837,-
2014-04-30,$40.877,$12.769,$29.151,$41.92,$29.767,$0.123,-,$2.37,$49.046,$131.843,$-11.751,-,-,-,-,-,$0.364,$-11.387,$-18.75,$-17.034,$-35.784,$1.13,$1.13,-,$0.048,$-34.606,$86.633,$6.623,-
2014-01-31,$45.345,$13.076,$1.152,$14.228,$-34.222,$-0.443,-,$0.176,$-51.497,$8.076,$-43.465,$0.293,-,-,-,-,$0.494,$-42.678,$-37.5,$35.784,$-1.716,$5.583,$5.583,-,$1.113,$4.98,$-30.853,$5.772,-
2013-10-31,$41.422,$14.504,$1.475,$15.979,$-4.706,$1.759,-,$-17.764,$10.314,$67.715,$-20.449,$-0.293,-,-,-,-,-,$-20.742,-,$-35.041,$-35.041,$0.002,$0.002,-,$0.058,$-34.981,$13.421,$4.867,-
2013-07-31,$41.304,$14.48,$4.09,$18.57,$-6.757,$0.33,-,$-17.856,$-43.551,$16.323,$-67.983,-,-,-,-,-,-,$-67.983,$-40.405,$16.291,$-24.114,$2.363,$2.363,-,$-0.067,$-21.818,$-75.7,$4.886,-
2013-04-30,$53.236,$14.797,$6.805,$21.602,$33.901,$0.428,-,$3.859,$55.075,$129.913,$-58.535,$31.243,-,-,-,-,$2.328,$-24.964,$-18.75,-,$-18.75,$3.221,$3.221,-,$0.871,$-14.658,$89.821,$4.751,-
2013-01-31,$39.64,$14.612,$-1.628,$12.984,$-48.719,$-3.546,-,$-7.879,$-74.849,$-22.225,$-36.656,$-31.243,-,-,-,-,$11.167,$-56.732,$-18.75,-,$-18.75,$12.534,$12.534,-,$3.371,$-2.845,$-81.92,$4.746,-
2012-10-31,$45.845,$12.839,$-0.73,$12.109,$-9.596,$1.011,-,$-6.746,$17.361,$75.315,$-48.036,-,-,-,-,-,$-10.306,$-58.342,$-18.755,-,$-18.755,$-9.737,$-9.737,-,$1.922,$-26.57,$-8.682,$5.174,-
2012-07-31,$44.896,$11.851,$-0.879,$10.972,$-9.602,$-0.668,-,$-3.11,$-23.146,$32.722,$-28.994,-,-,-,-,-,$8.041,$-20.953,$-18.75,-,$-18.75,$-60.368,$-60.368,-,$1.671,$-77.447,$-67.022,$5.449,-
2012-04-30,$55.471,$12.069,$0.595,$12.664,$23.147,$-0.048,-,$2.709,$38.468,$106.603,$-12.84,-,-,-,-,-,-,$-12.84,$-18.75,-,$-18.75,$0.732,$0.732,-,$1.592,$-16.426,$79.494,$5.314,-
2012-01-31,$40.603,$12.22,$8.139,$20.359,$-16.405,$-0.949,-,$8.221,$-34.801,$26.161,$-7.202,-,-,-,-,-,-,$-7.202,$-18.75,-,$-18.75,$-85.417,$-85.417,-,$0.902,$-103.265,$-85.037,$5.983,-
2011-10-31,$41.149,$12.027,$0.426,$12.453,$-13.144,$1.447,-,$-1.224,$10.585,$64.187,$-7.092,-,-,-,-,-,-,$-7.092,$125,-,$125,$-42.624,$-42.624,-,$-0.111,$82.265,$138.668,$5.045,-
2011-07-31,$40.521,$11.331,$5.334,$16.665,$-5.42,$-1.747,-,$1.94,$-14.904,$42.282,$-13.779,-,-,-,-,-,-,$-13.779,$-12.5,-,$-12.5,$-134.112,$-134.112,-,$0.622,$-145.99,$-118.139,$4.814,-
2011-04-30,$50.135,$11.274,$3.004,$14.278,$21.139,$-0.102,-,$10.758,$42.914,$107.327,$-48.566,-,-,-,-,-,-,$-48.566,$-12.5,-,$-12.5,$-61.428,$-61.428,-,$1.882,$-72.046,$-11.806,$5.077,-
2011-01-31,$37.896,$11.367,$1.812,$13.179,$-20.24,$-1.556,-,$-6.326,$-35.29,$15.785,$-11.062,-,-,-,-,-,-,$-11.062,$400,-,$400,$-460.023,$-460.023,-,$-1.09,$-61.113,$-56.516,$4.48,-
2010-10-31,$37.823,$11.722,$5.363,$17.085,$-7.985,$0.739,-,$6.91,$22.63,$77.538,$-11.073,-,-,-,-,-,-,$-11.073,-,-,-,$-75.036,$-75.036,-,$0.11,$-74.926,$-7.718,$4.636,-
2010-07-31,$36.233,$11.151,$3.367,$14.518,$-6.76,$-0.42,-,$-0.836,$-25.327,$25.424,$-38.237,$21.366,-,-,-,-,$-1.3,$-18.171,-,-,-,$-6.014,$-6.014,-,$2.677,$-3.337,$3.936,$4.655,-
2010-04-30,$44.389,$11.013,$4.123,$15.136,$19.206,$-0.419,-,$-6.112,$31.654,$91.179,$3.015,$-21.366,-,-,-,-,-,$-18.351,-,-,-,$1.615,$1.615,-,$0.517,$2.132,$74.962,$4.417,-
