,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2021-03-31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020-12-31,$284,$11,$-24,$-13,$-8,$-67,-,$-12,$-87,$171,$-48,-,-,"$-3,178","$-1,124","$-4,302","$1,327","$-3,023",-,$320,$320,$3,$3,$-64,"$2,560","$2,819",$-33,$4,$-64
2020-09-30,$175,$12,$56,$68,$11,$-38,-,$-58,$-85,$150,$-41,-,-,"$-1,815",$-400,"$-2,215",$376,"$-1,880",-,$393,$393,-,-,$-65,"$1,408","$1,736",$6,$4,$-65
2020-06-30,$66,$18,$125,$143,$5,-,-,$37,$42,$245,$-54,-,-,$-71,$105,$34,"$-5,156","$-5,176",$-429,"$-2,906","$-3,335",$2,$2,$-64,"$8,168","$4,771",$-160,$5,$-64
2020-03-31,$14,$45,$225,$270,$-18,$22,-,$-133,$-129,$153,$-28,-,-,$-547,$-358,$-905,"$-1,192","$-2,125",-,"$1,712","$1,712",$-73,$-73,$-66,$424,"$1,997",$25,$13,$-66
2019-12-31,$183,$45,$8,$53,$-7,$98,-,$19,$110,$351,$-23,-,-,$426,$445,$871,$130,$978,$495,"$-2,526","$-2,031",$-270,$-270,$-64,$945,"$-1,420",$-91,$4,$-64
2019-09-30,$222,$50,$10,$60,$-38,$-132,-,$27,$-143,$126,$-34,-,-,$-401,$759,$358,$-212,$112,-,"$-1,445","$-1,445",$-274,$-274,$-69,"$1,808",$20,$258,$5,$-69
2019-06-30,$198,$49,$13,$62,$-38,$168,-,$-126,$4,$262,$-35,-,-,$-113,$363,$250,"$-1,017",$-802,-,"$1,080","$1,080",$-272,$-272,$-61,$-205,$542,$2,$4,$-61
2019-03-31,$213,$44,$33,$77,$-1,$-210,-,$-113,$-324,$-42,$-25,-,-,$940,$28,$968,$-856,$87,$497,$-709,$-212,$-272,$-272,$-66,$427,$-123,$-78,$14,$-66
2018-12-31,$226,$52,$14,$66,$41,$70,-,$-44,$67,$351,$-39,-,-,$-930,$-40,$-970,$-958,"$-1,967",$-162,"$1,873","$1,711",$-237,$-237,$-64,$303,"$1,713",$97,$4,$-64
2018-09-30,$223,$49,$-13,$36,$2,$31,-,$99,$132,$387,$-36,-,-,$106,$68,$174,$-548,$-410,$497,$-377,$120,$-184,$-184,$-68,$204,$72,$49,$4,$-68
2018-06-30,$197,$49,$6,$55,$-1,$-63,-,$-19,$-83,$163,$-26,-,-,$157,$88,$245,$-119,$100,-,$-709,$-709,$-119,$-119,$-55,$618,$-265,$-2,$5,$-55
2018-03-31,$238,$43,$-21,$22,$-33,$4,-,$52,$23,$275,$-28,-,-,$-117,$28,$-89,$-312,$-429,-,$-110,$-110,$-112,$-112,$-49,$347,$76,$-78,$13,$-49
2017-12-31,$123,$48,$142,$190,$26,$-92,-,$-114,$-180,$125,$-36,-,-,$-65,$-121,$-186,$-620,$-842,-,$352,$352,$-99,$-99,$-40,$511,$724,$7,$4,$-40
2017-09-30,$161,$47,$1,$48,$-18,$5,-,$42,$29,$227,$-39,-,-,$363,$123,$486,$-471,$-24,-,$282,$282,$-113,$-113,$-34,$-278,$-143,$60,$4,$-34
2017-06-30,$169,$47,$10,$57,$53,$-22,-,$-51,$-20,$196,$-44,-,-,$530,$257,$787,$-916,$-173,-,"$1,204","$1,204",$-43,$-187,$-26,"$-1,099",$-108,$-85,$5,$-26
2017-03-31,$139,$37,$43,$80,$36,$76,-,$63,$175,$380,$-50,-,-,$-145,"$-2,573","$-2,718",$-112,"$-2,880",$-153,"$2,311","$2,158",$-41,$-41,$-29,$241,"$2,329",$-171,$12,$-29
2016-12-31,$137,$35,$-1,$34,$10,$-7,-,$-2,$1,$181,$-53,-,-,"$1,186","$-2,999","$-1,813",$-139,"$-2,005",$-36,$-288,$-324,$-29,$-29,$-27,"$2,388","$2,008",$184,$4,$-27
2016-09-30,$128,$34,$23,$57,$-12,$11,-,$48,$47,$213,$-51,-,-,$-389,$-951,"$-1,340",$-50,"$-1,441",$-129,$845,$716,$-40,$-40,$-31,$576,"$1,221",$-7,$6,$-31
2016-06-30,$113,$29,$30,$59,$-36,$-53,-,$-80,$-169,$-5,$-52,-,-,"$1,850",$-841,"$1,009","$-1,099",$-142,$-104,$38,$-66,$-3,$-129,$-23,$407,$189,$42,$5,$-23
2016-03-31,$91,$25,$42,$67,$39,$-18,-,$25,$46,$207,$-40,-,-,"$2,102","$-1,123",$979,$-787,$152,$-11,$-115,$-126,-,-,$-27,$-486,$-639,$-280,$11,$-27
2015-12-31,$102.016,$-23.563,$50.681,$27.118,$-9.263,$24.95,-,$-56.271,$-40.584,$77.63,$-50.885,-,-,"$1,156.791","$-1,681.924",$-525.133,$-508.553,"$-1,084.571",$-123.918,$74.832,$-49.086,$-4.631,$-180.631,$-28.301,"$1,460.207","$1,202.189",$195.248,$25,$-28.301
2015-09-30,$100.999,$40.281,$9.716,$49.997,$23.314,$0.97,-,$52.703,$76.987,$212.522,$-38.747,-,-,"$1,181.378","$-1,316.622",$-135.244,$-97.239,$-271.23,$-111.477,$45.267,$-66.21,$13.599,$13.599,$-27.42,$-16.805,$-96.836,$-155.544,-,$-27.42
2015-06-30,$13.96,$35.113,$92.245,$127.358,$-23.568,$-2.899,-,$-29.75,$-56.217,$85.031,$-33.835,-,-,$-754.443,$-201.239,$-955.682,$179.482,$-810.035,$-44.42,$23.527,$-20.893,$5.07,$5.07,$-29.045,$807.252,$762.384,$37.38,-,$-29.045
2015-03-31,$92.025,$34.169,$3.358,$37.527,$3.517,$-1.021,-,$-39.682,$-37.186,$88.817,$-33.533,-,-,$253.274,$-539.215,$-285.941,$-93.69,$-413.164,$-8.185,$-40.626,$-48.811,$0.962,$0.962,$-23.234,$274.346,$203.263,$-121.084,-,$-23.234
2014-12-31,$81.814,$-39.723,$28.476,$-11.247,$-22.164,$-15.177,-,$24.999,$-12.342,$28.41,$-36.915,-,-,$-740.66,$-344.389,"$-1,085.049",$-234.401,"$-1,356.365",$-27.152,$52.425,$25.273,$520.849,$520.849,$-549.019,"$1,587.122","$1,584.225",$256.27,-,$-620.21
2014-09-30,$95.888,$33.86,$-9.455,$24.405,$53.82,$1.241,-,$38.658,$93.719,$208.267,$-26.153,-,-,$-955.971,$-70.407,"$-1,026.378",$-105.174,"$-1,157.705",$-834.964,$-66.603,$-901.567,-,-,$496.316,$559.099,$153.848,$-795.59,-,$519.559
2014-06-30,$119.55,$31.15,$-111.56,$-80.41,$-38.03,$-0.247,-,$2.593,$-35.684,$13.393,$-35.815,-,-,"$1,672.416",$-35.052,"$1,637.364",$-427.651,"$1,173.898",$-236.404,$-21.436,$-257.84,$-2.88,$-2.88,$-19.686,$-864.553,"$-1,144.959",$42.332,-,$28.262
2014-03-31,$101.21,$32.404,$45.769,$78.173,$44.984,$-21.862,-,$-74.57,$-51.448,$130.271,$-76.916,-,-,$-80.851,$378.35,$297.499,$-148.973,$71.61,$-124.755,$-60.511,$-185.266,$2.88,$2.88,$-23.741,$170.119,$-36.008,$165.873,-,$-23.741
2013-12-31,$-41.472,$192.89,$-21.352,$171.538,$-98.084,$3.719,-,$27.655,$-66.71,$72.307,$-25.142,-,$-3.786,$-68.983,$-59.025,$-128.008,$-716.887,$-873.823,$-99.955,$66.574,$-33.381,$-792.557,$1.586,$-25.446,$667.362,$610.121,$-191.395,-,$-25.446
2013-09-30,$111.514,$42.667,$-12.189,$30.478,$49.696,$-11.876,-,$98.8,$136.62,$273.006,$-20.905,-,$3.786,$12.1,$-155.903,$-143.803,$-80.453,$-241.375,$116.308,$17.159,$133.467,$200.04,$-599.428,$-34.935,$651.25,$150.354,$181.985,-,$-34.935
2013-06-30,$83.026,$21.935,$19.563,$41.498,$33.45,$1.882,-,$124.062,$159.394,$287.503,$-26.733,-,-,$-276.364,$88.784,$-187.58,$-431.142,$-645.455,$-203.031,$-70.154,$-273.185,$423.118,$423.118,$-35.047,$497.346,$612.232,$254.28,-,$-35.047
2013-03-31,$110.387,$38.258,$-27.289,$10.969,$89.996,$-0.011,-,$3.103,$93.088,$202.291,$-15.8,-,-,$628.887,$-119.94,$508.947,$-85.489,$407.658,$0.964,$-25.853,$-24.889,$169.399,$169.399,$-24.232,"$-1,643.317","$-1,523.039",$-913.09,-,$-24.232
2012-12-31,$57.686,$124.611,$-59.07,$65.541,$-25.597,$-14.327,-,$30.296,$-9.628,$133.827,$-20.932,-,-,"$-1,274.575",$57.477,"$-1,217.098",$-323.567,"$-1,561.597",$-0.966,$-126.908,$-127.874,$-142.516,$0.724,$-24.493,"$2,360.402","$2,208.759",$780.989,-,$-24.493
2012-09-30,$109.597,$47.81,$9.878,$57.688,$-77.225,$6.576,-,$10.622,$-60.027,$93.566,$-15.145,-,$2.667,$490.947,$148.659,$639.606,$-313.304,$313.824,$41.478,$-392.564,$-351.086,$0.513,$-699.487,$-32.77,$612.198,$-471.145,$-63.755,-,$-32.77
2012-06-30,$91.464,$62.166,$27.908,$90.074,$50.464,$-1.506,-,$26.667,$75.625,$260.707,$-17.655,-,-,$-288.671,$63.655,$-225.016,$-325.218,$-567.889,$11.598,$318.039,$329.637,$141.661,$-0.839,$-35.522,$56.393,$349.669,$42.487,-,$-35.522
2012-03-31,$89.403,$57.143,$49.686,$106.829,$20.913,$21.24,-,$31.626,$73.779,$248.095,$-15.162,-,$-22.568,$-558.979,$51.71,$-507.269,$481.119,$-63.88,$332.609,$-168.831,$163.778,$0.342,$-699.658,$-40.796,$250.297,$-326.379,$-142.164,-,$-40.796
2011-12-31,$88.771,$28.287,$-23.237,$5.05,$-40.053,$9.509,-,$171.138,$140.594,$237.397,$-15.44,-,-,"$-1,839.882",$723.027,"$-1,116.855",$-443.695,"$-1,575.99",$52.147,$-63.46,$-11.313,$-25.644,$0.042,$-40.934,"$1,512.38","$1,460.175",$121.582,-,$-40.934
2011-09-30,$108.718,$52.288,$82.798,$135.086,$21.237,$1.37,-,$-50.768,$-28.161,$215.904,$-22.749,-,-,$-235.048,$6.689,$-228.359,$-9.678,$-260.786,$15.336,$-34.498,$-19.162,$0.237,$0.237,$-40.297,$171.844,$112.622,$67.74,-,$-40.297
2011-06-30,$72.61,$105.79,$52.86,$158.65,$41.041,$5.397,-,$71.262,$117.7,$346.226,$-19.295,-,-,$-291.604,$35.971,$-255.633,$-380.916,$-655.844,$30.075,$-190.675,$-160.6,$0.195,$0.195,$-40.303,$596.214,$395.506,$85.888,-,$-40.303
2011-03-31,$52.591,$89.806,$127.105,$216.911,$28.471,$-7.882,-,$-18.67,$1.919,$269.221,$-20.185,-,-,$-50.207,$50.775,$0.568,$48.112,$28.495,$-0.156,$80.092,$79.936,$25.212,$25.212,$-34.601,$-343.249,$-272.702,$25.014,-,$-34.601
2010-12-31,$-72.394,$164.75,$270.105,$434.855,$-20.217,$-5.856,-,$4.918,$-21.155,$340.445,$-20.848,-,-,$-121.077,$-932.709,"$-1,053.786",$562.276,$-512.358,$64.877,$-85.817,$-20.94,-,$116.382,$-34.683,$-25.366,$35.393,$-136.52,-,$-34.683
2010-09-30,$-47.457,$65.488,$221.619,$287.107,$-23.475,$42.896,-,$137.699,$157.12,$372.628,$-25.636,-,$21.149,$380.309,$102.939,$483.248,$274.286,$753.047,$14.948,$-175.146,$-160.198,-,$110.041,$-29.772,"$-1,053.855","$-1,133.784",$-8.109,-,$-29.772
2010-06-30,$-113.361,$96.262,$269.557,$365.819,$-14.242,$-35.009,-,$-110.307,$-159.558,$88.013,$-17.038,-,-,"$-1,437.786",$60.564,"$-1,377.222",$865.427,$-528.833,$-42.607,$11.998,$-30.609,$-149.908,$600.814,$-21.979,$-84.042,$464.184,$23.364,-,$-21.979
2010-03-31,$-63.137,$46.254,$253.173,$299.427,$24.981,$-27.155,-,$440.148,$437.974,$670.544,$-15.549,-,-,"$-2,796.254",$233.593,"$-2,562.661",$930.021,"$-1,648.189",$39.637,$229.424,$269.061,$149.908,$149.908,$-22.882,$256.76,$652.847,$-324.798,-,$-22.882
2009-12-31,$-185.487,$52.073,$607.22,$659.293,$0.811,$53.166,-,$-727.744,$-673.767,$-203.593,$-31.226,-,$-0.223,"$1,599.427",$-135.419,"$1,464.008","$1,128.104","$2,560.663",$-291.804,$-651.255,$-943.059,-,$152.167,$-23.101,"$-1,165.828","$-1,979.821",$377.249,-,$-23.101
2009-09-30,$-157.671,$87.85,$510.849,$598.699,$23.179,$1.899,$26.692,$174.395,$293.564,$747.728,$-12.962,-,$305.464,$-877.777,$272.942,$-604.835,$188.606,$-123.727,$405.576,$-360.996,$44.58,$-122.641,$188.466,$-22.626,"$-1,070.686",$-860.266,$-236.265,$-15.344,$-63.952
2009-06-30,$-51.938,$36.721,$399.778,$436.499,$20.662,$-13.41,$-21.657,$-77.701,$-164.988,$228.313,$-20.387,-,$33.48,$817.888,$-78.804,$739.084,$229.281,$981.458,$-73.379,$-400.296,$-473.675,$122.764,$76.434,$-24.85,$-880.447,"$-1,302.538",$-92.767,$7.207,$-4.617
2009-03-31,$-826.581,$36.396,"$1,093.08","$1,129.476",$-45.048,$-23.134,$-5.035,$61.174,$-6.56,$286.016,$-32.56,-,$113.471,$435.569,$-578.869,$-143.3,$286.296,$223.907,$255.098,"$-1,831.326","$-1,576.228",$-0.123,$-0.123,$-25.694,$938.118,$-663.927,$-154.004,$8.137,$-4.601
2008-12-31,$-484.496,$-76.636,$877.616,$800.98,$-66.798,$3.705,$10.016,$87.736,$103.423,$400.663,$-28.744,-,-,"$-1,689.904",$134.394,"$-1,555.51",$-141.288,"$-1,725.542",$-4.945,"$-2,712.868","$-2,717.813",$-243.72,"$1,402.741",$-49.254,"$2,723.224","$1,358.898",$34.019,$-23.255,$-58.57
2008-09-30,$41.517,$152.658,$22.24,$174.898,$14.974,$5.901,$1.308,$248.732,$279.776,$495.299,$-37.893,-,$688.94,$250.244,$-16.152,$234.092,$-139.973,$745.166,$-135.362,"$-1,907.231","$-2,042.593",$244.859,$291.305,$-49.951,$251.007,"$-1,550.232",$-309.767,$8.875,$-45.542
2008-06-30,$66.469,$35.565,$132.701,$168.266,$46.425,$-10.863,$-14.428,$-138.851,$-255.473,$-17.717,$-16.859,-,-,$791.73,$126.567,$918.297,"$-2,155.387","$-1,253.949",$12.938,"$1,308.761","$1,321.699",$-2.121,$-2.121,$-48.015,$91.288,"$1,362.851",$91.185,$7.784,$-45.561
2008-03-31,$105.177,$28.614,$105.846,$134.46,$-3.892,$-10.857,$3.104,$12.344,$60.83,$306.297,$-18.52,-,-,$-554.779,$589.518,$34.739,$-864.751,$-848.532,$-0.606,$-197.962,$-198.568,$0.982,$0.982,$-48.459,$593.664,$347.619,$-194.616,$6.596,$-46.006
2007-12-31,$53.557,$189.208,$-30.145,$159.063,$-31.695,$-6.355,$-6.316,$62.605,$9.633,$220.449,$-20.582,-,$11.163,$-478.568,$-791.035,"$-1,269.603","$-1,448.448","$-2,727.47",$55.708,"$1,533.487","$1,589.195",$2.999,$2.999,$-49.288,"$1,338.032","$2,880.938",$373.917,$8.793,$-45.945
2007-09-30,$135.732,$31.326,$27.191,$58.517,$-18.518,$7.314,$4.911,$8.321,$17.749,$206.102,$-25.371,-,$-12.97,$-353.387,$-54.504,$-407.891,$-987.451,"$-1,433.683",$-8.346,"$1,727.137","$1,718.791",$-86.112,$-86.112,$-49.906,$-514.9,"$1,067.873",$-159.708,$6.499,$-46.136
2007-06-30,$159.214,$32.042,$20.13,$52.172,$4.996,$9.63,$-5.052,$51.438,$-25.048,$179.085,$-24.35,-,$-1.668,$341.005,$328.408,$669.413,$-884.193,$-240.798,$-20.327,$445.999,$425.672,$-110.776,$-110.776,$-50.103,$-136.653,$128.14,$66.427,$6.577,$-46.496
2007-03-31,$153.258,$30.605,$-22.574,$8.031,$-47.061,$30.998,$2.881,$-114.28,$-28.341,$127.264,$-20.783,-,$48.907,$-338.682,$165.533,$-173.149,$-509.317,$-654.342,$-15.149,$36.669,$21.52,$-68.663,$-68.663,$-46.353,$256.283,$162.787,$-364.291,$6.405,$-42.75
2006-12-31,$146.508,$34.115,$46.465,$80.58,$2.851,$29.179,$-1.765,$172.372,$187.465,$390.86,$-37.031,-,$-11.454,$15.285,$34.509,$49.794,$-997.653,$-996.344,$-271.566,$-311.774,$-583.34,$-14.054,$221.779,$-45.944,"$1,334.889",$927.384,$321.9,$6.627,$-42.109
2006-09-30,$153.674,$27.882,$14.189,$42.071,$-36.758,$-21.969,$20.402,$-11.754,$-22.964,$189.951,$-31.941,-,-,$191.07,$21.111,$212.181,"$-1,004.29",$-824.05,$144.367,$-28.19,$116.177,$12.988,$12.988,$-38.418,$386.433,$477.18,$-156.919,$6.752,$-38.418
