,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$378.707,$104.283,$130.434,$234.717,$-735.724,$-545.459,"$1,721.495",$-3.121,$289.629,$903.053,$-65.41,-,-,-,-,-,-,$-65.41,$-431.25,-,$-431.25,$2.041,$2.041,$-91.103,$-24.159,$-544.471,$293.172,$48.317,$-91.103
2020-09-30,"$-4,844.505",$99.06,"$-2,066.064","$-1,967.004","$-1,192.754",$-710.315,"$2,476.727",$-47.533,"$8,110.741","$1,299.232",$-82.212,-,-,-,$-21.25,$-21.25,$1.698,$-101.764,$-21.046,-,$-21.046,$21.785,$21.785,$-86.814,$66.081,$-19.994,"$1,177.474",$16.832,$-86.814
2020-06-30,$287.268,$98.785,$79.239,$178.024,"$1,615.979",$-758.469,"$-1,571.742",$27.177,$-553.191,$-87.899,$-106.719,-,-,-,$-4.25,$-4.25,$0.662,$-110.307,$21.824,$-33.731,$-11.907,$47.694,$47.694,$-86.223,$-23.024,$-73.46,$-271.666,$11.816,$-86.223
2020-03-31,$971.111,$100.823,$202.138,$302.961,"$-1,743.538",$478.621,"$1,608.81",$0.217,$-421.175,$852.897,$-77.077,-,-,-,$-30.58,$-30.58,$2.196,$-105.461,$10.735,$4.193,$14.928,$-215.38,$-215.38,$-87.453,$-0.197,$-288.102,$459.334,$14.389,$-87.453
2019-12-31,$186.568,$109.345,$231.675,$341.02,$-308.678,$-630.98,$787.037,$1.363,$-384.778,$142.81,$-67.305,-,-,-,-,-,$4.966,$-62.339,$-10.485,$-3.496,$-13.981,$-115.015,$-115.015,$-83.088,$-9.977,$-222.061,$-141.59,$31.374,$-83.088
2019-09-30,$132.307,$113.387,$47.229,$160.616,$-569.148,$112.158,$596.381,$0.316,$379.899,$672.822,$-78.16,-,$0.093,-,-,-,$-0.732,$-78.799,$-2.562,$-0.018,$-2.58,$-129.879,$-129.879,$-83.91,$-3.019,$-219.388,$374.635,$10.443,$-83.91
2019-06-30,$302.002,$112.296,$24.541,$136.837,$208.063,$140.042,$-386.061,$11.649,$129.03,$567.869,$-69.279,-,$-11.646,-,-,-,$-4.881,$-85.806,$16.057,$-130.533,$-114.476,$-157.549,$-157.549,$-84.636,$-1.593,$-358.254,$123.809,$10.562,$-84.636
2019-03-31,$28.073,$136.597,$476.901,$613.498,$-221.915,$478.585,$-147.915,$9.174,$-17.207,$624.364,$-82.255,-,-,-,-,-,$-1.354,$-83.609,$-14.015,$-10.444,$-24.459,$-93.761,$-93.761,$-84.893,$-2.048,$-205.161,$335.594,$6.101,$-84.893
2018-12-31,$391.753,$135.232,$71.673,$206.905,$-658.89,$-898.775,"$1,498.643",$-26.61,$-119.69,$478.968,$-79.233,-,$-52.398,-,-,-,$4.013,$-127.618,$-3.395,$11.837,$8.442,$-216.608,$-216.608,$-85.535,$-10.009,$-303.71,$47.64,$31.768,$-85.535
2018-09-30,$194.004,$187.141,$56.236,$243.377,$449.861,$46.801,$395.097,$4.123,$227.964,$665.345,$-79.952,-,$-2.037,-,-,-,$-3.253,$-85.242,$-48.394,$-15.07,$-63.464,$-327.844,$-327.844,$-82.077,$-3.13,$-476.515,$103.588,$8.712,$-82.077
2018-06-30,$277.875,$145.418,$28.065,$173.483,$-517.245,$753.44,$79.561,$10.486,$371.927,$823.285,$-79.543,-,$-6.177,-,-,-,$-4.73,$-90.45,$-120.18,$-1.385,$-121.565,$-227.963,$-227.963,$-83.431,$-2.307,$-435.266,$297.569,$9.396,$-83.431
2018-03-31,$282.16,$125.51,$135.339,$260.849,$-682.01,$-345.037,$443.601,$-81.083,$-630.577,$-87.568,$-95.175,-,$-706.755,-,-,-,$8.831,$-793.099,$-34.48,$11.011,$-23.469,$47.95,$47.95,$-83.978,$-6.224,$-65.721,$-946.388,$11.6,$-83.978
2017-12-31,$861.853,$111.724,$-787.282,$-675.558,$91.624,$-460.127,$-59.223,$-8.518,$-175.969,$10.326,$-73.641,-,$-70.33,-,-,-,$1.648,$-142.323,$836.483,$7.71,$844.193,$7.078,$7.078,$-83.555,$-33.087,$734.629,$602.632,$32.608,$-83.555
2017-09-30,$-344.587,$112.071,$29.922,$141.993,$141.203,$398.449,$596.412,$659.821,"$1,583.048","$1,380.454",$-94.969,-,$12.079,-,$-6.577,$-6.577,$-2.008,$-91.475,-,$7.699,$7.699,$-91.403,$-91.403,$-80.102,$-1.525,$-165.331,"$1,123.648",$10.614,$-80.102
2017-06-30,$50.352,$107.882,$61.479,$169.361,"$-1,001.394",$-273.846,$526.017,$-2.747,$-464.413,$-244.7,$-108.728,-,$-59.23,-,$33.88,$33.88,$-3.014,$-137.092,$-650,$-12.369,$-662.369,$32.942,$32.942,$-80.075,$-1.672,$-711.174,"$-1,092.966",$10.342,$-80.075
2017-03-31,$411.473,$106.127,$46.875,$153.002,$119.232,$157.496,$103.146,$-30.455,$234.264,$798.739,$-125.418,-,$-0.906,-,$7.451,$7.451,$6.256,$-112.617,$-50,$7.246,$-42.754,$51.154,$51.154,$-79.924,$-1.299,$-72.823,$613.299,$12.058,$-79.924
2016-12-31,$247.246,$106.251,$94.151,$200.402,$-536.937,$-713.553,$247.814,$57.046,$-878.003,$-430.355,$-137.282,-,$-1.497,-,$-19.958,$-19.958,$1.88,$-156.857,$-50,$-2.129,$-52.129,$-219.699,$-219.699,$-80.169,$-11.489,$-363.486,$-950.698,$29.192,$-80.169
2016-09-30,$145.685,$103.452,$287.874,$391.326,$-207.262,$-157.365,"$1,234.943",$-48.373,$817.51,"$1,354.521",$-154.438,-,-,-,$-0.947,$-0.947,$7.267,$-148.118,$-200,$-1.607,$-201.607,$-50.195,$-50.195,$-73.407,$-4.563,$-329.773,$876.63,$8.431,$-73.407
2016-06-30,$349.155,$100.485,$82.668,$183.153,$-233.388,$97.131,$-294.151,$17.628,$-340.352,$191.956,$-130.166,-,-,-,$-6.034,$-6.034,$-10.308,$-146.508,$-575,$494.878,$-80.122,$-550.274,$-550.274,$-73.241,$-1.897,$-705.533,$-660.085,$16.774,$-73.241
2016-03-31,$603.45,$99.059,$-65.166,$33.893,$-395.813,$140.84,$447.426,$-14.324,$243.063,$880.406,$-89.902,-,$-4.724,-,-,-,$-7.44,$-102.066,$-25,$11.399,$-13.601,$853.967,$853.967,$-70.63,$-0.879,$768.857,"$1,547.197",$17.532,$-70.63
2015-12-31,$329.639,$89.17,$24.821,$113.991,$-76.261,"$-1,187.858","$1,623.29",$31.966,$307.984,$751.614,$-90.11,-,"$-2,726.632",-,$47.693,$47.693,$-3.438,"$-2,772.487","$1,000",$8.544,"$1,008.544",$-84.595,$-84.595,$-71.199,$-21.229,$831.521,"$-1,189.352",$22.255,$-71.199
2015-09-30,$361.009,$78.175,$441.159,$519.334,$-610.085,$-678.858,"$4,957.227",$-20.784,$281.62,"$1,161.963",$-74.496,-,$-26.909,-,$-86.214,$-86.214,$1.093,$-186.526,$-250,$-6.901,$-256.901,"$-1,222.962","$-1,222.962",$-61.865,$178.55,"$-1,363.178",$-387.741,$14.448,$-61.865
2015-06-30,$214.163,$69.983,$-19.191,$50.792,$-57.806,$-89.096,-,$39.671,$856.626,"$1,121.581",$-51.888,-,$-3.92,-,-,-,$0.622,$-55.186,$-250,$-7.49,$-257.49,$-347.568,$-347.568,$-63.935,$-179.198,$-848.191,$218.204,$13.088,$-63.935
2015-03-31,$-513.39,$56.66,$785.839,$842.499,$-44.184,"$1,485.343",-,$-65.5,$412.611,$741.72,$-52.644,-,"$-2,560.816",-,-,-,$1.163,"$-2,612.297","$1,996.39",$14.391,"$2,010.781",$-14.536,$-14.536,$-64.094,$-23.351,"$1,908.8",$38.223,$13.841,$-64.094
2014-12-31,$-199.947,$51.17,$369.584,$420.754,$-766.718,"$-2,096.578",-,$9.482,$676.157,$896.964,$-52.557,-,$-24.604,-,-,-,$0.005,$-77.156,-,-,-,$-260.049,$-260.049,$-64.025,$-5.491,$-329.565,$490.243,$19.567,$-64.025
2014-09-30,$65.548,$55.399,$589.731,$645.13,$-402.48,$-301.98,"$2,255.321",$-9.028,$121.481,$832.159,$-65.787,-,-,-,-,-,$0.833,$-64.954,-,-,-,$-165.121,$-165.121,$-52.911,$-2.524,$-220.556,$546.649,$10.942,$-52.911
2014-06-30,$-12.78,$49.267,$175.607,$224.874,$-40.311,$483.466,-,$1.799,$307.748,$519.842,$-73.278,-,-,-,$-117.794,$-117.794,$0.006,$-191.066,$566.402,-,$566.402,$-268.613,$-268.613,$-53.161,$-8.27,$236.358,$565.134,$10.147,$-53.161
2014-03-31,$180.077,$46.241,$8.014,$54.255,$-336.375,$140.563,-,$-11.94,$881.964,"$1,116.296",$-66.209,-,-,-,-,-,$6.277,$-59.932,-,$-423,$-423,$-416.357,$-416.357,$-54.03,$186.288,$-707.099,$349.265,$10.792,$-54.03
2013-12-31,$41.385,$45.71,$131.607,$177.317,$-159.12,"$-1,626.618",-,$40.276,"$-1,222.345","$-1,003.643",$-59.183,-,$-9.103,-,-,-,$0.083,$-68.203,-,$423,$423,$12.674,$12.674,$-54.367,$-193.002,$188.305,$-883.541,$11.226,$-54.367
2013-09-30,$51.023,$44.148,$96.483,$140.631,"$-1,476.821","$-1,087.485",-,$-96.222,$-222.593,$-30.939,$-64.523,-,$-1.65,-,-,-,$0.879,$-65.294,-,-,-,$-189.527,$-189.527,$-48.711,$-2.108,$-240.346,$-336.579,$9.375,$-48.711
2013-06-30,$168.439,$42.998,$-42.574,$0.424,$-418.051,$-224.58,-,$-64.668,$-93.454,$75.409,$-49.55,-,$331.63,-,-,-,$-1.587,$280.493,-,-,-,$-77.39,$-77.39,$-48.802,$-9.422,$-135.614,$220.288,$8.396,$-48.802
2013-03-31,$45.634,$42.09,$221.982,$264.072,$11.479,$121.431,-,$-12.339,$675.656,$985.362,$-32.091,-,-,-,-,-,$-4.469,$-36.56,-,-,-,$26.1,$26.1,$-48.608,$3.599,$-18.909,$929.893,$9.178,$-48.608
2012-12-31,$168.611,$41.557,$45.722,$87.279,$-429.125,$-295.938,-,$16.043,$-497.597,$-241.707,$-56.286,-,-,-,-,-,$-5.093,$-61.379,-,-,-,$-244.941,$-244.941,$-49.595,$-51.582,$-346.118,$-649.204,$9.326,$-49.595
2012-09-30,$163.494,$39.914,$66.295,$106.209,$-50.787,$-323.781,-,$5.808,$275.691,$545.394,$-40.411,-,$3.085,-,-,-,$-4.298,$-41.624,$-392.326,-,$-392.326,$-623.856,$-623.856,$-32.679,$-44.049,"$-1,092.91",$-589.14,$7.517,$-32.679
2012-06-30,$181.271,$37,$-22.306,$14.694,$25.187,$-115.145,-,$-20.196,$-104.034,$91.931,$-29.4,-,$-521.097,-,-,-,$-9.972,$-560.469,-,-,-,$-165.746,$-165.746,$-32.652,$-4.41,$-202.808,$-671.346,$6.066,$-32.652
2012-03-31,$212.105,$31.719,$-43.79,$-12.071,$-132.558,$640.383,-,$9.68,$36.387,$236.421,$-17.95,-,$-7.157,-,-,-,$-22.11,$-47.217,$-55,$-63.826,$-118.826,$-145.828,$-145.828,$-33.721,$65.93,$-232.445,$-43.241,$6.103,$-33.721
2011-12-31,$162.116,$31.882,$31.774,$63.656,$229.668,$-317.631,-,$47.247,$205.931,$431.703,$-45.531,-,$-250.501,-,-,-,$-2.607,$-298.639,$499.29,$63.826,$563.116,$-111.592,$-111.592,$-33.708,$-6.535,$411.281,$544.345,$6.268,$-33.708
2011-09-30,$147.324,$14.707,$72.087,$86.794,$69.696,$-284.202,-,$-21.603,$125.985,$360.103,$-27.801,-,$-45.38,-,-,-,$-12.64,$-85.821,-,$-17.243,$-17.243,$-422.923,$-422.923,$-30.704,$22.125,$-448.745,$-174.463,$5.671,$-30.704
2011-06-30,$184.419,$32.012,$94.665,$126.677,$-100.449,$25.437,-,$-30.448,$-80.455,$230.641,$-33.7,-,-,-,-,-,$0.876,$-32.824,-,$19.106,$19.106,$-96.372,$-96.372,$-31.649,$-0.885,$-109.8,$88.017,$9.486,$-31.649
2011-03-31,$214.381,$30.391,$50.084,$80.475,$-268.973,$258.201,-,$-8.919,$381.548,$676.404,$-43.682,-,-,-,-,-,-,$-43.682,-,$-60.306,$-60.306,$-27.371,$-27.371,$-27.536,$-5.968,$-121.181,$511.541,$5.342,$-27.536
2010-12-31,$160.5,$29.859,$31.152,$61.011,$275.792,$-227.739,-,$30.887,$-320.711,$-99.2,$-50.091,-,-,-,-,-,-,$-50.091,-,$58.401,$58.401,$-138.38,$-138.38,$-27.735,$-0.282,$-107.996,$-257.287,$6.78,$-27.735
2010-09-30,$141.228,$13.118,$73.759,$86.877,$59.575,$-113.991,-,$-30.663,$321.128,$549.233,$-43.907,-,-,-,-,-,$-8.305,$-52.212,$-7.664,$6.291,$-1.373,$-110.09,$-110.09,$-22.316,$-15.776,$-149.555,$347.466,$5.93,$-22.316
2010-06-30,$163.205,$26.009,$39.915,$65.924,$24.459,$-104.984,-,$-4.678,$-16.131,$212.998,$-44.265,-,-,-,-,-,$0.009,$-44.256,-,$2.458,$2.458,$-36.844,$-36.844,$-22.552,$-0.96,$-57.898,$110.844,$7.328,$-22.552
2010-03-31,$181.008,$25.188,$41.699,$66.887,$-392.942,$368.21,-,$4.964,$140.187,$388.082,$-45.463,-,-,-,-,-,$0.007,$-45.456,-,$-17.548,$-17.548,$-76.493,$-76.493,$-22.605,$-5.675,$-122.321,$220.305,$9.615,$-22.605
2009-12-31,$151.307,$25.204,$36.704,$61.908,$371.936,$-391.153,-,$18.851,$-254.904,$-41.689,$-42.574,-,-,-,-,-,$0.127,$-42.447,$396.696,$-201.63,$195.066,$-114.21,$-114.21,$-23.149,$-3.372,$54.335,$-29.801,$7.176,$-23.149
2009-09-30,$130.147,$24.922,$58.766,$83.688,$-164.998,$-542.709,-,$3.532,$139.469,$353.304,$-43.508,-,$-2.996,-,-,-,$-0.032,$-46.536,-,$-30.386,$-30.386,$-162.255,$-162.255,$-16.772,$-0.911,$-210.324,$96.444,$6.754,$-16.772
2009-06-30,$118.807,$23.551,$44.685,$68.236,$-2.528,$162.94,-,$-43.078,$210.998,$398.041,$-33.634,-,$-13.422,-,-,-,$0.032,$-47.024,-,$13.25,$13.25,$-90.565,$-90.565,$-15.126,$-0.981,$-93.422,$257.595,$5.785,$-15.126
2009-03-31,$143.387,$23.187,$34.238,$57.425,$-210.155,$383.682,-,$6.774,$135.972,$336.784,$-26.243,-,-,-,-,-,-,$-26.243,-,$-19.221,$-19.221,$-88.443,$-88.443,$-15.227,$-3.238,$-126.129,$184.412,$7.225,$-15.227
2008-12-31,$111.056,$22.656,$23.174,$45.83,$-80.09,$-768.924,-,$21.137,$-461.252,$-304.366,$-42.344,-,$14.936,-,-,-,$-1.138,$-28.546,-,$27.519,$27.519,$-87.021,$-87.021,$-15.571,$0.788,$-74.285,$-407.197,$7.374,$-15.571
2008-09-30,$114.907,$22.268,$67.588,$89.856,$173.241,$-102.906,-,$-38.49,$309.351,$514.114,$-56.261,-,$-7.01,-,-,-,$0.794,$-62.477,-,$-30.158,$-30.158,$-113.835,$-113.835,$-11.926,$-0.69,$-156.609,$295.028,$6.12,$-11.926
2008-06-30,$-108.02,$25.109,$227.867,$252.976,$-77.404,$411.202,-,$17.764,$-14.284,$130.672,$-24.027,-,$-0.013,-,-,-,$-0.397,$-24.437,-,$6.685,$6.685,$-108.476,$-108.476,$-12.089,$-0.629,$-114.509,$-8.274,$4.759,$-12.089
2008-03-31,$133.852,$24.675,$61.777,$86.452,$-195.584,$293.948,-,$-7.248,$-26.991,$193.313,$-27.826,-,$0.299,-,-,-,$-0.14,$-27.667,-,$-19.729,$-19.729,$-65.786,$-65.786,$-12.161,$-0.749,$-98.425,$67.221,$7.207,$-12.161
2007-12-31,$109.82,$23.83,$0.887,$24.717,$108.492,$-610.257,-,$6.067,$-235.567,$-101.03,$-26.175,-,$-162.506,-,$467.419,$467.419,$-0.736,$278.002,-,$26.806,$26.806,$-307.193,$-307.193,$-12.498,$-0.152,$-293.037,$-116.065,$7.417,$-12.498
2007-09-30,$87.576,$23.552,$23.221,$46.773,$-97.979,$-14.568,-,$-12.803,$-6.772,$127.577,$-35.47,-,$-0.614,-,$486.781,$486.781,$3.106,$453.803,$125,$-1.926,$123.074,$-540.412,$-540.412,$-8.734,$-2.113,$-428.185,$153.195,$5.764,$-8.734
2007-06-30,$129.908,$22.479,$10.51,$32.989,$81.462,$476.201,-,$3.251,$206.623,$369.52,$-14.437,-,$58.997,-,$-123.745,$-123.745,$-88.497,$-167.682,-,$-4.123,$-4.123,$-479.529,$-479.529,$-9.322,$-0.237,$-493.211,$-291.373,$7.215,$-9.322
2007-03-31,$129.496,$24.991,$24.594,$49.585,$-222.468,$30.198,-,$5.668,$243.855,$422.936,$-27.139,-,$-1.106,-,$-384.802,$-384.802,-,$-413.047,-,$-14.014,$-14.014,$-6.033,$-6.033,$-9.534,$-0.315,$-29.896,$-20.007,$6.192,$-9.534
2006-12-31,$122.187,$26.775,$29.808,$56.583,$2.954,$-205.735,-,$-0.939,$109.101,$287.871,$-26.155,-,$-143.543,-,$-377.813,$-377.813,-,$-547.511,-,$121.816,$121.816,$-313.791,$-313.791,$-9.659,$-1.605,$-203.239,$-462.879,$4.888,$-9.659
2006-09-30,$121.978,$20.941,$56.656,$77.597,$-225.435,$73.653,-,$-4.307,$-276.985,$-77.41,$-26.439,-,$-47.506,-,$-44.545,$-44.545,$6.321,$-112.169,-,$11.071,$11.071,$-189.913,$-189.913,$-5.025,$-0.331,$-184.198,$-373.777,$4.463,$-5.025
2006-06-30,$119.468,$24.956,$8.692,$33.648,$-154.292,$-117.77,-,$2.479,$28.921,$182.037,$24.356,-,$-12.49,-,$834.24,$834.24,-,$846.106,-,$-1.099,$-1.099,$-355.828,$-355.828,$-5.106,$-1.618,$-363.651,$664.492,$4.863,$-5.106
2006-03-31,$129.001,$23.229,$30.987,$54.216,$-312.308,$624.87,-,$-8.396,$288.914,$472.131,$-34.104,-,$-155.109,-,$-147.913,$-147.913,-,$-337.126,-,$25.177,$25.177,$19.856,$19.856,$-5.254,$-0.697,$39.082,$174.087,$3.972,$-5.254
