,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$542.156,"$3,014.566","$-3,569.313",$-554.742,-,-,$107.898,$-56.399,$-125.086,$-137.672,$-148.356,-,-,-,-,-,$1.957,$-146.399,-,-,-,$33.987,$33.987,-,-,$33.987,$-183.41,$107.594,-
2020-09-30,$789.976,"$2,762.332","$-2,634.219",$128.114,-,-,$111.677,$-32.032,$345.672,"$1,263.761",$-109.811,-,-,-,-,-,$-8.84,$-118.651,-,-,-,$68.665,$68.665,-,-,$68.665,"$1,242.234",$106.357,-
2020-06-30,$720.196,"$2,633.82","$-2,102.234",$531.586,-,-,$-112.027,$6.771,$-210.706,"$1,041.076",$-141.741,-,-,-,-,-,$-0.26,$-142.001,"$1,009.464",-,"$1,009.464",$89.06,$89.06,-,$-7.559,"$1,090.965","$2,001.859",$104.21,-
2020-03-31,$709.067,"$2,511.902","$-2,919.304",$-407.402,-,-,$-149.153,$-106.791,$-41.753,$259.912,$-98.015,-,-,-,-,-,$-0.288,$-98.303,-,-,-,$43.694,$43.694,-,-,$43.694,$134.401,$97.019,-
2019-12-31,$586.97,"$2,607.487","$-4,419.531","$-1,812.042",-,-,$230.847,$-233.715,$-236.904,"$-1,461.975",$-107.737,-,-,-,-,-,$-99.834,$-207.571,"$2,226.11",-,"$2,226.11",$15.633,$15.633,-,$-17.942,"$2,223.801",$584.065,$100.066,-
2019-09-30,$665.244,"$2,306.681","$-3,704.899","$-1,398.217",-,-,$-7.643,$-22.049,$231.18,$-501.794,$-45.333,-,-,-,-,-,$-4.021,$-49.354,-,-,-,$11.989,$11.989,-,-,$11.989,$-568.484,$100.262,-
2019-06-30,$270.65,"$2,257.411","$-3,076.171",$-818.76,-,-,$-2.674,$33.735,$4.356,$-543.754,$-39.584,-,-,-,-,-,$-10.452,$-50.036,"$2,243.196",-,"$2,243.196",$21.896,$21.896,-,$-18.192,"$2,246.9","$1,658.108",$103.848,-
2019-03-31,$344.052,"$2,148.247","$-2,916.509",$-768.262,-,-,$-124.467,$11.231,$44.411,$-379.799,$-60.381,-,-,-,-,-,$-19.722,$-80.103,-,-,-,$22.972,$22.972,-,-,$22.972,$-441.944,$101.2,-
2018-12-31,$133.934,"$2,044.632","$-3,414.766","$-1,370.137",-,-,$121.831,$-70.924,$1.131,"$-1,235.072",$-70.12,$31.079,-,-,-,-,$-41.317,$-80.358,"$2,061.852",-,"$2,061.852",$11.45,$11.45,-,$-19.438,"$2,053.864",$733.477,$88.714,-
2018-09-30,$402.835,"$1,942.887","$-3,128.694","$-1,185.807",-,-,$-4.449,$-36.99,$92.561,$-690.411,$-39.333,$-7.731,-,-,-,-,$-121.63,$-168.694,-,-,-,$29.781,$29.781,-,$-0.544,$29.237,$-835.43,$82.316,-
