,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$424.8,$120.5,$5.2,$125.7,$29,-,$-30.2,$85.9,$116.4,$660.3,$-70,-,$26.3,$6,$-14.4,$-8.4,-,$-52.1,$304.6,$-304.6,-,-,-,$-304.3,$-2.7,$-307,$301.2,$26.7,$-304.3
2020-09-30,$411.5,$118,$31.5,$149.5,$41.7,-,$11.5,$11.6,$-256.2,$311.4,$-48.3,-,-,$-4.2,$8.6,$4.4,-,$-43.9,$-304.6,$304.6,-,-,-,$-304.1,$-36.6,$-340.7,$-73.2,$23.8,$-304.1
2020-06-30,$503.3,$113.3,$8.4,$121.7,$267,-,$13.7,$-26.8,$361.8,$986.8,$-36.4,-,-,$-2.8,$2.7,$-0.1,-,$-36.5,$204.6,$-304.6,$-100,-,-,$-304,$7.4,$-396.6,$553.7,$22.4,$-304
2020-03-31,$766.8,$112.6,$31.9,$144.5,$-309.5,-,$12.4,$-43.2,$-154.2,$757.1,$-42.8,-,-,$2.2,$-2.4,$-0.2,-,$-43,$-204.6,-,$-204.6,-,-,"$-1,197.6",$-11.7,"$-1,413.9",$-699.8,$23.1,"$-1,197.6"
2019-12-31,$469,$116.1,$1,$117.1,$53.4,-,$0.3,$23.3,$142.9,$719.7,$-66.4,-,$89.6,$0.2,$-39.3,$-39.1,-,$-15.9,$530.3,$-661.7,$-131.4,-,-,$-268.1,$36.2,$-363.3,$340.5,$2.3,$-268.1
2019-09-30,$636.3,$121.2,$27.8,$149,$47.8,-,$9.9,$23.8,$15.6,$810.2,$-57.6,-,-,$-0.1,$10.9,$10.8,-,$-46.8,$38.9,$-239.5,$-200.6,-,-,$-267.9,$-21.7,$-490.2,$273.2,$14.4,$-267.9
2019-06-30,$514.6,$122.4,$64.7,$187.1,$-34.9,-,$-13.7,$-9.5,$-228,$473.7,$-72.5,-,-,$-2.8,$34,$31.2,-,$-41.3,$-462.3,$239.5,$-222.8,-,-,$-267.8,$1,$-489.6,$-57.2,$38.1,$-267.8
2019-03-31,$495.9,$113.6,$12.9,$126.5,$-5.5,-,$-50.6,$-38.4,$46.8,$669.2,$-49.1,-,-,$6.1,$-5.6,$0.5,-,$-48.6,$-106.9,-,$-106.9,-,-,$-892.1,$1.3,$-997.7,$-377.1,$18.3,$-892.1
2018-12-31,$387,$91.9,$123.1,$215,$-37.6,-,$9.8,$-96.2,$-89.6,$510.4,$-55.8,-,"$-1,774.7",$0.2,$-20.4,$-20.2,-,"$-1,850.7","$-1,185.3","$1,119.4",$-65.9,-,-,$-249.8,$3.5,$-312.2,"$-1,652.5",$46,$-249.8
2018-09-30,$411.8,$53.9,$61.4,$115.3,$47.1,-,$26,$-9.6,$53.5,$582.6,$-31.3,-,-,$0.1,-,$0.1,-,$-31.2,$-1.9,-,$-1.9,-,-,$-237.6,$-18,$-257.5,$293.9,$16.6,$-237.6
2018-06-30,$566.1,$51.1,$-34,$17.1,$10,-,$2.9,$20.5,$-60.4,$522.8,$-11.4,-,-,$0.7,$20.4,$21.1,-,$9.7,"$1,187.2",-,"$1,187.2",-,-,$-237.7,$-24.5,$925,"$1,457.5",$16.2,$-237.7
2018-03-31,$598.8,$51.8,$16.9,$68.7,$-85,-,$-6.4,$-15.9,$157.5,$825,$-18.2,-,-,$0.8,-,$0.8,-,$-17.4,-,-,-,-,-,"$-1,424.8",$-10.5,"$-1,435.3",$-627.7,$17.7,"$-1,424.8"
2017-12-31,"$2,939.2",$51.6,"$-2,554","$-2,502.4",$29.8,-,$-4.9,$-91,$23.6,$460.4,$-28.9,-,$267.6,$-0.5,$-259.1,$-259.6,-,$-20.9,-,-,-,$-30.4,$-30.4,$-223.9,$37.5,$-216.8,$222.7,$15.2,$-223.9
2017-09-30,$308.6,$50.7,$110.2,$160.9,$26.8,-,$10.7,$-12.1,$37.8,$507.3,$-15.4,-,-,$-0.7,$12.1,$11.4,-,$-4,-,-,-,$7.5,$7.5,$-223.5,$-18.4,$-234.4,$268.9,$15.1,$-223.5
2017-06-30,$415.8,$52.8,$14.3,$67.1,$10.9,-,$-12.9,$49.8,$-218.9,$264,$-17.6,-,-,$0.2,$-2,$-1.8,-,$-19.4,-,-,-,$12.4,$12.4,$-223.5,$0.7,$-210.4,$34.2,$12.8,$-223.5
