,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$189.832,$65.11,$-0.452,$64.658,$-49.045,-,$-1.743,$58.088,$16.05,$246.566,$-58.343,-,-,$-124.871,-,$-124.871,-,$-183.214,$-45,-,$-45,$-57.266,$-57.266,$-17.552,$37.5,$-82.318,$-18.966,$2.96,$-17.552
2020-09-30,$201.868,$64.987,$-7.545,$57.442,-,-,-,-,-,$170.242,$-45.49,-,-,$-205.301,-,$-205.301,$-0.1,$-250.891,-,-,-,-,-,$-17.579,-,$-17.579,$-98.228,$4.095,$-17.579
2020-06-30,$147.805,$65.735,$-11.129,$54.606,-,-,-,-,-,$312.198,$-66.89,-,-,-,-,-,-,$-66.89,$99.923,-,$99.923,$-128.497,$-128.497,$-17.582,$-37.5,$-83.656,$161.652,$2.209,$-17.582
2020-03-31,$133.177,$65.435,$2.151,$67.586,-,-,-,-,-,$204.018,$-50.668,-,-,-,-,-,-,$-50.668,-,-,-,$-178.294,$-178.294,$-18.31,$-3.345,$-199.949,$-46.599,$2.073,$-18.31
2019-12-31,$144.024,$64.544,$36.019,$100.563,$30.33,-,$-8.264,$13.005,$67.683,$236.373,$-105.927,-,-,-,-,-,-,$-105.927,-,-,-,$-35.614,$-35.614,$-13.547,-,$-49.161,$81.285,$11.354,$-13.547
2019-09-30,$164.099,$63.493,$6.053,$69.546,-,-,-,-,-,$285.632,$-138.122,-,-,-,-,-,-,$-138.122,-,-,-,$-40.614,$-40.614,$-13.57,-,$-54.184,$93.326,$1.147,$-13.57
2019-06-30,$174.072,$62.571,$2.524,$65.095,-,-,-,-,-,$255.708,$-159.126,-,-,-,-,-,-,$-159.126,-,-,-,$-134.136,$-134.136,$-13.645,$-0.468,$-148.249,$-51.667,$2.283,$-13.645
2019-03-31,$133.323,$63.073,$2.41,$65.483,-,-,-,-,-,$206.175,$-70.464,-,-,-,-,-,-,$-70.464,-,-,-,$-30.596,$-30.596,$-13.79,$-0.98,$-45.366,$90.345,$1.933,$-13.79
2018-12-31,$159.459,$62.555,$59.593,$122.148,$-34.666,-,$4.789,$48.701,$1.011,$224.698,$-114.772,-,-,-,-,-,$0.119,$-114.653,-,-,-,$-86.676,$-86.676,$-10.555,-,$-97.231,$12.814,$1.335,$-10.555
2018-09-30,$173.442,$58.086,$0.427,$58.513,-,-,-,-,-,$250.727,$-174.796,-,-,-,-,-,$0.799,$-173.997,-,-,-,$-29.195,$-29.195,$-10.638,-,$-39.833,$36.897,$1.284,$-10.638
2018-06-30,$163.434,$56.235,$1.564,$57.799,-,-,-,-,-,$213.444,$-191.53,-,-,-,-,-,-,$-191.53,-,-,-,$-30.095,$-30.095,$-10.678,$-0.507,$-41.28,$-19.366,$1.143,$-10.678
2018-03-31,$109.333,$53.481,$1.496,$54.977,-,-,-,-,-,$211.247,$-100.211,-,-,-,-,-,-,$-100.211,$-50,-,$-50,$-17.299,$-17.299,$-10.695,$-0.567,$-78.561,$32.475,$1.132,$-10.695
2017-12-31,$197.25,$53.093,$-83.059,$-29.966,$-76.353,-,$-15.487,$39.816,$-55.12,$148.281,$-90.682,-,-,-,-,-,-,$-90.682,-,-,-,-,-,$-8.228,-,$-8.228,$49.371,$0.826,$-8.228
2017-09-30,$102.314,$51.934,$2.861,$54.795,-,-,-,-,-,$149.499,$-98.274,-,-,-,-,-,$2.139,$-96.135,-,-,-,$-0.878,$-0.878,$-8.228,-,$-9.106,$44.258,$0.826,$-8.228
2017-06-30,$98.418,$50.449,$1.288,$51.737,-,-,-,-,-,$127.705,$-125.76,-,-,-,-,-,-,$-125.76,-,-,-,$-7.085,$-7.085,$-8.234,$-0.344,$-15.663,$-13.718,$0.88,$-8.234
2017-03-31,$65.792,$50.287,$0.787,$51.074,-,-,-,-,-,$110.809,$-55.169,-,-,-,-,-,-,$-55.169,-,$-9.975,$-9.975,$-0.05,$-0.05,$-8.235,-,$-18.26,$37.38,$0.71,$-8.235
2016-12-31,$68.511,$49.574,$34.9,$84.474,$-11.176,-,$22.442,$11.115,$43.565,$155.455,$-60.85,-,-,-,-,-,-,$-60.85,-,$-88.154,$-88.154,$-11.294,$-11.294,-,-,$-99.448,$-4.843,$0.466,-
2016-09-30,$85.581,$49.041,$0.54,$49.581,-,-,-,-,-,$117.897,$-54.014,-,-,-,-,-,-,$-54.014,-,$-25.203,$-25.203,$-34.339,$-34.339,-,-,$-59.542,$4.341,$0.464,-
2016-06-30,$81.388,$46.48,$0.746,$47.226,-,-,-,-,-,$123.838,$-172.933,-,-,-,-,-,-,$-172.933,$-25.596,$118.606,$93.01,$-40.037,$-40.037,-,$-0.338,$52.635,$3.54,$0.48,-
2016-03-31,$60.285,$44.772,$0.2,$44.972,-,-,-,-,-,$168.393,$-119.603,-,-,-,-,-,-,$-119.603,$-0.892,$-7.591,$-8.483,$-44.646,$-44.646,-,-,$-53.129,$-4.339,-,-
2015-12-31,$72.224,$44.223,$42.227,$86.45,$-8.672,-,$21.46,$19.498,$43.797,$181.606,$-94.974,-,-,-,-,-,-,$-94.974,$-0.889,$-50.683,$-51.572,$-35,$-35,-,-,$-86.572,$0.06,-,-
2015-09-30,$84.368,$42.561,$-0.477,$42.084,-,-,-,-,-,$118.049,$-121.741,-,-,-,-,-,-,$-121.741,$-0.967,$40,$39.033,$-36.718,$-36.718,-,-,$2.315,$-1.377,-,-
2015-06-30,$85.574,$39.771,$-1.667,$38.104,-,-,-,-,-,$81.631,$-150.6,-,-,-,-,-,-,$-150.6,$-25.208,$23,$-2.208,$-29.072,$-29.072,-,-,$-31.28,$-100.249,-,-
