,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$-772,"$1,598",$836,"$2,434",$-611,$49,$334,$125,$10,"$1,672","$-1,053",-,-,$431,-,$431,$79,$-543,$-20,-,$-20,$-169,$-169,$-464,$1,$-652,$519,-,$-464
2020-09-30,$-450,"$1,473",$205,"$1,678",$-614,$-47,$171,$100,$-360,$868,"$-1,133",-,-,$-59,-,$-59,$76,"$-1,116",$280,-,$280,$-4,$-4,$-454,$1,$-177,$-394,-,$-454
2020-06-30,$278,"$1,224",$-826,$398,$705,$-304,$-457,$-70,$-519,$157,$-112,-,-,$-95,-,$-95,$-323,$-530,$-190,-,$-190,-,-,$-455,$-4,$-649,$-993,-,$-455
2020-03-31,"$-1,711","$1,478","$1,841","$3,319","$1,041",$277,$-297,$-79,$497,"$2,105","$-1,100",-,-,$-935,-,$-935,$103,"$-1,932",$-24,-,$-24,$-724,$-724,$-458,$-24,"$-1,230","$-1,179",-,$-458
2019-12-31,$743,"$1,555",$371,"$1,926",$172,$-65,$98,$66,$313,"$2,982","$-1,503",-,-,"$-2,245",-,"$-2,245",$-82,"$-3,830",$-21,-,$-21,$-740,$-740,$-463,$-46,"$-1,270","$-2,096",-,$-463
2019-09-30,"$3,071","$1,652","$-2,079",$-427,$-128,$75,$-150,$120,$-307,"$2,337",$544,-,-,$-180,-,$-180,$-214,$150,$-21,-,$-21,$-752,$-752,$-341,$-18,"$-1,132","$1,261",-,$-341
2019-06-30,"$1,597","$1,577",$248,"$1,825",$282,$-73,$-184,$-211,$-531,"$2,891","$-1,170",-,-,$-484,-,$-484,$193,"$-1,461",$-19,-,$-19,"$-1,248","$-1,248",$-346,$-41,"$-1,654",$-273,-,$-346
2019-03-31,"$1,846","$1,632",$-530,"$1,102",$179,$-4,$-142,$62,$-54,"$2,894","$-1,495",-,-,$-1,-,$-1,$19,"$-1,477",$-19,-,$-19,$-790,$-790,$-350,$-14,"$-1,173",$319,-,$-350
2018-12-31,"$1,878","$1,699",$-389,"$1,310",$382,$251,$-9,$-4,$595,"$3,783",$-929,-,-,$624,-,$624,$127,$-178,$-25,-,$-25,$-926,$-926,$-354,$-12,"$-1,317","$2,211",-,$-354
2018-09-30,"$1,873","$1,583",$5,"$1,588",$-602,$-144,$239,$97,$-51,"$3,410","$-1,513",-,-,$-261,-,$-261,$136,"$-1,638",$-18,-,$-18,$-848,$-848,$-334,$-63,"$-1,263",$483,-,$-334
2018-06-30,"$1,654","$1,527",$-16,"$1,511",$316,$-33,$-101,$-126,$177,"$3,342","$-1,860",-,-,$-336,-,$-336,$247,"$-1,949","$-2,064",-,"$-2,064",$-586,$-586,$-337,$-16,"$-3,003","$-1,749",-,$-337
2018-03-31,$900,"$1,500",$85,"$1,585",$139,$12,$-181,$-22,$-86,"$2,399","$-1,366",-,-,"$1,593",-,"$1,593",$-305,$-78,"$-2,888",-,"$-2,888",$-518,$-518,$-338,$-32,"$-3,776","$-1,330",-,$-338
2017-12-31,"$1,598","$1,719",$-788,$931,$-951,$-40,$477,$81,$-48,"$2,481","$-1,397",-,-,$793,-,$793,$135,$-469,"$-1,282",-,"$-1,282",$-953,$-953,$-319,$-32,"$-2,586",$-586,-,$-319
2017-09-30,$436,"$1,697","$-1,069",$628,$-248,$-12,$-34,$123,$-9,"$1,055","$1,910",-,-,$70,-,$70,$28,"$2,008","$-2,515",-,"$-2,515",$-972,$-972,$-324,$-16,"$-3,827",$-623,-,$-324
2017-06-30,"$-3,426","$1,717","$3,350","$5,067",$235,$73,$-49,$-145,$110,"$1,751","$9,687",-,-,"$-2,450",-,"$-2,450",$-40,"$7,197","$-3,240",-,"$-3,240",$-980,$-980,$-331,$-48,"$-4,599","$4,425",-,$-331
2017-03-31,$599,"$2,074",$-845,"$1,229",$78,$-76,$-129,$10,$-38,"$1,790",$-931,-,-,$-203,-,$-203,$160,$-974,$-839,-,$-839,$-158,$-158,$-331,$-16,"$-1,344",$-501,-,$-331
2016-12-31,$-19,"$2,157",$-385,"$1,772",$-292,$22,$-9,$59,$-310,"$1,443",$-132,-,-,$178,-,$178,$7,$53,"$-1,412",-,"$-1,412",$-137,$-137,$-313,$-44,"$-1,906",$-480,-,$-313
2016-09-30,"$-1,026","$2,533",$-277,"$2,256",$15,$45,$-61,$97,$50,"$1,280",$-860,-,-,"$1,063",-,"$1,063",$72,$275,$-12,-,$-12,$-7,$-7,$-314,$-14,$-347,"$1,227",-,$-314
2016-06-30,"$-1,058","$2,441",$-154,"$2,287",$548,$-84,-,$-60,$30,"$1,259",$-905,-,-,$-990,-,$-990,$-227,"$-2,122",$-763,-,$-763,$-3,$-3,$-313,$-41,"$-1,120","$-2,003",-,$-313
2016-03-31,"$-1,456","$2,356",$-228,"$2,128",$549,$61,$-454,$9,$-251,$421,"$-1,686",-,-,$-302,-,$-302,$-77,"$-2,065","$4,530",-,"$4,530",$-42,$-42,$-313,$-38,"$4,137","$2,498",-,$-313
2015-12-31,"$-3,437","$2,500","$2,757","$5,257",$-103,$7,$-29,$-16,$-224,"$1,596",$-508,-,-,-,-,-,$-118,$-626,$-11,-,$-11,$-13,$-13,$-923,$-28,$-975,$-45,-,$-923
2015-09-30,"$-1,056","$2,393",$6,"$2,399",$494,$117,$-260,$102,$591,"$1,934","$-2,145",-,-,-,-,-,$-104,"$-2,249",$-30,-,$-30,$-23,$-23,$-922,$-15,$-990,"$-1,400",-,$-922
2015-06-30,$-164,"$2,451",$21,"$2,472",$51,$-35,$-254,$-81,$-334,"$1,974","$-2,286",-,-,-,-,-,$-180,"$-2,466","$2,493",-,"$2,493",$-12,$-12,$-909,$-17,"$1,555","$1,149",-,$-909
2015-03-31,$286,"$2,252",$-415,"$1,837","$1,368",$77,"$-1,104",$234,$-55,"$2,068","$-3,159",-,-,-,-,-,$-155,"$-3,314",$-57,-,$-57,$-34,$-34,$-910,$-18,"$-1,019","$-2,398",-,$-910
2014-12-31,$-24,"$2,398",$881,"$3,279",$593,$-31,$-382,$-1,$-444,"$2,811","$-4,187",-,-,$362,-,$362,$254,"$-3,571","$1,485",-,"$1,485",$8,$8,$-907,$-44,$542,$-346,-,$-907
2014-09-30,"$2,727","$2,216",$-982,"$1,234",$554,$-59,$-568,$49,$-90,"$3,871","$-3,217",-,-,$-101,-,$-101,$-184,"$-3,502",$-55,-,$-55,$-19,$-19,$-907,$8,$-973,$-734,-,$-907
2014-06-30,"$2,098","$2,190",$28,"$2,218",$370,$-76,$-366,$-221,$-765,"$3,551","$-4,231",-,-,$-71,-,$-71,$108,"$-4,194",-,-,-,$78,$78,$-856,$-11,$-789,"$-1,378",-,$-856
2014-03-31,"$2,137","$2,009","$1,576","$3,585",$-290,$-27,$353,$-17,$614,"$6,336","$-3,847",-,-,$63,-,$63,$86,"$-3,698",$-450,-,$-450,$-32,$-32,$-855,$-17,"$-1,354","$1,274",-,$-855
2013-12-31,"$2,503","$2,010",$-528,"$1,482",$-78,$23,$-86,$89,$-20,"$3,965","$2,789",-,-,$-264,-,$-264,$-264,"$2,261",-,-,-,$8,$8,$-853,"$-3,028","$-3,873","$2,363",-,$-853
2013-09-30,"$2,496","$2,008",$-624,"$1,384",$163,$-122,$-70,$64,$-175,"$3,705","$-2,686",-,-,$75,-,$75,$-107,"$-2,718",$-48,-,$-48,$17,$17,$-852,$-202,"$-1,085",$-26,-,$-852
2013-06-30,"$2,063","$1,937",$425,"$2,362",$410,$-2,$-134,$-105,$-684,"$3,741","$-3,163",-,-,$-51,-,$-51,$-201,"$-3,415",$-850,-,$-850,$5,$5,$-814,$-186,"$-1,845","$-1,513",-,$-814
2013-03-31,"$2,153","$1,913",$-318,"$1,595",$249,$-177,$528,$-131,$982,"$4,730","$-2,257",-,-,$-23,-,$-23,$-153,"$-2,433",$-48,-,$-48,$-10,$-10,$-815,$543,$-330,"$1,804",-,$-815
2012-12-31,"$1,441","$1,865",$936,"$2,801",$-104,$209,$79,$137,$-372,"$3,870","$-3,408",-,-,-,-,-,$479,"$-2,929",$614,-,$614,$55,$55,$-809,"$1,542","$1,402","$2,350",-,$-809
2012-09-30,"$1,813","$1,750",$254,"$2,004","$-1,376",$-23,$829,$208,$-297,"$3,520","$-2,757",-,-,-,-,-,$-16,"$-2,773","$-1,967",-,"$-1,967",$-111,$-111,$-808,"$2,354",$-532,$224,-,$-808
2012-06-30,"$2,289","$1,683",$-856,$827,$-552,$-59,$250,$89,$-766,"$2,350","$-3,159",-,-,$505,-,$505,$-261,"$-2,915",$831,-,$831,"$-3,041","$-3,041",$-818,$947,"$-2,081","$-2,663",-,$-818
2012-03-31,"$2,955","$1,676",$-645,"$1,031",$166,$83,$-55,$79,$196,"$4,182","$-2,716",-,-,$92,-,$92,$-386,"$-3,010",$-47,-,$-47,"$-1,863","$-1,863",$-843,$-517,"$-3,270","$-2,073",-,$-843
2011-12-31,"$3,410","$1,591","$1,487","$3,078",$-829,$-89,$404,$-77,$-676,"$5,812","$-2,229",-,-,"$2,023",-,"$2,023","$1,330","$1,124",$-515,-,$-515,"$-3,152","$-3,152",$-871,$-149,"$-4,687","$2,343",-,$-871
2011-09-30,"$2,631","$1,752",$69,"$1,821",$697,$-85,$346,$100,"$1,161","$5,613","$-3,266",-,-,$-29,-,$-29,$50,"$-3,245",$-41,-,$-41,"$-3,189","$-3,189",$-900,$-192,"$-4,322","$-2,068",-,$-900
2011-06-30,"$3,419","$1,724",$236,"$1,960",$-125,"$2,762","$-1,206",$223,$895,"$6,274","$-2,430",-,-,$-424,-,$-424,$171,"$-2,683",$-5,-,$-5,"$-3,125","$-3,125",$-917,$-188,"$-4,235",$-667,-,$-917
2011-03-31,"$3,042","$2,182","$-1,187",$995,$-681,"$-2,669","$1,753",$-546,"$-2,090","$1,947","$-1,097",-,-,"$-1,170",-,"$-1,170",$56,"$-2,211",$-373,-,$-373,"$-1,561","$-1,561",$-944,$-183,"$-3,061","$-3,282",-,$-944
2010-12-31,"$2,053","$1,232",$673,"$1,905",$1,"$2,855",$-419,$609,"$2,233","$6,191","$1,313",-,-,$-982,-,$-982,"$-1,450","$-1,119",$32,-,$32,"$-2,534","$-2,534",$-799,$-191,"$-3,492","$1,458",-,$-799
