,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2013-06-30,$453,$182,$110,$292,$-212,$-41,$-39,$61,$-381,$364,$-116,-,$-15,-,-,-,$2,$-129,$-400,$170,$-230,$7,$7,$-111,-,$-334,$-114,-,$-111
2013-03-31,$500,$174,$-34,$140,$208,$-13,$-8,$-372,$-134,$506,$-168,-,"$-2,375",-,-,-,$8,"$-2,535",$-186,"$1,386","$1,200",$5,$5,$-56,$13,"$1,162",$-878,-,$-56
2012-12-31,$560,$154,$-101,$53,$-241,$178,$-125,$214,$187,$800,$-187,-,$538,-,-,-,"$-1,116",$-765,$3,"$1,619","$1,622",$2,$2,$-56,$10,"$1,578","$1,617",$80,$-56
2012-09-30,$609,$157,$15,$172,$-89,$-367,$58,$-234,$-644,$137,$-129,-,$-291,-,-,-,$7,$-413,$-1,$80,$79,$18,$18,$-51,$4,$50,$-215,-,$-51
2012-06-30,$602,$157,$17,$174,$-122,$-293,$5,$-62,"$-1,029",$-253,$-140,-,"$-1,956",-,-,-,$6,"$-2,090",$-1,$939,$938,$5,$5,$-51,$5,$897,"$-1,473",-,$-51
2012-03-31,$604,$148,$102,$250,$-40,$-492,$102,$-488,$-918,$-64,$-113,-,$-58,-,-,-,$11,$-160,$-1,-,$-1,$88,$88,$-51,$22,$58,$-145,-,$-51
2011-12-31,$573,$142,$-135,$7,$-50,$-61,$59,$-209,$42,$622,$-166,-,$-723,-,-,-,$7,$-882,$374,$-391,$-17,$2,$2,$-51,-,$-66,$-335,$73,$-51
2011-09-30,$528,$140,$-144,$-4,$-267,$-167,$58,$261,$110,$634,$-125,-,$-56,-,-,-,$29,$-152,$-2,-,$-2,$23,$23,$-47,$6,$-20,$430,-,$-47
2011-06-30,$480,$138,$-48,$90,$-58,$-163,$73,$735,$342,$912,$-113,-,$-208,-,-,-,$20,$-301,$-202,-,$-202,$13,$13,$-47,$2,$-234,$380,-,$-47
2011-03-31,$404,$135,$94,$229,$-321,$-200,$15,$-152,$-658,$-25,$-79,-,$-51,-,-,-,$7,$-123,$-170,-,$-170,$58,$58,$-46,$14,$-144,$-273,-,$-46
2010-12-31,$437,$129,$-17,$112,$49,$140,$39,$-256,$258,$807,$-92,-,$-487,-,-,-,$6,$-573,$13,$-15,$-2,$73,$73,$-46,$-4,$21,$263,$66,$-46
2010-09-30,$404,$127,$101,$228,$-33,$-130,$-12,$-4,$-179,$453,$-62,-,$-7,-,-,-,$7,$-62,$-4,$2,$-2,$-8,$-8,$-42,$11,$-41,$382,-,$-42
2010-06-30,$399,$124,$-209,$-85,$-279,$-38,$59,$131,$-127,$187,$-47,-,$-16,-,-,-,$20,$-43,$-7,-,$-7,$3,$3,$-42,-,$-46,$80,-,$-42
2010-03-31,$419,$127,$132,$259,$74,$67,$-46,$-678,$-583,$95,$-31,-,$-46,-,-,-,$12,$-65,$-2,-,$-2,$5,$5,$-42,$3,$-36,$-14,-,$-42
2009-12-31,$391,$126,$19,$145,$54,$365,$23,$-852,$-410,$126,$-64,-,$-181,-,-,-,$12,$-233,$35,$-47,$-12,$8,$8,$-460,$-2,$-466,$-570,$68,$-460
2009-09-30,$387,$126,$-49,$77,$389,$28,$-232,$35,$220,$684,$-43,-,$248,-,-,-,-,$205,$-1,$7,$6,-,-,-,$2,$8,$906,-,-
2009-06-30,$222,$122,$161,$283,$363,$114,$-155,$-327,$-5,$500,$-64,-,$-389,-,-,-,$8,$-445,$-34,-,$-34,-,-,-,-,$-34,$54,-,-
2009-03-31,$473,$116,$23,$139,$227,$-39,$3,$-18,$173,$785,$-79,-,-,-,-,-,-,$-79,-,-,-,-,-,-,$1,$1,$689,-,-
2008-12-31,$590,$118,$108,$226,$-30,$-193,$-106,$101,$-228,$588,$-115,-,$-20,-,-,-,$1,$-134,-,$-636,$-636,$-6,$-6,-,-,$-642,$-222,$67,-
2008-09-30,$553,$116,$-28,$88,$-89,$-153,$179,$-116,$-179,$462,$-104,-,$-26,-,-,-,-,$-130,-,$-202,$-202,$7,$7,-,$1,$-194,$113,-,-
2008-06-30,$425,$107,$-30,$77,$-354,$-73,$-33,$599,$139,$641,$-106,-,"$-2,032",-,-,-,$112,"$-2,026",-,$795,$795,$66,$66,-,$34,$895,$-487,-,-
2008-03-31,$400,$61,$20,$81,$-153,$-224,$55,$444,$122,$603,$-54,-,$-129,-,-,-,-,$-183,-,$-146,$-146,$11,$11,-,$2,$-133,$297,-,-
2007-12-31,$392.6,$58.4,$26.4,$84.8,$70.6,$-338.1,$-12,$261.8,$-17.7,$459.7,$-74.6,-,$-36.6,-,-,-,$-0.5,$-111.7,-,$44,$44,$-13.9,$-13.9,-,$3,$33.1,$356.4,$43,-
2007-09-30,$366,$56.4,$40,$96.4,$-271.6,$-9.6,$17.9,$214.1,$-49.2,$413.2,$-55.8,-,$-50,-,-,-,$0.9,$-104.9,-,$-3.2,$-3.2,$29.6,$29.6,-,$3.6,$30,$453.3,-,-
2007-06-30,$318.5,$51.9,$-1.3,$50.6,$-194.1,$-242.4,$10.9,$107.4,$-318.2,$50.9,$-73.6,-,$-199.3,-,-,-,$0.3,$-272.6,-,$-3.7,$-3.7,$33.1,$33.1,-,$7.3,$36.7,$-157.5,-,-
2007-03-31,$275.9,$47.3,$2.9,$50.2,$-69.9,$-167.9,$67.2,$108.7,$-61.9,$264.2,$-48,-,$-38.1,-,-,-,$0.3,$-85.8,-,$-1.1,$-1.1,$42.2,$42.2,-,$9.1,$50.2,$232.8,-,-
2006-12-31,$239.2,$41.9,$47.4,$89.3,$-186.6,$-105.8,$-393.5,$879.4,$193.5,$522,$-61.8,-,$-300,-,-,-,$-0.1,$-361.9,-,$-3.8,$-3.8,$2,$2,-,$2,$0.2,$170.7,$31.2,-
2006-09-30,$176.6,$41.6,$-4.4,$37.2,$-126.8,$-176,$78.7,$339.6,$115.5,$329.3,$-55.9,-,$-7.3,-,-,-,-,$-63.2,-,$0.7,$0.7,$3.7,$3.7,-,$1.1,$5.5,$271,-,-
2006-06-30,$147.9,$38.7,$6,$44.7,$-63.4,$-182.9,$183.9,$148.6,$86.2,$278.8,$-52.5,-,$-1.4,-,-,-,$0.1,$-53.8,-,$0.1,$0.1,$13.8,$13.8,-,$5.2,$19.1,$252.7,-,-
2006-03-31,$120.3,$38.4,$-4.1,$34.3,$-65.3,$-155.2,$37.4,$115.1,$-68,$86.6,$-30.2,-,$-21,-,-,-,-,$-51.2,-,$-2.1,$-2.1,$13.2,$13.2,-,$5.2,$16.3,$53.6,-,-
2005-12-31,$101.6,$28.5,$-1.3,$27.2,$-161.6,$-118.5,$91.7,$161,$-27.4,$101.4,$-37.2,-,$-16,-,-,-,$5.3,$-47.9,-,$-5.7,$-5.7,$4.5,$4.5,-,-,$-1.2,$47.2,$15.6,-
2005-09-30,$88.5,$34.8,$39.2,$74,$-122.7,$-40,$-53.1,$50.1,$-165.7,$-3.2,$-29.3,-,-,-,-,-,$-12.6,$-41.9,-,$-145.7,$-145.7,$30.9,$30.9,-,-,$-114.8,$-160.2,-,-
2005-06-30,$61.2,$35,$-4.8,$30.2,$10.3,$-34.8,$19.9,$-65,$-69.6,$21.8,$-28.5,-,$4.7,-,-,-,$-0.5,$-24.3,-,$-8.8,$-8.8,$40,$40,-,-,$31.2,$27.3,-,-
2005-03-31,$35.6,$16.3,$15.3,$31.6,$-19.9,$-22.1,$9.6,$-77.3,$-109.7,$-42.5,$-10,-,$158.8,-,-,-,$3.3,$152.1,-,$7.9,$7.9,$36.5,$36.5,-,-,$44.4,$152.4,-,-
