,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$-310.291,$191.166,$32.795,$223.961,$-24.233,$11.737,-,$-238.303,$-205.016,$-291.346,$-9.27,-,$4.604,-,-,-,$-3.733,$-8.399,$274.109,-,$274.109,$-1.996,$-1.996,$-4.737,$-40.61,$226.766,$-73.36,$21.753,$-4.737
2020-09-30,$-831.533,$191.101,$436.544,$627.645,$105.918,$0.344,-,$-66.115,$30.796,$-173.092,$-73.144,-,-,-,-,-,$3.733,$-69.411,$10.049,-,$10.049,$-1.1,$-1.1,$-1.206,$-7.154,$0.589,$-242.843,$10.053,$-1.206
2020-06-30,$-734.869,$186.477,$138.134,$324.611,$56.245,$10.444,-,$40.231,$-21.229,$-431.487,$-50.795,-,-,-,-,-,-,$-50.795,"$1,412.728",-,"$1,412.728",$-2.91,$-2.91,$-0.648,$-11.277,"$1,397.893",$916.686,$21.084,$-0.648
2020-03-31,$-450.253,$185.69,$138.234,$323.924,$-56.284,$5.135,-,$71.736,$-50.171,$-176.5,$-137.154,-,-,-,-,-,-,$-137.154,$953.797,-,$953.797,$-5.457,$-5.457,$-108.424,$-1.919,$837.997,$527.609,$9.364,$-108.424
2019-12-31,$-17.47,$181.837,$156.578,$338.415,$-63.666,$-20.527,-,$-137.213,$-199.76,$121.185,$-184.263,-,-,-,-,-,$-0.592,$-184.855,$858.021,-,$858.021,$-6.665,$-6.665,$-110.402,$-10.379,$730.575,$676,$9.928,$-110.402
2019-09-30,$26.883,$180.307,$64.666,$244.973,$2.919,$25.638,-,$62.265,$-1.415,$270.441,$-242.774,$-5,-,-,-,-,$0.592,$-247.182,$384.772,-,$384.772,$-27.922,$-27.922,$-190.647,$-11.871,$154.332,$175.925,$10.276,$-190.647
2019-06-30,$142.234,$147.537,$9.677,$157.214,$-37.053,$-29.079,-,$-22.512,$-53.862,$245.586,$-325.686,-,-,-,-,-,-,$-325.686,$-28.6,-,$-28.6,$-21.75,$-21.75,$-192.444,$0.008,$-242.786,$-320.426,$9.83,$-192.444
2019-03-31,$159.731,$144.151,$26.326,$170.477,$11.088,$-13.939,-,$-37.398,$-66.35,$263.858,$-309.875,$-1,-,-,-,-,-,$-310.875,$-250.503,-,$-250.503,$-1.337,$-1.337,$-80.773,$-10.496,$-343.109,$-392.53,$10.338,$-80.773
2018-12-31,$515.51,$150.587,$-331.916,$-181.329,$-48.119,$-6.357,-,$120.064,$129.419,$463.6,$-267.504,$-24.026,-,-,-,-,$-2.387,$-293.917,$498.579,-,$498.579,$-161.26,$-161.26,$-223.346,$-14.51,$99.463,$266.323,$6.278,$-223.346
2018-09-30,$219.772,$145.09,$16.516,$161.606,$-5.398,$3.481,-,$-5.73,$63.209,$444.587,$-313.744,$-0.911,-,-,$131.793,$131.793,$2.387,$-180.475,$613.26,-,$613.26,$7.409,$7.409,$-377.934,$-8.207,$234.528,$504.027,$11.832,$-377.934
2018-06-30,$205.28,$146.118,$7.597,$153.715,$-0.471,$5.156,-,$-197.595,$-252.047,$106.948,$-325.975,$-69.437,-,-,$55.2,$55.2,$-0.093,$-340.305,"$-1,051.741",-,"$-1,051.741",$920.957,$920.957,$-222.417,$2.2,$-351.001,$-584.706,$9.626,$-222.417
2018-03-31,$-137.478,$145.718,$-14.068,$131.65,$-5.169,$-7.492,-,$-9.134,$-47.818,$-53.646,$-514.536,$-32.04,-,-,$138.37,$138.37,$0.093,$-408.113,$-303.44,-,$-303.44,$4.329,$4.329,$-51.456,$43.32,$-307.247,$-772.955,$7.304,$-51.456
2017-12-31,$543.964,$143.351,$-324.727,$-181.376,$2.027,$15.215,-,$166.043,$236.484,$599.072,$-285.121,$-0.163,-,-,$-9.19,$-9.19,-,$-294.474,$-543.524,-,$-543.524,$3.882,$3.882,$-55.904,$159.322,$-436.224,$-132.066,$14.681,$-55.904
2017-09-30,$105.97,$144.179,$118.175,$262.354,$-29.867,$-18.673,-,$107.796,$105.629,$473.953,$-257.618,$-0.247,-,-,$-8.008,$-8.008,-,$-265.873,$343.574,-,$343.574,$22.106,$22.106,$-94.19,$-30.188,$241.302,$449.865,$10.503,$-94.19
2017-06-30,$106.795,$143.831,$63.18,$207.011,$-8.374,$-1.596,-,$46.377,$75.162,$388.968,$-246.927,$-12.697,-,-,$-15.207,$-15.207,-,$-274.831,$1.254,-,$1.254,$26.547,$26.547,$-130.768,$-65.484,$-168.451,$-57.466,$10.58,$-130.768
