,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$622.2,$388.4,$542.3,$930.7,$19.6,$90.1,$24.8,$101.6,$293,"$1,835.7",$-324.2,-,-,-,$69.4,$69.4,$-17.7,$-272.5,$-500,$48.2,$-451.8,$102.8,$102.8,$-528.2,$-88.6,$-965.8,$677.2,$99.3,$-528.2
2020-09-30,$392.7,$379.2,$603.5,$982.7,$-16.1,$40.8,$109.5,$10.4,$154.5,"$1,490.7",$-345.2,-,-,-,$-29.6,$-29.6,$-5,$-379.8,-,$-497.6,$-497.6,$199.9,$199.9,$-479.3,$-2.7,$-779.7,$385,$60.6,$-479.3
2020-06-30,$-678.1,$377.1,$445.9,$823,$74.1,$-88.6,$-133.9,$-363.1,$-508.6,$-367.7,$-380.1,-,-,-,$-186.8,$-186.8,$-16.9,$-583.8,"$2,987.9",$-170.6,"$2,817.3",$33.5,$33.5,$-479,$-28.9,"$2,342.9","$1,393.6",$41.4,$-479
2020-03-31,$324.8,$377.7,$362.7,$740.4,$-37.8,$-85.9,$-76.1,$-949.5,"$-2,501.8","$-1,361.3",$-364,-,-,-,$5,$5,$-2.6,$-361.6,"$1,739.7",$609.2,"$2,348.9",$-575.2,$-575.2,$-481,$-19.6,"$1,273.1",$-468.2,$56.3,$-481
2019-12-31,$885.3,$369.2,$409.7,$778.9,$-22.9,$122.8,$-110.3,$64.8,$179.5,"$1,836.1",$-394.3,-,-,-,$27.9,$27.9,$-19.9,$-386.3,-,$497.9,$497.9,"$-1,058.3","$-1,058.3",$-484.2,$-78.4,"$-1,123",$353.9,$90.3,$-484.2
2019-09-30,$802.4,$365.7,$-130.6,$235.1,$-127.6,$-32.5,$47,$18.6,$97.2,"$1,108.2",$-525.9,-,$684.3,-,$4.8,$4.8,$-667.5,$-504.3,-,-,-,"$-2,198.1","$-2,198.1",$-430.6,$-5.4,"$-2,634.1","$-2,076.7",$52.6,$-430.6
2019-06-30,"$1,373.2",$360.1,"$-1,007.4",$-647.3,$-79.9,$-89.5,$68.3,$60.5,$462.8,"$1,169.4",$-435.1,-,$-48.5,-,$39.7,$39.7,$648.4,$204.5,"$1,996",$-75,"$1,921",$-62.2,$-62.2,$-436.2,$-67.5,"$1,355.1","$2,708.2",$63.3,$-436.2
2019-03-31,$658.6,$372.7,$-304.3,$68.4,$38.6,$-95.8,$-62.1,$-355,$-421.6,$390.4,$-414.2,-,$48.5,-,$185.6,$185.6,$-20.5,$-200.6,-,$75,$75,"$-2,545.9","$-2,545.9",$-447.8,$-0.6,"$-2,919.3","$-2,706.5",$94.8,$-447.8
2018-12-31,$760.4,$350.8,$-248.6,$102.2,$-28.8,$44.8,$-21.3,"$1,026.3","$1,510.3","$2,379",$-431.4,-,-,-,$-62.4,$-62.4,$-16.6,$-510.4,$-350,-,$-350,"$-5,006.3","$-5,006.3",$-446.7,$-55.6,"$-5,858.6","$-3,994.7",$97.3,$-446.7
2018-09-30,$756.1,$344.4,$77.8,$422.2,$145.9,$-19.7,$319.2,"$6,875.7","$7,268.4","$8,433.4",$-568.6,-,-,-,$-99.9,$-99.9,$3.7,$-664.8,"$2,987.6",$-300,"$2,687.6","$-3,049.6","$-3,049.6",$-483.2,$-29.9,$-875.1,"$6,864.2",$65.3,$-483.2
