,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$407,$151.2,$-25.3,$125.9,$10.3,$84.4,$227.2,$-378.2,$269.2,$844.8,$-110,-,-,-,-,-,$-35.8,$-145.8,-,$-0.1,$-0.1,$-979.6,$-979.6,$-120.2,$-4,"$-1,103.9",$-393.3,$23,$-120.2
2020-09-30,$705.8,$147.8,$118.9,$266.7,-,-,-,$429.8,$429.8,"$1,489.2",$-51.5,-,-,-,-,-,$21.7,$-29.8,-,$-559.5,$-559.5,$-346.3,$-346.3,$-122.2,$-2.1,"$-1,030.1",$431.8,$26.5,$-122.2
2020-06-30,$595.9,$145.4,$115,$260.4,-,-,-,$167.1,$167.1,"$1,019.7",$-35.7,-,-,-,-,-,$-13.2,$-48.9,$-433.5,$-494.7,$-928.2,$47.6,$47.6,$-122.7,$1.5,"$-1,001.8",$-50.4,$26.3,$-122.7
2020-03-31,$321.7,$146.5,$140.9,$287.4,-,-,-,$-555.3,$-555.3,$54.9,$-106.6,-,-,-,-,-,$8.7,$-97.9,$217.8,$849.7,"$1,067.5",$-802.9,$-802.9,$-122.9,$-26,$115.7,$76.7,$20.1,$-122.9
2019-12-31,$248.6,$269.5,$56,$325.5,$-73.2,$-75.5,$36.2,$264.6,$99.4,$659.9,$-104.1,-,$-4.7,-,-,-,$-65.3,$-174.1,$-0.7,$-231.8,$-232.5,$-157.6,$-157.6,$-105.9,$-8.7,$-504.7,$-27.8,$30.8,$-105.9
2019-09-30,$576.5,$145.8,$121,$266.8,-,-,-,$-38.8,$-38.8,$903.4,$-96.9,-,$-72.6,-,-,-,$58.2,$-111.3,$-195,$-371.7,$-566.7,$-81.6,$-81.6,$-105.1,$-3.7,$-757.1,$44,$23.2,$-105.1
2019-06-30,$471,$145.2,$92.9,$238.1,-,-,-,$83.6,$83.6,$794,$-76.5,-,-,-,-,-,$-28.5,$-105,$-360.9,$-15.5,$-376.4,$-104.8,$-104.8,$-105,$-49.8,$-636,$51.2,$24.6,$-105
2019-03-31,$245.2,$145.7,$142.4,$288.1,-,-,-,$-576.7,$-576.7,$-36,$-51.4,-,-,-,-,-,$-20.8,$-72.2,-,$496.2,$496.2,$-280.2,$-280.2,$-104.8,$-59.8,$51.4,$-61.1,$23.1,$-104.8
2018-12-31,$100.942,$148.355,$81.629,$229.984,$18.4,$-119.5,$113.8,$146.726,$323.126,$512.485,$-84.816,-,-,-,-,-,$-51.506,$-136.322,$-0.688,$-324.289,$-324.977,$-228.551,$-228.551,$-80.361,$212.675,$-421.214,$-25.998,$29.468,$-80.361
2018-09-30,$354.027,$151.457,$-17.153,$134.304,-,-,-,$334.826,$334.826,$852.119,$-64.358,-,-,-,-,-,$56.063,$-8.295,$-705.205,$-0.596,$-705.801,$6.687,$6.687,$-80.898,$-28.761,$-808.773,$26.538,$16.356,$-80.898
2018-06-30,$403.604,$149.199,$70.706,$219.905,-,-,-,$-75.152,$-75.152,$538.347,$-59.573,-,-,-,-,-,$-6.859,$-66.432,$-150.986,$-264.881,$-415.867,$-81.183,$-81.183,$-80.613,$88.399,$-489.264,$-3.64,$22.165,$-80.613
2018-03-31,$250.127,$159.389,$11.818,$171.207,-,-,-,$-380.6,$-380.6,$40.749,$-42.253,-,-,-,-,-,$1.702,$-40.551,$-0.921,$288.866,$287.945,$-219.553,$-219.553,$-81.028,$-14.813,$-27.449,$-45.6,$14.611,$-81.028
2017-12-31,$853.031,$214.893,$-577.381,$-362.488,$-49.9,$-90,$166.7,$200.218,$201.918,$625.168,$-79.394,-,$0.014,-,-,-,$-57.327,$-136.707,$-896.655,$470.242,$-426.413,$49.809,$49.809,$-79.984,$-19.366,$-475.954,$-3.744,$31.154,$-79.984
2017-09-30,$316.606,$231.736,$38.495,$270.231,-,-,-,$110.799,$110.799,$672.699,$-59.771,-,$-4.032,-,-,-,$17.34,$-46.463,$-669.09,$114.843,$-554.247,$14.634,$14.634,$-80.082,$5.986,$-613.709,$-2.112,$23.28,$-80.082
2017-06-30,$319.111,$117.522,$59.003,$176.525,-,-,-,$-203.716,$-203.716,$354.317,$-42.156,-,"$-8,806.282",-,-,-,$14.119,"$-8,834.319","$7,938.823",$-229.111,"$7,709.712",$37.395,$37.395,$-79.484,$-3.718,"$7,663.905",$-807.759,$18.545,$-79.484
2017-03-31,$239.152,$51.749,$21.483,$73.232,-,-,-,$-43.201,$-43.201,$231.816,$-41.479,-,-,-,-,-,$11.568,$-29.911,$-0.078,$0.326,$0.248,$41.762,$41.762,$-79.45,$-22.702,$-60.142,$128.015,$17.321,$-79.45
