,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2021-02-28,"$1,261",$196,$398,$594,$-82,-,$-59,$229,$-83,"$1,772",$-59,-,"$-1,470",$-4,$-25,$-29,-,"$-1,558",-,-,-,$-863,$-863,-,$-381,"$-1,244","$-1,026",$260,-
2020-11-30,"$2,250",$190,$-966,$-776,$-81,-,$77,$303,$308,"$1,782",$-103,-,-,$-22,$-6,$-28,-,$-131,-,-,-,$-850,$-850,-,$-90,$-940,$711,$233,-
2020-08-31,$955,$191,$248,$439,$32,-,$-61,$10,$42,"$1,436",$-126,-,-,$-191,$2,$-189,-,$-315,-,-,-,$-319,$-319,-,$-95,$-414,$723,$232,-
2020-05-31,"$1,100",$188,$89,$277,$10,-,$25,$-260,$-193,"$1,184",$-96,-,-,$176,-,$176,-,$80,-,-,-,$-849,$-849,-,$-52,$-901,$356,$227,-
2020-02-29,$955,$188,$153,$341,$145,-,$55,$-83,$29,"$1,325",$-94,-,-,$48,$-2,$46,-,$-48,$-6,-,$-6,$-762,$-762,-,$-465,"$-1,233",$38,$217,-
2019-11-30,$851,$191,$214,$405,$-174,-,$22,$111,$121,"$1,377",$-95,-,$-1,$-85,$12,$-73,-,$-169,-,-,-,$-749,$-749,-,$-17,$-766,$441,$203,-
2019-08-31,$793,$193,$203,$396,$-100,-,$18,$-70,$-267,$922,$-89,-,-,$-40,$-36,$-76,-,$-165,-,-,-,$-592,$-592,-,$-32,$-624,$126,$196,-
2019-05-31,$633,$187,$215,$402,$21,-,$24,$-113,$75,"$1,110",$-146,-,-,$100,$56,$156,-,$10,-,-,-,$-748,$-748,-,$-24,$-772,$344,$204,-
2019-02-28,$674,$186,$125,$311,$65,-,$-41,$18,$28,"$1,013",$-65,-,$-100,$111,$-78,$33,-,$-132,-,-,-,$-428,$-428,-,$-356,$-784,$96,$185,-
2018-11-30,$678.466,$106.228,$125.444,$231.672,$-201.002,-,$29.638,$283.573,$197.551,"$1,107.689",$-62.984,-,"$-4,680.959","$1,605.981",$-0.621,"$1,605.36",-,"$-3,138.583","$2,248",-,"$2,248",$-298.743,$-298.743,-,$-23.958,"$1,925.299",$-104.072,$170.059,-
