,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2016-09-30,"$1,142",$274,$337,$611,$192,-,$-266,$72,$-2,"$1,751",$-326,-,$-29,-,$84,$84,"$-1,737","$-2,008","$-5,643",$480,"$-5,163",$-625,$-625,$-291,$-905,"$-6,984","$-7,247",$57,$-291
2016-06-30,"$2,015",$275,$-544,$-269,$-134,-,$-401,$-540,"$-1,075",$671,$-347,-,$-7,-,$-105,$-105,"$8,957","$8,498","$3,221",$-303,"$2,918","$-1,662","$-1,662",$-299,"$-1,367",$-410,"$8,722",$63,$-299
2016-03-31,"$1,426",$261,$722,$983,$427,-,$-296,$-11,$120,"$2,529",$-302,-,$-155,-,$-74,$-74,"$4,171","$3,640","$-1,001","$-2,217","$-3,218","$-1,177","$-1,177",$-302,$773,"$-3,924","$2,283",$70,$-302
2015-12-31,$899,$263,$978,"$1,241",$-511,-,$847,$406,$742,"$2,882",$-462,-,$-33,-,$121,$121,"$-5,112","$-5,486",$-388,"$1,668","$1,280","$-1,221","$-1,221",$-304,"$5,707","$5,462","$2,824",$34,$-304
2015-09-30,"$1,266",$266,$578,$844,$68,-,"$1,328",$83,"$1,479","$3,589",$-342,-,$-48,-,$490,$490,$123,$223,"$-3,982","$-1,306","$-5,288","$-1,333","$-1,333",$-335,"$2,154","$-4,802","$-1,133",$60,$-335
2015-06-30,"$1,473",$263,$463,$726,$-446,-,$-151,$507,$-90,"$2,109",$-281,-,$-15,-,$-213,$-213,"$-5,242","$-5,751","$-1,853","$2,095",$242,"$-1,091","$-1,091",$-265,"$2,233","$1,119","$-2,501",$69,$-265
2015-03-31,"$1,525",$251,$710,$961,$175,-,"$-1,230",$695,$-360,"$2,126",$-256,-,$-59,-,$-8,$-8,"$3,144","$2,821","$-3,100","$-1,062","$-4,162",$-737,$104,$-268,$784,"$-3,542","$1,284",$71,$-268
2014-12-31,"$1,447",$248,$218,$466,$-331,-,$801,$21,$491,"$2,404",$-341,-,$-99,-,"$1,199","$1,199","$-5,746","$-4,987","$2,582",$221,"$2,803","$-1,073",$-331,$-271,"$1,542","$3,743","$1,024",$80,$-271
2014-09-30,"$1,477",$249,$434,$683,$976,-,$651,$-86,"$1,541","$3,701",$-308,-,$-21,-,$101,$101,"$-1,176","$-1,404","$1,376",$59,"$1,435","$-1,056","$-1,056",$-281,$546,$644,"$2,834",$46,$-281
2014-06-30,"$1,529",$266,$124,$390,$-998,-,$535,$144,$-319,"$1,600",$-320,-,$-103,-,$-165,$-165,"$-2,545","$-3,133",$554,$591,"$1,145","$-1,170","$-1,170",$-243,$-547,$-815,"$-2,310",$76,$-243
2014-03-31,"$1,432",$249,$617,$866,$297,-,$607,$83,$987,"$3,285",$-226,-,$-6,-,$327,$327,"$1,462","$1,557","$-1,260","$-2,245","$-3,505",$-728,$-728,$-246,$918,"$-3,561","$1,254",$88,$-246
2013-12-31,"$1,308",$257,$660,$917,$-35,-,$-893,$-953,"$-1,881",$344,$-371,-,$-25,-,$3,$3,"$-5,409","$-5,802","$2,837","$1,792","$4,629",$-574,$-574,$-246,"$-1,108","$2,701","$-2,800",$75,$-246
2013-09-30,"$1,366",$266,$431,$697,$-228,-,"$-4,266",$405,"$-4,089","$-2,026",$-160,-,$21,-,$32,$32,$570,$463,$-287,$270,$-17,"$-1,007","$-1,007",$-250,"$1,956",$682,$-843,$78,$-250
2013-06-30,"$1,405",$252,$491,$743,$-296,-,$301,$529,$534,"$2,682",$-271,-,$-180,-,$331,$331,"$-1,842","$-1,962","$-2,915",$-385,"$-3,300","$-1,129","$-1,129",$-221,$-794,"$-5,444","$-4,835",$101,$-221
2013-03-31,"$1,280",$245,$595,$840,$486,-,"$4,946",$-5,"$5,427","$7,547",$-204,-,$-11,-,$-205,$-205,$452,$32,"$-2,403",$166,"$-2,237",$-512,$-512,$-222,"$1,141","$-1,830","$5,714",$96,$-222
2012-12-31,$637,$240,$842,"$1,082",$-170,-,"$-3,953","$-1,128","$-5,251","$-3,532",$-288,-,$-10,-,$413,$413,"$-3,674","$-3,559","$3,444",$-669,"$2,775",$-949,$-949,$-227,"$2,616","$4,215","$-2,893",$65,$-227
2012-09-30,"$1,250",$244,$407,$651,$-539,-,"$2,367",$143,"$1,971","$3,872",$-269,-,$1,-,$319,$319,"$-1,266","$-1,215",$-77,$402,$325,$-980,$-980,$-229,"$1,187",$303,"$3,071",$68,$-229
2012-06-30,"$1,339",$253,$704,$957,$55,-,$726,$233,"$1,014","$3,310",$-230,-,$-455,-,$314,$314,"$-3,348","$-3,719",$-617,$-208,$-825,"$-1,640","$-1,640",$-235,"$-1,770","$-4,470","$-5,010",$72,$-235
2012-03-31,"$1,256",$254,$552,$806,$807,-,$502,$61,"$1,370","$3,432",$-266,-,$-2,-,$568,$568,"$1,648","$1,948","$-2,892",$-540,"$-3,432",$60,$60,$-211,$267,"$-3,316","$2,189",$92,$-211
2011-12-31,"$1,192",$185,$256,$441,$617,-,"$1,454",$-310,"$1,761","$3,394",$-304,-,-,-,"$1,338","$1,338","$-6,471","$-5,437","$-2,245",$-33,"$-2,278",$-263,$-263,$-215,"$4,777","$2,021",$-52,$74,$-215
2011-09-30,"$1,235",$228,$985,"$1,213",$132,-,$-381,$199,$-50,"$2,398",$-327,-,$-28,-,$14,$14,$-220,$-561,$467,$121,$588,"$-1,123","$-1,123",$-213,$910,$162,"$1,863",$71,$-213
2011-06-30,"$1,331",$278,$910,"$1,188",$-115,-,"$1,484",$-449,$920,"$3,439",$-303,-,$-5,-,"$1,219","$1,219","$-4,067","$-3,156",$462,$525,$987,$-549,$-549,$-216,$534,$756,"$1,055",$80,$-216
2011-03-31,"$1,177",$227,$44,$271,$29,-,$-371,$-569,$-911,$537,$-255,-,$-577,-,"$3,521","$3,521","$5,974","$8,663","$-5,731",$92,"$-5,639",$229,$229,$-217,"$2,011","$-3,616","$5,671",$76,$-217
2010-12-31,"$1,062",$228,$741,$969,$-266,-,$-312,$49,$-529,"$1,502",$-292,-,$-146,-,"$2,755","$2,755","$-8,844","$-6,527","$-2,361","$1,536",$-825,$-302,$-302,$-217,"$1,351",$7,"$-4,985",$102,$-217
2010-09-30,"$1,093",$248,$463,$711,$-434,-,"$1,924",$-517,$973,"$2,777",$-264,-,-,-,$336,$336,$-259,$-187,"$-1,326",$-572,"$-1,898",$80,$80,$-217,$-13,"$-2,048",$654,$54,$-217
2010-06-30,"$1,017",$220,"$1,269","$1,489",$-76,-,$-283,$41,$-318,"$2,188",$-175,-,-,-,"$1,023","$1,023","$-3,043","$-2,195","$-3,055",$677,"$-2,378",$174,$174,$-217,$245,"$-2,176","$-2,221",$67,$-217
2010-03-31,$885,$221,"$1,156","$1,377",$278,-,$202,$-480,-,"$2,262",$-147,-,$-254,-,"$2,344","$2,344","$5,737","$7,680","$-5,010",$-379,"$-5,389",$121,$121,$-216,"$1,823","$-3,661","$6,309",$64,$-216
2009-12-31,$716,$293,$814,"$1,107","$-1,758",-,$889,$471,$-398,"$1,425",$-270,-,-,-,"$-3,340","$-3,340","$-2,858","$-6,468",$-561,$150,$-411,$83,$83,$-215,"$2,492","$1,949","$-3,091",$72,$-215
2009-09-30,$640,$209,"$1,107","$1,316",$606,-,$364,$-615,$355,"$2,311",$-154,-,-,-,"$-1,348","$-1,348",$408,"$-1,094","$-1,237",$-5,"$-1,242","$3,049",$-340,$-215,"$3,838","$2,041","$3,242",$37,$-215
2009-06-30,$337,$376,$479,$855,"$-1,044",-,$953,$506,$415,"$1,607",$-219,-,-,-,"$-9,102","$-9,102","$8,333",$-988,"$-4,431",$-678,"$-5,109","$-2,858","$-2,858",$-268,"$2,103","$-6,132","$-5,466",$68,$-268
2009-03-31,$437,$192,"$1,488","$1,680","$1,466",-,"$-2,304",$-285,"$-1,123",$994,$-79,-,-,-,"$3,345","$3,345","$-1,468","$1,798","$-2,271","$-6,041","$-8,312",-,"$3,389",$-226,"$2,644","$-2,505",$260,$53,$-226
2008-12-31,$240,$174,"$2,137","$2,311",$-197,-,"$-1,163","$-2,161","$-3,521",$-970,$-332,-,$28,-,"$-4,786","$-4,786","$10,263","$5,173","$2,442","$-5,119","$-2,677",$-3,$-3,$-209,"$3,014",$125,"$4,284",$79,$-209
2008-09-30,$815,$179,"$1,887","$2,066",$-283,-,"$-1,017",$-805,"$-2,105",$776,$-235,-,$-253,-,"$4,925","$4,925","$-1,019","$3,418","$1,337","$-3,151","$-1,814",$20,$20,$-209,"$-6,415","$-8,418","$-4,193",$49,$-209
2008-06-30,$653,$186,"$1,545","$1,731",$-282,-,"$1,149",$181,"$1,048","$3,432",$-192,-,$-22,-,$-419,$-419,"$-2,331","$-2,964","$1,695","$-1,573",$122,$68,$68,$-208,$200,$182,$639,$62,$-208
2008-03-31,$991,$173,"$1,228","$1,401",$863,-,"$1,521",$-241,"$2,143","$4,535",$-191,-,"$-4,342",-,$-167,$-167,"$6,634","$1,934",$-48,"$1,150","$1,102",$-127,$-127,$-210,"$-3,094","$-2,329","$4,184",$66,$-210
2007-12-31,$831,$166,"$1,237","$1,403","$-1,230",-,"$-1,401",$446,"$-2,185",$49,$-245,-,-,-,"$-1,751","$-1,751","$-3,647","$-5,643","$3,001",$444,"$3,445",$-655,$-655,$-176,"$6,536","$9,150","$3,644",$62,$-176
2007-09-30,"$1,067",$161,$459,$620,$109,-,"$1,692",$-827,$974,"$2,661",$-336,-,$-134,-,"$1,593","$1,593","$-2,962","$-1,839","$3,905",$-568,"$3,337",$-735,$-735,$-177,$478,"$2,903","$3,779",$82,$-177
2007-06-30,"$1,057",$165,"$1,108","$1,273",$-261,-,$343,$542,$624,"$2,954",$-98,-,$7,-,$-169,$-169,"$-9,241","$-9,501","$5,375","$1,366","$6,741",$-643,$-643,$-179,$121,"$6,040",$-499,$78,$-179
2007-03-31,"$1,057",$156,$709,$865,$455,-,$379,$-409,$425,"$2,347",$-204,-,$3,-,$-77,$-77,$640,$362,$-662,"$1,440",$778,$-687,$-687,$-180,"$-2,538","$-2,627",$98,$54,$-180
2006-12-31,$922,$152,$771,$923,$-119,-,$726,$-89,$518,"$2,363",$-309,-,$443,-,"$-11,678","$-11,678","$4,386","$-7,158",$882,"$2,067","$2,949",$-657,$-657,$-181,"$2,141","$4,252",$-388,$71,$-181
2006-09-30,$967,$136,$407,$543,$-153,-,$912,$23,$782,"$2,292",$-181,-,$-120,-,$311,$311,"$-2,954","$-2,944","$4,104",$-725,"$3,379",$-604,$-604,$-181,$-612,"$1,982","$1,358",$55,$-181
2006-06-30,$945,$159,$739,$898,$-172,-,$580,$201,$609,"$2,452",$-141,-,$274,-,$-369,$-369,"$-6,306","$-6,542","$4,268",$909,"$5,177","$-1,005","$-1,005",$-150,"$1,486","$5,508","$1,405",$69,$-150
2006-03-31,$873,$161,"$1,011","$1,172",$149,-,$390,$-579,$-40,"$2,005",$-123,-,$182,-,$277,$277,$996,"$1,332","$2,290","$-2,251",$39,$-624,$-624,$-149,"$-4,430","$-5,164","$-1,733",$80,$-149
2005-12-31,$745,$159,$871,"$1,030",$-707,-,$30,$-652,"$-1,329",$446,$-161,-,$-326,-,$594,$594,"$-6,464","$-6,357","$2,885",$-756,"$2,129",$63,$63,$-148,"$3,326","$5,370",$-497,$64,$-148
2005-09-30,"$1,030",$142,$-373,$-231,$122,-,$193,$800,"$1,115","$1,914",$-69,-,$230,-,"$1,560","$1,560","$-7,731","$-6,010",$36,"$1,267","$1,303",$-57,$-57,$-150,"$1,363","$2,459","$-1,657",$61,$-150
2005-06-30,"$1,013",$100,"$1,263","$1,363",$-197,-,"$1,215",$449,"$1,467","$3,843",$-134,-,$-26,-,"$-2,151","$-2,151","$-3,396","$-5,707","$-1,575",$372,"$-1,203",$-352,$-352,$-149,"$3,600","$1,896",$1,$54,$-149
2005-03-31,$946,$201,$913,"$1,114",$159,-,$-195,$-182,$-218,"$1,842",$4,-,$-14,-,$-487,$-487,"$1,312",$815,"$-1,383","$-1,222","$-2,605",$-378,$-378,$-150,$-149,"$-3,282",$-628,$77,$-150
