,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2014-06-30,$113.2,$14.5,$51,$65.5,-,-,$119.7,$-604.7,$-486.6,$-307.9,$-17.1,-,$-188.2,-,-,-,$58.6,$-146.7,$79,-,$79,-,-,$-13.7,$13.2,$78.5,$-376.1,$6.8,$-13.7
2014-03-31,$130.9,$19.4,$17.5,$36.9,-,-,$-105.6,$-320.3,$-425.9,$-258.1,$-14.5,-,-,-,-,-,$0.8,$-13.7,$389.2,-,$389.2,-,-,$-12.1,$27.3,$404.4,$132.6,$5.4,$-12.1
2013-12-31,$123.2,$18.1,$15.2,$33.3,-,-,$-14.1,$-150.1,$-164.2,$-7.7,$-18.3,-,$-34.5,-,-,-,$-4.5,$-57.3,$-55.8,-,$-55.8,-,-,-,$4.2,$-51.6,$-116.6,$5.4,-
2013-09-30,$139.5,$16.7,$77.7,$94.4,-,-,$139.5,$-323.8,$-326.9,$-93,$-17.4,-,-,-,-,-,$-10.7,$-28.1,$412.9,-,$412.9,-,-,-,$8.5,$421.4,$300.3,$5.9,-
2013-06-30,$145.9,$15.7,$47.1,$62.8,-,-,-,$-584.8,$-504.7,$-296,$-15.3,-,-,-,$1.4,$1.4,$-15.1,$-29,$-197.7,-,$-197.7,-,-,-,$10.2,$-187.5,$-512.5,$5.5,-
2013-03-31,$111,$14.8,$9.5,$24.3,-,-,-,$-394.4,$-319.1,$-183.8,$-11.3,-,-,$96.6,-,$96.6,$0.5,$85.8,$666,-,$666,-,-,-,$15.6,$681.6,$583.6,$4.1,-
2012-12-31,$66.3,$15.2,$39.8,$55,-,-,-,$-779.4,$-777.8,$-656.5,$-14,-,$-9.4,$199.9,-,$199.9,$-24.3,$152.2,$81.6,-,$81.6,-,-,$-60.2,$2.1,$23.5,$-480.8,$3.5,$-60.2
2012-09-30,$100.1,$14.9,$12.5,$27.4,-,-,-,$-314.9,$-245.7,$-118.2,$-9.8,-,$-96.5,$-16.1,-,$-16.1,$-9.3,$-131.7,$385.3,-,$385.3,-,-,$-12,$20.6,$393.9,$144,$3.8,$-12
2012-06-30,$787.9,$14.8,$-710,$-695.2,-,-,$2,$-232.2,$-187.3,$-94.6,$-18.3,-,-,$13.4,-,$13.4,$-0.8,$-5.7,$328.7,-,$328.7,-,-,$-12,$8.7,$325.4,$225.1,$4.2,$-12
2012-03-31,$40.6,$14.7,$5.7,$20.4,-,-,$-2,$-180.6,$-138.7,$-77.7,$-3.1,-,-,$-2.4,-,$-2.4,$2.3,$-3.2,$17.5,-,$17.5,-,-,$-11.9,$17,$22.6,$-58.3,$5.1,$-11.9
2011-12-31,$27.7,$14.8,$6.3,$21.1,-,-,-,$-6.1,$-50.5,$-1.7,$-2.4,-,-,$-2.9,-,$-2.9,$2.9,$-2.4,$16.9,-,$16.9,-,-,$-11.9,$4.6,$9.6,$5.5,$5,$-11.9
2011-09-30,$35.8,$14.6,$17.2,$31.8,-,-,$102.3,$24.5,$26.6,$94.2,$-3.5,-,-,$-2.6,-,$-2.6,$-2.7,$-8.8,$-182.6,-,$-182.6,-,-,$-11.9,$0.7,$-193.8,$-108.4,$4.3,$-11.9
2011-06-30,$28.6,$14.5,$19.7,$34.2,-,-,$-102.3,$-148,$-117,$-54.2,$-4.6,-,-,$-6.8,-,$-6.8,$-5.4,$-16.8,$-120.1,-,$-120.1,$-38.6,$-38.6,$-11.9,$1.5,$-169.1,$-240.1,$3.3,$-11.9
2011-03-31,$27.8,$14.1,$20.2,$34.3,-,-,-,$-54.1,$-132.7,$-70.6,$-4.5,-,-,$2.8,-,$2.8,$1.2,$-0.5,$-57.6,-,$-57.6,-,-,$-12,$0.7,$-68.9,$-140,$3.2,$-12
2010-12-31,$-20.4,$13.9,$13.2,$27.1,-,-,-,$95.5,$42.8,$49.5,$-3.7,-,-,$-1,-,$-1,$7.5,$2.8,$-129,-,$-129,-,-,$-12,$0.5,$-140.5,$-88.2,$3.4,$-12
2010-09-30,$-8.8,$13.4,$32.7,$46.1,-,-,$-7,$131.8,$85,$122.3,$-3.6,-,-,$-0.9,-,$-0.9,$5.1,$0.6,$-197.1,-,$-197.1,-,-,$-11.9,$2.9,$-206.1,$-83.2,$3.6,$-11.9
2010-06-30,$50.5,$12.4,$41.8,$54.2,-,-,$-28.6,$86.4,$54.6,$159.3,$-7.9,-,-,$-100.3,-,$-100.3,$-8.5,$-116.7,$-278.3,-,$-278.3,-,-,$-12,$0.6,$-289.7,$-247.1,$3.2,$-12
2010-03-31,$11.4,$11.6,$5.7,$17.3,-,-,$51.7,$-224.9,$179.1,$207.8,$-5.2,-,-,$-199.1,-,$-199.1,$2.8,$-201.5,$-293,-,$-293,-,-,$-11.9,$2,$-302.9,$-296.6,$3.3,$-11.9
2009-12-31,$192,$11.8,$-0.1,$11.7,-,-,$-16.1,$121,$16.3,$220,$-2.5,-,-,-,-,-,$2.1,$-0.4,$-233.7,-,$-233.7,-,-,$-11.9,$4.9,$-240.7,$-21.1,$3.2,$-11.9
2009-09-30,$-234.9,$9.4,$362.4,$371.8,-,-,$162.6,$10,$-97.7,$39.2,-,-,-,-,-,-,$6.8,$6.8,$-81.2,-,$-81.2,-,-,$-11.9,$2.1,$-91,$-45,$3.7,$-11.9
2009-06-30,$-143.8,$8.9,$166.4,$175.3,-,-,$12,$151,$92.6,$124.1,$-1.7,-,-,-,-,-,$-60.7,$-62.4,$436.4,-,$436.4,-,-,$-11.8,$0.8,$425.4,$487.1,$3.6,$-11.8
2009-03-31,$-108.5,$8.1,$49.2,$57.3,-,-,$-23.1,$235.2,$212.1,$160.9,$-2,-,-,-,-,-,$0.1,$-1.9,$-546.4,-,$-546.4,-,-,$-11.9,$1.4,$-556.9,$-397.9,$3.4,$-11.9
2008-12-31,$-62.6,$10.2,$53,$63.2,-,-,$-151.5,$346.2,$816.4,$817,$-2.5,-,-,-,-,-,$0.6,$-1.9,$-277.5,-,$-277.5,-,-,$-11.9,$0.1,$-289.3,$525.8,$3,$-11.9
2008-09-30,$-799.8,$92.4,"$1,386.3","$1,478.7",-,-,$256.8,$219.5,$-199.9,$479,$2.5,-,-,-,-,-,$0.5,$3,$80.3,-,$80.3,-,-,$-23.8,$-2.4,$54.1,$536.1,$3.9,$-23.8
2008-06-30,$-399.3,$14.8,$363.1,$377.9,-,-,$4.3,$404.6,$408.9,$387.5,$-2.3,-,-,-,-,-,$2.9,$0.6,$-77.6,-,$-77.6,-,-,$-23.7,$3.5,$-97.8,$290.3,$3.9,$-23.7
2008-03-31,"$-1,305.7",$16.1,"$1,229.7","$1,245.8",-,-,$-131.5,$643.7,$512.2,$452.3,$-2.7,-,-,-,-,-,-,$-2.7,$21.6,-,$21.6,-,-,$-47.2,$7.8,$-17.8,$431.8,$3,$-47.2
2007-12-31,$-128.8,$16.5,$171.8,$188.3,-,-,$-296.3,$794.5,$498.2,$557.7,$-4.1,-,-,-,-,-,-,$-4.1,$-647.4,-,$-647.4,-,-,$-47.3,$0.6,$-694.1,$-140.5,$2.7,$-47.3
2007-09-30,$-50.2,$66.3,$202.9,$269.2,-,-,$-258.7,$857.9,$589.3,$808.3,$-7.1,-,-,-,-,-,-,$-7.1,$-530.9,$-18.9,$-549.8,-,-,$-47.2,$4.6,$-592.4,$208.8,$3.3,$-47.2
2007-06-30,$-823.7,$443.4,$507.8,$951.2,-,-,$-24.6,$-29.5,$-54.1,$73.4,$-8.4,-,-,-,-,-,-,$-8.4,$-200.3,$18.9,$-181.4,-,-,$-47.1,$5.7,$-222.8,$-157.8,$3,$-47.1
2007-03-31,$51.7,$18.1,$79,$97.1,-,-,$-122.5,$152,$29.5,$178.3,$-13.1,-,-,-,-,-,-,$-13.1,$-45.9,-,$-45.9,-,-,$-47.1,$6.6,$-86.4,$78.8,$3.1,$-47.1
2006-12-31,$109.7,$17.3,$75.3,$92.6,-,-,$-286.7,$379.9,$93.2,$295.5,$-11.2,-,-,-,-,-,-,$-11.2,$-939.1,-,$-939.1,-,-,$-47,$254,$-732.1,$-447.8,$3,$-47
2006-09-30,$277.7,$17.4,$133.4,$150.8,-,-,$84.1,$370.1,$444.8,$873.3,$-17.1,-,-,-,-,-,-,$-17.1,$-138.5,-,$-138.5,-,-,$-47,$-243.2,$-428.7,$427.5,$3.7,$-47
2006-06-30,$292.7,$15.6,$32.5,$48.1,-,-,$143.9,"$-1,233.1","$-1,089.2",$-748.4,$-31.1,-,-,-,-,-,-,$-31.1,$687.4,-,$687.4,-,-,$-31.2,$5.2,$661.4,$-118.1,$3.2,$-31.2
2006-03-31,$352.8,$14.9,$17.9,$32.8,-,-,$-48.3,$-640.4,$-688.7,$-303.1,$-16.7,-,-,-,-,-,-,$-16.7,$400.2,-,$400.2,-,-,$-31.2,$3.8,$372.8,$53,$2.4,$-31.2
2005-12-31,$310.1,$13.8,$3.4,$17.2,-,-,$-141.9,"$-1,198","$-1,339.9","$-1,012.6",$-18.4,-,-,-,-,-,-,$-18.4,$163.7,-,$163.7,$-36.8,$-36.8,$-28.2,$7.7,$106.4,$-924.6,$2.5,$-28.2
2005-09-30,$563.8,$14.8,$-67.6,$-52.8,-,-,$296.6,$-327.4,$-30.8,$480.2,$-23.5,-,-,-,-,-,-,$-23.5,$546.2,-,$546.2,-,-,$-28.2,$3.3,$521.3,$978,-,$-28.2
2005-06-30,$371.7,$13.4,-,$13.4,-,-,$196.3,$-968.2,$-771.9,$-386.8,$-15.9,-,-,-,-,-,-,$-15.9,$21,-,$21,-,-,$-28.1,$8.8,$1.7,$-401,-,$-28.1
2005-03-31,$535,$28.9,-,$28.9,-,-,$96.3,"$-1,374.3","$-1,278",$-714.1,$-28.8,-,-,-,-,-,-,$-28.8,$825.2,-,$825.2,-,-,$-40.2,$12.7,$797.7,$54.8,-,$-40.2
