,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$154.007,$134.589,$6.77,$141.359,$0.238,-,$-92.349,$-25.948,$-83.501,$211.865,$-152.048,-,$-12.136,-,-,-,$-0.101,$-164.285,-,$0.506,$0.506,$-24.807,$-24.807,$-28.526,-,$-52.827,$-5.247,$12.04,$-28.526
2020-09-30,$125.496,$132.393,$36.565,$168.958,$-171.189,-,$76.341,$34.356,$-23.41,$271.044,$-184.107,-,-,-,-,-,$-0.039,$-184.146,-,$0.505,$0.505,$-14.975,$-14.975,$-28.533,-,$-43.003,$43.895,$14.593,$-28.533
2020-06-30,$121.698,$130.298,$14.265,$144.563,$27.644,-,$15.918,$33.583,$124.526,$390.787,$-135.878,-,-,-,-,-,$0.06,$-135.818,-,$0.506,$0.506,$-0.788,$-0.788,$-28.487,-,$-28.769,$226.2,$16.002,$-28.487
2020-03-31,$104.834,$130.095,$46.416,$176.511,$33.549,-,$-5.392,$-60.029,$-32.182,$249.163,$-128.736,-,-,-,-,-,$0.028,$-128.708,-,$0.507,$0.507,$-78.82,$-78.82,$-28.688,-,$-107.001,$13.454,$18.063,$-28.688
2019-12-31,$144.676,$128.417,$80.901,$209.318,$40.731,-,$-149.905,$-21.331,$-193.242,$160.752,$-101.59,-,$-17.422,-,-,-,$-0.034,$-119.046,-,$0.508,$0.508,$-54.616,$-54.616,$-27.73,-,$-81.838,$-40.132,$11.17,$-27.73
2019-09-30,$118.41,$126.804,$-3.563,$123.241,$-10.933,-,$31.563,$39.759,$89.283,$330.934,$-111.276,-,$0.311,-,-,-,$-0.032,$-110.997,-,$-77.593,$-77.593,$-46.278,$-46.278,$-27.809,-,$-151.68,$68.257,$13.85,$-27.809
2019-06-30,$133.633,$123.994,$34.84,$158.834,$-37.597,-,$47.34,$31.018,$63.453,$355.92,$-263.185,-,-,-,-,-,$-0.03,$-263.215,-,$78.581,$78.581,$-188.768,$-188.768,$-28.006,-,$-138.193,$-45.488,$14.733,$-28.006
2019-03-31,$119.601,$119.93,$49.337,$169.267,$58.109,-,$-14.325,$-54.421,$-38.127,$250.741,$-212.146,-,$-98.543,-,-,-,$-0.015,$-310.704,$450,$-314.482,$135.518,$-2.52,$-2.52,$-28.272,-,$104.726,$44.763,$13.571,$-28.272
2018-12-31,$88.681,$114.086,$138.884,$252.97,$43.94,-,$20.78,$-10.78,$-31.413,$310.238,$-300.508,-,-,-,-,-,$-0.01,$-300.518,-,$68.353,$68.353,$-51.851,$-51.851,$-26.209,-,$-9.707,$0.013,$10.185,$-26.209
2018-09-30,$131.11,$108.801,$-21.273,$87.528,$-76.016,-,$43.541,$31.34,$29.932,$248.57,$-230.846,-,-,-,-,-,$0.015,$-230.831,-,$69.734,$69.734,$-68.875,$-68.875,$-26.202,-,$-25.343,$-7.604,$11.183,$-26.202
2018-06-30,$151.652,$107.423,$25.193,$132.616,$-118.719,-,$44.366,$22.496,$-16.853,$267.415,$-175.086,-,-,-,-,-,$-0.994,$-176.08,-,$-7.908,$-7.908,$-49.076,$-49.076,$-26.242,-,$-83.226,$8.109,$13.965,$-26.242
2018-03-31,$118.142,$105.583,$18.263,$123.846,$19.864,-,$-10.65,$-49.189,$19.63,$261.618,$-179.045,-,-,-,-,-,$-0.299,$-179.344,-,$-63.364,$-63.364,$-0.099,$-0.099,$-26.341,-,$-89.804,$-7.53,$12.036,$-26.341
2017-12-31,$385.307,$102.32,$-175.731,$-73.411,$-52.679,-,$-14.783,$11.232,$-85.292,$226.604,$-195.677,-,$0.751,-,-,-,$-0.247,$-195.173,-,$0.764,$0.764,$-0.048,$-0.048,$-25.242,-,$-24.526,$6.905,$7.338,$-25.242
2017-09-30,$100.385,$95.96,$3.722,$99.682,$-109.678,-,$86.751,$10.956,$-14.965,$185.102,$-149.746,-,$-137.63,-,-,-,$-0.177,$-287.553,-,$146.863,$146.863,$-18.736,$-18.736,$-25.243,-,$102.884,$0.433,$7.843,$-25.243
2017-06-30,$97.869,$93.049,$-25.661,$67.388,$-41.609,-,$40.17,$12.211,$-7.443,$157.814,$-74.085,-,-,-,-,-,$0.003,$-74.082,-,$-14.337,$-14.337,$-49.107,$-49.107,$-25.275,-,$-88.719,$-4.987,$11.94,$-25.275
2017-03-31,$102.702,$92.189,$14.807,$106.996,$37.855,-,$-26.901,$35.063,$75.935,$285.633,$-91.007,-,-,-,-,-,$-3.467,$-94.474,-,$-29.636,$-29.636,$-130.037,$-130.037,$-25.602,-,$-185.275,$5.884,$11.17,$-25.602
2016-12-31,$117.556,$91.793,$73.151,$164.944,$-2.59,-,$3.991,$-87.42,$-112.32,$170.18,$-126.502,-,-,-,-,-,$-0.115,$-126.617,-,$56.363,$56.363,$-75.029,$-75.029,$-24.513,$0.512,$-42.667,$0.896,$10.452,$-24.513
2016-09-30,$109.425,$91.001,$-2.921,$88.08,$-42.701,-,$45.56,$16.818,$12.32,$209.825,$-100.796,-,-,-,-,-,$-0.01,$-100.806,-,$-3.79,$-3.79,$-92.398,$-92.398,$-24.879,$6.252,$-114.815,$-5.796,$7.258,$-24.879
2016-06-30,$105.011,$90.364,$0.04,$90.404,$-48.96,-,$-29.901,$11.347,$-26.173,$169.242,$-143.5,-,-,-,-,-,$-0.005,$-143.505,-,$3.157,$3.157,$0.946,$0.946,$-24.788,$0.233,$-20.452,$5.285,$11.943,$-24.788
2016-03-31,$100.098,$88.352,$26.259,$114.611,$-26.743,-,$41.168,$22.154,$90.187,$304.896,$-114.458,-,-,-,-,-,$-0.002,$-114.46,-,$-64.668,$-64.668,$-100.579,$-100.579,$-24.81,$0.047,$-190.01,$0.426,$10.972,$-24.81
