,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$106,$67,$10,$77,$-121,$116,$58,$-102,$-32,$151,$-47,-,-,-,-,-,$166,$119,$-2,$-7,$-9,$-19,$-19,$-1,$-1,$-30,$243,$10,$-1
2020-09-30,$36,$68,$59,$127,$-47,$94,$-36,$3,$-45,$118,$-5,-,-,-,-,-,$30,$25,-,$-6,$-6,$-51,$-51,-,$-5,$-62,$83,$12,-
2020-06-30,$-96,$74,$154,$228,$140,-,$-188,$-59,$-101,$31,$-146,-,-,-,-,-,$179,$33,$-841,$-4,$-845,-,-,$-1,$-576,"$-1,422","$-1,358",$10,$-1
2020-03-31,$215,$129,$106,$235,$-210,$-136,$-215,$-97,$-741,$-291,$45,-,-,-,-,-,$49,$94,"$1,200",$2,"$1,202",$30,$30,$-9,$-78,"$1,145",$940,$13,$-9
2019-12-31,$309,$129,$50,$179,$-20,$89,$1,$-68,$-44,$444,$-33,-,-,-,$26,$26,$364,$357,$-403,$2,$-401,$-13,$-13,$-9,$-1,$-424,$379,$16,$-9
2019-09-30,$95,$131,$210,$341,$-214,$25,$27,$-112,$-267,$169,$-201,-,-,-,-,-,$201,-,$-3,-,$-3,$-192,$-192,$-9,$2,$-202,$-36,$17,$-9
2019-06-30,$-121,$139,$464,$603,$-254,$1,$-94,$-46,$-376,$106,$-140,-,-,-,-,-,$269,$129,$1,$-1,-,$-190,$-190,$-10,$-1,$-201,$34,$17,$-10
2019-03-31,$187,$137,$72,$209,$-489,$-118,$65,$-90,$-654,$-258,$-164,-,-,-,$47,$47,$159,$42,$-1,$1,-,$-699,$-699,$-29,$-13,$-741,$-956,$10,$-29
2018-12-31,$218,$149,$-21,$128,$-122,$110,$82,$63,$80,$426,$31,-,-,-,-,-,$323,$354,$-1,$-10,$-11,$1,$1,$-30,-,$-40,$740,$7,$-30
2018-09-30,$161,$141,$102,$243,$-311,$36,$39,$-131,$-353,$51,$-207,-,-,-,-,-,$272,$65,$-1,$-2,$-3,$2,$2,$-29,$-2,$-32,$82,$14,$-29
2018-06-30,$120,$144,$91,$235,$-306,$-79,$204,$-61,$-179,$176,$-166,-,-,-,-,-,$283,$117,-,-,-,$1,$1,$-30,$-6,$-35,$252,$14,$-30
2018-03-31,$143,$142,$133,$275,$-403,$-141,$14,$-214,$-854,$-436,$-117,-,-,-,$9,$9,$137,$29,$-501,$5,$-496,$12,$12,$-30,$-28,$-542,$-945,$15,$-30
2017-12-31,$-727,$860,$520,"$1,380",$-123,$-24,$156,$-183,$-319,$334,$-236,-,-,-,-,-,$277,$41,$2,$-17,$-15,$2,$2,$-30,$-2,$-45,$333,$8,$-30
2017-09-30,$119,$140,$80,$220,$-225,$-18,$-25,$-118,$-396,$-57,$-131,-,-,-,$2,$2,$229,$100,$1,$6,$7,$22,$22,$-44,-,$-15,$30,$11,$-44
2017-06-30,$212,$137,$38,$175,$-173,$-65,$53,$-140,$-308,$79,$-125,-,-,-,-,-,$194,$69,$-821,$1,$-820,$4,$4,$-43,$-53,$-912,$-764,$20,$-43
2017-03-31,$322,$133,$-156,$-23,$-394,$-85,$-122,$-92,$-694,$-395,$-113,-,-,-,$888,$888,$335,"$1,110",-,$8,$8,$22,$22,$-59,$-14,$-43,$676,$28,$-59
2016-12-31,"$-1,253",$194,"$1,388","$1,582",$-790,$-36,$428,$-97,$-442,$-113,$-302,-,$10,-,$23,$23,$781,$512,$-761,$3,$-758,$1,$1,$-107,$457,$-407,$-23,$13,$-107
2016-09-30,$186,$316,$61,$377,$-8,$10,$47,$-196,$-257,$306,$-152,-,-,-,$-10,$-10,$-69,$-231,$-5,$-1,$-6,$1,$1,$-149,$11,$-143,$-66,$18,$-149
2016-06-30,$178,$313,$135,$448,$-79,$55,$29,$-334,$-294,$332,$50,-,-,-,$255,$255,$6,$311,$-4,$-7,$-11,$2,$2,$-91,-,$-100,$545,$29,$-91
2016-03-31,$11,$309,$137,$446,$-139,$-58,$-272,$-139,$-887,$-430,$-29,-,-,-,$12,$12,$16,$-1,$-2,$2,-,-,-,$-107,-,$-107,$-535,$26,$-107
2015-12-31,$-765,$346,$970,"$1,316",$309,$112,$150,$-134,$314,$865,$-398,-,-,-,$-48,$-48,$-11,$-457,$-112,$-10,$-122,$-1,$-1,$-108,$1,$-230,$180,$14,$-108
2015-09-30,$106,$318,$283,$601,$103,$45,$-110,$-280,$-287,$420,$-215,-,$301,-,$-18,$-18,$14,$82,$-7,$-2,$-9,-,-,$-41,$-2,$-52,$428,$23,$-41
2015-06-30,$207,$320,$306,$626,$-54,$45,$53,$-422,$-361,$472,$-200,-,-,-,$-16,$-16,$-4,$-220,$-8,$-30,$-38,$2,$2,$-97,-,$-133,$120,$29,$-97
2015-03-31,$255,$321,$290,$611,$-146,$-266,$-183,$-185,"$-1,041",$-175,$-255,-,$-204,-,$-12,$-12,$6,$-465,$-2,$26,$24,$24,$24,$-83,$9,$-26,$-686,$26,$-83
2014-12-31,$114,$336,$479,$815,$353,$130,$256,$-190,$529,"$1,458",$-222,-,"$-2,385",-,$-50,$-50,$4,"$-2,653",$-9,$-101,$-110,$22,$20,$-101,$10,$-181,"$-1,395",$16,$-101
2014-09-30,$131,$346,$493,$839,$-440,$-28,-,$-204,$-721,$249,$-278,-,-,-,$-16,$-16,$13,$-281,"$1,182",$-201,$981,$31,"$1,244",$-56,$-29,"$2,140","$2,089",$22,$-56
2014-06-30,$129,$350,$157,$507,$30,$-155,$130,$-249,$-118,$518,$-257,-,-,-,$-40,$-40,$11,$-286,$-8,$304,$296,$26,$26,$-56,$15,$281,$518,$24,$-56
2014-03-31,$-197,$340,$628,$968,$-255,$-302,$-130,$-134,"$-1,322",$-551,$-209,-,-,-,$-32,$-32,$1,$-240,$-10,$-4,$-14,$71,$71,$-68,$21,$10,$-772,$25,$-68
2013-12-31,"$-2,310","$2,081","$1,236","$3,317",$206,$166,$326,$-503,$-87,$920,$-409,-,-,-,$-51,$-51,$35,$-425,$-12,$-2,$-14,$12,$12,$-62,$-1,$-65,$420,$12,$-62
2013-09-30,$44,$348,$99,$447,$28,$34,-,$-174,$-277,$214,$-250,-,-,-,$-83,$-83,$29,$-304,$-8,$3,$-5,-,-,$-86,$-2,$-93,$-185,$13,$-86
2013-06-30,$-148,$363,$258,$621,$-54,$7,-,$-29,$41,$514,$-286,-,-,-,$-38,$-38,$48,$-276,$-431,$-100,$-531,$1,$1,$-35,$-3,$-568,$-353,$23,$-35
2013-03-31,$170,$361,$25,$386,$-321,$-182,-,$8,$-626,$-70,$-235,-,-,-,$-121,$-121,$71,$-285,$-14,$104,$90,-,-,$-58,$15,$47,$-306,$23,$-58
2012-12-31,$257,$363,$-100,$263,$278,$161,-,$-31,$413,$933,$-398,-,-,-,$-39,$-39,$644,$207,$-610,$-82,$-692,-,-,$-57,$37,$-712,$429,$13,$-57
2012-09-30,$-175,$366,$-53,$313,$41,$123,-,$46,$125,$263,$-302,-,-,-,$-54,$-54,$94,$-262,$17,$-290,$-273,$2,$2,$-33,$22,$-282,$-280,$15,$-33
2012-06-30,$-19,$364,$92,$456,$-76,$-35,-,$132,$100,$537,$-291,-,-,-,$-83,$-83,$20,$-354,$-240,$97,$-143,$2,$2,$-77,$20,$-198,$-37,$20,$-77
2012-03-31,$99,$369,$-59,$310,$-139,$-153,-,$-191,$-645,$-236,$-270,-,-,-,$-93,$-93,$13,$-350,$316,$41,$357,$8,$8,$-59,$88,$394,$-190,$19,$-59
2011-12-31,$-163,$368,$114,$482,$304,$269,-,$-152,$823,"$1,142",$-486,-,-,-,$-109,$-109,$12,$-583,$-70,$122,$52,$1,$1,$-37,$33,$49,$607,$13,$-37
2011-09-30,$225,$377,$27,$404,$19,$-86,-,$-36,$-140,$489,$-325,-,-,-,$-17,$-17,$-25,$-367,$-27,$99,$72,$2,$2,$-99,$-2,$-27,$72,$25,$-99
2011-06-30,$377,$375,$107,$482,$-32,$-166,-,$-14,$-61,$798,$-272,-,$-1,-,$-81,$-81,$4,$-350,$187,$-157,$30,$6,$6,$-122,$1,$-85,$373,$22,$-122
2011-03-31,$366,$361,$-92,$269,$-406,$-356,-,$-86,$-871,$-236,$-204,-,$-239,-,$-113,$-113,$4,$-552,$-28,$129,$101,$28,$28,$-130,$126,$125,$-656,$23,$-130
2010-12-31,$292,$371,$-315,$56,$365,$-123,-,$-13,"$1,022","$1,370",$-365,-,-,-,$-125,$-125,$16,$-474,$-126,$13,$-113,$5,$5,$-133,$40,$-201,$700,$14,$-133
2010-09-30,$109,$358,$-44,$314,$103,$95,-,$-83,$-31,$392,$-216,-,$-77,-,$-65,$-65,$14,$-344,$-465,$-90,$-555,$1,$1,$-72,$52,$-574,$-501,$20,$-72
2010-06-30,$170,$364,$155,$519,$-394,$-84,-,$84,$-389,$300,$-213,-,-,-,$-29,$-29,$-4,$-246,$-7,$42,$35,$2,$2,$-72,$38,$3,$52,$25,$-72
2010-03-31,$-179,$358,$342,$700,$-176,$-105,-,$19,$-322,$199,$-221,-,$5,-,$8,$8,-,$-208,$-33,$-9,$-42,$5,$5,$-104,$-39,$-180,$-189,$25,$-104
2009-12-31,$-268,$369,$-333,$36,$222,$215,-,$113,"$1,356","$1,124",$-363,-,-,$-8,$-150,$-158,$21,$-500,$-119,$-167,$-286,-,-,$-77,$153,$-210,$415,$18,$-77
2009-09-30,$124,$342,$-79,$263,$35,$111,-,$-117,$-203,$184,$-370,-,$97,$58,$490,$548,$1,$276,$130,$-414,$-284,-,-,$-44,$74,$-254,$215,$16,$-44
2009-06-30,$-459,$317,$326,$643,$126,$419,-,$-68,$144,$328,$-418,-,$-3,$-50,$33,$-17,$-195,$-633,$194,$-253,$-59,-,-,$-33,$90,$-2,$-280,$27,$-33
2009-03-31,$-487,$283,$118,$401,$302,$523,-,$106,$-185,$-271,$-471,-,$18,-,$477,$477,$112,$136,$688,$-993,$-305,$876,$876,$-214,$146,$503,$369,$26,$-214
2008-12-31,"$-1,191",$291,$846,"$1,137",$397,$268,-,$-35,$662,$608,"$-1,017",-,-,$2,$-27,$-25,$19,"$-1,023",$136,$308,$444,-,-,$-238,$171,$377,$-69,$9,$-238
2008-09-30,$352,$312,$179,$491,$45,$-272,-,$-393,$-936,$-93,$-877,-,$-47,-,$28,$28,$39,$-857,"$1,671",$-98,"$1,573",$-476,$-476,$-216,$123,"$1,004",$16,$15,$-216
2008-06-30,$616,$317,$-229,$88,$113,$-111,-,$-168,$303,"$1,007",$-796,-,$-79,$-2,$-19,$-21,$141,$-755,$398,$-199,$199,$-21,$-21,$-218,$192,$152,$437,$33,$-218
2008-03-31,$370,$314,$93,$407,$-322,$-238,-,$-81,"$-1,065",$-288,$-748,-,$-291,-,"$-1,213","$-1,213","$2,477",$225,$-156,$572,$416,$-408,$-408,$-179,$116,$-55,$-105,$37,$-179
2007-12-31,$997,$153,$-487,$-334,$151,$-15,-,$127,$-20,$643,"$-1,021",-,$-3,$23,$22,$45,$60,$-919,$-24,$491,$467,$-932,$-932,$-201,$107,$-559,$-831,$14,$-201
2007-09-30,$555,$471,$-745,$-274,$275,$-34,-,$-329,$311,$592,$-941,-,-,$-26,"$1,887","$1,861",$88,"$1,008",$-447,$-47,$-494,$-904,$-904,$-256,$193,"$-1,461",$146,$32,$-256
2007-06-30,$715,$317,$-16,$301,$86,$125,-,$-114,$336,"$1,349",$-891,-,$-2,$-3,$-3,$-6,$13,$-886,$-23,$195,$172,$181,$181,$-195,$114,$272,$748,$27,$-195
2007-03-31,$662,$304,$142,$446,$-137,$93,-,$-98,$-584,$527,$-783,-,$-13,$6,$-26,$-20,$-12,$-828,"$1,671","$-1,162",$509,$-6,$-6,$-306,$13,$210,$-86,$24,$-306
2006-12-31,$359,$297,$404,$701,$202,$9,-,$69,$273,"$1,333","$-1,147",-,$7,$3,$22,$25,$346,$-769,$5,$-681,$-676,$15,$15,$-251,$279,$-633,$-56,$15,$-251
2006-09-30,$537,$324,$-36,$288,$64,$34,-,$-314,$-77,$748,$-737,-,-,$18,$-8,$10,$7,$-720,$7,$327,$334,$-75,$-75,$-211,$25,$73,$109,$7,$-211
2006-06-30,$744,$324,$53,$377,$-56,$-226,-,$-82,$-422,$699,$-729,-,-,$38,$-4,$34,$10,$-685,$-20,$211,$191,$-60,$-60,$-216,$55,$-30,$-6,$22,$-216
2006-03-31,$608,$307,$46,$353,$-295,$-326,-,$-282,"$-1,174",$-213,$-592,-,-,$-59,$-33,$-92,$17,$-667,$1,$829,$830,$-14,$-14,$-246,-,$570,$-303,$28,$-246
2005-12-31,$224,$314,$313,$627,$66,$88,-,$-289,$188,"$1,039",$-762,-,$-28,$9,$-12,$-3,$439,$-354,$1,$-249,$-248,$-63,$-63,$-132,-,$-443,$230,$7,$-132
2005-09-30,$289,$317,$-47,$270,$125,$-19,-,$-281,$-67,$492,$-542,-,-,$211,$-4,$207,$91,$-244,$-130,$70,$-60,$10,$10,$-132,-,$-182,$75,$6,$-132
2005-06-30,$460,$312,$-113,$199,$-157,$-101,-,$33,$-275,$384,$-487,-,-,$-221,$866,$645,$-11,$147,$169,$-599,$-430,$-6,$-6,$-132,-,$-568,$-40,$7,$-132
2005-03-31,$260,$315,$123,$438,$-499,$-371,-,$-218,$-937,$-239,$-347,-,$-433,$-7,$201,$194,$2,$-584,$-16,"$1,065","$1,049",$23,$23,$-203,-,$869,$40,$5,$-203
