,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$28.551,$148.209,$-7.056,$141.153,-,-,-,$-21.98,$-21.98,$147.724,$-90.49,-,$-252.758,-,$134.772,$134.772,$40.365,$-168.111,$57.676,$5.938,$63.614,$102.234,$102.234,$-115.216,$-30.274,$20.358,$-0.029,$4.53,$-114.149
2020-09-30,$-27.217,$155.836,$22.262,$178.098,-,-,-,$-11.304,$-11.304,$139.577,$-70.412,-,$-14.874,-,$-46.852,$-46.852,$1.301,$-130.837,$162.135,$4.906,$167.041,$-19.795,$-19.795,$-115.397,$-39.265,$-7.416,$1.324,$4.278,$-114.362
2020-06-30,$62.096,$157.083,$-55.631,$101.452,-,-,-,$18.011,$18.011,$181.559,$-75.902,-,-,-,$130.032,$130.032,$-1.98,$52.15,$-58.84,$-57.617,$-116.457,-,-,$-115.429,$-1.876,$-233.762,$-0.053,$4,$-114.329
2020-03-31,$5.54,$157.501,$3.967,$161.468,-,-,-,$-31.552,$-31.552,$135.456,$-58.549,-,$-141.727,-,$-16.139,$-16.139,$2.371,$-214.044,$123.539,$58.214,$181.753,-,-,$-109.563,$-3.964,$68.226,$-10.362,$6.808,$-108.548
2019-12-31,$105.237,$145.177,$-80.241,$64.936,-,-,-,$3.655,$3.655,$173.828,$-65.781,-,$-112.402,-,$-20.98,$-20.98,$-104.722,$-303.885,$240.284,$-17.864,$222.42,$63.306,$63.306,$-108.233,$-37.686,$139.807,$9.75,$11.31,$-107.186
2019-09-30,$29.422,$129.01,$-1.472,$127.538,-,-,-,$13.495,$13.495,$170.455,$-56.247,-,$-534.458,-,$-20.205,$-20.205,$34.101,$-576.809,$69.679,$1.069,$70.748,$449.137,$449.137,$-106.26,$-7.753,$405.872,$-0.482,$2.704,$-105.245
2019-06-30,$38.318,$119.612,$-3.75,$115.862,-,-,-,$-5.092,$-5.092,$149.088,$-46.873,-,$-322.475,-,$7.515,$7.515,$15.589,$-346.244,$301.062,$-20.932,$280.13,$20.693,$20.693,$-105.806,$2.008,$197.025,$-0.131,$4.379,$-104.764
2019-03-31,$26.602,$114.124,$11.775,$125.899,-,-,-,$-15.168,$-15.168,$137.333,$-40.847,-,$-413.595,-,$-21.389,$-21.389,$16.082,$-459.749,$-12.077,$54.294,$42.217,$192.179,$192.179,$-98.423,$1.706,$137.679,$-184.737,$5.937,$-97.464
2018-12-31,$89.615,$108.085,$-58.093,$49.992,-,-,-,$14.345,$14.345,$153.952,$-51.933,-,-,-,$130.632,$130.632,$10.859,$89.558,$-210.662,$-50.994,$-261.656,$299.825,$299.825,$-95.7,$-5.168,$-62.699,$180.811,$3.55,$-94.718
2018-09-30,$20.258,$109.563,$6.32,$115.883,-,-,-,$15.482,$15.482,$151.623,$-61.226,-,-,-,$-43.514,$-43.514,$12.889,$-91.851,$59.833,$1.063,$60.896,-,-,$-95.443,$-28.057,$-62.604,$-2.832,$3.612,$-94.483
2018-06-30,$22.444,$108.204,$6.817,$115.021,-,-,-,$-14.62,$-14.62,$122.845,$-75.372,-,-,-,$-21.809,$-21.809,$10.512,$-86.669,$78.867,$-7.76,$71.107,-,-,$-95.435,$-1.789,$-26.117,$10.059,$3.578,$-94.456
2018-03-31,$89.225,$109.827,$-62.696,$47.131,-,-,-,$-4.1,$-4.1,$132.256,$-78.916,-,$-1,-,$69.697,$69.697,$-14.367,$-24.586,$-26.172,$35.94,$9.768,$-19.988,$-19.988,$-91.956,$-6.471,$-108.647,$-0.977,$3.504,$-91.041
2017-12-31,$75.627,$111.049,$-49.943,$61.106,-,-,-,$-7.094,$-7.094,$129.639,$-89.339,-,$-31.41,-,$46.313,$46.313,$50.401,$-24.035,$12.669,$-18.95,$-6.281,-,-,$-91.757,$-7.937,$-105.975,$-0.371,$2.79,$-90.825
2017-09-30,$17.57,$108.756,$5.326,$114.082,-,-,-,$18.007,$18.007,$149.659,$-103.534,-,-,-,$-34.661,$-34.661,$37.539,$-100.656,$43.906,$0.659,$44.565,-,-,$-91.75,$-0.63,$-47.815,$1.188,$3.239,$-90.832
2017-06-30,$11.062,$110.017,$11.982,$121.999,-,-,-,$-13.705,$-13.705,$119.356,$-95.575,-,-,-,$-43.316,$-43.316,$18.999,$-119.892,$94.637,$3.918,$98.555,-,-,$-91.74,$-7.483,$-0.668,$-1.204,$3.454,$-90.807
