,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$-463.826,$137.951,$0.636,$138.587,$84.386,-,-,$282.005,$200.339,$-126.485,$-26.71,$-4.96,$-3.8,-,$17.489,$17.489,$18.451,$0.47,$-7.882,-,$-7.882,$12.555,$12.555,-,$-16.227,$-11.554,$-87.052,$9.924,-
2020-09-30,$-542.458,$135.99,$76.355,$212.345,$43.123,-,-,$141.464,$-221.27,$-566.543,$-44.527,$1.691,$0.188,-,$-1.578,$-1.578,$10.335,$-33.891,$-6.75,-,$-6.75,$6.686,$6.686,-,$-100.398,$-100.462,$-666.874,$56.695,-
2020-06-30,$-610.584,$150.938,$27.197,$178.135,$135.166,-,-,$-244.78,$-600.962,"$-1,022.035",$-57.946,$-5.594,$-4.963,-,$-8.15,$-8.15,$8.383,$-68.27,"$1,177.624",-,"$1,177.624",$11.406,$11.406,-,$-109.354,"$1,079.676",$18.654,$38.538,-
2020-03-31,$-210.922,$140.891,$11.732,$152.623,$227.913,-,-,$789.641,$701.35,$631.675,$-84.563,-,$-32.508,-,-,-,$-5.3,$-122.371,$413.386,-,$413.386,-,-,-,$-30.964,$382.422,$807.469,$11.732,-
2019-12-31,$-136.639,$148.945,$32.869,$181.814,$232.273,-,-,$337.855,$388.536,$436.861,$-97.744,$-19.308,$-126.996,-,$-21.083,$-21.083,$-22.512,$-287.643,$530.02,-,$530.02,$0.864,$0.864,-,$-62.385,$468.499,$665.448,$11.861,-
2019-09-30,$193.972,$151.631,$28.321,$179.952,$-135.49,-,-,$-619.45,$-625.148,$-260.401,$-89.882,$-2.339,$-20.48,-,$-5.811,$-5.811,$-3.191,$-121.703,$-8.512,-,$-8.512,$3.041,$3.041,-,$-36.229,$-41.7,$-476.185,$11.998,-
2019-06-30,$116.12,$131.684,$22.701,$154.385,$-165.938,-,-,$-327.939,$-443.082,$-175.727,$-78.804,$-20.614,$-77.713,-,$-28.931,$-28.931,$9.278,$-196.784,$-8.359,-,$-8.359,$10.199,$10.199,-,$-28.259,$-26.419,$-399.213,$11.721,-
2019-03-31,$-55.241,$116.149,$13.205,$129.354,$-90.637,-,-,$527.339,$391.787,$469.05,$-57.136,-,$-9.882,-,-,-,$-17.852,$-84.87,$-13.016,-,$-13.016,-,-,-,$-58.475,$-71.491,$305.989,$13.205,-
2018-12-31,$-135.185,$138.915,$8.164,$147.079,$410.443,-,-,$411.512,$660.982,$686.01,$-76.119,$-2.455,$-21.94,-,$-3.917,$-3.917,$-13.622,$-118.053,$-7.754,-,$-7.754,$6.121,$6.121,-,$-77.709,$-79.342,$468.405,$11.267,-
2018-09-30,$183.197,$124.681,$60.364,$185.045,$-316.856,-,-,$-675.784,$-620.273,$-264.25,$-63.073,$-5.555,$-5.032,-,$-4.379,$-4.379,$13.578,$-64.461,$-18.446,-,$-18.446,$5.593,$5.593,-,$-33.752,$-46.605,$-390.515,$11.369,-
2018-06-30,$83.356,$115.423,$12.076,$127.499,$-175.936,-,-,$-349.866,$-466.055,$-255.672,$-55.516,$-1.706,$-73.034,-,$-38.201,$-38.201,$-57.212,$-225.669,$-50.339,-,$-50.339,$10.854,$10.854,-,$-49.934,$-89.419,$-648.47,$12.076,-
2018-03-31,$-41.028,$107.816,$10.87,$118.686,$-53.08,-,-,$692.436,$691.674,$775.498,$-45.125,$-25.914,$-20.222,-,-,-,$2.535,$-88.726,$534.81,-,$534.81,-,-,-,$-130.66,$404.15,"$1,119.961",$10.87,-
2017-12-31,$-173.781,$153.056,$-32.72,$120.336,$261.733,-,-,$53.407,$252.497,$205.288,$-53.936,$-6.082,$-29.137,-,$-3.013,$-3.013,$0.081,$-92.087,$-24.648,-,$-24.648,$6.323,$6.323,-,$-83.095,$-101.42,$23.853,$18.834,-
2017-09-30,$148.77,$119.188,$32.07,$151.258,$-112.678,-,-,$-717.486,$-670.99,$-386.475,$-55.892,$-2.817,$-2.19,-,$-3.948,$-3.948,$1.288,$-63.559,$-6.637,-,$-6.637,$12.117,$12.117,-,$-6.978,$-1.498,$-415.897,$7.82,-
2017-06-30,$80.555,$95.87,$8.165,$104.035,$-275.517,-,-,$-194.138,$-148.485,$42.972,$-69.726,$-1.473,$-11.919,-,$-7.601,$-7.601,$-6.194,$-96.913,$-7.815,-,$-7.815,$11.001,$11.001,-,$-22.284,$-19.098,$-10.708,$8.165,-
2017-03-31,$-47.77,$100.595,$7.936,$108.531,$-6.558,-,-,$648.524,$698.566,$761.737,$-58.881,$-0.605,$-4.7,-,$-10.608,$-10.608,$-0.233,$-75.027,$-10.843,-,$-10.843,$21.628,$21.628,-,$-15.852,$-5.067,$701.999,$7.936,-
2016-12-31,$-92.971,$113.181,$38.687,$151.868,$199.215,-,-,$322.111,$420.076,$479.223,$-54.087,$-6.234,$-98.559,-,$-10.294,$-10.294,$2.871,$-166.303,$259.534,-,$259.534,$14.623,$14.623,-,$-65.245,$208.912,$488.134,$7.486,-
2016-09-30,$132.761,$107.486,$29.346,$136.832,$-173.673,-,-,$-595.266,$-660.802,$-391.459,$-40.86,-,$9.253,-,$-5.12,$-5.12,$-4.037,$-40.764,$-8.095,-,$-8.095,$4.933,$4.933,-,$-37.444,$-40.606,$-472.393,$8.093,-
2016-06-30,$36.461,$98.032,$7.211,$105.243,$-154.792,-,-,$-101.129,$-148.127,$-6.423,$-48.199,-,$-78.94,-,$-8.343,$-8.343,$1.816,$-133.666,$-4.055,-,$-4.055,$0.064,$0.064,-,$-11.814,$-15.805,$-187.182,$8.221,-
2016-03-31,$-55.954,$97.546,$7.225,$104.771,$-16.878,-,-,$406.365,$468.581,$517.398,$-30.681,-,$-43.378,-,$-5.165,$-5.165,$-6.52,$-85.744,$-9.764,-,$-9.764,$0.679,$0.679,-,$-44.204,$-53.289,$396.156,$8.923,-
