,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$63.602,$17.079,$-106.764,$-89.685,$-8.26,-,$912.876,$-251.134,$709.054,$682.971,-,-,-,$87.217,"$-2,246.209","$-2,158.992",$204.895,"$-1,954.097","$1,188.77",-,"$1,188.77",$0.051,$0.051,$-61.987,$10.037,"$1,136.911",$-137.23,$9.872,$-61.987
2020-09-30,$243.057,$12.047,$-84.912,$-72.865,$-129.492,-,"$1,082.822",$-246.811,$915.83,"$1,086.022",-,-,-,$-365.287,$-820.11,"$-1,185.397",$85.112,"$-1,100.285",$100.647,-,$100.647,$-0.777,$-0.777,$-61.905,$-11.804,$26.162,$16.402,$10.162,$-61.905
2020-06-30,$190.88,$11.907,$-145.527,$-133.62,$-149.983,-,$543.39,$107.816,$541.337,$598.597,-,-,-,$-411.575,$-86.812,$-498.387,$127.579,$-370.808,$-10.647,$-50,$-60.647,$-0.267,$-0.267,$-61.928,$1.039,$-121.803,$104.853,$9.782,$-61.928
2020-03-31,$16.612,$8.64,$231.089,$239.729,$-250.141,-,$562.664,$2.239,$249.648,$505.989,-,-,-,$-27.882,$-317.199,$-345.081,$86.9,$-258.181,-,$50,$50,$-212.593,$-212.593,$-63.277,$-15.18,$-241.05,$9.59,$9.393,$-63.277
2019-12-31,$217.644,$7.294,$-47.87,$-40.576,$267.954,-,$-46.979,$-102.023,$188.071,$365.139,-,-,-,$45.758,$-302.813,$-257.055,$56.365,$-200.69,-,-,-,$4.702,$4.702,$-63.191,$-1.154,$-59.643,$90.864,$8.632,$-63.191
2019-09-30,$104.398,$10.321,$42.196,$52.517,$-68.626,-,$524.876,$31.953,$476.437,$633.352,-,-,-,$286.935,$-778.127,$-491.192,$-30.253,$-521.445,-,-,-,$-0.351,$-0.351,$-56.995,$-0.725,$-58.071,$55.805,$8.215,$-56.995
2019-06-30,$332.868,$7.422,$4.365,$11.787,$-60.081,-,$281.83,$-260.965,$49.054,$393.709,-,-,-,$-145.595,$-239.794,$-385.389,$127.782,$-257.607,-,-,-,$-7.648,$-7.648,$-56.999,$-0.305,$-64.952,$77.393,$8.115,$-56.999
2019-03-31,$354.551,$5.899,$-68.377,$-62.478,$-133.821,-,$126.619,$83.075,$167.729,$459.802,-,-,-,$-354.388,$-182.863,$-537.251,$104.501,$-432.75,-,-,-,$-24.441,$-24.441,$-57.137,$-11.443,$-93.021,$-72.121,$9.056,$-57.137
2018-12-31,$-385.313,$4.468,$194.938,$199.406,$-206.449,-,$987.219,$-205.442,$252.347,$66.44,-,-,-,$454.815,$-442.743,$12.072,$-14.519,$-2.447,-,-,-,$-0.394,$-0.394,$-56.878,$-1.653,$-58.925,$16.334,$6.578,$-56.878
2018-09-30,$194.141,$7.127,$-19.77,$-12.643,$-94.764,-,$516.854,$-207.007,$229.483,$410.981,-,-,-,$-212.707,$-283.711,$-496.418,$217.071,$-279.348,-,-,-,$-48.332,$-48.332,$-52.863,$-0.4,$-101.595,$20.268,$8.225,$-52.863
2018-06-30,$69.895,$8.727,$20.199,$28.926,$-536.776,-,$526.439,$-139.087,$-161.813,$-62.992,-,-,-,$43.537,"$-1,822.86","$-1,779.323","$1,836.912",$57.59,-,-,-,$-25.352,$-25.352,$-53.24,$-0.614,$-79.206,$-81.093,$9.23,$-53.24
2018-03-31,$210.318,$8.95,$48.761,$57.711,$-56.59,-,$8.195,$-79.899,$-72.389,$195.64,-,-,-,$169.705,"$-1,333.723","$-1,164.018","$1,108.602",$-55.416,-,-,-,$-9.383,$-9.383,$-53.24,$-14.245,$-76.868,$65.519,$8.336,$-53.24
2017-12-31,$584.808,$11.21,$-12.411,$-1.201,$220.424,-,$-786.215,$-32.835,$-465.132,$118.475,-,-,-,$-147.923,"$-2,032.24","$-2,180.163","$2,212.081",$31.918,-,-,-,$-49.66,$-49.66,$-53.355,$-0.199,$-103.214,$49.672,$7.286,$-53.355
2017-09-30,$-639.374,$12.182,$-20.382,$-8.2,$-480.556,-,"$1,908.056",$-104.137,"$1,057.43",$409.856,-,-,-,$-31.566,"$-1,016.006","$-1,047.572",$812.534,$-235.037,-,-,-,$0.197,$0.197,$-51.302,$-0.3,$-51.405,$116.19,$7.286,$-51.302
2017-06-30,$245.674,$10.729,$0.564,$11.293,$-78.274,-,$207.616,$-115.111,$-4.417,$252.55,-,-,-,$150.744,"$-1,467.506","$-1,316.762","$1,121.592",$-195.171,-,-,-,$0.782,$0.782,$-51.304,$-0.89,$-51.412,$0.965,$8.224,$-51.304
2017-03-31,$291.643,$11.746,$-39.843,$-28.097,$-250.525,-,$338.607,$-6.826,$118.266,$381.812,-,-,-,$-45.178,"$-1,691.716","$-1,736.894","$1,402.607",$-334.287,-,-,-,$-6.629,$-6.629,$-51.281,$-11.517,$-69.427,$-13.682,$7.501,$-51.281
2016-12-31,$373.572,$11.013,$-18.871,$-7.858,$54.761,-,$-91.208,$54.994,$57.138,$422.852,-,-,-,$-119.07,"$-1,395.62","$-1,514.69","$1,187.791",$-326.899,-,-,-,$-1.624,$-1.624,$-51.087,$-0.578,$-53.289,$46.127,$6.039,$-51.087
2016-09-30,$295.394,$14.027,$17.334,$31.361,$-225.25,-,$322.397,$-173.079,$-49.573,$277.182,-,-,$47.721,$216.134,"$-1,622.001","$-1,405.867","$1,323.78",$-34.366,-,-,-,$-190.239,$-190.239,$-47.459,$-0.927,$-238.625,$6.508,$6.097,$-47.459
2016-06-30,$155.692,$11.772,$-1.056,$10.716,$-22.855,-,$194.556,$-23.478,$141.682,$308.09,-,-,-,$-88.325,"$-1,179.301","$-1,267.626","$1,179.201",$-88.425,-,-,-,$-97.911,$-97.911,$-48.132,$-0.759,$-146.802,$100.344,$6.221,$-48.132
2016-03-31,$171.686,$12.355,$98.215,$110.57,$-25.261,-,$48.381,$73.983,$93.22,$375.476,-,-,-,$360.238,"$-1,710.521","$-1,350.283","$1,142.1",$-208.183,-,-,-,$-85.763,$-85.763,$-48.706,$-8.331,$-142.8,$45.285,$8.041,$-48.706
2015-12-31,$357.281,$12.128,$5.939,$18.067,$147.591,-,$-239.019,$-2.382,$-68.954,$306.394,-,-,-,$-157.169,$-165.782,$-322.951,$10.942,$-312.009,-,-,-,$-71.377,$-71.377,$-49.202,$-11.601,$-132.18,$-117.568,$5.087,$-49.202
2015-09-30,$88.553,$13.257,$190.05,$203.307,$-404.871,-,$444.005,$-20.061,$-21.656,$270.204,-,-,$3.934,$291.023,$-235.748,$55.275,$-8.64,$50.569,-,-,-,$-195.572,$-195.572,$-41.698,-,$-237.27,$62.325,$5.786,$-41.698
2015-06-30,$209.057,$12.182,$39.104,$51.286,$85.722,-,$-38.484,$-91.401,$-79.275,$181.068,-,-,-,$-15.073,$-161.33,$-176.403,$21.888,$-154.515,-,-,-,$-44.475,$-44.475,$-41.955,-,$-86.43,$-59.674,$5.194,$-41.955
2015-03-31,$322.978,$13.334,$24.275,$37.609,$-191.756,-,$85.841,$81.683,$-10.018,$350.569,-,-,-,$222.952,$-498.39,$-275.438,$10.292,$-265.146,-,-,-,$-75.038,$-75.038,$-42.252,-,$-117.29,$-38.899,$5.17,$-42.252
2014-12-31,$297.956,$11.207,$3.08,$14.287,$349.826,-,$-408.499,$-170.781,$-183.425,$128.818,-,-,-,$208.339,$178.845,$387.184,$38.289,$425.473,$-250,-,$-250,$-97.708,$-97.708,$-32.545,$-136.2,$-516.453,$35.671,$6.477,$-32.545
2014-09-30,$301.253,$10.957,$42.135,$53.092,$-277.199,-,$325.57,$-37.251,$-18.833,$335.512,-,-,-,$138.855,$-272.818,$-133.962,$29.607,$-104.355,-,-,-,$-72.669,$-72.669,$-44.307,$-65,$-181.976,$60.233,$4.952,$-44.307
2014-06-30,$297.925,$13.51,$-48.845,$-35.335,$-145.539,-,$136.456,$-11.012,$-39.255,$223.335,-,-,-,$-270.962,$-448.805,$-719.767,$24.512,$-695.255,$400,-,$400,$-63.946,$-63.946,$-34.319,$130.5,$432.235,$-43.834,$5.341,$-34.319
2014-03-31,$302.022,$13.586,$-8.099,$5.487,$-89.365,-,$129.248,$-14.712,$59.588,$367.097,-,-,-,$-152.715,$-250.361,$-403.076,$18.641,$-384.435,-,-,-,$-247.862,$-247.862,$-34.742,$70.7,$-211.904,$-225.978,$4.427,$-34.742
2013-12-31,$366.748,$16.194,$-69.624,$-53.43,$380.073,-,$-409.29,$-94.644,$-40.021,$273.297,-,-,-,$-350.043,$39.267,$-310.776,$32.102,$-278.674,-,-,-,$-72.131,$-72.131,$-35.961,$143,$34.908,$21.848,$16.756,$-35.961
2013-09-30,$238.527,$14.787,$-34.397,$-19.61,$-192.504,-,$251.858,$34.472,$167.105,$386.022,-,-,-,$-139.544,$51.856,$-87.688,$-64.95,$-152.638,-,$-40,$-40,$-94.898,$-94.898,$-23.174,$87.5,$-70.572,$150.398,$4.923,$-23.174
2013-06-30,$275.642,$16.914,$-19.945,$-3.031,$-140.481,-,$106.603,$-51.651,$-93.027,$179.584,-,-,-,$53.629,$112.895,$166.524,$88.572,$255.096,$-329.897,$40,$-289.897,$-191.672,$-191.672,$-23.315,-,$-504.884,$-85,$4.551,$-23.315
