,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2013-12-31,$349,$107,$-39,$68,$81,$8,$65,$-68,$86,$503,$-175,-,-,$31,-,$31,$-5,$-149,$-300,$125,$-175,$-121,$-121,$-46,-,$-342,$15,-,$-46
2013-09-30,$309,$108,$-53,$55,$95,$21,$-35,$-18,$63,$427,$-125,-,-,-,-,-,$8,$-117,$-250,-,$-250,$-27,$-27,$-50,-,$-327,$-12,-,$-50
2013-06-30,$266,$108,$57,$165,$-59,$18,$-5,$-23,$-69,$362,$-95,-,-,-,-,-,$-13,$-108,$-205,$100,$-105,$-45,$-45,$-50,-,$-200,$56,-,$-50
2013-03-31,$248,$110,$-56,$54,$-155,$-53,$-27,$-62,$-297,$5,$-88,-,-,-,-,-,$5,$-83,$-200,$200,-,$14,$14,$-4,-,$10,$-71,-,$-4
2012-12-31,$-52,$108,$288,$396,$111,$8,$-3,$-20,$96,$440,$-176,-,$-1,$7,-,$7,$3,$-167,$-200,-,$-200,$24,$24,$-85,-,$-261,$12,-,$-85
2012-09-30,$157,$112,$40,$152,$40,$32,$44,$-72,$44,$353,$-114,-,"$-2,658",-,-,-,$-4,"$-2,776",$-320,-,$-320,$17,$17,$-39,-,$-342,"$-2,763",-,$-39
2012-06-30,$180,$71,$27,$98,-,$-16,$-11,$65,$38,$316,$-95,-,-,-,-,-,$86,$-9,"$2,160",-,"$2,160",-,-,$-36,-,"$2,124","$2,431",-,$-36
2012-03-31,$159,$69,$-85,$-16,$-103,$14,$-20,$-15,$-124,$19,$-85,-,$-10,-,-,-,$85,$-10,$5,$-1,$4,$15,$15,$-36,-,$-17,$-8,-,$-36
2011-12-31,$13,$69,$165,$234,$74,$69,$-85,$47,$105,$352,$-126,-,$-2,-,-,-,$2,$-126,$-36,-,$-36,$-22,$-22,$-39,-,$-97,$129,-,$-39
2011-09-30,$174,$69,$43,$112,$65,$-104,$-36,$1,$-74,$212,$-129,-,$-154,$651,-,$651,$-611,$-243,-,-,-,$-123,$-123,$-33,-,$-156,$-186,-,$-33
2011-06-30,$220,$67,$47,$114,$17,$-72,$62,$-134,$-127,$207,$-729,-,-,-,-,-,$649,$-80,$-2,-,$-2,$-98,$-98,$-33,-,$-133,$-6,-,$-33
2011-03-31,$240,$68,$-288,$-220,$-229,$-49,$8,$104,$-166,$-146,$518,-,-,$-200,-,$-200,$-11,$307,-,$1,$1,$-4,$-4,$-34,-,$-37,$124,-,$-34
2010-12-31,$8,$68,$167,$235,$39,$-60,$96,$-40,$35,$278,$-112,-,$-1,-,-,-,$-6,$-119,$-120,$1,$-119,$-135,$-135,$-31,-,$-285,$-126,-,$-31
2010-09-30,$170,$73,$40,$113,$36,$-10,$-34,$41,$33,$316,$-59,-,-,$-11,-,$-11,$4,$-66,$-4,-,$-4,$-7,$-7,$-32,-,$-43,$207,-,$-32
2010-06-30,$148,$70,$-4,$66,$-19,$-32,$-4,$47,$-8,$206,$-50,-,$-171,$11,-,$11,-,$-210,-,$-1,$-1,$-12,$-12,$-32,-,$-45,$-48,-,$-32
2010-03-31,$101,$69,$16,$85,$-414,$-58,$94,$-33,$-411,$-225,$-29,-,$-18,-,-,-,-,$-47,-,$2,$2,$-8,$-8,$-32,-,$-38,$-310,-,$-32
2009-12-31,$-32,$71,$199,$270,$37,$-41,$24,$-168,$-148,$90,$-39,-,$-68,-,$52,$52,$-1,$-56,$163,$-20,$143,$-19,$-19,$-32,-,$92,$125,-,$-32
2009-09-30,$101,$69,$25,$94,$17,$-50,$47,$122,$136,$331,$-66,-,$36,-,$-52,$-52,$-5,$-87,$-14,$14,-,$6,$6,$-32,-,$-26,$218,-,$-32
2009-06-30,$65,$67,$153,$220,$-57,$121,$-38,$-56,$-30,$255,$-71,-,$-36,-,$20,$20,$-31,$-118,$-2,$3,$1,$4,$4,$-32,-,$-27,$110,-,$-32
2009-03-31,$2,$67,$-13,$54,$5,$70,$-17,$-32,$26,$82,$-112,-,-,-,$-20,$-20,$24,$-108,-,$6,$6,$5,$5,$-32,-,$-21,$-47,-,$-32
2008-12-31,$-2,$68,$-16,$52,$277,$75,$-162,$120,$310,$360,$-202,-,$38,-,$-38,$-38,$-29,$-231,-,$-49,$-49,$1,$1,$-32,-,$-80,$50,-,$-32
2008-09-30,$100,$67,$3,$70,$72,$-55,$-59,$86,$44,$214,$-150,-,$-6,-,$6,$6,$-1,$-151,-,$-21,$-21,$-232,$-232,$-34,-,$-287,$-225,-,$-34
2008-06-30,$115,$67,$-9,$58,$-48,$1,$57,$-51,$-41,$132,$-143,-,$-32,-,$-6,$-6,$5,$-176,$-175,$15,$-160,$7,$7,$-34,-,$-187,$-231,-,$-34
2008-03-31,$133,$65,$-62,$3,$-40,$-116,$-47,$14,$-189,$-53,$188,-,-,-,-,-,$-6,$182,-,$48,$48,$-238,$-238,$-35,-,$-225,$-95,-,$-35
2007-12-31,$98,$80,$9,$89,$-50,$65,$111,$8,$134,$321,$-16,-,$-28,-,-,-,$8,$-36,$-6,$-58,$-64,$-79,$-79,$-35,-,$-178,$107,-,$-35
2007-09-30,$20,$78,$108,$186,$81,$19,-,$6,$106,$312,$-151,-,$1,-,-,-,$-3,$-153,$-11,$-22,$-33,$-202,$-202,$-37,-,$-272,$-110,-,$-37
2007-06-30,$105,$85,$-3,$82,$-30,$-33,$17,$24,$-22,$165,$-69,-,$-13,-,-,-,$27,$-55,-,$2,$2,$-14,$-14,$-37,-,$-49,$58,-,$-37
2007-03-31,$77,$84,$7,$91,$-29,$15,$-80,$-140,$-234,$-66,$-91,-,-,-,-,-,-,$-91,-,$73,$73,$16,$16,$-38,-,$51,$-106,-,$-38
2006-12-31,$95,$82,$-69,$13,$107,$35,$3,$123,$268,$376,$196,-,-,-,-,-,$-11,$185,-,$-83,$-83,$68,$68,$-36,-,$-51,$509,-,$-36
2006-09-30,$95,$76,$27,$103,$-33,$-85,$-9,$-1,$-128,$70,$-102,-,-,-,-,-,$-10,$-112,-,$10,$10,$1,$1,$-36,-,$-25,$-67,-,$-36
2006-06-30,$114,$76,$9,$85,$-101,$-40,$95,$-27,$-73,$126,$-95,-,-,-,-,-,$4,$-91,-,$-12,$-12,$23,$23,$-36,-,$-25,$12,-,$-36
2006-03-31,$105,$74,$28,$102,$-55,$-9,$-36,$-70,$-170,$37,$-82,-,-,-,-,-,$6,$-76,-,$35,$35,$1,$1,$-36,-,-,$-39,-,$-36
2005-12-31,$66,$75,$-4,$71,$95,$31,$76,$53,$255,$392,$-72,-,-,-,-,-,$-176,$-248,$189,$-66,$123,$9,$9,$-36,-,$96,$238,-,$-36
2005-09-30,$123,$76,$63,$139,$3,$32,$-27,$-104,$-96,$166,$-102,-,-,-,-,-,$-3,$-105,-,$20,$20,$1,$1,$-36,-,$-15,$45,-,$-36
2005-06-30,$206,$77,$-49,$28,$18,$-79,$6,$-71,$-126,$108,$-77,-,-,$417,-,$417,$46,$386,$-544,$-110,$-654,$44,$44,$-35,-,$-645,$-152,-,$-35
2005-03-31,$162,$76,$-10,$66,$-56,$-94,$16,$9,$-125,$103,$-53,-,-,-,-,-,$2,$-51,-,$6,$6,$46,$46,$-35,-,$17,$68,-,$-35
