,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$394.8,$99,$-104.9,$-5.9,-,$-125.4,$10.4,$-119.2,$-98.9,$290,$-13.6,-,-,-,$-539.2,$-539.2,$31,$-521.8,$746.3,-,$746.3,$-45.1,$-45.1,$-134.8,$99.7,$666.1,$462,$41,$-134.8
2020-09-30,$126.5,$76.3,$628.3,$704.6,$133.5,$-515.7,$-116.8,$92,$-456.3,$374.8,$-18.4,-,"$-3,739.6",-,$229,$229,$16.8,"$-3,512.2",$288.8,-,$288.8,$-21.4,$-21.4,$-134.1,$-35.5,$97.8,"$-3,018.4",$35.4,$-134.1
2020-06-30,$253.7,$40.8,$-238.6,$-197.8,$-6.1,$273.1,$72.1,$57.3,$449.7,$505.6,$-11.8,-,$-62,-,$394.2,$394.2,$-57.4,$263,$135.4,-,$135.4,$-0.9,$-0.9,$-133.9,$159.9,$160.5,$940.1,$29.1,$-133.9
2020-03-31,$58.8,$44.6,$-118.1,$-73.5,$4.1,$344.6,$-14.6,$-21.3,$124,$109.3,$-47.8,-,$-18.8,-,$102.3,$102.3,-,$35.7,$20.5,-,$20.5,$-53.9,$-53.9,$-134.6,$113.2,$-54.8,$59.5,$29.8,$-134.6
2019-12-31,$348.1,$47.1,$7.8,$54.9,-,$-294.2,$-1.3,$-137.6,$-371.3,$31.7,$-25.7,-,$-1,-,$-2.9,$-2.9,-,$-29.6,$49.4,-,$49.4,$-121.4,$-121.4,$-130.6,$193.3,$-9.3,$18.7,$28,$-130.6
2019-09-30,$309.3,$51.7,"$1,105.5","$1,157.2",$-39.9,"$-1,471.3",$21.7,$80.7,"$-1,434.2",$32.3,$-31.1,-,-,-,$-37.2,$-37.2,-,$-68.3,$18.6,-,$18.6,$-154.2,$-154.2,$-131.1,$528.2,$261.5,$200,$23.4,$-131.1
2019-06-30,$254.6,$45.9,$-784.7,$-738.8,$-25,$-12.2,$231.4,$80.9,$209.3,$-274.9,$-130.4,-,-,-,$-144.2,$-144.2,-,$-274.6,$-2.2,-,$-2.2,$-120.4,$-120.4,$-132.1,$615.5,$360.8,$-188.4,$28.7,$-132.1
2019-03-31,$381.6,$39.6,$-286.8,$-247.2,$-66.2,$173.5,$-10.1,$113.8,$55,$189.4,$-46.5,-,$-684.2,-,$95.6,$95.6,-,$-635.1,-,-,-,$-135.2,$-135.2,$-133.1,$1.6,$-266.7,$-712.9,$28.2,$-133.1
2018-12-31,$260,$42,$138,$180,$62.6,$-45.1,$-53.8,$-186,$-185.2,$254.8,$-25.7,-,-,-,$-73.4,$-73.4,-,$-99.1,$1.7,-,$1.7,$-321.4,$-321.4,$-122.3,$45.9,$-396.1,$-251.7,$31.2,$-122.3
2018-09-30,$476.3,$37.9,$-110.5,$-72.6,$-39.5,$492.2,$-15.3,$21.5,$317.5,$721.2,$-35,-,$10.2,-,$7.2,$7.2,-,$-17.6,$-1.4,-,$-1.4,$-357.6,$-357.6,$-122,$36,$-445,$256.4,$28.3,$-122
2018-06-30,$355.4,$40.4,$327.1,$367.5,$-23.1,$-131.1,$-26.6,$66.4,$-111.4,$611.5,$-27.8,-,$-87.3,-,$23.8,$23.8,-,$-91.3,$-361.9,-,$-361.9,$-436.6,$-436.6,"$-1,755.9",$2.2,"$-2,552.2","$-2,072.3",$28.3,"$-1,755.9"
2018-03-31,$482.9,$38.8,$43.9,$82.7,$74.8,$133.9,$-148.4,$79.1,$11,$576.6,$-24.5,-,$-9.7,-,$-88.7,$-88.7,-,$-122.9,$-17.2,-,$-17.2,$-407.1,$-407.1,$-127.3,$-161.8,$-713.4,$-243.9,$30.9,$-127.3
2017-12-31,$-571.9,$40,$-149,$-109,$-33.8,$-168.5,$157.7,$-186.1,"$1,001.3",$320.4,$-19.2,-,-,-,$-39.4,$-39.4,-,$-58.6,$-2.4,-,$-2.4,$-198.7,$-198.7,$-111.7,$261.7,$-51.1,$220.7,$30.3,$-111.7
2017-09-30,$476.5,$37.1,$-74.2,$-37.1,$-76.3,$-221.7,$24.8,$35.2,$-262.3,$177.1,$-25.9,-,-,-,$48.7,$48.7,$-35.7,$-12.9,$-331.5,-,$-331.5,$-152.8,$-152.8,$-111.8,$370.9,$-225.2,$-36.5,$28.4,$-111.8
2017-06-30,$459.4,$40.3,$-26.7,$13.6,$-9.6,$-240.5,$25.1,$81.1,$-129,$344,$-20.2,-,-,-,$11,$11,-,$-9.2,$-243.6,-,$-243.6,$-175.5,$-175.5,$-112.7,$162.8,$-369,$10.1,$31.7,$-112.7
2017-03-31,$435,$37.9,$25.2,$63.1,$-63.3,$-291.6,$55.3,$82.8,$-330,$168.1,$-16,-,$-14,-,$162.5,$162.5,-,$132.5,$-63.7,-,$-63.7,$-155.9,$-155.9,$-113.3,$337,$4.1,$321.3,$32.9,$-113.3
2016-12-31,$418.8,$37,$-33.1,$3.9,$-11.8,$71.8,$-41.7,$-161.9,$23.5,$446.2,$-12.8,-,-,-,$3.6,$3.6,$-49.2,$-58.4,$-2.8,-,$-2.8,$-256.2,$-256.2,$-103.4,$-3.5,$-365.9,$-28.5,$30.4,$-103.4
2016-09-30,$473,$38.7,$16.5,$55.2,$-14.5,$103.1,$-23.8,$8.3,$34.6,$562.3,$-36.2,-,-,-,$136.1,$136.1,$0.3,$100.2,$-90.7,-,$-90.7,$-240.4,$-240.4,$-104.1,$10.2,$-425,$241.2,$27.5,$-104.1
2016-06-30,$461.5,$40.3,$39.3,$79.6,$7.1,$73.1,$-1.3,$62,$194.1,$735.7,$-26.3,-,-,-,$31.2,$31.2,$-11.9,$-7,$-27.2,-,$-27.2,$-322.7,$-322.7,$-105.7,$-53.6,$-509.2,$201.1,$33.7,$-105.7
