,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$87.678,$27.66,$74.253,$101.913,$-54.416,$1.443,-,$24.67,$-52.228,$137.363,$-4.697,-,$-1.247,-,$26.587,$26.587,-,$20.643,$-5,-,$-5,$27.196,$27.196,-,$-4.481,$17.715,$177.376,$58.069,-
2020-09-30,$77.663,$26.52,$76.604,$103.124,$8.478,$0.928,-,$-50.569,$-4.883,$175.904,$-12.083,-,-,-,$27.897,$27.897,-,$15.814,$-5,-,$-5,$-49.171,$-49.171,-,$-2.536,$-56.707,$135.3,$52.633,-
2020-06-30,$69.872,$26.225,$60.747,$86.972,$33.707,$2.116,-,$-33.891,$2.33,$159.174,$-12.394,-,-,-,$-34.409,$-34.409,-,$-46.803,$-5,-,$-5,$30.556,$30.556,-,-,$25.556,$138.161,$50.868,-
2020-03-31,$61.379,$24.133,$68.205,$92.338,$37,$1.439,-,$-32.018,$28.091,$181.808,$-13.159,-,$-955.574,-,$282.12,$282.12,-,$-686.613,$400,-,$400,$-49.525,$-49.525,-,$-3.04,$347.435,$-159.28,$50.786,-
2019-12-31,$98.527,$18.979,$54.619,$73.598,$-32.683,$2.02,-,$26.156,$-28.113,$144.012,$-22.304,-,-,-,$-7.096,$-7.096,-,$-29.4,-,-,-,$20.959,$20.959,-,-,$20.959,$136.391,$47.661,-
2019-09-30,$94.837,$21.862,$56.476,$78.338,$-2.056,$1.609,-,$-3.42,$32.911,$206.086,$-20.534,-,-,-,$-273.515,$-273.515,-,$-294.049,-,-,-,$0.143,$0.143,-,-,$0.143,$-89.109,$43.732,-
2019-06-30,$85.905,$18.399,$48.278,$66.677,$8.17,$-2.546,-,$-29.047,$-2.237,$150.345,$-32.952,-,$-611.55,-,$430.961,$430.961,-,$-213.541,-,-,-,$26.555,$26.555,-,-,$26.555,$-36.487,$40.999,-
2019-03-31,$116.087,$14.245,$40.092,$54.337,$4.502,$-1.904,-,$5.806,$23.128,$193.552,$-29.01,-,-,-,$182.359,$182.359,-,$153.349,-,-,-,$-100.013,$-100.013,-,-,$-100.013,$246.577,$39.494,-
2018-12-31,$130.905,$14.001,$41.654,$55.655,$-28.921,$-0.991,-,$39.188,$11.298,$197.858,$-21.046,-,-,-,$-39.347,$-39.347,-,$-60.393,-,-,-,$-82.132,$-82.132,-,-,$-82.132,$55.379,$38.689,-
2018-09-30,$132.881,$15.41,$38.053,$53.463,$2.056,$0.754,-,$-7.855,$17.961,$204.305,$-17.391,-,-,-,$-210.701,$-210.701,-,$-228.092,-,-,-,$-150.017,$-150.017,-,-,$-150.017,$-174.556,$36.848,-
