,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2018-05-31,"$1,127","$1,182",$689,"$1,871",$-63,-,-,"$-2,345",$514,"$3,512","$-1,648",-,$-12,-,-,-,-,"$-1,660",$-8,$-797,$-805,$-416,$-416,$-133,$4,"$-1,350",$476,$32,$-133
2018-02-28,"$2,074",$786,"$-1,148",$-362,$-3,-,-,$172,"$-2,048",$-336,"$-1,364",-,-,-,-,-,-,"$-1,364","$1,478",$547,"$2,025",$-209,$-209,$-134,$3,"$1,685",$21,$32,$-134
2017-11-30,$775,$756,$327,"$1,083",$-712,-,-,$-214,$-950,$908,"$-1,571",-,$-44,-,-,-,-,"$-1,615",$-16,$250,$234,$-129,$-129,$-134,$9,$-20,$-735,$41,$-134
2017-08-31,$596,$751,$219,$970,$-271,-,-,$-165,$-976,$590,"$-1,038",-,-,-,-,-,-,"$-1,038",$-12,-,$-12,$64,$64,$-134,$-6,$-88,$-466,$62,$-134
2017-05-31,"$1,020",$754,$463,"$1,217",$-216,-,-,"$-1,481",$48,"$2,285","$-1,314",-,-,-,-,-,-,"$-1,314",$-33,-,$-33,$-79,$-79,$-107,$16,$-203,$796,$31,$-107
2017-02-28,$562,$762,$223,$985,$173,-,-,$-1,"$-1,537",$10,"$-1,086",-,-,-,-,-,-,"$-1,086","$1,184",-,"$1,184",$77,$77,$-106,$7,"$1,162",$114,$30,$-106
2016-11-30,$700,$740,$185,$925,$-533,-,-,$-248,$39,"$1,664","$-1,375",-,-,-,-,-,-,"$-1,375",$-31,-,$-31,$12,$12,$-107,$8,$-118,$70,$36,$-107
2016-08-31,$715,$739,$269,"$1,008",$20,-,-,$-19,$-752,$971,"$-1,206",-,-,-,-,-,-,"$-1,206",$-12,-,$-12,$-182,$-182,$-106,$-13,$-313,$-545,$57,$-106
2016-05-31,$-70,$667,"$1,301","$1,968",$-121,-,-,$-478,$14,"$1,912","$-1,249",-,"$-4,618",-,-,-,-,"$-5,867","$5,268",-,"$5,268",$-485,$-485,$-67,$-44,"$4,672",$693,$29,$-67
2016-02-29,$507,$663,$398,"$1,061",$185,-,-,$-199,$-226,"$1,342","$-1,029",-,-,-,-,-,-,"$-1,029",$-11,-,$-11,"$-1,015","$-1,015",$-69,$1,"$-1,094",$-806,$29,$-69
2015-11-30,$691,$653,$-6,$647,$-313,-,-,$-29,$-125,"$1,213","$-1,351",-,-,-,-,-,-,"$-1,351","$1,236",-,"$1,236",$-895,$-895,$-70,$-14,$257,$104,$33,$-70
2015-08-31,$692,$648,$101,$749,$50,-,-,$-99,$-200,"$1,241","$-1,199",-,-,-,-,-,-,"$-1,199",$-15,-,$-15,$-144,$-144,$-71,$6,$-224,$-220,$53,$-71
2015-05-31,$-894,$657,"$1,704","$2,361",$-192,-,-,$-640,$426,"$1,893","$-1,370",-,-,-,-,-,-,"$-1,370",$-4,-,$-4,$-190,$-190,$-56,$16,$-234,$285,$27,$-56
2015-02-28,$628,$652,$318,$970,$117,-,-,$5,$-276,"$1,322","$-1,070",-,"$-1,429",-,-,-,-,"$-2,499","$2,491",-,"$2,491",$14,$14,$-57,$-15,"$2,433","$1,212",$27,$-57
2014-11-30,$663,$651,$59,$710,$-231,-,-,$-29,$-204,"$1,169","$-1,167",-,-,-,-,-,-,"$-1,167",$-1,-,$-1,$-64,$-64,$-57,$13,$-109,$-150,$31,$-57
2014-08-31,$653,$651,$61,$712,$-86,-,-,$-40,$-383,$982,$-716,-,-,-,-,-,-,$-716,-,-,-,$-694,$-694,$-57,$10,$-741,$-492,$48,$-57
2014-05-31,$957,$649,$20,$669,$-274,-,-,$-324,$60,"$1,686",$-984,-,$-36,-,-,-,-,"$-1,020",-,-,-,$-778,$-778,$-45,$16,$-807,$-134,$23,$-45
2014-02-28,$378,$652,$244,$896,$143,-,-,$-31,$-305,$969,$-860,-,-,-,-,-,-,$-860,"$1,746",-,"$1,746","$-2,683","$-2,683",$-47,$-11,$-995,$-893,$23,$-47
2013-11-30,$500,$647,$166,$813,$-395,-,-,$-105,$-633,$680,"$-1,109",-,-,-,-,-,-,"$-1,109",$-3,-,$-3,$-692,$-692,$-47,$6,$-736,"$-1,161",$26,$-47
2013-08-31,$489,$639,$171,$810,$10,-,-,$-37,$-370,$929,$-562,-,-,-,-,-,-,$-562,-,-,-,$-147,$-147,$-48,$14,$-181,$179,$45,$-48
2013-05-31,"$1,458",$622,$-589,$33,$-171,-,-,$-188,$221,"$1,712",$-935,-,-,-,-,-,-,$-935,$748,-,$748,$59,$59,$-45,$5,$767,"$1,545",$22,$-45
2013-02-28,$361,$599,$286,$885,$223,-,-,$14,$12,"$1,258",$-517,-,-,-,-,-,-,$-517,-,-,-,$168,$168,$-44,$3,$127,$855,$23,$-44
2012-11-30,$438,$592,$215,$807,$-506,-,-,$-53,$-430,$815,$-908,-,-,-,-,-,-,$-908,$-116,-,$-116,$23,$23,$-44,$2,$-135,$-226,$24,$-44
2012-08-31,$459,$573,$209,$782,$3,-,-,$133,$-338,$903,$-960,-,$-483,-,-,-,-,"$-1,443",$690,-,$690,$-216,$-216,$-44,$-5,$425,$-100,$40,$-44
2012-05-31,$550,$543,$625,"$1,168",$-167,-,-,$-537,$100,"$1,818","$-1,007",-,$-2,-,-,-,-,"$-1,009",$-1,-,$-1,$45,$45,$-41,$11,$14,$803,$22,$-41
2012-02-29,$521,$543,$478,"$1,021",$204,-,-,$-118,$-693,$849,$-724,-,-,-,-,-,-,$-724,$-10,-,$-10,$51,$51,$-41,$2,$2,$144,$23,$-41
2011-11-30,$497,$518,$211,$729,$-250,-,-,$-50,$82,"$1,308","$-1,097",-,$-3,-,-,-,-,"$-1,100",$-1,-,$-1,$-193,$-193,$-41,$1,$-234,$-63,$23,$-41
2011-08-31,$464,$509,$211,$720,$-41,-,-,$-20,$-324,$860,"$-1,105",-,$-111,-,-,-,-,"$-1,216",$-17,-,$-17,$28,$28,$-41,$4,$-26,$-369,$37,$-41
2011-05-31,$558,$499,$286,$785,$-116,-,-,$-73,$241,"$1,584",$-635,-,-,-,-,-,-,$-635,-,-,-,$44,$44,$-38,$7,$13,$969,$20,$-38
2011-02-28,$231,$493,$400,$893,$-205,-,-,$-160,$-678,$446,$-636,-,$-96,-,-,-,-,$-732,$-250,-,$-250,$39,$39,$-37,$7,$-241,$-518,$22,$-37
2010-11-30,$283,$502,$164,$666,$-117,-,-,$-30,$266,"$1,215","$-1,043",-,-,-,-,-,-,"$-1,043",-,-,-,$17,$17,$-38,$3,$-18,$168,$22,$-38
2010-08-31,$380,$479,$98,$577,$38,-,-,$-39,$-161,$796,"$-1,009",-,-,-,-,-,-,"$-1,009",$-12,-,$-12,$8,$8,$-38,$1,$-41,$-243,$34,$-38
2010-05-31,$419,$488,$211,$699,$-261,-,-,$-49,$112,"$1,230",$-831,-,-,-,-,-,-,$-831,$-21,-,$-21,$58,$58,$-35,$12,$14,$403,$21,$-35
2010-02-28,$239,$488,$187,$675,$-237,-,-,$-110,$-363,$551,$-434,-,-,-,-,-,-,$-434,$-7,-,$-7,$12,$12,$-34,$4,$-25,$84,$22,$-34
2009-11-30,$345,$487,$54,$541,$-356,-,-,$-510,$-427,$459,$-662,-,-,-,-,-,-,$-662,$-117,-,$-117,$17,$17,$-35,$4,$-131,$-324,$23,$-35
2009-08-31,$181,$495,$122,$617,$-52,-,-,$287,$100,$898,$-854,-,-,-,-,-,-,$-854,$-508,-,$-508,$7,$7,$-34,$-15,$-550,$-503,$35,$-34
2009-05-31,$-876,$496,"$1,405","$1,901",$212,-,-,$-871,$-493,$532,$-431,-,-,-,-,-,-,$-431,$-500,-,$-500,$31,$31,$-34,$3,$-500,$-381,$21,$-34
2009-02-28,$97,$496,$64,$560,$551,-,-,$34,$109,$766,$-595,-,-,-,-,-,-,$-595,"$1,000",-,"$1,000",$2,$2,$-35,$-7,$960,"$1,131",$22,$-35
2008-11-30,$493,$491,$110,$601,$97,-,-,$-422,$-337,$757,$-736,-,-,-,-,-,-,$-736,$-5,-,$-5,$8,$8,$-34,$1,$-30,$-31,$23,$-34
2008-08-31,$384,$492,$103,$595,$-98,-,-,$123,$-281,$698,$-621,-,-,-,-,-,-,$-621,$4,-,$4,-,-,$-34,-,$-30,$34,$33,$-34
2008-05-31,$-241,$499,$915,"$1,414",$-114,-,-,$-434,$115,"$1,288",$-820,-,$50,-,-,-,-,$-770,$-16,-,$-16,$37,$37,$-31,$15,$5,$528,$24,$-31
2008-02-29,$393,$492,$180,$672,$46,-,-,$-39,$-152,$913,$-625,-,-,-,-,-,-,$-625,$-108,-,$-108,$21,$21,$-31,$11,$-107,$181,$23,$-31
2007-11-30,$479,$482,$52,$534,$-344,-,-,$-58,$-550,$463,$-731,-,-,-,-,-,-,$-731,$-8,-,$-8,$10,$10,$-31,$3,$-26,$-282,$25,$-31
2007-08-31,$494,$473,$94,$567,$-35,-,-,$-59,$-260,$801,$-771,-,-,-,-,-,-,$-771,$-507,-,$-507,$40,$40,$-31,$9,$-489,$-457,$29,$-31
2007-05-31,$610,$464,$110,$574,$-30,-,-,$70,$269,"$1,453",$-737,-,$-319,-,-,-,-,"$-1,056",$-623,-,$-623,$22,$22,$-27,$24,$-604,$-201,$24,$-27
2007-02-28,$420,$449,$46,$495,$59,-,-,$112,$-159,$756,$-650,-,$-207,-,-,-,-,$-857,$-2,-,$-2,$38,$38,$-28,$8,$16,$-85,$23,$-28
2006-11-30,$511,$430,$42,$472,$-214,-,-,$-338,$-300,$683,$-733,-,$-784,-,-,-,-,"$-1,517",$-5,-,$-5,$25,$25,$-27,$6,$-1,$-835,$25,$-27
2006-08-31,$475,$399,$48,$447,$-138,-,-,$-34,$-257,$665,$-694,-,-,-,-,-,-,$-694,$778,-,$778,$30,$30,$-28,$2,$782,$753,$31,$-28
2006-05-31,$568,$403,$215,$618,$-128,-,-,$81,$271,"$1,457",$-642,-,-,-,-,-,-,$-642,$-14,-,$-14,$39,$39,$-24,-,$1,$816,$37,$-24
2006-02-28,$428,$391,$43,$434,$123,-,-,$62,$222,"$1,084",$-523,-,-,-,-,-,-,$-523,$-253,-,$-253,$52,$52,$-25,-,$-226,$335,-,$-25
2005-11-30,$471,$386,$123,$509,$-311,-,-,$-390,$-628,$352,$-619,-,-,-,-,-,-,$-619,$-7,-,$-7,$35,$35,$-24,$-2,$2,$-265,-,$-24
2005-08-31,$339,$368,$77,$445,$-3,-,-,$84,$-1,$783,$-670,-,-,-,-,-,-,$-670,$-95,-,$-95,$18,$18,$-24,-,$-101,$12,-,$-24
2005-05-31,$448,$371,$180,$551,$-75,$41,-,$77,$158,"$1,157",$-573,-,-,-,-,-,$-2,$-575,$-618,-,$-618,$11,$11,$-21,$1,$-627,$-45,$32,$-21
2005-02-28,"$1,001","$1,091",$29,"$1,120",$-160,$-41,-,$-210,$-161,"$1,960","$-1,651",-,$-122,-,-,-,-,"$-1,773",$-173,-,$-173,$88,$88,$-63,$-1,$-149,$38,-,$-63
