,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2017-12-31,"$-1,655",$161,"$2,391","$2,552",$-83,$143,$44,$-39,$-23,$874,$39,$66,$-2,-,$-72,$-72,$-248,$-217,$-308,$-363,$-671,$-2,$-2,$-10,$-241,$-924,$-285,-,$-10
2017-09-30,$163,$11,$271,$282,-,-,-,$217,$217,$662,$644,-,$4,-,$36,$36,$-561,$123,$-108,$-343,$-451,-,-,$-9,$228,$-232,$657,-,$-9
2017-06-30,$-642,$315,$776,"$1,091",-,-,-,$-308,$-308,$141,$-285,$-2,$-13,-,$16,$16,$20,$-264,$400,-,$400,-,-,$-10,$-219,$171,$213,-,$-10
2017-03-31,$-203,$322,$65,$387,-,-,-,$-251,$-251,$-67,$-222,$2,$-3,-,$-48,$-48,$-10,$-281,$16,-,$16,-,-,$-9,$-160,$-153,$-359,-,$-9
2016-12-31,"$-1,055",$-129,"$1,230","$1,101",$24,$60,$-59,$169,$121,$167,$272,-,$18,-,$-27,$-27,$-765,$-502,"$-5,971","$5,353",$-618,-,-,$-10,$447,$-181,$-563,-,$66
2016-09-30,$393,$380,$18,$398,-,-,-,$139,$139,$930,$-158,$2,$-1,-,$-35,$-35,$407,$215,"$5,519","$-5,353",$166,$1,$1,$-9,$-215,$-57,$541,-,$-9
2016-06-30,$-276,$320,$197,$517,-,-,-,$16,$16,$257,$-258,$3,$-11,-,$1,$1,$-62,$-327,$-27,-,$-27,-,$-226,$-9,$-4,$-266,$-301,-,$-9
2016-03-31,$47,$361,$105,$466,-,-,-,$41,$41,$554,$-159,$-5,$-6,-,$-13,$-13,$40,$-143,$-255,-,$-255,-,-,$-48,$39,$-264,$141,-,$-48
2015-12-31,"$-6,358",$328,"$5,878","$6,206",$113,$-59,$-180,$264,$109,$-43,$-114,$36,-,-,$-35,$-35,$-183,$-296,$-83,-,$-83,$-84,$-84,$-49,$-190,$-406,$-498,-,$152
2015-09-30,$67,$442,$293,$735,-,-,-,$132,$132,$934,$-306,$5,$-1,$3,$-9,$-6,$-64,$-372,$-904,$662,$-242,$-167,$-167,$-50,$4,$-455,$119,-,$-50
2015-06-30,$-9,$429,$14,$443,-,-,-,$-236,$-236,$198,$-330,-,$-29,$-3,$-308,$-311,$80,$-590,$475,$-662,$-187,$-107,$-107,$-51,$734,$389,$-18,-,$-51
2015-03-31,$-136,$434,$-50,$384,-,-,-,$12,$12,$260,$-252,-,$-1,-,$-41,$-41,$24,$-270,$154,-,$154,$-78,$-78,$-51,$15,$40,$48,-,$-51
2014-12-31,$97,$484,$122,$606,$-2,$-245,$-12,$-22,$-307,$396,$-184,$-16,$-104,-,$-23,$-23,$382,$55,"$-3,720","$3,308",$-412,$-33,$-33,$-56,$225,$-276,$163,-,$-56
2014-09-30,$182,$426,$517,$943,-,-,-,$-381,$-381,$744,$-92,-,"$-1,015",$6,$-71,$-65,$-33,"$-1,205","$3,539","$-3,308",$231,$7,$7,$-49,$718,$907,$472,-,$-49
2014-06-30,$-80,$416,$-349,$67,-,-,-,$-8,$-8,$-21,$-270,-,"$-1,599",$-9,$-23,$-32,$24,"$-1,877",$226,-,$226,$5,$5,$-50,$37,$218,"$-1,706",-,$-50
2014-03-31,$-67,$362,$-92,$270,-,-,-,$188,$188,$391,$-160,-,$-218,$3,$-5,$-2,$504,$124,$691,-,$691,$3,$3,$-41,$-237,$416,$933,-,$-41
2013-12-31,$-290,$272,$504,$776,$-224,$11,$275,$13,$-39,$447,$-406,$5,$-120,$19,$-1,$18,$6,$-497,$-763,$868,$105,$2,$2,$-41,$110,$176,$125,-,$113
2013-09-30,$138,$275,$326,$601,-,-,-,$162,$162,$901,$-287,-,$-335,$-67,-,$-67,$33,$-656,$133,$-52,$81,$5,$5,$-40,$469,$515,$761,-,$-40
2013-06-30,$131,$435,$-34,$401,-,-,-,$-486,$-486,$46,$-468,-,$-21,$13,$-15,$-2,$-48,$-539,$736,$-597,$139,$3,$3,$-42,$56,$156,$-339,-,$-42
2013-03-31,$-331,$349,$-204,$145,-,-,-,$62,$62,$-124,$-813,-,$-18,$-13,$-10,$-23,$18,$-836,$736,$-219,$517,$-19,$-19,$-31,$113,$580,$-380,-,$-31
2012-12-31,$254,$315,$-374,$-59,$-131,$-172,$-132,$100,$-104,$91,$-922,$-1,$942,$-66,$-37,$-103,$151,$67,"$1,511","$-1,260",$251,-,-,$-22,$91,$320,$477,-,$28
2012-09-30,$8,$296,$-80,$216,-,-,-,$249,$249,$473,$-744,-,$-40,-,$-9,$-9,$19,$-774,$659,$121,$780,-,-,$-23,$7,$764,$461,-,$-23
2012-06-30,$259,$310,$-6,$304,-,-,-,$98,$98,$661,$-954,-,-,-,$-9,$-9,$-49,"$-1,012",$546,$-121,$425,-,-,$-3,$66,$488,$135,-,$-3
2012-03-31,$-206,$286,$-122,$164,-,-,-,$-34,$-34,$-76,$-639,-,-,-,$-7,$-7,$103,$-543,$381,-,$381,-,-,$-2,$148,$527,$-91,-,$-2
2011-12-31,$-109,$309,$-119,$190,$-119,$145,$9,$493,$417,$498,$-962,$2,$-25,$-123,$-50,$-173,$272,$-886,$388,-,$388,$-52,$-52,$-2,$32,$366,$-22,-,$7
2011-09-30,$-55,$284,$140,$424,-,-,-,$-10,$-10,$359,$-502,$-21,$-284,$-22,$-24,$-46,$-249,"$-1,102",$295,-,$295,$-246,$-246,$-2,$-112,$-65,$-812,-,$-7
2011-06-30,$621,$297,$-480,$-183,-,-,-,$-345,$-345,$93,$-620,-,$-68,$-70,$-3,$-73,$-70,$-831,$40,-,$40,-,-,$-3,$-73,$-36,$-772,-,-
2011-03-31,$-260,$272,$259,$531,-,-,-,$-55,$-55,$216,$-219,-,-,-,$-10,$-10,$1,$-228,$-75,-,$-75,$-130,$-130,$-2,$-25,$-232,$-240,-,-
2010-12-31,$-15,$288,$-94,$194,$138,$91,$-261,$383,$303,$482,$-203,$8,$-864,-,$-31,$-31,$37,"$-1,053","$-1,160",-,"$-1,160",-,-,$-2,"$1,238",$76,$-496,-,-
2010-09-30,$223,$211,$137,$348,-,-,-,$-35,$-35,$536,$-160,$-8,$-1,-,$-17,$-17,$1,$-185,"$1,041",-,"$1,041",$-130,$-130,$-2,$13,$922,"$1,279",-,-
2010-06-30,$210,$225,$84,$309,-,-,-,$-28,$-28,$491,$-145,$-9,$-141,-,$2,$2,$102,$-191,$972,$429,"$1,401",$-50,$-50,$-3,"$-1,287",$61,$355,-,-
2010-03-31,$58,$220,$78,$298,-,-,-,$-242,$-242,$114,$-155,$-25,-,-,$-11,$-11,$-3,$-194,$10,$-429,$-419,$2,$2,$-2,$11,$-408,$-491,-,-
2009-12-31,$33,$321,$-62,$259,$88,$-83,$-176,$657,$534,$826,$-174,$10,$-71,$14,$-13,$1,$7,$-227,$-674,$248,$-426,$-299,$-299,$-6,$188,$-543,$54,-,-
2009-09-30,$278,$306,$142,$448,-,-,-,$-168,$-168,$558,$-186,$-11,$-11,-,$-4,$-4,$-15,$-227,$23,$-15,$8,$-249,$-249,$-6,$-118,$-365,$-32,-,-
2009-06-30,$432,$289,$-11,$278,-,-,-,$-127,$-127,$583,$-139,$-10,$-345,-,$274,$274,$-21,$-241,"$1,029",$-233,$796,$50,$50,$-7,$-90,$749,"$1,094",-,-
2009-03-31,$198,$161,$269,$430,-,-,-,$-489,$-489,$139,$-229,$-27,-,-,$-5,$-5,$2,$-259,$-209,-,$-209,-,-,$-14,$39,$-184,$-306,-,-
2008-12-31,$271,$149,$339,$488,$1,$-5,$-31,$-325,$-366,$393,$-250,$-2,-,$13,$-94,$-81,$-7,$-340,$51,$-32,$19,$1,$1,$-14,$-47,$-41,$11,-,-
2008-09-30,$778,$94,$285,$379,-,-,-,$-507,$-507,$650,$-240,$12,$12,-,$9,$9,$-3,$-210,$132,$-202,$-70,$-130,$-130,$-13,-,$-213,$220,-,-
2008-06-30,$127,$110,$-223,$-113,-,-,-,$362,$362,$376,$-243,$27,$229,-,$-24,$-24,$21,$10,$-51,-,$-51,$56,$56,$-14,-,$-9,$429,-,-
2008-03-31,$49,$128,$41,$169,-,-,-,$-158,$-158,$60,$-152,$30,-,-,$-9,$-9,$-1,$-132,$-155,-,$-155,$-53,$-53,$-14,$-2,$-224,$-298,-,-
2007-12-31,$91,$91,$214,$305,-,$-79,$49,$77,$145,$541,$-229,$93,$57,$12,$-56,$-44,$28,$-95,-,$-347,$-347,$-78,$-78,$-14,-,$-439,$-5,-,-
2007-09-30,$268,$151,$67,$218,-,$41,-,$-10,$31,$517,$-76,$22,-,-,$-5,$-5,$-1,$-60,"$1,459","$-1,472",$-13,$-53,$-53,$-13,$-5,$-84,$366,-,-
2007-06-30,$149,$179,$80,$259,-,-,-,$-55,$-55,$353,$-98,$25,-,-,$-9,$-9,$22,$-60,$-29,-,$-29,$-112,$-112,$-14,-,$-155,$139,-,-
2007-03-31,$65,$161,$15,$176,-,-,-,$-135,$-135,$106,$-78,$-29,-,-,$-9,$-9,$4,$-112,$-19,-,$-19,$-103,$-103,$-14,-,$-136,$-145,-,-
2006-12-31,$-30,$76,"$-1,055",$-979,$87,$-50,$-73,$154,$251,$-758,$-63,$-10,$24,$6,$-3,$3,$29,$-17,"$5,765","$-5,111",$654,$-435,$-435,$-13,$-25,$181,$-604,-,-
2006-09-30,$422,$12,$140,$152,-,-,-,$-85,$-85,$489,$-85,$15,$216,-,$-6,$-6,$-7,$133,$118,-,$118,$-297,$-297,$-14,$-10,$-203,$430,-,-
2006-06-30,$203,$-25,$30,$5,-,-,-,$127,$127,$335,$-38,$-47,$-40,-,$35,$35,-,$-90,$-83,-,$-83,-,-,$-13,-,$-96,$170,-,-
2006-03-31,$26,$194,$-99,$95,-,-,-,$221,$221,$342,$-35,$53,"$-4,273",-,$48,$48,$5,"$-4,202","$2,523",$350,"$2,873",$986,"$1,472",$-10,$-164,"$4,171",$295,-,-
2005-12-31,$64,$68,$102,$170,$-8,$-14,$57,$-71,$-52,$182,$-60,-,$-5,$45,$11,$56,$-12,$-21,$979,"$-1,085",$-106,$1,$1,$-8,$-44,$-157,$23,-,-
2005-09-30,$-27,$57,$-156,$-99,-,-,-,$-79,$-79,$-205,$-9,-,$36,-,$5,$5,$-1,$31,$-212,$80,$-132,$-251,$-5,$-4,$-5,$-146,$-300,-,-
2005-06-30,$24,$58,$22,$80,-,-,-,$-77,$-77,$27,$-26,-,-,-,$65,$65,$17,$56,$-721,$699,$-22,-,-,$-4,-,$-26,$57,-,-
2005-03-31,$23,$55,$47,$102,-,-,-,$-61,$-61,$64,$-11,-,-,-,-,-,$103,$92,$203,$-699,$-496,-,-,$-4,$-1,$-501,$-349,-,-
