,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2018-09-30,$564,$116,$-160,$-44,$212,-,-,$-136,$76,$611,$-55,$-35,$357,-,$65,$65,"$-1,452","$-1,120","$1,301","$1,850","$3,151","$-1,282","$-1,282",$-117,"$-2,034",$-282,$-791,-,$-101
2018-06-30,$375,$118,$65,$183,$-67,-,-,$44,$-23,$506,$-18,-,-,-,$87,$87,$-739,$-670,"$1,949","$1,400","$3,349",$-235,$-235,$-117,"$-1,732","$1,265","$1,101",-,$-101
2018-03-31,$414,$121,$93,$214,$-178,-,-,$-294,$-472,$154,$-56,$-2,-,-,$-25,$-25,$39,$-44,$-150,$-500,$-650,$-235,$-235,$-118,$97,$-906,$-796,-,$-102
2017-12-31,$335,$127,$89,$216,$-290,-,-,$22,$-268,$293,$-69,$-1,-,-,$-44,$-44,$-688,$-802,"$2,054",$-100,"$1,954",$-500,$-500,$-16,$-709,$729,$220,-,-
2017-09-30,$311,$136,$69,$205,$127,-,-,$213,$340,$852,$-36,$-22,-,-,$-16,$-16,$633,$559,$-658,-,$-658,$-500,$-500,$-121,$-502,"$-1,781",$-370,-,$-105
2017-06-30,$316,$134,$47,$181,$-57,-,-,$-49,$-106,$420,$-32,$-10,-,-,$-44,$-44,$-347,$-433,$748,$600,"$1,348",$-125,$-125,$-100,"$-1,353",$-230,$-243,-,$-84
2017-03-31,$301,$140,$132,$272,$174,-,-,$-28,$146,$732,$-13,$-8,-,-,$-208,$-208,$104,$-125,"$-1,750",-,"$-1,750",$-150,$-150,$-173,$389,"$-1,684","$-1,077",-,$-157
2016-12-31,$295,$149,$106,$255,$-285,$-23,-,$-35,$-343,$283,$107,$-29,-,$-205,$-588,$-793,$518,$-197,"$1,744",-,"$1,744",$-270,$-270,$-97,$-250,"$1,127","$1,213",-,$-81
2016-09-30,$320,$158,$37,$195,$-50,$-3,-,$72,$19,$610,$-66,$-11,-,-,$-111,$-111,$761,$573,"$-2,910",$-2,"$-2,912",$-215,$-215,$-98,"$2,043","$-1,182",$1,-,$-82
2016-06-30,$275,$137,$56,$193,$-261,$-7,-,$140,$-128,$356,$16,$-19,-,-,$-198,$-198,$-219,$-420,"$1,108",$2,"$1,110",$-179,$-179,$-92,$-928,$-89,$-153,-,$-76
2016-03-31,$273,$130,$138,$268,$188,$33,-,$14,$235,$788,$-57,$-5,-,-,$-79,$-79,$-515,$-656,$-501,$-10,$-511,$-175,$-175,$-94,$-276,"$-1,056",$-924,-,$-78
2015-12-31,$285,$139,$191,$330,$-82,$-37,-,$-396,$-515,$188,$-176,-,-,-,$-667,$-667,"$-1,100","$-1,943",$999,$10,"$1,009",$-79,$-79,$-94,"$1,225","$2,061",$306,-,$-78
2015-09-30,$258,$132,$81,$213,$88,$4,-,$175,$267,$744,$-119,$-4,-,-,$17,$17,"$-1,026","$-1,132","$3,749","$-1,846","$1,903",$-270,$-270,$-95,$103,"$1,641","$1,253",-,$-79
2015-06-30,$285,$129,$59,$188,$180,$-3,-,$-336,$-159,$350,$-23,-,-,-,$-82,$-82,"$-2,017","$-2,122",$399,$-239,$160,$-172,$-172,$-96,$-391,$-499,"$-2,271",-,$-80
2015-03-31,$234,$123,$125,$248,$-66,$-1,-,$-92,$-159,$317,$-51,-,-,-,$170,$170,"$-1,046",$-927,$-293,$-168,$-461,$-102,$-102,$-83,"$3,278","$2,632","$2,022",-,$-67
2014-12-31,$216,$132,$16,$148,$-162,$-3,-,$391,$226,$589,$-78,$-9,-,-,$-190,$-190,$-841,"$-1,118",$-349,$360,$11,$-248,$-248,$-83,$70,$-250,$-779,-,$-67
2014-09-30,$320,$143,$26,$169,$332,$-3,-,$-22,$307,$775,$-69,$-12,-,-,$-772,$-772,$-258,"$-1,111",$3,$75,$78,-,-,$-89,$311,$300,$-36,-,$-69
2014-06-30,$296,$126,$81,$207,$-247,$17,-,$45,$-185,$322,$-58,-,-,-,$26,$26,$-940,$-972,$-402,$-163,$-565,-,$486,$-78,$430,$273,$-377,-,$-70
2014-03-31,$315,$122,$115,$237,$-162,$-6,-,$36,$-132,$421,$-37,-,-,-,$86,$86,$-629,$-580,$-602,$-201,$-803,$-8,$-8,$-49,$942,$82,$-77,-,$-41
2013-12-31,$196,$148,$155,$303,$891,$8,-,$-829,$70,$599,$-64,-,-,-,$7,$7,$380,$323,-,$409,$409,-,-,$-49,$132,$492,"$1,414",-,$-41
2013-09-30,$293,$155,$94,$249,$150,$-17,-,$287,$420,$979,$-51,-,-,-,"$2,209","$2,209","$-1,087","$1,071",$-21,"$-2,104","$-2,125",$-167,$-167,$-49,$-130,"$-2,471",$-421,-,$-41
2013-06-30,$267,$171,$181,$352,$290,$19,-,$122,$431,"$1,037",$-38,$-28,-,-,$470,$470,"$-1,290",$-886,$-948,"$2,047","$1,099",$-173,$-173,$-50,"$-1,680",$-804,$-653,-,$-42
2013-03-31,$335,$171,$119,$290,$255,$-5,-,$266,$516,"$1,130",$-33,-,-,-,$-372,$-372,$-174,$-579,-,$256,$256,-,-,$-22,"$-1,341","$-1,107",$-556,-,$-14
2012-12-31,$265,$187,$166,$353,$665,$-2,-,"$-1,042",$-379,$226,$-66,-,-,-,$-11,$-11,"$1,059",$982,$-349,$-362,$-711,$45,$486,$-17,$593,$351,"$1,559",-,$-13
2012-09-30,$301,$182,$116,$298,$-179,$-4,-,$753,$570,"$1,178",$-35,-,-,-,$-52,$-52,$674,$587,-,"$-1,370","$-1,370",-,-,$-14,$-217,"$-1,601",$164,-,$-14
2012-06-30,$355,$177,$156,$333,$-357,$54,-,$-106,$-409,$282,$-42,-,$855,-,$-6,$-6,$428,"$1,235",$-953,"$1,327",$374,$-45,"$-3,545",$-14,"$-2,039","$-5,224","$-3,707",-,$-14
2012-03-31,$199,$171,$175,$346,$210,$139,-,$-139,$210,$755,$-37,-,-,-,"$-2,082","$-2,082",$322,"$-1,797",$-900,$-159,"$-1,059",$875,$875,$-57,"$1,511","$1,270",$228,-,$-13
2011-12-31,$-548,$924,$264,"$1,188",$60,$196,-,$-815,$-559,$137,$-38,-,-,-,$112,$112,"$1,015","$1,089","$-2,001",$124,"$-1,877",-,-,$-56,$-311,"$-2,244","$-1,018",-,$-12
2011-09-30,$155,$175,$421,$596,$287,$-239,-,$975,"$1,023","$1,774",$-35,-,-,-,$-584,$-584,$865,$246,"$-1,501",$221,"$-1,280",-,-,$-58,$-393,"$-1,731",$289,-,$-14
2011-06-30,$109,$164,$416,$580,$830,$61,-,$-79,$812,"$1,510",$-100,-,-,-,"$1,135","$1,135",$-786,$249,$-551,$-460,"$-1,011",-,-,$-56,$-38,"$-1,105",$654,-,$-12
2011-03-31,$69,$165,$418,$583,$101,$-168,-,$794,$727,"$1,332",$-28,-,-,-,"$-1,539","$-1,539",$642,$-925,$-950,$-755,"$-1,705",-,-,$-56,"$1,755",$-6,$401,-,$-13
2010-12-31,$89,$202,$478,$680,$347,$464,-,$-635,$176,$893,$-73,-,-,-,$-2,$-2,$484,$409,"$-1,126",$276,$-850,-,-,$-56,$-364,"$-1,270",$32,-,$-13
2010-09-30,$-155,$187,$753,$940,$-208,$-319,-,$269,$-258,$539,$-47,-,-,-,$409,$409,$295,$657,"$-1,089",$697,$-392,-,-,$-56,"$-1,272","$-1,720",$-524,-,$-12
2010-06-30,$-277,$179,$666,$845,$21,$-23,-,$485,$483,"$1,068",$-28,-,-,-,$334,$334,"$1,315","$1,621",$-288,$280,$-8,-,-,$-58,"$-2,083","$-2,149",$540,-,$-12
2010-03-31,$-196,$164,$683,$847,$507,"$1,801",-,"$-1,256","$1,052","$1,727",$-43,-,-,-,$-84,$-84,"$1,524","$1,397","$-2,870",$-984,"$-3,854",-,-,$-63,$-347,"$-4,264","$-1,140",-,$-12
2009-12-31,$-543,$145,"$2,068","$2,213",$76,"$-1,651",-,$-668,"$-2,243",$-600,$-114,-,-,-,"$-3,127","$-3,127",$952,"$-2,289",$426,"$-1,618","$-1,192",$-13,$-13,$-65,"$3,801","$2,531",$-358,-,$-11
2009-09-30,$-377,$129,$909,"$1,038",$591,$-279,-,$-453,$-141,$547,$23,-,-,-,"$-1,164","$-1,164","$2,500","$1,359",$-157,"$-1,906","$-2,063",$4,$4,$-63,$155,"$-1,967",$-61,-,$-12
2009-06-30,$-188,$130,$666,$796,$50,$239,-,"$1,861","$2,150","$2,711",$-53,-,-,-,"$1,409","$1,409","$-1,531",$-175,$-263,"$-2,161","$-2,424","$1,773","$2,051",$-59,"$1,191",$759,"$3,295",-,$-12
2009-03-31,$77,$123,$255,$378,$-582,$-298,-,$-205,"$-1,085",$-621,$-90,-,-,-,"$-1,891","$-1,891","$1,446",$-535,$-460,"$-6,469","$-6,929",$5,$5,$-112,"$2,354","$-4,682","$-5,838",-,$-70
2008-12-31,"$-6,218","$6,085",$990,"$7,075",$540,$265,-,$-733,$72,"$1,056",$-130,-,-,-,"$-1,183","$-1,183",$-610,"$-1,923","$4,883","$-1,719","$3,164",$3,"$3,503",$-70,"$1,685","$8,282","$7,415",-,$-70
2008-09-30,$79,$91,$368,$459,$182,$215,-,$-77,$320,$876,$-81,-,-,-,$67,$67,$-540,$-554,$771,$-49,$722,$5,$5,$-71,"$-1,576",$-920,$-598,-,$-71
2008-06-30,$206,$97,$301,$398,$120,$36,-,$-117,$39,$654,$-132,$44,-,-,$-199,$-199,"$-2,027","$-2,314",$962,$423,"$1,385",$16,$16,$-264,$718,"$1,855",$195,-,$-264
2008-03-31,$337,$105,$179,$284,$29,$-428,-,$-813,"$-1,212",$-579,$-121,-,-,-,$-206,$-206,"$-1,115","$-1,442","$1,035","$6,047","$7,082",$3,$3,$-264,"$-5,584","$1,237",$-784,-,$-264
2007-12-31,$70.546,$121.604,$410.477,$532.081,$81.076,$351.013,-,"$-1,912.209","$-1,480.12",$-876.931,$-175.921,$21,$0.3,-,$445.469,$445.469,"$-1,055.335",$-764.487,$520.006,"$1,328.986","$1,848.992",$-91.043,$-91.043,$-263.737,"$1,341.011","$2,835.223","$1,193.805",-,$-263.737
2007-09-30,$394.164,$88.593,$106.986,$195.579,$751.687,$251.123,-,"$-1,446.667",$-443.857,$161.05,$-112.781,-,-,-,$787.358,$787.358,$-420.36,$254.217,"$1,545.717",$-298.279,"$1,247.438",$-192.364,$-192.364,$-251.209,"$-1,609.449",$-805.584,$-390.317,-,$-251.209
2007-06-30,$453.309,$103.285,$31.371,$134.656,$-419.371,$-115.756,-,$92.712,$-442.415,$157.302,$-112.573,-,-,-,$609.649,$609.649,$103.501,$600.577,$694.809,$-426.77,$268.039,$-653.661,$-653.661,$-253.585,$-273.333,$-912.54,$-154.661,-,$-253.585
2007-03-31,$332.981,$125.518,$-122.834,$2.684,"$2,921.608",$-47.38,-,$621.164,"$3,495.392","$3,845.579",$-52.725,-,$5.7,-,$353.524,$353.524,$926.194,"$1,232.693",$-49.532,$849.063,$799.531,$-270.932,$-270.932,$-267.469,"$-5,873.229","$-5,612.099",$-533.827,-,$-267.469
2006-12-31,$361.551,$87.48,$131.865,$219.345,$-506.117,$-86.416,-,"$2,363.327","$1,770.794","$2,347.016",$-42.484,-,"$1,217.587",-,"$1,303.648","$1,303.648","$-1,012.252","$1,466.499",$-907.161,"$-2,290.725","$-3,197.886",$-109.444,$-109.444,$-416.151,"$1,532.69","$-2,190.791","$1,622.724",-,$-416.151
2006-09-30,$351.657,$70.195,$41.501,$111.696,$407.526,$-381.993,-,$-134.584,$-109.051,$385.389,$-9.954,-,-,-,$-469.357,$-469.357,$-371.986,$-851.297,$-802.969,$583.867,$-219.102,$8.675,$8.675,$-159.118,$772.672,$403.127,$-62.781,-,$-159.118
2006-06-30,$345.257,$71.419,$25.418,$96.837,$-739.271,$63.45,-,$-44.67,$-720.491,$-280.727,$-27.792,-,-,-,$-13.892,$-13.892,$-702.034,$-743.718,$-328.338,$829.575,$501.237,$-101.106,$-101.106,$-159.629,$888.501,"$1,129.003",$104.558,-,$-159.629
2006-03-31,$294.68,$73.677,$0.99,$74.667,$2.57,$-105.737,-,$37.829,$-65.338,$302.843,$-14.431,-,-,-,$-1.226,$-1.226,$-86.513,$-102.17,$-349.97,$-67.673,$-417.643,$-24.16,$-24.16,$-159.907,$149.514,$-452.196,$-251.523,-,$-159.907
2005-12-31,$253.996,$78.131,$-27.708,$50.423,$485.369,$-177.419,-,$318.762,$626.712,$938.056,$-40.701,-,-,$-25.765,$-100.828,$-126.593,$-95.622,$-262.916,$-246.213,$-661.337,$-907.55,$-107.102,$-107.102,$-155.748,$913.082,$-257.318,$417.822,-,$-155.748
2005-09-30,$256.556,$80.417,$90.93,$171.347,$-6.101,$142.705,-,$262.544,$399.148,$833.234,$-42.148,-,-,$-3.6,$127.68,$124.08,$-43.308,$38.624,$-78.702,$865.976,$787.274,$-122.187,$-122.187,$-156.615,"$-1,405.786",$-897.314,$-25.456,-,$-156.615
2005-06-30,$248.351,$78.663,$-22.221,$56.442,$-117.4,$-4.004,-,$-240.108,$-361.512,$-74.325,$-12.246,-,-,$41.025,$143.506,$184.531,$-403.614,$-231.329,$131.806,$-700.414,$-568.608,$-40.795,$-40.795,$-157.748,"$1,283.069",$515.918,$210.264,-,$-157.748
2005-03-31,$241.641,$77.868,$70.773,$148.641,$-185.456,$-24.688,-,$12.672,$-197.472,$219.262,$-46.45,-,-,$-11.66,$212.368,$200.708,$-471.565,$-317.307,$-85.674,$-533.557,$-619.231,$-116.431,$-116.431,$-158.499,$920.536,$26.375,$-71.67,-,$-158.499
