,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2013-06-30,$537,$440,$878,"$1,318",-,-,-,"$-1,041","$-1,041",$814,$-492,-,$29,$51,-,$51,$-5,$-417,$-437,-,$-437,-,-,-,$-92,$-529,$-132,$28,-
2013-03-31,$438,$437,"$1,159","$1,596",-,-,-,"$-1,294","$-1,294",$740,$-404,-,$-21,$51,-,$51,$1,$-373,$-351,-,$-351,-,-,-,$-127,$-478,$-111,$23,-
2012-12-31,$427,$443,"$1,133","$1,576","$-3,896",$-122,$355,"$2,923",$-740,"$1,263",$-594,-,$-78,$-57,-,$-57,$6,$-723,"$1,938",-,"$1,938",-,-,-,"$-2,245",$-307,$233,$17,-
2012-09-30,$455,$432,$764,"$1,196",-,-,-,$-996,$-996,$655,$-484,-,$-17,$38,-,$38,$9,$-454,$-136,-,$-136,-,-,-,$-111,$-247,$-46,$16,-
2012-06-30,$485,$435,"$1,083","$1,518",-,-,-,$-543,$-543,"$1,460",$-449,-,$-22,$29,-,$29,$-7,$-449,$-865,-,$-865,-,-,-,$-99,$-964,$47,$14,-
2012-03-31,$639,$431,"$1,111","$1,542",-,-,-,"$-1,384","$-1,384",$797,$-335,-,$-111,$6,-,$6,$3,$-437,$787,-,$787,-,-,-,"$-1,049",$-262,$98,$9,-
2011-12-31,"$2,042",$401,$-439,$-38,"$-3,248",$-18,$313,"$2,336",$-617,"$1,387",$-509,-,"$-1,247",-,-,-,$1,"$-1,755",$408,-,$408,-,-,-,$-26,$382,$14,$2,-
2011-09-30,$146,$379,"$1,193","$1,572",-,-,-,$-838,$-838,$880,$-394,-,$-40,$4,-,$4,$2,$-428,"$1,035",-,"$1,035","$-1,503","$-1,503",-,$-164,$-632,$-180,$8,-
2011-06-30,$320,$377,$853,"$1,230",-,-,-,$-802,$-802,$748,$-447,-,$-147,$56,-,$56,$-1,$-539,$-132,-,$-132,-,-,-,$-91,$-223,$-14,$8,-
2011-03-31,$334,$378,$980,"$1,358",-,-,-,$-774,$-774,$918,$-329,-,$33,$20,-,$20,$3,$-273,"$-2,900",-,"$-2,900","$2,506","$2,506",-,$-109,$-503,$142,$8,-
2010-12-31,$394,$380,$680,"$1,060","$-2,789",$-287,$229,"$1,927",$-920,$534,$-465,-,$-187,$-1,-,$-1,$12,$-641,"$2,131",-,"$2,131",-,-,-,"$-1,990",$141,$34,$8,-
2010-09-30,$325,$372,$788,"$1,160",-,-,-,$-229,$-229,"$1,256",$-324,-,$-3,$-29,-,$-29,$9,$-347,$-785,-,$-785,-,-,-,$-97,$-882,$27,$8,-
2010-06-30,$378,$375,$543,$918,-,-,-,$-860,$-860,$436,$-322,-,$-9,$473,-,$473,$-12,$130,$-29,-,$-29,-,-,-,$-575,$-604,$-38,$8,-
2010-03-31,$476,$375,$846,"$1,221",-,-,-,$-838,$-838,$859,$-214,-,$3,$29,-,$29,$1,$-181,"$1,216",-,"$1,216",-,-,-,"$-1,818",$-602,$76,$8,-
2009-12-31,$304,$378,"$1,225","$1,603","$-3,180",$-191,$280,"$2,136","$-1,475",$432,$-402,-,$-17,$190,-,$190,$1,$-228,$-263,-,$-263,-,-,-,$-72,$-335,$-131,$19,-
2009-09-30,$274,$374,$875,"$1,249",-,-,-,$-482,$-482,"$1,041",$-296,-,$9,$42,-,$42,$-13,$-258,$-660,-,$-660,-,-,-,$-130,$-790,$-7,$7,-
2009-06-30,$365,$379,$439,$818,-,-,-,$-524,$-524,$659,$-282,-,$21,$-5,-,$-5,$5,$-261,$-162,-,$-162,-,-,-,$-142,$-304,$94,$7,-
2009-03-31,$432,$374,$881,"$1,255",-,-,-,"$-1,072","$-1,072",$615,$-337,-,$-33,$76,-,$76,$6,$-288,$-374,-,$-374,-,-,-,$-62,$-436,$-109,$7,-
2008-12-31,$344,$374,$804,"$1,178","$-3,328",$159,$-198,"$2,420",$-947,$575,$-485,-,$-1,$-9,-,$-9,-,$-495,$-19,-,$-19,-,-,-,$-40,$-59,$21,$7,-
2008-09-30,$136,$366,$819,"$1,185",-,-,-,$-426,$-426,$895,$-398,-,$43,$41,-,$41,$-9,$-323,$-442,-,$-442,-,-,-,$-54,$-496,$76,$6,-
2008-06-30,$197,$375,$532,$907,-,-,-,$-811,$-811,$293,$-409,-,$-17,-,-,-,$4,$-422,$122,-,$122,-,-,-,$-96,$26,$-103,$12,-
2008-03-31,$225,$380,$805,"$1,185",-,-,-,"$-1,183","$-1,183",$227,$-308,-,$83,$-11,-,$-11,$9,$-227,$79,-,$79,-,-,-,$-1,$78,$78,$7,-
2007-12-31,$486,$432,$678,"$1,110","$-3,345",$-241,$-29,"$2,598","$-1,017",$579,$-447,-,$272,$51,-,$51,$10,$-114,$-277,-,$-277,-,-,-,$-142,$-419,$46,$7,-
2007-09-30,$300,$356,$421,$777,-,-,-,$-498,$-498,$579,$-322,-,$408,$-36,-,$-36,$3,$53,$-635,-,$-635,-,-,-,$-4,$-639,$-7,$6,-
2007-06-30,$116,$361,$474,$835,-,-,-,$-897,$-897,$54,$-341,-,$35,$27,-,$27,$4,$-275,$170,-,$170,-,-,-,$-4,$166,$-55,$6,-
2007-03-31,$180,$355,"$1,020","$1,375",-,-,-,"$-1,203","$-1,203",$352,$-334,-,$20,$165,-,$165,$6,$-143,$-528,-,$-528,$100,$100,-,$-6,$-434,$-225,$5,-
2006-12-31,$122,$364,$696,"$1,060","$-3,043",$-12,$115,"$2,250",$-690,$492,$-535,-,$314,$148,-,$148,$-8,$-81,"$16,752",-,"$16,752","$-20,353","$-20,353",-,"$3,283",$-318,$93,$255,-
2006-09-30,$240,$348,$686,"$1,034",-,-,-,$-653,$-653,$621,$-510,-,$39,$28,-,$28,$12,$-431,$-340,-,$-340,$21,$21,$-70,$4,$-385,$-195,$25,$-70
2006-06-30,$295,$352,$374,$726,-,-,-,$-636,$-636,$385,$-478,-,$186,$-105,-,$-105,$-7,$-404,$328,-,$328,$38,$38,$-69,$5,$302,$283,$24,$-69
2006-03-31,$379,$345,$584,$929,-,-,-,$-961,$-961,$347,$-342,-,-,$-45,-,$-45,$-4,$-391,$855,-,$855,$-615,$-615,$-62,$-17,$161,$117,$20,$-62
2005-12-31,$325,$336,$438,$774,"$-2,649",$28,$343,"$1,521",$-757,$342,$-544,-,$237,$-105,-,$-105,$5,$-407,"$1,154",-,"$1,154","$-1,794","$-1,794",$-67,$158,$-549,$-614,$30,$-67
2005-09-30,$280,$337,$606,$943,-,-,-,$-285,$-285,$938,$-423,-,$5,$-96,-,$-96,$-2,$-516,$-80,-,$-80,$25,$25,$-68,$-46,$-169,$253,-,$-68
2005-06-30,$405,$364,$463,$827,-,-,-,$-393,$-393,$839,$-337,-,$-19,$-24,-,$-24,$8,$-372,$-504,-,$-504,$545,$545,$-67,$-46,$-72,$395,-,$-67
2005-03-31,$414,$337,$944,"$1,281",-,-,-,$-843,$-843,$852,$-288,-,$-29,$-86,-,$-86,$17,$-386,$-676,-,$-676,$377,$377,$-56,$-67,$-422,$44,-,$-56
