,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$152.5,$364.5,$-46.3,$318.2,$150.2,$-44.3,-,$-19.3,$248.7,$719.4,$-168.7,-,$23.3,-,$-0.1,$-0.1,$5.1,$-140.4,$-523.7,$21.6,$-502.1,$-12.4,$-12.4,$-53,$-16.6,$-584.1,$2.7,$20,$-53
2020-09-30,"$-1,154.5","$1,698.8",$70.2,"$1,769",$-51.9,$92.5,-,$-104.1,$117.2,$731.7,$-105.4,-,-,-,$-0.3,$-0.3,$9.6,$-96.1,$-275.1,-,$-275.1,$5.5,$5.5,$-52.9,$-346.5,$-669,$-40.4,$31.9,$-52.9
2020-06-30,$180,$365.7,$30.5,$396.2,$142.8,$-7.5,-,$34.6,$164,$740.2,$-242.8,-,-,-,$-0.3,$-0.3,$7,$-236.1,$-661.2,$34.8,$-626.4,$3.3,$3.3,$-52.6,$-183.5,$-859.2,$-348.7,$68.8,$-52.6
2020-03-31,$148.9,$374.5,$4.2,$378.7,$-214.3,$20.7,-,$-61.8,$-360,$167.6,$-228,-,-,-,$-0.4,$-0.4,-,$-228.4,$604.5,$-9.4,$595.1,$-2.1,$-2.1,$-121.1,$96.5,$568.4,$483.8,$15.8,$-121.1
2019-12-31,$139.5,$381.2,$-2.6,$378.6,$153.9,$-83.9,-,$-71.1,$-86.9,$431.2,$-366.9,-,-,-,$-0.3,$-0.3,$6.3,$-360.9,$77.4,$-25.4,$52,$15.5,$15.5,$-120.3,$-8.5,$-61.3,$4.8,$13.8,$-120.3
2019-09-30,$312.4,$383.1,$-2.7,$380.4,$179,$-71,-,$47.1,$217.8,$910.6,$-381.5,-,$-5.9,-,$-0.8,$-0.8,$9.3,$-378.9,$-366,-,$-366,$9.7,$9.7,$-118.1,$-84.9,$-559.3,$-27.5,$12.9,$-118.1
2019-06-30,$253.8,$385.3,$-8.5,$376.8,$-23.4,$28,-,$-42.8,$104,$734.6,$-348.4,-,$-19,-,$-10.2,$-10.2,$27.5,$-350.1,$-129.8,$-588.3,$-718.1,$5.4,$5.4,$-117.6,$465,$-365.3,$24.9,$15.8,$-117.6
2019-03-31,$161.9,$383.7,$19.1,$402.8,$-52.4,$3.9,-,$-111.1,$-202.8,$361.9,$-286.1,-,$-6.4,-,$-0.2,$-0.2,$14.9,$-277.8,$-171.3,$140.6,$-30.7,$-54.1,$-54.1,$-118.2,$11.2,$-191.8,$-106.5,$18.1,$-118.2
2018-12-31,$139.8,$359.1,$-28.8,$330.3,$169.7,$-71.4,-,$-17.8,$-167,$303.1,$-234,-,"$-3,342.9",-,-,-,$4.1,"$-3,572.8","$2,590.3",$447.7,"$3,038",$-31.3,$-31.3,$-118.3,$8.2,"$2,896.6",$-376.1,$17.4,$-118.3
2018-09-30,$280,$314.3,$83.1,$397.4,$-132.7,$-31.3,-,$52.2,$118.2,$795.6,$-333.5,-,$-51.7,-,$-3.2,$-3.2,$117.1,$-271.3,$120.8,-,$120.8,$-90.9,$-90.9,$-117.9,$-247.9,$-335.9,$184.2,$17.6,$-117.9
2018-06-30,$271.3,$315.4,$84.8,$400.2,$-149.9,$42.2,-,$-63.9,$-9.6,$661.9,$-232.1,-,$-3,-,$-0.1,$-0.1,$132.5,$-102.7,$-105.4,$-63.3,$-168.7,$-95,$-95,$-128.3,$35.1,$-356.9,$180.2,$15.3,$-128.3
2018-03-31,$224.5,$316.3,$35.4,$351.7,$-268.6,$-9,-,$-59.4,$-347.9,$228.3,$-209,-,$-188.6,-,$-0.3,$-0.3,$147.4,$-250.5,$622.1,$-491.4,$130.7,$6,$6,$-116.9,$-36.6,$-16.8,$-39.9,$19.3,$-116.9
2017-12-31,"$1,133.5",$306.2,"$-1,045.3",$-739.1,$-28.9,$-74,-,$3.4,$-149,$245.4,$-202,-,$3.4,-,$-110.7,$-110.7,$118.7,$-190.6,$-487.7,$554.7,$67,$11.4,$11.4,$-111.1,$-12.8,$-45.5,$8.3,$14.6,$-111.1
2017-09-30,$195.3,$297.8,$36.2,$334,$-381.8,$-16.8,-,$23,$-471.7,$57.6,$-230,-,$-141.6,-,$-0.3,$-0.3,$431.2,$59.3,$17.6,$-11.2,$6.4,$13.5,$13.5,$-102.7,$19,$-63.8,$53.3,$8,$-102.7
