,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$290,$353,$63,$416,$-42,$-9,$45,$-115,$-207,$499,$-901,-,-,$7,-,$7,$-6,$-900,$372,$294,$666,$2,$2,$-319,$4,$353,$-42,$12,$-319
2020-09-30,$281,$341,$135,$476,$-50,$-14,$63,$51,$191,$948,$-772,-,-,$-7,-,$-7,$-6,$-785,$-975,$525,$-450,$-1,$-1,$-320,$59,$-712,$-532,$5,$-320
2020-06-30,$344,$336,$15,$351,$45,$-7,$-35,$23,$-88,$607,$-750,-,-,$9,-,$9,$1,$-740,"$1,698",$-964,$734,$13,$13,$-319,$77,$505,$365,$6,$-319
2020-03-31,$554,$329,$-105,$224,$-35,$13,$-63,$-60,$-86,$692,$-826,-,-,-,-,-,$-7,$-833,$200,$345,$545,$20,$20,$-317,$-8,$240,$100,$6,$-317
2019-12-31,$364,$330,$14,$344,$-53,$-35,$39,$-46,$-169,$539,$-886,-,-,$6,-,$6,$-6,$-886,$-100,$-244,$-344,"$1,118","$1,118",$-299,$-2,$473,$146,$12,$-299
2019-09-30,$475,$335,$-77,$258,$35,$-10,$-14,$-63,$85,$818,$-723,-,-,$2,-,$2,$6,$-715,$696,$-240,$456,$14,$14,$-299,$-6,$165,$262,$5,$-299
2019-06-30,$441,$309,$-114,$195,$79,$-12,$-8,$12,$-40,$596,$-745,-,-,$4,-,$4,$-16,$-757,$569,$-218,$351,$13,$13,$-298,$-10,$56,$-112,$5,$-298
2019-03-31,$466,$306,$-40,$266,$-57,$31,$-94,$-186,$-258,$474,$-729,-,-,$2,-,$2,$5,$-722,-,$424,$424,$22,$22,$-296,$-8,$142,$-103,$14,$-296
2018-12-31,$415,$299,$-66,$233,$-10,$-8,$133,$-104,$-37,$611,$-894,-,-,$3,-,$3,$-4,$-895,$457,$-118,$339,$20,$20,$-287,-,$72,$-221,$5,$-287
2018-09-30,$445,$297,$-75,$222,$-8,$-7,$35,$71,$218,$885,$-817,-,-,$3,-,$3,$-3,$-817,$-9,$-307,$-316,$531,$531,$-288,$-4,$-77,$-11,$5,$-288
2018-06-30,$515,$286,$-176,$110,$117,$-11,$-54,$135,$69,$759,$-777,-,-,$-65,-,$-65,$-54,$-896,$190,$419,$609,$47,$47,$-285,$-7,$364,$222,$1,$-285
2018-03-31,$452,$290,$-44,$246,$-71,$43,$-36,$-107,$-132,$566,$-750,-,-,-,-,-,$-3,$-753,$144,$369,$513,$100,$100,$-273,$-9,$331,$142,$15,$-273
2017-12-31,$78,$288,$381,$669,$-58,$5,$83,$-15,$-40,$707,$-981,-,-,-,-,-,$-12,$-993,$319,$-154,$165,$178,$178,$-272,$15,$86,$-192,$8,$-272
2017-09-30,$355,$284,$117,$401,$-1,$-7,$-1,$58,$208,$964,$-779,-,-,-,-,-,$-4,$-783,$494,$-285,$209,$98,$98,$-271,$-9,$27,$208,$8,$-271
2017-06-30,$292,$268,$81,$349,$69,$-2,$-8,$38,$14,$655,$-696,$3,-,-,-,-,$-13,$-706,$470,$-190,$280,$104,$104,$-271,$-9,$104,$57,$3,$-271
2017-03-31,$403,$265,$-325,$-60,$-43,$44,$-84,$-104,$-208,$135,$-677,$-3,-,-,-,-,$1,$-679,$64,$744,$808,$73,$73,$-258,$-16,$607,$66,$19,$-258
2016-12-31,$465,$260,$-52,$208,$14,$-11,$97,$-96,$-68,$660,$-847,$23,-,-,-,-,$-36,$-860,$76,$297,$373,$11,$11,$-258,$-7,$119,$-83,$5,$-258
2016-09-30,$473,$249,$293,$542,$-45,$-13,$-1,$-31,$45,"$1,060",$-727,$-9,-,-,-,-,$17,$-719,-,$-202,$-202,$57,$57,$-259,$-2,$-406,$-76,$5,$-259
2016-06-30,$483,$250,$-113,$137,$78,$-4,$4,$-7,$-7,$613,$-690,$-8,-,-,-,-,$12,$-686,$336,$-417,$-81,$34,$34,$-258,$38,$-267,$-322,$5,$-258
2016-03-31,$481,$247,-,$247,$-62,$25,$-43,$-106,$-171,$557,$-656,$-6,-,-,-,-,$1,$-661,-,$351,$351,$42,$42,$-255,$-23,$115,$-22,$13,$-255
2015-12-31,$399,$238,$-107,$131,$52,$-36,$64,$7,$54,$584,$-973,$-5,-,-,-,-,$2,$-976,$99,$365,$464,$58,$58,$-254,$-17,$251,$-145,$5,$-254
2015-09-30,$393,$245,$-170,$75,$69,$60,$-97,$144,$250,$718,$-881,$-8,-,-,$1,$1,-,$-888,"$1,049",$-547,$502,$62,$62,$-250,$-12,$302,$135,$-12,$-250
2015-06-30,$-757,$232,"$1,350","$1,582",$54,$-76,$-34,$134,$-152,$640,$-846,$-14,-,-,$150,$150,$-24,$-734,$88,$113,$201,$48,$48,$-250,$-387,$-388,$-268,$24,$-250
2015-03-31,$647,$227,$15,$242,$-128,$76,$-49,$-162,$-249,$673,$-833,$-10,-,-,$-15,$-15,$-132,$-990,-,$163,$163,$35,$35,$-250,$-45,$-97,$-285,$14,$-250
2014-12-31,$695,$249,$-168,$81,$-64,$-7,$93,$-18,$27,$775,"$-1,072",$-13,-,$7,$-120,$-113,$843,$-355,-,$339,$339,$37,$37,$-249,$37,$164,$405,$-24,$-249
2014-09-30,$497,$249,$-8,$241,$36,$7,$-7,$51,$280,"$1,045",$-924,$-12,-,$5,-,$5,$60,$-871,$2,$25,$27,$20,$20,$-248,$-51,$-252,$-11,$4,$-248
2014-06-30,$229,$125,$418,$543,$90,$-96,$-139,$210,$-116,$652,$-786,$-8,-,$341,$5,$346,$-472,$-920,$296,"$-1,095",$-799,"$1,002","$1,002",$-236,$312,$279,$-12,$-8,$-236
2014-03-31,$316,$365,$194,$559,$-185,$96,$93,$-79,$51,$931,$-892,$-16,-,$-334,$-5,$-339,$64,"$-1,183",$-239,$878,$639,$15,$15,$-234,$-28,$392,$154,$28,$-234
2013-12-31,$-99,$-114,$765,$651,$-132,$14,$267,$-43,$81,$633,$-861,$8,-,$-11,$10,$-1,$-653,"$-1,507","$1,485",$553,"$2,038",$2,$2,$-233,"$-1,142",$665,$-15,$-45,$-233
2013-09-30,$411,$340,$222,$562,$110,$-43,$-65,$260,$329,"$1,276",$-971,$-21,-,$30,$-3,$27,$11,$-954,$112,$-711,$-599,"$1,104","$1,104",$-219,$-30,$256,$580,$-46,$-219
2013-06-30,$405,$335,$127,$462,$-2,$-26,$63,$-82,$-160,$703,$-969,$-40,-,$35,$-3,$32,$42,$-935,$-1,$147,$146,$231,$231,$-216,$-72,$89,$-142,$91,$-216
2013-03-31,$413,$348,$-200,$148,$-187,$55,$-138,$-199,$-347,$244,$-828,-,-,$-52,$-4,$-56,$-15,$-899,$442,$416,$858,-,-,$-210,$-27,$621,$-48,-,$-210
2012-12-31,$360,$329,$84,$413,$-12,$-18,$146,$-192,$-124,$670,"$-1,027",$-71,-,$34,$-5,$29,$62,"$-1,007",$396,$125,$521,$18,$18,$-210,$-41,$288,$-45,$49,$-210
2012-09-30,$355,$334,$170,$504,$-2,-,$-49,$200,$279,"$1,147",$-769,-,-,$8,$-4,$4,$2,$-763,$144,$-362,$-218,$19,$19,$-210,$-22,$-431,$-35,-,$-210
2012-06-30,$271,$304,$-110,$194,$-11,-,$-27,$-89,$-251,$219,$-627,-,$-84,$76,$-18,$58,$11,$-642,$575,$218,$793,$19,$-231,$-210,$-37,$315,$-122,-,$-210
2012-03-31,$545,$319,$-144,$175,$32,-,$-99,$-11,$-12,$728,$-682,-,-,$-22,$12,$-10,$-19,$-711,-,$93,$93,$16,$16,$-203,$-30,$-124,$-99,-,$-203
2011-12-31,$458,$338,$6,$344,$45,-,$128,$-124,$7,$661,$-802,$-102,-,$-92,$-3,$-95,$86,$-913,$-2,$197,$195,$16,$16,$-203,$-45,$-37,$-309,-,$-203
2011-09-30,$449,$305,$120,$425,$-98,-,$-104,$198,$115,"$1,032",$-301,-,$-381,$-29,$-3,$-32,$-26,$-740,$187,$-1,$186,$15,$15,$-203,$-41,$-43,$242,-,$-203
2011-06-30,$200,$317,$-16,$301,$21,-,$52,$124,$60,$618,$-575,-,"$-5,763",$-15,$-3,$-18,$-41,"$-6,397","$4,350",$-508,"$3,842","$2,250","$2,250",$-170,$-88,"$5,834",$24,-,$-170
2011-03-31,$405,$255,$-291,$-36,$-57,-,$-112,$-79,$-183,$196,$-428,-,$381,$-7,$159,$152,$-7,$98,-,$187,$187,$16,$16,$-170,$-20,$13,$320,-,$-170
2010-12-31,$359,$237,$378,$615,$-13,-,$142,$-769,$-615,$337,$-617,-,"$-6,774",$7,$-4,$3,$-1,"$-7,389","$2,872",$513,"$3,385",$16,$16,$-169,$-111,"$3,121","$-3,928",-,$-169
2010-09-30,$253,$198,$251,$449,$-48,-,$-5,$412,$419,"$1,124",$-356,-,-,$-2,$-3,$-5,$-21,$-382,$3,$-285,$-282,$15,$15,$-134,$-8,$-409,$348,-,$-134
2010-06-30,$92,$184,$3,$187,$56,-,$-99,$-395,$-533,$-226,$-341,-,-,$210,$-2,$208,$-15,$-148,"$1,150",$-122,"$1,028","$2,396","$2,342",$-132,$-73,"$3,165","$2,781",-,$-132
