,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$304.9,$207.5,$-1.5,$206,$57.1,$-3.4,$44.1,$24.3,$122.1,$649.8,$-123.9,-,$60.8,-,-,-,$1.3,$-61.8,-,$-231,$-231,$20.2,$20.2,$-139,$-20.7,$-370.5,$225.5,$17,$-139
2020-09-30,"$-1,921",$209,"$2,275.9","$2,484.9",$2.4,$-24.2,$-8.3,$-72.4,$-102.5,$451.8,$-110.9,-,$-0.2,-,-,-,$-62.7,$-173.8,$-260.1,$-288.9,$-549,$-8.9,$-8.9,$-138.6,$6.2,$-690.3,$-334.3,$11.4,$-138.6
2020-06-30,$140.4,$146.6,$109.9,$256.5,$172.3,$-125.9,$20.1,$-118.6,$-52.1,$386.8,$-89.6,-,$-429.9,-,-,-,$506.3,$-13.2,$2,$-503.2,$-501.2,$95.6,$95.6,$-137.7,$-3.5,$-546.8,$-292.9,$24.6,$-137.7
2020-03-31,$290.2,$249.6,$-3.1,$246.5,$-76.2,$-26,-,$-74.5,$-176.7,$371.8,$-159.3,-,$-1.5,-,-,-,$-4.9,$-165.7,$466.9,$957.6,"$1,424.5",$-11.6,$-11.6,$-145.5,$-1.6,"$1,265.8","$1,475.5",$29.1,$-145.5
2019-12-31,$434.3,$196.3,$-7.6,$188.7,$-54.8,$64.5,$26.4,$155.4,$191.5,$821,$-226.4,-,$-4.8,-,-,-,$-38.7,$-269.9,-,$-401.5,$-401.5,$10,$10,$-136.8,$26.2,$-502.1,$50.5,$16.3,$-136.8
2019-09-30,$539,$194.3,$-33.9,$160.4,$-37.1,$9.4,$-33.9,$43.6,$-18,$682.1,$-159.4,-,$-91.4,-,-,-,$-20.9,$-271.7,$-0.6,$-284.9,$-285.5,$50.9,$50.9,$-136.3,$-1,$-371.9,$50.1,$12.3,$-136.3
2019-06-30,$302.5,$145.9,$181.2,$327.1,$-89.2,$31.4,$65.7,$-102,$-94.1,$539.5,$-152.4,-,$-6.6,-,-,-,$-21.1,$-180.1,$0.3,$-53.5,$-53.2,$-164.1,$-164.1,$-138.4,$-2.4,$-358.1,$6.8,$23.2,$-138.4
2019-03-31,$300.4,$238.8,$29.4,$268.2,$8,$-83,$-35.3,$-86.6,$-196.9,$378.1,$-185.6,-,$-281.8,-,-,-,$-10,$-477.4,$-400.3,$487.9,$87.6,$-63.7,$-63.7,$-141.4,-,$-117.5,$-215,$32.2,$-141.4
2018-12-31,$400.2,$30,$146,$176,$28.8,$70.7,$47.6,$104.9,$252,$827.3,$-146.1,-,$-152.2,-,-,-,$-82.8,$-381.1,$-249.8,$226.1,$-23.7,$-212.3,$-212.3,$-124,$6.8,$-353.2,$90.4,$12.5,$-124
2018-09-30,$438.3,$234.6,$95.8,$330.4,$-72.8,$-52.3,$-27.6,$41,$-111.7,$664.7,$-216.6,-,$1.3,-,-,-,$10.8,$-204.5,$-1.2,$-107,$-108.2,$-70.2,$-70.2,$-118.5,$-16.1,$-313,$149.4,$13.7,$-118.5
