,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2018-03-31,"$1,895",$53,$-269,$-216,$9,$-30,$-164,-,"$1,087","$2,809",$-34,-,-,-,-,-,$-7,$-41,-,-,-,$-513,$-513,"$-1,257",$-23,"$-1,793",$975,-,"$-1,257"
2017-12-31,"$4,968",$54,"$-2,956","$-2,902",$6,$-238,$99,-,"$-1,269",$757,$-48,-,$-415,-,$-133,$-133,$331,$-265,-,-,-,$-558,$-558,"$-1,263",-,"$-1,821","$-1,329",-,"$-1,263"
2017-09-30,"$1,867",$51,$-506,$-455,$-29,$12,$79,-,$722,"$2,199",$-60,-,-,-,$88,$88,$16,$44,-,-,-,$-759,$-759,"$-1,175",-,"$-1,934",$309,-,"$-1,175"
2017-06-30,"$1,990",$52,$-93,$-41,$15,$123,$-44,-,"$-2,587",$-730,$-58,-,-,-,$43,$43,$-1,$-16,-,-,-,"$-1,049","$-1,049","$-1,182",$-9,"$-2,240","$-2,986",-,"$-1,182"
2017-03-31,"$1,402",$52,$-85,$-33,$18,$-68,$-189,-,"$1,280","$2,675",$-33,-,-,-,$2,$2,$-199,$-230,-,-,-,$-551,$-551,"$-1,187",$-38,"$-1,776",$669,-,"$-1,187"
2016-12-31,"$10,278",$55,"$-10,360","$-10,305",$-6,$-88,$126,-,$339,$296,$-61,-,"$3,150",-,$534,$534,$50,"$3,673",-,-,-,$-518,$-518,"$-1,191",$16,"$-1,693","$2,276",-,"$-1,191"
2016-09-30,"$1,094",$51,"$1,574","$1,625",$-24,$-18,$101,-,$-295,"$2,442",$-51,-,-,-,$207,$207,$-58,$98,"$1,043",-,"$1,043",$-171,$-171,"$-1,106",$-827,"$-1,061","$1,479",-,"$-1,106"
2016-06-30,"$1,654",$49,"$-1,650","$-1,601",$-17,$151,$-15,-,"$-1,767","$-1,630",$-51,-,-,-,$-56,$-56,$10,$-97,-,-,-,$-173,$-173,"$-1,107",$11,"$-1,269","$-2,996",-,"$-1,107"
2016-03-31,"$1,218",$49,$-41,$8,$20,$-79,$-188,-,"$1,453","$2,718",$-26,-,-,-,$56,$56,$4,$34,-,-,-,$-168,$-168,"$-1,108",$-30,"$-1,306","$1,446",-,"$-1,108"
2015-12-31,"$1,248",$75,$-196,$-121,$-6,$-92,$128,-,$560,"$1,753",$-67,-,-,-,$-33,$-33,$-10,$-110,-,-,-,$-36,$-36,"$-1,108",$-37,"$-1,181",$462,-,"$-1,108"
2015-09-30,"$1,528",$50,$167,$217,$-10,$-46,$52,-,"$1,101","$2,843",$-63,-,-,-,$255,$255,$-184,$8,"$-1,000",-,"$-1,000",$-63,$-63,"$-1,021",$17,"$-2,067",$784,-,"$-1,021"
2015-06-30,"$1,449",$51,$-129,$-78,$-6,$167,$12,-,"$-2,675","$-1,251",$-51,-,-,-,$-147,$-147,$186,$-12,-,-,-,$-263,$-263,"$-1,024",$-1,"$-1,288","$-2,551",-,"$-1,024"
2015-03-31,"$1,018",$49,$74,$123,$25,$-62,$-166,-,"$1,272","$2,498",$-48,-,-,-,$147,$147,-,$99,$-793,-,$-793,$-192,$-192,"$-1,026",$-233,"$-2,244",$353,-,"$-1,026"
2014-12-31,"$1,236",$59,$-198,$-139,$-18,$-164,$59,-,$435,"$1,603",$-47,-,$-9,-,$369,$369,$-196,$117,$699,-,$699,$-260,$-260,"$-1,028",$-51,$-640,"$1,080",-,"$-1,028"
2014-09-30,"$1,397",$49,$-1,$48,$-2,$-58,$57,-,$782,"$2,301",$-56,-,-,-,$-189,$-189,$203,$-42,-,-,-,$-275,$-275,$-952,$16,"$-1,211","$1,048",-,$-952
2014-06-30,"$1,262",$50,$-208,$-158,$10,$129,$-12,-,"$-2,499","$-1,366",$-33,-,$-93,-,$91,$91,$61,$26,-,-,-,$-132,$-132,$-955,-,"$-1,087","$-2,427",-,$-955
2014-03-31,"$1,175",$50,$-231,$-181,$2,$-91,$-109,-,"$1,088","$2,125",$-27,-,-,-,$98,$98,$5,$76,$-525,-,$-525,$-272,$-272,$-957,$-2,"$-1,756",$445,-,$-957
2013-12-31,$488,$54,"$1,000","$1,054",$-23,$-161,$63,-,$-57,"$1,516",$-41,-,-,-,$157,$157,$1,$117,$-376,-,$-376,$-252,$-252,$-960,"$-1,081","$-2,669","$-1,036",-,$-960
2013-09-30,"$1,396",$52,$-66,$-14,$22,$-17,$72,-,"$1,112","$2,418",$-49,-,-,-,$285,$285,$10,$246,-,-,-,$-156,$-156,$-883,$15,"$-1,024","$1,640",-,$-883
2013-06-30,"$1,266",$52,$-154,$-102,$-2,$115,$7,-,"$-2,379","$-1,223",$-26,-,-,-,$274,$274,$-197,$51,$996,-,$996,$-135,$-135,$-883,$-10,$-32,"$-1,204",-,$-883
2013-03-31,"$1,385",$54,$-550,$-496,$81,$-70,$-218,-,$766,"$1,664",$-15,-,-,-,-,-,$203,$188,-,-,-,$-91,$-91,$-886,-,$-977,$875,-,$-886
2012-12-31,"$1,105",$56,$50,$106,-,$-122,$25,-,$522,"$1,765",$-47,-,-,-,"$1,049","$1,049",$-810,$192,-,-,-,$-487,$-487,$-892,$136,"$-1,243",$714,-,$-892
2012-09-30,$657,$56,$851,$907,$200,$60,$26,-,$720,"$2,205",$-38,-,-,-,-,-,$256,$218,$187,-,$187,$-235,$-235,$-834,$-883,"$-1,765",$658,-,$-834
2012-06-30,"$1,226",$57,"$-1,509","$-1,452",$-11,$146,$4,-,"$-1,717","$-1,922",$-23,-,-,-,-,-,$246,$223,-,-,-,$-94,$-94,$-836,$1,$-929,"$-2,628",-,$-836
2012-03-31,"$1,195",$56,"$-1,090","$-1,034",$13,$-51,$-68,-,"$1,669","$1,837",$-16,-,-,-,-,-,$303,$287,-,-,-,$-266,$-266,$-838,$-134,"$-1,238",$886,-,$-838
2011-12-31,$837,$69,$-189,$-120,$-10,$-154,$14,$35,$418,"$1,017",$-30,-,-,-,-,-,$243,$213,-,-,-,$-327,$-327,$-843,$167,"$-1,003",$227,-,$-843
2011-09-30,"$1,174",$63,$-99,$-36,$3,$48,$-12,$-35,$952,"$2,085",$-35,-,-,-,-,-,$119,$84,-,-,-,$-425,$-425,$-790,$25,"$-1,190",$979,-,$-790
2011-06-30,$444,$61,$37,$98,$-7,$151,$-28,-,"$-2,552","$-1,583",$-27,-,-,-,-,-,$125,$98,"$1,494",-,"$1,494",$-567,$-567,$-795,$-15,$117,"$-1,368",-,$-795
2011-03-31,$938,$60,$-384,$-324,$-5,$-21,$-66,-,"$1,241","$2,062",$-13,-,-,-,-,-,$5,$-8,-,-,-,$21,$21,$-794,$-163,$-936,"$1,118",-,$-794
2010-12-31,$920,$68,$417,$485,$-4,$-185,$42,-,$-345,"$1,045",$-52,-,-,-,-,-,$228,$176,-,-,-,$15,$15,$-793,$171,$-607,$614,-,$-793
2010-09-30,"$1,131",$71,"$-1,258","$-1,187",$3,$32,$47,-,"$1,560","$1,431",$-47,-,-,-,-,-,$109,$62,$210,$-200,$10,$50,$50,$-730,$23,$-647,$846,-,$-730
2010-06-30,"$1,043",$68,$-74,$-6,$74,$163,$-33,-,"$-2,692","$-1,750",$-31,-,-,-,-,-,$35,$4,$22,-,$22,$18,$18,$-729,$-1,$-690,"$-2,436",-,$-729
2010-03-31,$813,$69,$-269,$-200,$-58,$-3,$-8,-,"$1,173","$2,041",$-38,-,-,-,-,-,$55,$17,-,$200,$200,$21,$21,$-706,$-154,$-639,"$1,419",-,$-706
2009-12-31,$726,$73,$103,$176,$-8,$-48,$15,-,$675,"$1,436",$-101,-,-,-,-,-,$42,$-59,-,-,-,$32,$32,$-706,$138,$-536,$841,-,$-706
2009-09-30,$882,$71,$61,$132,$12,$115,$18,-,$977,"$1,872",$-60,-,-,-,-,-,$215,$155,$-500,$-393,$-893,$6,$6,$-663,$9,"$-1,541",$486,-,$-663
2009-06-30,"$1,011",$69,$-40,$29,$-29,$152,$-52,-,"$-2,912","$-1,908",$-69,-,-,-,$-9,$-9,$99,$21,$-375,$-442,$-817,$40,$40,$-663,$13,"$-1,427","$-3,314",-,$-663
2009-03-31,$589,$78,$-278,$-200,$18,$-168,$-6,-,"$1,281","$2,043",$-43,-,"$-10,244",-,-,-,$406,"$-9,881","$4,221",$630,"$4,851",$11,$11,$-661,$-421,"$3,780","$-4,058",-,$-661
2008-12-31,$679,$53,$260,$313,$18,$-9,$-5,-,$166,$973,$-110,-,-,-,$-1,$-1,$14,$-97,"$6,589",-,"$6,589",$10,$10,$-661,$187,"$6,125","$7,001",-,$-661
2008-09-30,$867,$52,$-60,$-8,$-33,$79,$-1,-,"$1,584","$2,688",$-46,-,-,-,-,-,$241,$195,$-94,"$-1,711","$-1,805",$7,$7,$-599,$14,"$-2,383",$500,-,$-599
2008-06-30,$930,$51,$-952,$-901,$71,$138,$-46,-,"$-2,304","$-2,381",$-40,-,-,-,-,-,$27,$-13,$-990,"$1,711",$721,"$-1,129","$-1,129","$-1,585",$-11,"$-2,004","$-4,398",-,"$-1,585"
2008-03-31,$614,$59,"$2,495","$2,554",$-140,$-23,$-110,-,$270,"$3,601",$480,-,-,-,-,-,$-86,$394,"$-2,824",-,"$-2,824",$35,$35,"$1,436","$-2,970","$-4,323",$-29,-,"$1,436"
2007-12-31,$820,$58,"$1,539","$1,597",$13,$5,$79,-,$-319,"$2,031",$-176,-,"$-2,898",-,$-1,$-1,"$-1,285","$-4,360",-,-,-,$66,$66,"$2,497","$-1,227","$1,336",$721,-,"$2,497"
2007-09-30,$900,$50,$652,$702,$-58,$109,$-28,-,"$1,310","$3,166",$-70,-,-,-,$-1,$-1,$-263,$-334,$-617,-,$-617,$27,$27,$-203,$-999,"$-1,792","$1,273",-,$-203
2007-06-30,$715,$61,"$2,937","$2,998",$179,$224,$55,-,"$2,155","$5,623",$-74,-,-,-,$-2,$-2,$-99,$-175,-,-,-,$85,$85,"$-1,111",$-492,"$-1,518","$2,030",-,"$-1,111"
2007-03-31,$696,$63,"$1,864","$1,927",$28,$37,$-188,-,"$-3,404",$-504,$-66,-,-,-,$-1,$-1,$-319,$-386,$-500,$2,$-498,$245,$245,"$-1,275",$-177,"$-1,705","$-2,287",-,"$-1,275"
2006-12-31,"$-3,741",$-430,"$7,012","$6,582",$102,$469,$27,-,$9,"$2,442",$415,-,$-85,-,$-2,$-2,$-658,$-330,$84,"$1,958","$2,042",$65,$65,$977,"$-5,917","$-2,833",$-726,-,$977
2006-09-30,"$2,214",$235,$981,"$1,216",$22,$-298,$39,-,$533,"$4,027",$-339,-,$75,-,$-5,$-5,$516,$247,$-209,"$-1,684","$-1,893",$213,$213,"$-1,673",$-871,"$-4,224",$-171,-,"$-1,673"
2006-06-30,"$2,112",$220,"$2,307","$2,527",$-297,$692,$-61,-,"$3,253","$7,808",$-253,-,-,-,$-6,$-6,$-180,$-439,"$-2,542",$226,"$-2,316",$-211,$-211,"$-1,672",$-117,"$-4,316","$2,987",-,"$-1,672"
2006-03-31,"$2,597",$230,$790,"$1,020",$323,$-647,$-110,-,"$-4,933",$-691,$-222,-,$10,-,$-2,$-2,$118,$-96,$-400,$-499,$-899,$419,$419,"$-1,667",$-846,"$-2,993","$-3,718",-,"$-1,667"
2005-12-31,$24,$-427,"$3,080","$2,653",$-296,$87,$69,-,$317,"$3,105",$454,-,"$-1,687",-,$-1,$-1,$555,$-679,$706,$337,"$1,043",$967,$967,"$-1,664","$-2,627","$-2,281",$29,-,"$-1,664"
2005-09-30,"$2,883",$406,$-384,$22,$167,$-112,$117,-,$-91,"$2,889",$-597,-,$10,-,$-1,$-1,$138,$-450,"$-1,004","$-1,968","$-2,972",$-180,$-180,"$-1,514",$-36,"$-4,702","$-2,304",-,"$-1,514"
2005-06-30,"$2,667",$410,"$-1,095",$-685,$360,$-386,$2,-,"$3,387","$5,549",$-537,-,"$-1,922",-,$-1,$-1,$352,"$-2,108",$-401,"$3,151","$2,750",$35,$35,"$-1,510",$-26,"$1,249","$4,291",-,"$-1,510"
2005-03-31,"$2,596",$407,$323,$730,$-316,$-71,$-235,-,"$-4,144",$-483,$-355,-,"$-1,333",-,-,-,$40,"$-1,648",$-305,"$2,599","$2,294",$163,$163,"$-1,503",$-354,$600,"$-1,536",-,"$-1,503"
